date,travaux rénovation,Gazon synthétique,piscine semi enterrée,apprendre anglais,paysagiste,Coach sportif,Installation climatisation,Artisan peintre,jardiner,moustiquaire porte,Cours de cuisine,panneau solaire,Cours de yoga,reparation store,store banne
2018-01-07,0.0,0.11530732227726018,0.14905515750694703,0.30297017653945174,0.22413646909469753,0.1075842730046507,0.016955697506353173,0.0,0.05249343832020997,0.0,0.05249343832020997,0.24671916010498687,0.10761154855643044,0.0,0.12598425196850394
2018-01-14,0.033747835229686864,0.13064724738166328,0.13993709028198068,0.23592359467104604,0.2781313646639414,0.07875958724385032,0.0,0.06858616874003841,0.03674540682414698,0.015748031496062992,0.11286089238845144,0.3464566929133858,0.13123359580052493,0.0,0.06824146981627296
2018-01-21,0.12158112897322734,0.06749567045937373,0.11530732227726018,0.13287819919746477,0.2760813401558577,0.09636529452426254,0.016955697506353173,0.016955697506353173,0.06824146981627296,0.0,0.06824146981627296,0.2125984251968504,0.13910761154855644,0.0,0.02099737532808399
2018-01-28,0.033747835229686864,0.033747835229686864,0.14905515750694703,0.07976761054289623,0.2966415412899547,0.21581855578336046,0.033911395012706354,0.11604327694696304,0.16272965879265092,0.015748031496062992,0.08923884514435695,0.32020997375328086,0.07611548556430446,0.0,0.23097112860892388
2018-02-04,0.1061892550522938,0.033747835229686864,0.11530732227726018,0.12757926236078268,0.3342485661354303,0.12494445602840902,0.0,0.09103306101570267,0.17585301837270342,0.0,0.10761154855643044,0.12598425196850394,0.14173228346456693,0.0,0.08136482939632546
2018-02-11,0.07625412612905993,0.11306994637962745,0.0,0.20620860104168132,0.34644422902157357,0.08280073651918,0.016955697506353173,0.0,0.1679790026246719,0.0,0.13385826771653545,0.2887139107611549,0.06299212598425197,0.0,0.14435695538057744
2018-02-18,0.0,0.2023135960955651,0.03681582025056749,0.2662957821411025,0.15048243591361743,0.09297415502299192,0.057367190259650244,0.07432288776600342,0.23622047244094488,0.0,0.12860892388451445,0.1889763779527559,0.015748031496062992,0.0,0.2755905511811024
2018-02-25,0.033747835229686864,0.0521557453549706,0.033747835229686864,0.28854674839597205,0.33443415013615124,0.14225904673198275,0.016955697506353173,0.06858616874003841,0.2047244094488189,0.015748031496062992,0.12598425196850394,0.2335958005249344,0.06036745406824147,0.0,0.2440944881889764
2018-03-04,0.14905515750694703,0.1583450004072644,0.033747835229686864,0.12757926236078268,0.3310985124510414,0.12494445602840902,0.0,0.06858616874003841,0.3569553805774278,0.0,0.09973753280839895,0.1784776902887139,0.02099737532808399,0.0,0.2283464566929134
2018-03-11,0.21544649512546826,0.13985120244430516,0.04601977531320936,0.19603978939959793,0.3615999231516129,0.21175856169716653,0.0,0.033911395012706354,0.1784776902887139,0.0,0.023622047244094488,0.4251968503937008,0.013123359580052493,0.0,0.18635170603674542
2018-03-18,0.0,0.13371523240254393,0.13371523240254393,0.17675291053254816,0.400339129404911,0.12559446580246808,0.0,0.016955697506353173,0.25196850393700787,0.0,0.06824146981627296,0.15223097112860892,0.06824146981627296,0.0,0.10498687664041995
2018-03-25,0.12158112897322734,0.24004232410904366,0.1877487420998671,0.1798728443699592,0.40986703500977967,0.2853181291838878,0.0,0.057367190259650244,0.23097112860892388,0.0,0.11548556430446194,0.23622047244094488,0.10761154855643044,0.013123359580052493,0.16010498687664043
