date,Psicólogo,wedding planner,clases primaria,Entrenador Personal,Fontanero,Entrega a domicilio,Aire acondicionado,pinturas,portes
2018-01-07,2.6891548784911135,2.3224519405150525,2.8113891911498006,5.133841131664853,2,0,11,12,1
2018-01-14,1.8335146898803047,2.8113891911498006,0.0,3.6670293797606095,3,1,11,12,2
2018-01-21,1.3445774392455567,1.3445774392455567,1.3445774392455567,5.500544069640914,4,1,11,11,2
2018-01-28,2.0779833151976788,2.0779833151976788,1.3445774392455567,8.923104824084149,4,0,10,11,1
2018-02-04,2.2002176278563654,2.0779833151976788,1.3445774392455567,3.5447950671019224,3,0,17,12,2
2018-02-11,1.3445774392455567,3.1780921291258615,1.3445774392455567,6.8451215088864705,3,0,15,13,2
2018-02-18,2.0779833151976788,2.6891548784911135,2.0779833151976788,4.03373231773667,2,0,12,12,2
2018-02-25,2.2002176278563654,2.6891548784911135,1.3445774392455567,3.9114980050779833,3,0,12,11,2
2018-03-04,1.3445774392455567,1.8335146898803047,0.0,4.522669568371418,4,1,11,10,1
2018-03-11,2.0779833151976788,1.3445774392455567,1.3445774392455567,3.1780921291258615,2,0,10,11,1
2018-03-18,1.3445774392455567,2.0779833151976788,0.0,4.1559666303953575,3,1,11,10,1
2018-03-25,1.3445774392455567,2.8113891911498006,1.3445774392455567,6.47841857091041,2,0,13,9,1
2018-04-01,1.4668117519042436,2.2002176278563654,2.2002176278563654,5.745012694958288,3,1,11,13,1
2018-04-08,1.3445774392455567,0.0,1.3445774392455567,4.03373231773667,2,0,10,11,2
2018-04-15,2.6891548784911135,2.2002176278563654,1.3445774392455567,4.400435255712731,2,0,11,13,1
2018-04-22,1.9557490025389916,3.9114980050779833,0.0,3.0558578164671744,2,1,12,10,1
2018-04-29,1.3445774392455567,3.3003264417845486,1.3445774392455567,3.0558578164671744,2,1,17,10,1
2018-05-06,1.7112803772216176,1.3445774392455567,0.0,3.0558578164671744,2,0,15,12,2
2018-05-13,1.3445774392455567,2.0779833151976788,0.0,3.6670293797606095,2,1,18,9,2
2018-05-20,0.0,1.3445774392455567,0.0,4.03373231773667,3,1,21,9,2
2018-05-27,1.3445774392455567,0.0,1.3445774392455567,3.9114980050779833,3,1,19,12,1
2018-06-03,1.3445774392455567,2.5669205658324263,0.0,3.9114980050779833,2,2,23,9,1
2018-06-10,3.3003264417845486,0.0,1.3445774392455567,2.5669205658324263,4,1,32,11,2
2018-06-17,2.8113891911498006,1.4668117519042436,1.3445774392455567,2.0779833151976788,3,0,56,8,2
2018-06-24,1.3445774392455567,1.3445774392455567,1.3445774392455567,3.6670293797606095,3,0,64,9,1
2018-07-01,1.3445774392455567,0.0,0.0,2.2002176278563654,4,1,68,9,1
2018-07-08,1.3445774392455567,2.5669205658324263,0.0,3.0558578164671744,3,0,63,9,1
2018-07-15,2.0779833151976788,1.3445774392455567,1.3445774392455567,1.8335146898803047,2,1,61,9,1
2018-07-22,2.6891548784911135,1.3445774392455567,0.0,4.400435255712731,3,1,46,9,1
2018-07-29,1.9557490025389916,2.6891548784911135,1.3445774392455567,4.400435255712731,3,1,86,8,1
2018-08-05,1.3445774392455567,1.7112803772216176,0.0,5.133841131664853,3,1,92,12,1
2018-08-12,1.3445774392455567,1.9557490025389916,0.0,4.400435255712731,3,1,39,11,1
2018-08-19,1.3445774392455567,2.0779833151976788,1.3445774392455567,5.989481320275662,3,1,23,11,1
2018-08-26,2.2002176278563654,4.03373231773667,2.0779833151976788,4.522669568371418,3,1,26,9,1
2018-09-02,3.0558578164671744,1.9557490025389916,1.7112803772216176,5.989481320275662,5,0,23,10,1
2018-09-09,2.0779833151976788,1.9557490025389916,1.2223431265868698,3.789263692419296,2,0,17,11,1
2018-09-16,0.0,1.2223431265868698,1.9557490025389916,3.4225607544432353,2,0,14,8,2
2018-09-23,1.3445774392455567,1.3445774392455567,1.3445774392455567,3.9114980050779833,2,1,15,11,1
2018-09-30,1.3445774392455567,1.9557490025389916,2.6891548784911135,4.522669568371418,3,1,11,13,1
2018-10-07,1.4668117519042436,2.3224519405150525,1.4668117519042436,2.3224519405150525,2,1,9,11,1
2018-10-14,2.0779833151976788,0.0,2.5669205658324263,3.789263692419296,2,0,7,11,1
2018-10-21,2.6891548784911135,1.3445774392455567,0.0,3.5447950671019224,2,0,9,9,1
2018-10-28,4.1559666303953575,2.8113891911498006,0.0,2.8113891911498006,2,0,23,11,2
2018-11-04,2.6891548784911135,2.6891548784911135,1.9557490025389916,4.400435255712731,4,0,17,12,1
2018-11-11,2.2002176278563654,1.3445774392455567,1.9557490025389916,3.0558578164671744,3,1,9,12,1
2018-11-18,2.0779833151976788,1.8335146898803047,1.2223431265868698,6.233949945593036,3,0,13,9,1
2018-11-25,2.8113891911498006,3.5447950671019224,1.3445774392455567,3.6670293797606095,3,1,11,11,1
2018-12-02,1.4668117519042436,4.278200943054045,1.4668117519042436,3.5447950671019224,4,0,10,14,2
2018-12-09,2.0779833151976788,1.3445774392455567,1.3445774392455567,5.133841131664853,3,1,10,12,2
2018-12-16,4.278200943054045,1.3445774392455567,1.3445774392455567,3.5447950671019224,3,0,10,12,1
2018-12-23,0.0,0.0,0.0,4.278200943054045,3,0,12,9,1
2018-12-30,2.0779833151976788,3.1780921291258615,0.0,2.5669205658324263,3,0,15,10,1
2019-01-06,3.5447950671019224,1.8335146898803047,1.3445774392455567,5.8672470076169745,3,0,22,8,1
2019-01-13,3.0558578164671744,2.6891548784911135,1.3445774392455567,3.9114980050779833,2,1,17,9,1
2019-01-20,4.644903881030105,1.8335146898803047,1.2223431265868698,5.745012694958288,3,0,14,10,0
2019-01-27,3.9114980050779833,2.2002176278563654,0.0,3.0558578164671744,2,1,10,12,2
2019-02-03,1.8335146898803047,2.6891548784911135,0.0,3.5447950671019224,3,1,13,12,1
2019-02-10,1.9557490025389916,1.3445774392455567,1.3445774392455567,4.522669568371418,3,0,10,15,2
2019-02-17,2.6891548784911135,3.4225607544432353,1.3445774392455567,4.522669568371418,2,1,13,13,1
2019-02-24,3.5447950671019224,1.9557490025389916,0.0,4.400435255712731,2,0,10,9,2
2019-03-03,1.3445774392455567,1.3445774392455567,1.3445774392455567,3.5447950671019224,4,0,12,12,2
2019-03-10,2.8113891911498006,1.3445774392455567,0.0,3.3003264417845486,3,0,13,12,2
2019-03-17,2.0779833151976788,1.4668117519042436,1.4668117519042436,2.3224519405150525,3,1,11,11,1
2019-03-24,3.1780921291258615,1.3445774392455567,1.3445774392455567,2.6891548784911135,3,0,15,12,1
2019-03-31,3.4225607544432353,3.1780921291258615,1.2223431265868698,4.644903881030105,3,0,12,9,1
2019-04-07,1.9557490025389916,1.9557490025389916,0.0,3.5447950671019224,3,1,11,11,1
2019-04-14,3.6670293797606095,3.3003264417845486,1.2223431265868698,2.4446862531737397,3,0,12,10,1
2019-04-21,2.3224519405150525,1.3445774392455567,1.3445774392455567,4.767138193688792,4,1,10,11,1
2019-04-28,1.3445774392455567,0.0,1.3445774392455567,5.745012694958288,2,0,14,9,1
2019-05-05,1.9557490025389916,1.9557490025389916,0.0,3.3003264417845486,3,0,21,13,1
2019-05-12,1.3445774392455567,1.9557490025389916,1.3445774392455567,2.5669205658324263,1,1,23,11,2
2019-05-19,1.7112803772216176,1.2223431265868698,1.2223431265868698,5.8672470076169745,2,0,17,11,1
2019-05-26,1.7112803772216176,1.2223431265868698,0.0,5.0116068190061664,2,1,21,12,1
2019-06-02,2.4446862531737397,1.2223431265868698,1.2223431265868698,7.089590134203845,3,0,31,9,1
2019-06-09,2.0779833151976788,1.9557490025389916,1.2223431265868698,3.789263692419296,2,0,25,10,1
2019-06-16,2.5669205658324263,1.3445774392455567,0.0,1.7112803772216176,3,1,30,10,1
2019-06-23,2.6891548784911135,0.0,1.3445774392455567,3.5447950671019224,3,0,80,12,2
2019-06-30,2.5669205658324263,3.3003264417845486,0.0,5.133841131664853,2,1,100,10,2
2019-07-07,3.3003264417845486,1.2223431265868698,1.2223431265868698,4.1559666303953575,2,1,76,9,0
2019-07-14,2.2002176278563654,3.9114980050779833,1.3445774392455567,3.0558578164671744,3,2,56,9,2
2019-07-21,3.4225607544432353,1.9557490025389916,1.3445774392455567,4.400435255712731,4,1,58,10,1
2019-07-28,2.5669205658324263,1.3445774392455567,0.0,6.111715632934349,3,0,44,10,1
2019-08-04,2.5669205658324263,1.3445774392455567,0.0,5.989481320275662,2,0,71,10,1
2019-08-11,2.5669205658324263,2.2002176278563654,1.3445774392455567,4.278200943054045,2,0,53,12,1
2019-08-18,1.2223431265868698,0.0,1.3445774392455567,5.500544069640914,3,1,33,11,1
2019-08-25,5.0116068190061664,1.8335146898803047,1.2223431265868698,7.456293072179905,3,0,22,8,1
2019-09-01,1.2223431265868698,1.5890460645629307,3.5447950671019224,6.8451215088864705,2,0,17,8,1
2019-09-08,1.9557490025389916,2.8113891911498006,2.3224519405150525,4.1559666303953575,3,1,11,7,1
2019-09-15,3.0558578164671744,2.4446862531737397,1.2223431265868698,5.745012694958288,2,0,14,8,2
2019-09-22,2.4446862531737397,1.5890460645629307,1.2223431265868698,6.600652883569097,2,0,13,11,1
2019-09-29,3.6670293797606095,2.4446862531737397,1.2223431265868698,6.111715632934349,3,0,12,10,1
2019-10-06,4.1559666303953575,0.0,1.2223431265868698,4.522669568371418,1,0,9,10,1
2019-10-13,1.5890460645629307,1.2223431265868698,0.0,7.334058759521219,1,0,8,12,2
2019-10-20,3.5447950671019224,2.9336235038084872,1.2223431265868698,1.2223431265868698,3,0,15,11,1
2019-10-27,2.8113891911498006,3.6670293797606095,1.2223431265868698,4.400435255712731,3,0,9,12,1
2019-11-03,1.5890460645629307,2.4446862531737397,1.2223431265868698,3.1780921291258615,3,1,10,11,2
2019-11-10,3.9114980050779833,1.2223431265868698,2.3224519405150525,2.8113891911498006,3,0,21,12,1
2019-11-17,2.8113891911498006,1.2223431265868698,2.4446862531737397,2.4446862531737397,3,0,22,12,1
2019-11-24,1.9557490025389916,1.5890460645629307,1.1001088139281827,3.4225607544432353,4,0,13,10,2
2019-12-01,3.5447950671019224,1.2223431265868698,2.3224519405150525,4.278200943054045,2,0,13,9,1
2019-12-08,3.6670293797606095,1.2223431265868698,2.4446862531737397,2.4446862531737397,4,0,11,12,1
2019-12-15,2.4446862531737397,1.2223431265868698,1.2223431265868698,4.03373231773667,5,1,10,12,1
2019-12-22,3.9114980050779833,0.0,0.0,3.5447950671019224,4,1,8,7,1
2019-12-29,1.3445774392455567,1.7112803772216176,1.3445774392455567,7.089590134203845,4,1,17,9,1
2020-01-05,3.6670293797606095,1.2223431265868698,1.2223431265868698,3.6670293797606095,2,0,19,11,2
2020-01-12,3.0558578164671744,1.1001088139281827,1.1001088139281827,5.622778382299601,3,0,20,10,1
2020-01-19,4.278200943054045,1.1001088139281827,1.1001088139281827,5.0116068190061664,3,1,21,9,1
2020-01-26,5.378309756982227,1.9557490025389916,1.1001088139281827,9.28980776206021,2,0,16,9,1
2020-02-02,4.889372506347479,1.7112803772216176,2.2002176278563654,4.889372506347479,3,0,11,11,1
2020-02-09,5.378309756982227,2.3224519405150525,1.1001088139281827,6.8451215088864705,2,1,10,11,1
2020-02-16,4.522669568371418,1.7112803772216176,0.0,5.622778382299601,3,0,12,11,2
2020-02-23,4.03373231773667,1.1001088139281827,1.1001088139281827,3.6670293797606095,3,0,11,10,2
2020-03-01,4.278200943054045,1.1001088139281827,1.1001088139281827,3.9114980050779833,3,0,11,12,2
2020-03-08,2.6891548784911135,1.5890460645629307,1.1001088139281827,3.9114980050779833,2,0,8,11,1
2020-03-15,2.0779833151976788,1.5890460645629307,2.0779833151976788,2.4446862531737397,3,2,5,14,0
2020-03-22,4.278200943054045,1.9557490025389916,2.2002176278563654,3.789263692419296,2,2,8,17,1
2020-03-29,1.5890460645629307,1.4668117519042436,1.2223431265868698,2.9336235038084872,1,2,4,18,1
2020-04-05,1.9557490025389916,0.9778745012694958,1.9557490025389916,1.9557490025389916,2,1,5,24,1
2020-04-12,4.522669568371418,2.6891548784911135,0.9778745012694958,4.03373231773667,2,2,9,29,1
2020-04-19,1.9557490025389916,1.2223431265868698,0.9778745012694958,3.789263692419296,1,2,9,25,1
2020-04-26,1.9557490025389916,1.4668117519042436,0.9778745012694958,3.9114980050779833,2,2,18,25,1
2020-05-03,1.9557490025389916,1.9557490025389916,0.9778745012694958,2.8113891911498006,2,1,34,27,1
2020-05-10,3.5447950671019224,1.9557490025389916,0.9778745012694958,3.789263692419296,2,1,20,22,2
2020-05-17,4.889372506347479,1.1001088139281827,1.1001088139281827,3.0558578164671744,2,0,30,20,1
2020-05-24,1.7112803772216176,2.0779833151976788,0.9778745012694958,3.4225607544432353,2,1,36,18,0
2020-05-31,1.7112803772216176,2.5669205658324263,1.1001088139281827,4.278200943054045,1,1,35,14,2
