date,travaux rénovation,Gazon synthétique,piscine semi enterrée,apprendre anglais,paysagiste,Coach sportif,Installation climatisation,Artisan peintre,jardiner,moustiquaire porte,Cours de cuisine,panneau solaire,Cours de yoga,reparation store,store banne
2018-01-07,0.0,15.143127548490504,30.28625509698101,29.121399131712508,39.55942219304005,35.39527248850952,11.451411687458963,11.451411687458963,12,0,14,28,14,0,9
2018-01-14,0.0,0.0,13.978271583222005,33.78082299278651,42.682534471437954,22.902823374917926,0.0,11.451411687458963,16,0,11,43,9,0,9
2018-01-21,0.0,15.143127548490504,0.0,29.121399131712508,54.13394615889691,34.35423506237689,0.0,11.451411687458963,12,8,8,38,0,0,23
2018-01-28,15.143127548490504,0.0,0.0,29.121399131712508,23.94386080105056,23.94386080105056,11.451411687458963,11.451411687458963,17,8,11,33,14,0,9
2018-02-04,43.09967071493451,13.978271583222005,13.978271583222005,38.44024685386051,41.641497045305314,22.902823374917926,0.0,0.0,16,0,16,21,18,0,9
2018-02-11,13.978271583222005,13.978271583222005,13.978271583222005,13.978271583222005,40.60045961917268,34.35423506237689,0.0,11.451411687458963,16,0,16,33,9,9,9
2018-02-18,15.143127548490504,22.132263340101503,0.0,34.945678958055005,63.50328299409061,41.641497045305314,11.451411687458963,0.0,21,8,13,51,9,0,19
2018-02-25,0.0,39.60510281912901,15.143127548490504,45.42938264547151,53.09290873276428,11.451411687458963,0.0,0.0,28,8,8,45,9,0,19
2018-03-04,29.121399131712508,43.09967071493451,13.978271583222005,15.143127548490504,35.39527248850952,19.779711096520025,0.0,11.451411687458963,19,8,8,55,18,0,23
2018-03-11,0.0,34.945678958055005,51.25366247181402,15.143127548490504,42.682534471437954,11.451411687458963,11.451411687458963,11.451411687458963,25,8,16,28,0,9,14
2018-03-18,15.143127548490504,19.802551409564504,29.121399131712508,15.143127548490504,42.682534471437954,58.29809586342745,0.0,11.451411687458963,30,0,12,30,9,0,14
2018-03-25,0.0,15.143127548490504,0.0,37.27539088859201,55.174983585029544,31.23112278397899,0.0,0.0,42,12,8,22,19,0,14
2018-04-01,15.143127548490504,20.967407374833005,0.0,36.11053492332351,41.641497045305314,31.23112278397899,0.0,12.492449113591595,46,9,9,44,20,0,39
2018-04-08,13.978271583222005,29.121399131712508,13.978271583222005,22.132263340101503,52.05187130663165,11.451411687458963,0.0,11.451411687458963,43,8,0,49,27,18,27
2018-04-15,16.307983513759005,26.79168720117551,24.461975270638508,16.307983513759005,34.35423506237689,34.35423506237689,0.0,0.0,58,0,0,25,0,0,77
2018-04-22,16.307983513759005,31.45111106224951,16.307983513759005,16.307983513759005,51.010833880499014,51.010833880499014,12.492449113591595,12.492449113591595,51,18,9,15,20,0,65
2018-04-29,15.143127548490504,15.143127548490504,15.143127548490504,52.41851843708251,39.55942219304005,17.69763624425476,0.0,11.451411687458963,42,22,13,42,19,0,33
2018-05-06,0.0,61.73736615923052,23.297119305370007,31.45111106224951,41.641497045305314,12.492449113591595,12.492449113591595,12.492449113591595,52,18,9,29,0,0,44
2018-05-13,0.0,37.27539088859201,30.28625509698101,45.42938264547151,43.72357189757059,23.94386080105056,0.0,0.0,34,17,8,20,9,0,9
2018-05-20,0.0,46.594238610740014,0.0,31.45111106224951,54.13394615889691,37.477347340774784,0.0,12.492449113591595,50,9,18,41,10,0,30
2018-05-27,15.143127548490504,15.143127548490504,15.143127548490504,24.461975270638508,31.23112278397899,35.39527248850952,11.451411687458963,11.451411687458963,39,13,14,25,0,0,33
2018-06-03,0.0,30.28625509698101,30.28625509698101,37.27539088859201,39.55942219304005,23.94386080105056,11.451411687458963,11.451411687458963,28,11,0,48,19,0,47
2018-06-10,13.978271583222005,23.297119305370007,13.978271583222005,13.978271583222005,40.60045961917268,16.656598818122127,0.0,11.451411687458963,31,13,8,32,9,0,31
2018-06-17,0.0,25.62683123590701,23.297119305370007,23.297119305370007,61.421208141825346,16.656598818122127,0.0,23.94386080105056,43,20,18,26,10,0,39
2018-06-24,0.0,37.27539088859201,31.45111106224951,16.307983513759005,43.72357189757059,12.492449113591595,12.492449113591595,12.492449113591595,21,18,9,47,0,10,50
2018-07-01,0.0,30.28625509698101,30.28625509698101,30.28625509698101,44.76460932370322,28.10801050558109,11.451411687458963,0.0,20,31,9,31,10,10,77
2018-07-08,0.0,16.307983513759005,41.93481474966601,20.967407374833005,37.477347340774784,12.492449113591595,12.492449113591595,12.492449113591595,21,18,9,41,20,0,45
2018-07-15,0.0,40.76995878439751,24.461975270638508,32.61596702751801,42.682534471437954,38.51838476690742,0.0,12.492449113591595,14,15,9,27,10,0,20
2018-07-22,16.307983513759005,40.76995878439751,16.307983513759005,16.307983513759005,30.190085357846357,26.025935653315823,13.533486539724228,0.0,18,9,14,22,10,10,15
2018-07-29,0.0,32.61596702751801,22.132263340101503,24.461975270638508,47.88772160210112,19.779711096520025,39.55942219304005,0.0,9,18,9,25,0,0,21
2018-08-05,0.0,16.307983513759005,38.44024685386051,22.132263340101503,38.51838476690742,12.492449113591595,26.025935653315823,12.492449113591595,36,18,9,43,10,10,26
2018-08-12,16.307983513759005,39.60510281912901,50.08880650654551,16.307983513759005,27.066973079448456,27.066973079448456,13.533486539724228,0.0,16,9,9,32,11,0,26
2018-08-19,0.0,16.307983513759005,24.461975270638508,32.61596702751801,43.72357189757059,21.861785948785293,0.0,0.0,12,9,12,28,26,10,31
2018-08-26,16.307983513759005,0.0,16.307983513759005,16.307983513759005,38.51838476690742,12.492449113591595,0.0,0.0,9,0,18,27,20,0,15
2018-09-02,0.0,23.297119305370007,46.594238610740014,15.143127548490504,54.13394615889691,20.820748522652657,0.0,0.0,18,26,9,23,10,10,10
2018-09-09,15.143127548490504,16.307983513759005,23.297119305370007,31.45111106224951,29.149047931713724,24.98489822718319,12.492449113591595,0.0,13,9,9,47,25,0,39
2018-09-16,15.143127548490504,16.307983513759005,20.967407374833005,31.45111106224951,41.641497045305314,18.738673670387392,12.492449113591595,12.492449113591595,22,9,9,18,34,0,10
2018-09-23,0.0,16.307983513759005,31.45111106224951,39.60510281912901,45.80564674983585,20.820748522652657,0.0,0.0,9,9,18,47,10,0,15
