date,travaux rénovation,Gazon synthétique,piscine semi enterrée,apprendre anglais,paysagiste,Coach sportif,Installation climatisation,Artisan peintre,jardiner,moustiquaire porte,Cours de cuisine,panneau solaire,Cours de yoga,reparation store,store banne
2018-08-12,29.052822055171834,29.052822055171834,30.505463157930425,29.052822055171834,32.674018126888214,0.0,0.0,0.0,20,0,20,20,0,0,30
2018-08-19,0.0,43.57923308275775,29.052822055171834,29.052822055171834,32.674018126888214,0.0,0.0,0.0,20,19,19,33,0,0,58
2018-08-26,29.052822055171834,56.65300300758508,0.0,0.0,40.621752265861026,15.895468277945618,0.0,0.0,0,0,0,48,0,0,0
2018-09-02,29.052822055171834,29.052822055171834,29.052822055171834,29.052822055171834,15.895468277945618,15.895468277945618,0.0,15.895468277945618,0,0,0,32,58,0,0
2018-09-09,0.0,116.21128822068734,0.0,29.052822055171834,40.621752265861026,15.895468277945618,0.0,0.0,0,0,39,20,19,0,19
2018-09-16,0.0,29.052822055171834,29.052822055171834,29.052822055171834,55.634138972809666,0.0,0.0,0.0,19,0,38,38,0,0,19
2018-09-23,0.0,58.10564411034367,0.0,0.0,15.895468277945618,0.0,15.895468277945618,0.0,0,0,19,59,20,0,29
2018-09-30,58.10564411034367,43.57923308275775,0.0,29.052822055171834,32.674018126888214,15.895468277945618,0.0,0.0,19,0,19,0,19,0,29
2018-10-07,29.052822055171834,47.937156391033525,0.0,29.052822055171834,23.843202416918427,15.895468277945618,15.895468277945618,0.0,19,0,0,19,0,0,0
2018-10-14,29.052822055171834,0.0,0.0,0.0,16.778549848942596,0.0,0.0,0.0,0,0,0,20,19,0,19
2018-10-21,0.0,29.052822055171834,0.0,0.0,57.40030211480362,15.895468277945618,15.895468277945618,0.0,19,0,29,29,19,0,19
2018-10-28,26.147539849654652,26.147539849654652,0.0,27.600180952413243,30.02477341389728,15.01238670694864,15.01238670694864,0.0,18,0,0,45,0,0,0
2018-11-04,27.600180952413243,0.0,0.0,26.147539849654652,30.02477341389728,15.01238670694864,0.0,0.0,0,0,18,36,0,0,18
2018-11-11,27.600180952413243,27.600180952413243,0.0,0.0,53.86797583081571,30.907854984894257,0.0,0.0,18,0,19,19,19,0,0
2018-11-18,26.147539849654652,0.0,0.0,26.147539849654652,37.08942598187311,0.0,0.0,0.0,36,0,0,36,0,0,18
2018-11-25,26.147539849654652,0.0,0.0,0.0,36.206344410876135,14.129305135951661,0.0,0.0,17,17,18,29,0,0,18
2018-12-02,26.147539849654652,65.36884962413663,0.0,26.147539849654652,22.07703927492447,0.0,0.0,0.0,0,0,18,27,18,0,0
2018-12-09,27.600180952413243,0.0,0.0,0.0,30.907854984894257,15.01238670694864,0.0,0.0,0,18,18,24,0,0,0
2018-12-16,0.0,27.600180952413243,0.0,27.600180952413243,45.9202416918429,15.01238670694864,0.0,0.0,0,0,24,54,0,0,36
2018-12-23,58.10564411034367,0.0,29.052822055171834,29.052822055171834,48.56948640483383,23.843202416918427,0.0,15.895468277945618,0,0,19,29,19,0,0
2018-12-30,0.0,0.0,0.0,56.65300300758508,62.69879154078549,15.895468277945618,15.895468277945618,0.0,0,0,19,19,0,0,19
2019-01-06,26.147539849654652,129.28505814551468,0.0,26.147539849654652,44.15407854984894,44.15407854984894,14.129305135951661,15.01238670694864,0,0,17,18,0,0,0
2019-01-13,0.0,26.147539849654652,26.147539849654652,26.147539849654652,29.1416918429003,15.01238670694864,15.01238670694864,0.0,18,0,0,29,18,0,35
2019-01-20,49.389797493792116,24.694898746896058,0.0,49.389797493792116,42.38791540785498,14.129305135951661,14.129305135951661,0.0,17,0,0,17,17,0,0
2019-01-27,24.694898746896058,37.76866867172338,0.0,24.694898746896058,13.246223564954683,14.129305135951661,0.0,14.129305135951661,0,0,17,42,17,0,17
2019-02-03,0.0,33.41074536344761,0.0,0.0,28.258610271903322,14.129305135951661,14.129305135951661,0.0,0,0,0,34,17,0,17
2019-02-10,0.0,27.600180952413243,26.147539849654652,26.147539849654652,15.01238670694864,15.01238670694864,15.01238670694864,15.01238670694864,18,0,18,42,0,0,36
2019-02-17,56.65300300758508,29.052822055171834,56.65300300758508,0.0,31.790936555891236,31.790936555891236,0.0,15.895468277945618,0,19,19,19,19,0,19
2019-02-24,0.0,0.0,0.0,27.600180952413243,37.97250755287009,0.0,15.01238670694864,0.0,27,0,18,31,0,0,18
2019-03-03,50.842438596550714,26.147539849654652,0.0,0.0,29.1416918429003,14.129305135951661,0.0,0.0,35,0,17,35,17,0,26
2019-03-10,26.147539849654652,26.147539849654652,0.0,0.0,15.01238670694864,0.0,15.01238670694864,0.0,27,0,18,18,0,0,18
2019-03-17,0.0,0.0,0.0,27.600180952413243,37.97250755287009,15.01238670694864,0.0,15.01238670694864,43,0,0,36,0,0,36
2019-03-24,55.20036190482649,55.20036190482649,27.600180952413243,27.600180952413243,30.907854984894257,0.0,15.01238670694864,0.0,18,28,18,37,0,0,92
2019-03-31,0.0,0.0,0.0,0.0,29.1416918429003,37.08942598187311,15.01238670694864,30.02477341389728,35,0,18,47,0,0,18
2019-04-07,0.0,53.747720802067896,0.0,0.0,37.97250755287009,15.01238670694864,15.01238670694864,0.0,49,36,0,55,0,0,27
2019-04-14,42.12659197999916,0.0,0.0,0.0,23.843202416918427,15.895468277945618,0.0,0.0,50,57,0,38,0,0,28
2019-04-21,26.147539849654652,0.0,26.147539849654652,26.147539849654652,45.03716012084592,45.03716012084592,15.01238670694864,15.01238670694864,18,0,18,54,36,0,0
2019-04-28,26.147539849654652,26.147539849654652,0.0,26.147539849654652,64.46495468277945,29.1416918429003,0.0,14.129305135951661,57,17,0,86,17,0,17
2019-05-05,0.0,0.0,0.0,26.147539849654652,50.335649546827796,28.258610271903322,14.129305135951661,0.0,57,17,17,29,17,0,17
2019-05-12,0.0,52.295079699309305,26.147539849654652,0.0,37.08942598187311,15.01238670694864,0.0,0.0,59,0,18,35,18,0,0
2019-05-19,26.147539849654652,26.147539849654652,0.0,26.147539849654652,14.129305135951661,22.07703927492447,29.1416918429003,0.0,40,0,0,35,17,0,52
2019-05-26,27.600180952413243,27.600180952413243,0.0,0.0,22.96012084592145,30.02477341389728,15.01238670694864,30.02477341389728,36,0,18,18,18,0,0
2019-06-02,0.0,24.694898746896058,24.694898746896058,0.0,34.44018126888217,0.0,0.0,14.129305135951661,33,0,17,33,17,0,42
2019-06-09,26.147539849654652,0.0,0.0,50.842438596550714,36.206344410876135,0.0,0.0,14.129305135951661,23,17,26,17,0,0,34
2019-06-16,27.600180952413243,27.600180952413243,0.0,0.0,45.03716012084592,0.0,15.01238670694864,15.01238670694864,27,18,18,72,0,0,27
2019-06-23,27.600180952413243,0.0,40.67395087724057,0.0,22.96012084592145,15.01238670694864,15.01238670694864,15.01238670694864,18,18,18,42,18,0,45
2019-06-30,0.0,52.295079699309305,26.147539849654652,0.0,43.27099697885196,14.129305135951661,14.129305135951661,0.0,43,17,0,69,26,0,43
2019-07-07,27.600180952413243,26.147539849654652,26.147539849654652,0.0,52.10181268882175,15.01238670694864,15.01238670694864,30.02477341389728,54,18,36,18,18,0,18
2019-07-14,27.600180952413243,27.600180952413243,27.600180952413243,27.600180952413243,45.9202416918429,0.0,15.01238670694864,0.0,19,0,19,28,0,0,0
2019-07-21,27.600180952413243,0.0,0.0,0.0,37.97250755287009,15.01238670694864,0.0,15.01238670694864,18,19,0,25,0,0,28
2019-07-28,27.600180952413243,27.600180952413243,0.0,0.0,46.803323262839875,0.0,15.895468277945618,0.0,19,0,37,19,0,0,19
2019-08-04,27.600180952413243,27.600180952413243,27.600180952413243,0.0,30.907854984894257,15.01238670694864,0.0,0.0,19,0,18,0,0,0,28
2019-08-11,0.0,0.0,53.747720802067896,0.0,15.01238670694864,0.0,0.0,0.0,26,18,18,36,0,0,18
2019-08-18,52.295079699309305,0.0,27.600180952413243,26.147539849654652,0.0,15.01238670694864,0.0,0.0,18,0,0,35,18,0,0
2019-08-25,26.147539849654652,26.147539849654652,26.147539849654652,0.0,15.01238670694864,14.129305135951661,0.0,0.0,17,0,17,35,52,0,17
2019-09-01,26.147539849654652,24.694898746896058,0.0,24.694898746896058,35.32326283987915,14.129305135951661,0.0,0.0,17,0,0,34,17,0,17
2019-09-08,39.22130977448197,26.147539849654652,26.147539849654652,0.0,22.07703927492447,15.01238670694864,0.0,15.01238670694864,18,0,18,18,17,0,34
2019-09-15,0.0,0.0,0.0,24.694898746896058,43.27099697885196,0.0,14.129305135951661,0.0,23,0,23,17,34,0,17
2019-09-22,24.694898746896058,24.694898746896058,0.0,24.694898746896058,53.86797583081571,20.310876132930513,13.246223564954683,0.0,16,0,16,27,0,0,32
2019-09-29,24.694898746896058,24.694898746896058,24.694898746896058,24.694898746896058,33.55709969788519,33.55709969788519,13.246223564954683,13.246223564954683,24,0,16,24,0,0,0
2019-10-06,24.694898746896058,24.694898746896058,0.0,0.0,20.310876132930513,20.310876132930513,0.0,0.0,0,0,16,16,33,0,33
2019-10-13,49.389797493792116,24.694898746896058,0.0,0.0,21.19395770392749,14.129305135951661,0.0,0.0,0,0,25,25,17,0,17
2019-10-20,0.0,31.958104260689016,0.0,0.0,14.129305135951661,27.375528700906344,27.375528700906344,14.129305135951661,0,0,33,33,16,0,0
2019-10-27,23.242257644137467,0.0,23.242257644137467,0.0,32.674018126888214,13.246223564954683,0.0,0.0,16,0,16,32,16,0,16
2019-11-03,23.242257644137467,23.242257644137467,23.242257644137467,23.242257644137467,19.427794561933535,13.246223564954683,13.246223564954683,19.427794561933535,0,0,0,24,0,0,0
2019-11-10,0.0,46.484515288274935,0.0,23.242257644137467,13.246223564954683,52.98489425981873,0.0,13.246223564954683,16,0,16,26,16,0,23
2019-11-17,24.694898746896058,36.31602756896479,0.0,0.0,46.803323262839875,0.0,0.0,0.0,0,0,0,32,16,0,16
2019-11-24,23.242257644137467,23.242257644137467,0.0,23.242257644137467,13.246223564954683,19.427794561933535,25.609365558912387,0.0,0,0,31,16,0,0,0
2019-12-01,47.937156391033525,23.242257644137467,0.0,23.242257644137467,33.55709969788519,13.246223564954683,0.0,0.0,0,0,16,24,0,0,16
2019-12-08,23.242257644137467,34.8633864662062,0.0,23.242257644137467,52.10181268882175,0.0,0.0,0.0,0,16,15,16,15,0,15
2019-12-15,23.242257644137467,0.0,0.0,0.0,19.427794561933535,26.492447129909365,13.246223564954683,13.246223564954683,0,0,16,16,0,0,0
2019-12-22,24.694898746896058,24.694898746896058,0.0,24.694898746896058,21.19395770392749,0.0,0.0,0.0,0,0,22,33,17,0,33
2019-12-29,24.694898746896058,24.694898746896058,0.0,24.694898746896058,27.375528700906344,14.129305135951661,0.0,0.0,0,0,49,22,0,0,33
2020-01-05,23.242257644137467,23.242257644137467,0.0,23.242257644137467,25.609365558912387,13.246223564954683,12.363141993957704,13.246223564954683,15,0,23,31,23,0,15
2020-01-12,0.0,45.031874185516344,23.242257644137467,0.0,44.15407854984894,12.363141993957704,12.363141993957704,0.0,15,0,15,15,15,0,30
2020-01-19,23.242257644137467,23.242257644137467,0.0,23.242257644137467,52.98489425981873,13.246223564954683,0.0,0.0,16,0,24,42,0,0,16
2020-01-26,0.0,0.0,0.0,23.242257644137467,63.58187311178247,12.363141993957704,0.0,12.363141993957704,15,15,0,36,0,0,15
2020-02-02,23.242257644137467,23.242257644137467,0.0,0.0,25.609365558912387,0.0,12.363141993957704,13.246223564954683,15,0,0,31,15,0,0
2020-02-09,23.242257644137467,0.0,0.0,0.0,19.427794561933535,12.363141993957704,12.363141993957704,0.0,0,0,15,23,0,0,15
2020-02-16,0.0,23.242257644137467,0.0,0.0,32.674018126888214,0.0,0.0,25.609365558912387,15,0,15,23,15,0,31
2020-02-23,0.0,23.242257644137467,0.0,23.242257644137467,31.790936555891236,0.0,0.0,0.0,30,0,31,30,15,0,23
2020-03-01,21.789616541378876,0.0,21.789616541378876,0.0,30.907854984894257,0.0,24.72628398791541,24.72628398791541,15,15,15,15,0,0,0
2020-03-08,0.0,21.789616541378876,0.0,0.0,12.363141993957704,12.363141993957704,0.0,0.0,24,0,0,24,15,0,22
2020-03-15,20.336975438620286,20.336975438620286,20.336975438620286,0.0,22.96012084592145,33.55709969788519,11.480060422960724,0.0,32,0,27,27,0,0,14
2020-03-22,0.0,18.88433433586169,0.0,0.0,54.75105740181269,22.07703927492447,0.0,10.596978851963746,17,0,17,13,13,0,20
2020-03-29,0.0,37.76866867172338,0.0,18.88433433586169,21.19395770392749,21.19395770392749,10.596978851963746,10.596978851963746,39,13,19,13,13,0,19
2020-04-05,59.558285213102266,26.147539849654652,40.67395087724057,0.0,22.07703927492447,22.07703927492447,11.480060422960724,0.0,53,13,27,20,0,0,26
2020-04-12,20.336975438620286,0.0,20.336975438620286,20.336975438620286,16.778549848942596,11.480060422960724,11.480060422960724,0.0,58,0,13,13,27,0,27
2020-04-19,39.22130977448197,18.88433433586169,0.0,18.88433433586169,32.674018126888214,22.07703927492447,0.0,10.596978851963746,65,0,0,13,13,0,26
2020-04-26,18.88433433586169,18.88433433586169,18.88433433586169,37.76866867172338,21.19395770392749,0.0,0.0,0.0,83,0,19,13,12,0,25
2020-05-03,26.147539849654652,31.958104260689016,0.0,18.88433433586169,26.492447129909365,10.596978851963746,10.596978851963746,0.0,60,0,13,66,0,0,26
2020-05-10,20.336975438620286,20.336975438620286,40.67395087724057,20.336975438620286,16.778549848942596,11.480060422960724,11.480060422960724,0.0,40,13,13,41,13,0,27
2020-05-17,0.0,36.31602756896479,43.57923308275775,0.0,24.72628398791541,12.363141993957704,12.363141993957704,0.0,59,15,0,29,0,0,81
2020-05-24,21.789616541378876,74.08469624068819,42.12659197999916,21.789616541378876,17.661631419939575,11.480060422960724,11.480060422960724,11.480060422960724,57,14,14,14,0,0,50
2020-05-31,20.336975438620286,30.505463157930425,30.505463157930425,0.0,16.778549848942596,22.07703927492447,22.07703927492447,0.0,27,0,27,27,13,0,33
2020-06-07,20.336975438620286,30.505463157930425,20.336975438620286,20.336975438620286,40.621752265861026,11.480060422960724,11.480060422960724,11.480060422960724,32,14,14,42,14,0,42
2020-06-14,47.937156391033525,24.694898746896058,24.694898746896058,0.0,40.621752265861026,67.99728096676736,0.0,0.0,27,0,0,49,0,0,32
