date,Gartenhilfe,Sprache lernen,Solardach,Kochkurs,Dachfenster,Personal Trainer,Masseur,Garagenbau,Maler,Auto putzen,Poolbau,Elektriker,Klimaanlage,Tanzkurs,Baumeister
2018-01-07,0.0,14.65328606688747,0.0,24.20977698007495,30.412955465587046,15.206477732793523,15.206477732793523,0.0,10,0,0,2,0,5,2
2018-01-14,0.0,0.0,0.0,14.65328606688747,40.550607287449395,30.412955465587046,0.0,0.0,13,0,0,2,2,0,4
2018-01-21,0.0,14.65328606688747,0.0,0.0,15.206477732793523,15.206477732793523,0.0,0.0,8,0,0,4,2,2,3
2018-01-28,0.0,0.0,0.0,14.65328606688747,30.412955465587046,15.206477732793523,0.0,0.0,10,0,0,2,2,5,2
2018-02-04,0.0,15.290385461099968,0.0,15.290385461099968,31.68016194331984,0.0,0.0,0.0,15,0,0,2,0,4,5
2018-02-11,0.0,0.0,0.0,61.79864123861237,16.473684210526315,0.0,16.473684210526315,0.0,13,0,0,4,3,3,3
2018-02-18,0.0,0.0,0.0,15.290385461099968,22.809716599190285,15.206477732793523,0.0,0.0,11,0,0,5,2,2,7
2018-02-25,0.0,15.290385461099968,0.0,14.65328606688747,31.68016194331984,15.206477732793523,15.206477732793523,0.0,6,0,0,4,0,2,2
2018-03-04,0.0,14.65328606688747,0.0,0.0,39.2834008097166,0.0,0.0,0.0,11,0,0,3,2,2,2
2018-03-11,0.0,14.65328606688747,0.0,14.65328606688747,41.81781376518219,0.0,0.0,0.0,7,0,0,2,10,0,2
2018-03-18,0.0,0.0,0.0,0.0,31.68016194331984,0.0,0.0,0.0,13,0,0,0,0,3,5
2018-03-25,0.0,0.0,0.0,0.0,39.2834008097166,16.473684210526315,16.473684210526315,0.0,5,0,0,3,11,0,3
2018-04-01,0.0,0.0,0.0,15.927484855312466,32.94736842105263,16.473684210526315,0.0,0.0,6,0,0,3,5,0,3
2018-04-08,0.0,15.290385461099968,0.0,15.290385461099968,40.550607287449395,0.0,0.0,0.0,18,0,0,5,6,3,0
2018-04-15,0.0,0.0,0.0,0.0,65.89473684210526,16.473684210526315,16.473684210526315,0.0,12,0,0,3,9,0,5
2018-04-22,0.0,0.0,0.0,15.290385461099968,26.611336032388664,31.68016194331984,0.0,0.0,8,0,0,0,5,2,2
2018-04-29,0.0,0.0,0.0,23.572677585862447,32.94736842105263,0.0,0.0,0.0,6,0,0,5,4,3,3
2018-05-06,0.0,0.0,0.0,15.927484855312466,49.42105263157895,0.0,0.0,0.0,12,0,0,3,5,0,3
2018-05-13,0.0,0.0,0.0,15.290385461099968,31.68016194331984,24.07692307692308,0.0,0.0,8,0,2,2,6,0,5
2018-05-20,0.0,0.0,0.0,15.290385461099968,26.611336032388664,0.0,0.0,0.0,13,0,0,4,5,2,5
2018-05-27,0.0,30.580770922199935,0.0,30.580770922199935,48.15384615384616,16.473684210526315,0.0,0.0,9,0,3,4,10,0,4
2018-06-03,0.0,0.0,0.0,29.943671527987437,31.68016194331984,15.206477732793523,0.0,0.0,11,0,0,5,14,0,2
2018-06-10,0.0,0.0,0.0,14.65328606688747,35.48178137651822,15.206477732793523,0.0,0.0,13,0,0,5,10,0,5
2018-06-17,0.0,0.0,0.0,0.0,21.54251012145749,0.0,15.206477732793523,0.0,7,0,0,5,5,2,3
2018-06-24,0.0,0.0,0.0,0.0,27.87854251012146,16.473684210526315,0.0,0.0,7,0,3,3,8,0,0
2018-07-01,0.0,0.0,0.0,0.0,21.54251012145749,0.0,0.0,0.0,8,0,0,4,11,0,3
2018-07-08,0.0,15.290385461099968,0.0,15.290385461099968,21.54251012145749,16.473684210526315,16.473684210526315,0.0,12,0,0,3,11,0,0
2018-07-15,0.0,0.0,0.0,24.20977698007495,21.54251012145749,0.0,16.473684210526315,0.0,11,0,0,5,10,3,3
2018-07-22,0.0,0.0,0.0,15.927484855312466,49.42105263157895,0.0,0.0,0.0,13,0,3,3,53,3,4
2018-07-29,0.0,15.290385461099968,0.0,15.290385461099968,57.02429149797571,15.206477732793523,0.0,0.0,7,0,3,5,59,0,2
2018-08-05,0.0,14.65328606688747,0.0,0.0,36.74898785425101,15.206477732793523,0.0,0.0,11,0,0,2,34,2,5
2018-08-12,0.0,0.0,0.0,0.0,31.68016194331984,16.473684210526315,0.0,0.0,15,0,3,0,8,0,3
2018-08-19,0.0,15.290385461099968,0.0,14.65328606688747,41.81781376518219,0.0,15.206477732793523,0.0,11,0,2,2,7,2,2
2018-08-26,0.0,0.0,0.0,15.290385461099968,15.206477732793523,0.0,15.206477732793523,0.0,20,0,0,5,6,2,0
2018-09-02,0.0,0.0,0.0,15.290385461099968,16.473684210526315,16.473684210526315,16.473684210526315,0.0,11,0,3,4,3,5,3
2018-09-09,0.0,15.290385461099968,0.0,15.290385461099968,40.550607287449395,16.473684210526315,0.0,0.0,10,0,3,3,3,3,0
2018-09-16,0.0,0.0,0.0,0.0,16.473684210526315,0.0,16.473684210526315,0.0,13,0,0,8,5,3,5
2018-09-23,0.0,15.290385461099968,0.0,0.0,31.68016194331984,0.0,16.473684210526315,0.0,13,0,0,3,3,0,3
2018-09-30,0.0,0.0,0.0,0.0,27.87854251012146,16.473684210526315,16.473684210526315,0.0,6,0,0,3,3,3,0
2018-10-07,0.0,0.0,0.0,23.572677585862447,16.473684210526315,0.0,0.0,0.0,11,0,0,5,4,3,4
2018-10-14,0.0,15.290385461099968,0.0,15.290385461099968,21.54251012145749,16.473684210526315,16.473684210526315,0.0,12,0,3,5,3,0,3
2018-10-21,0.0,15.290385461099968,0.0,15.290385461099968,48.15384615384616,0.0,15.206477732793523,0.0,12,0,0,7,4,5,5
2018-10-28,0.0,0.0,0.0,14.65328606688747,35.48178137651822,30.412955465587046,0.0,0.0,10,0,0,4,0,4,4
2018-11-04,0.0,0.0,0.0,43.322758806449905,15.206477732793523,15.206477732793523,15.206477732793523,0.0,6,0,0,5,2,0,2
2018-11-11,0.0,0.0,0.0,14.65328606688747,22.809716599190285,0.0,0.0,0.0,10,0,0,5,3,0,5
2018-11-18,0.0,0.0,0.0,0.0,0.0,15.206477732793523,15.206477732793523,0.0,13,0,0,2,2,0,0
2018-11-25,0.0,14.65328606688747,0.0,0.0,25.344129554655872,0.0,0.0,0.0,9,0,0,0,0,2,2
2018-12-02,0.0,0.0,0.0,28.669472739562437,15.206477732793523,0.0,0.0,0.0,8,0,0,5,2,0,2
2018-12-09,0.0,0.0,0.0,14.65328606688747,46.88663967611336,30.412955465587046,0.0,0.0,9,0,0,5,2,2,5
2018-12-16,0.0,0.0,0.0,14.65328606688747,31.68016194331984,0.0,0.0,0.0,12,0,0,2,2,0,2
2018-12-23,0.0,15.927484855312466,0.0,15.927484855312466,34.21457489878543,0.0,16.473684210526315,0.0,3,0,0,0,3,0,0
2018-12-30,0.0,0.0,0.0,14.65328606688747,25.344129554655872,0.0,0.0,0.0,6,0,0,7,5,2,2
2019-01-06,0.0,0.0,0.0,14.016186672674971,29.145748987854255,0.0,0.0,0.0,11,0,0,3,2,2,0
2019-01-13,0.0,13.379087278462471,0.0,14.016186672674971,32.94736842105263,13.93927125506073,0.0,0.0,13,0,0,2,3,2,5
2019-01-20,0.0,13.379087278462471,0.0,20.387180614799956,38.01619433198381,43.08502024291498,13.93927125506073,0.0,13,0,0,6,0,0,0
2019-01-27,0.0,0.0,0.0,0.0,34.21457489878543,0.0,0.0,0.0,14,0,2,3,2,2,2
2019-02-03,0.0,0.0,0.0,28.032373345349942,21.54251012145749,15.206477732793523,15.206477732793523,0.0,9,0,0,5,3,0,3
2019-02-10,0.0,0.0,0.0,21.661379403224952,36.74898785425101,15.206477732793523,22.809716599190285,0.0,9,0,0,2,2,0,2
2019-02-17,0.0,0.0,0.0,0.0,53.22267206477733,15.206477732793523,15.206477732793523,0.0,11,0,0,4,7,0,0
