date,Psicólogo,wedding planner,clases primaria,Entrenador Personal,Fontanero,Entrega a domicilio,Aire acondicionado,pinturas,portes
2018-01-07,1.7748478701825559,2.662271805273834,1.6480730223123734,3.422920892494929,2,0,15,13,2
2018-01-14,2.2819472616632863,1.394523326572008,1.1409736308316432,2.2819472616632863,3,0,16,13,1
2018-01-21,2.1551724137931036,1.6480730223123734,1.0141987829614605,4.690669371196755,3,1,12,13,2
2018-01-28,0.8874239350912779,1.0141987829614605,1.394523326572008,3.422920892494929,2,0,12,13,1
2018-02-04,0.6338742393509128,0.6338742393509128,0.6338742393509128,5.324543610547668,4,1,19,17,2
2018-02-11,1.6480730223123734,1.394523326572008,1.394523326572008,3.8032454361054766,3,0,14,13,2
2018-02-18,0.8874239350912779,0.8874239350912779,0.7606490872210954,2.662271805273834,3,0,11,17,2
2018-02-25,1.5212981744421907,1.1409736308316432,0.0,1.5212981744421907,2,0,14,15,1
2018-03-04,1.9016227180527383,1.2677484787018256,0.0,3.0425963488843815,4,0,10,13,1
2018-03-11,1.1409736308316432,1.2677484787018256,0.0,1.9016227180527383,2,0,11,13,1
2018-03-18,1.7748478701825559,1.394523326572008,0.0,2.789046653144016,3,0,12,14,1
2018-03-25,0.7606490872210954,0.7606490872210954,0.7606490872210954,4.94421906693712,3,1,13,13,1
2018-04-01,2.028397565922921,1.394523326572008,1.0141987829614605,2.535496957403651,3,1,14,15,1
2018-04-08,1.7748478701825559,1.5212981744421907,0.6338742393509128,2.1551724137931036,3,0,15,16,1
2018-04-15,2.1551724137931036,1.0141987829614605,0.7606490872210954,2.789046653144016,3,0,17,15,1
2018-04-22,2.028397565922921,1.0141987829614605,2.028397565922921,3.6764705882352944,3,0,20,14,2
2018-04-29,0.8874239350912779,1.0141987829614605,0.7606490872210954,1.9016227180527383,3,1,17,18,1
2018-05-06,0.8874239350912779,1.0141987829614605,0.0,2.028397565922921,3,0,19,17,2
2018-05-13,1.1409736308316432,1.394523326572008,2.1551724137931036,2.1551724137931036,3,0,25,18,2
2018-05-20,1.394523326572008,0.6338742393509128,2.1551724137931036,1.6480730223123734,3,0,22,17,1
2018-05-27,2.915821501014199,0.7606490872210954,1.0141987829614605,3.0425963488843815,2,0,22,15,1
2018-06-03,1.394523326572008,1.394523326572008,0.6338742393509128,1.7748478701825559,2,0,24,16,1
2018-06-10,2.662271805273834,0.6338742393509128,1.0141987829614605,2.028397565922921,3,1,43,14,2
2018-06-17,1.7748478701825559,0.7606490872210954,0.7606490872210954,2.662271805273834,3,0,100,14,2
2018-06-24,1.6480730223123734,1.394523326572008,1.0141987829614605,2.915821501014199,3,1,67,16,2
2018-07-01,1.394523326572008,0.7606490872210954,0.7606490872210954,1.6480730223123734,3,0,41,15,2
2018-07-08,1.7748478701825559,1.394523326572008,0.0,2.789046653144016,3,0,58,14,2
