date,travaux rénovation,Gazon synthétique,piscine semi enterrée,apprendre anglais,Coach sportif,Installation climatisation,Artisan peintre,jardiner,paysagiste,moustiquaire porte,Cours de cuisine,panneau solaire,Cours de yoga,reparation store,store banne
2018-01-07,24.03732853609175,0.0,0.0,24.03732853609175,48.0746570721835,0.0,0.0,0.0,41,0,16,46,16,0,0
2018-01-14,0.0,0.0,24.03732853609175,24.03732853609175,31.628063863278616,0.0,0.0,48.0746570721835,31,15,0,31,15,0,15
2018-01-21,24.03732853609175,24.03732853609175,0.0,35.42343152687205,24.03732853609175,0.0,0.0,24.03732853609175,31,0,23,51,0,0,15
2018-01-28,0.0,0.0,24.03732853609175,40.48392174499663,60.725882617494946,24.03732853609175,0.0,24.03732853609175,24,0,24,47,0,0,24
2018-02-04,0.0,0.0,24.03732853609175,48.0746570721835,73.3771081628064,24.03732853609175,0.0,24.03732853609175,31,0,16,57,16,0,16
2018-02-11,0.0,0.0,0.0,48.0746570721835,48.0746570721835,0.0,0.0,24.03732853609175,15,0,16,15,15,0,16
2018-02-18,0.0,25.302451090622892,0.0,36.6885540814032,49.33977962671464,0.0,0.0,0.0,40,0,16,21,0,0,32
2018-02-25,24.03732853609175,0.0,32.89318641780976,24.03732853609175,36.6885540814032,0.0,0.0,24.03732853609175,26,0,39,39,16,0,31
2018-03-04,0.0,24.03732853609175,49.33977962671464,49.33977962671464,36.6885540814032,0.0,24.03732853609175,40.48392174499663,69,0,31,26,16,0,24
2018-03-11,0.0,0.0,36.6885540814032,49.33977962671464,49.33977962671464,0.0,0.0,24.03732853609175,74,0,16,53,16,0,63
2018-03-18,0.0,37.953676635934336,0.0,25.302451090622892,41.749044299527775,25.302451090622892,0.0,36.6885540814032,59,0,16,24,0,0,16
2018-03-25,0.0,0.0,49.33977962671464,101.20980436249157,49.33977962671464,0.0,25.302451090622892,49.33977962671464,16,0,16,32,0,0,21
2018-04-01,25.302451090622892,50.604902181245784,25.302451090622892,25.302451090622892,25.302451090622892,25.302451090622892,25.302451090622892,101.20980436249157,65,0,16,65,16,0,38
2018-04-08,0.0,59.4607600629638,0.0,25.302451090622892,25.302451090622892,0.0,0.0,37.953676635934336,49,16,16,44,0,0,33
