date,Psicólogo,wedding planner,clases primaria,Entrenador Personal,Fontanero,Entrega a domicilio,Aire acondicionado,pinturas,portes
2018-07-01,5.776415094339622,0.0,0.0,5.776415094339622,3,0,31,11,0
2018-07-08,5.554245283018868,0.0,0.0,0.0,4,0,43,13,3
2018-07-15,5.998584905660378,0.0,0.0,5.998584905660378,3,0,15,11,0
2018-07-22,0.0,5.998584905660378,0.0,5.998584905660378,4,0,12,10,3
2018-07-29,0.0,0.0,0.0,0.0,3,0,64,9,0
2018-08-05,0.0,0.0,0.0,0.0,6,0,100,12,3
2018-08-12,0.0,0.0,0.0,0.0,5,0,27,9,0
2018-08-19,5.554245283018868,0.0,0.0,0.0,8,0,28,8,3
2018-08-26,0.0,5.554245283018868,0.0,5.554245283018868,3,0,30,5,3
2018-09-02,0.0,0.0,0.0,5.776415094339622,8,0,10,10,3
2018-09-09,5.554245283018868,0.0,5.776415094339622,5.776415094339622,8,0,16,8,0
2018-09-16,5.554245283018868,0.0,0.0,0.0,5,2,18,13,3
2018-09-23,0.0,5.332075471698113,0.0,0.0,4,0,13,11,2
2018-09-30,0.0,0.0,5.554245283018868,5.554245283018868,2,0,8,13,2
2018-10-07,5.554245283018868,5.554245283018868,5.554245283018868,5.554245283018868,3,0,7,9,0
2018-10-14,0.0,0.0,0.0,0.0,5,0,8,10,0
2018-10-21,5.332075471698113,0.0,0.0,10.664150943396226,2,0,8,8,2
2018-10-28,5.554245283018868,0.0,0.0,5.554245283018868,5,0,9,14,2
2018-11-04,5.1099056603773585,0.0,0.0,0.0,0,0,12,8,0
2018-11-11,0.0,5.332075471698113,5.332075471698113,0.0,5,0,8,11,0
2018-11-18,0.0,0.0,0.0,5.1099056603773585,2,0,9,15,0
2018-11-25,0.0,10.664150943396226,0.0,0.0,0,0,13,6,0
2018-12-02,0.0,0.0,0.0,0.0,3,0,8,13,3
2018-12-09,0.0,5.332075471698113,0.0,0.0,4,0,12,9,2
2018-12-16,0.0,0.0,5.332075471698113,5.332075471698113,2,0,15,6,2
2018-12-23,0.0,0.0,0.0,5.998584905660378,3,0,13,11,0
2018-12-30,0.0,0.0,5.998584905660378,0.0,3,0,7,10,0
2019-01-06,0.0,5.332075471698113,0.0,0.0,2,0,11,9,0
2019-01-13,5.1099056603773585,0.0,5.1099056603773585,5.1099056603773585,3,0,8,12,5
2019-01-20,0.0,4.887735849056604,0.0,0.0,4,0,10,12,2
2019-01-27,9.997641509433963,0.0,0.0,0.0,0,0,6,9,2
2019-02-03,0.0,0.0,0.0,10.664150943396226,2,2,10,7,2
2019-02-10,0.0,0.0,0.0,5.1099056603773585,2,0,6,11,4
2019-02-17,0.0,0.0,0.0,5.332075471698113,2,0,6,10,2
2019-02-24,5.332075471698113,0.0,5.332075471698113,5.332075471698113,5,0,4,14,0
2019-03-03,10.664150943396226,0.0,0.0,0.0,2,0,7,7,0
2019-03-10,5.554245283018868,0.0,0.0,0.0,0,0,7,11,5
2019-03-17,0.0,0.0,0.0,5.332075471698113,2,0,11,13,0
2019-03-24,0.0,0.0,0.0,5.332075471698113,2,0,9,14,2
2019-03-31,5.1099056603773585,5.1099056603773585,0.0,10.219811320754717,7,0,9,10,3
2019-04-07,0.0,5.332075471698113,0.0,5.332075471698113,5,0,6,10,2
2019-04-14,0.0,5.1099056603773585,0.0,5.1099056603773585,5,0,8,6,0
2019-04-21,10.219811320754717,0.0,10.219811320754717,0.0,5,0,5,9,2
2019-04-28,5.332075471698113,0.0,0.0,0.0,5,0,16,7,0
2019-05-05,10.441981132075473,0.0,5.332075471698113,5.1099056603773585,2,0,17,9,2
2019-05-12,5.554245283018868,5.554245283018868,5.554245283018868,0.0,4,0,21,8,0
2019-05-19,10.664150943396226,5.332075471698113,0.0,0.0,2,0,22,11,0
2019-05-26,0.0,0.0,0.0,5.332075471698113,4,0,31,12,2
2019-06-02,5.1099056603773585,0.0,5.1099056603773585,5.1099056603773585,5,0,47,11,5
2019-06-09,0.0,0.0,5.332075471698113,5.332075471698113,5,0,19,14,2
2019-06-16,0.0,5.332075471698113,0.0,5.332075471698113,2,2,30,11,0
2019-06-23,5.554245283018868,5.776415094339622,5.776415094339622,0.0,3,0,75,7,3
2019-06-30,5.554245283018868,0.0,0.0,0.0,3,0,46,8,3
2019-07-07,5.554245283018868,0.0,0.0,0.0,13,0,41,6,0
2019-07-14,0.0,5.776415094339622,5.776415094339622,0.0,3,0,45,9,3
2019-07-21,5.776415094339622,0.0,0.0,5.776415094339622,6,3,82,8,0
2019-07-28,5.776415094339622,0.0,0.0,0.0,4,0,28,12,0
2019-08-04,0.0,5.554245283018868,0.0,0.0,3,3,20,8,0
2019-08-11,0.0,5.332075471698113,0.0,5.332075471698113,2,0,20,11,2
2019-08-18,0.0,0.0,0.0,0.0,5,0,28,13,2
2019-08-25,0.0,0.0,5.332075471698113,5.332075471698113,6,0,23,6,0
2019-09-01,0.0,5.332075471698113,0.0,10.664150943396226,2,0,24,10,0
2019-09-08,0.0,5.554245283018868,0.0,0.0,5,0,6,6,2
2019-09-15,0.0,5.1099056603773585,5.1099056603773585,0.0,7,0,9,8,2
2019-09-22,0.0,5.1099056603773585,10.219811320754717,5.1099056603773585,2,0,5,10,0
2019-09-29,10.219811320754717,0.0,5.1099056603773585,5.1099056603773585,5,2,7,6,0
2019-10-06,5.1099056603773585,0.0,5.1099056603773585,0.0,2,0,4,11,0
2019-10-13,4.665566037735849,0.0,0.0,0.0,4,0,10,10,0
2019-10-20,4.887735849056604,0.0,0.0,4.887735849056604,4,0,15,9,3
2019-10-27,4.665566037735849,0.0,0.0,4.665566037735849,4,0,4,15,0
2019-11-03,4.665566037735849,0.0,4.665566037735849,0.0,4,0,11,10,2
2019-11-10,0.0,0.0,4.665566037735849,0.0,3,0,12,8,2
2019-11-17,0.0,0.0,4.443396226415095,0.0,4,0,12,8,0
2019-11-24,0.0,4.443396226415095,4.443396226415095,4.443396226415095,6,0,7,5,2
2019-12-01,4.887735849056604,0.0,0.0,0.0,3,0,11,10,0
2019-12-08,0.0,0.0,0.0,0.0,6,0,7,10,2
2019-12-15,4.443396226415095,0.0,0.0,4.443396226415095,9,0,4,7,3
2019-12-22,0.0,4.887735849056604,0.0,0.0,5,0,8,6,0
2019-12-29,9.997641509433963,0.0,0.0,4.887735849056604,5,0,9,7,0
2020-01-05,0.0,4.887735849056604,0.0,0.0,6,0,7,8,0
2020-01-12,4.22122641509434,0.0,0.0,0.0,2,2,12,12,0
2020-01-19,8.664622641509434,0.0,4.443396226415095,0.0,4,0,12,10,2
2020-01-26,0.0,0.0,0.0,8.88679245283019,3,0,7,11,2
2020-02-02,0.0,0.0,4.443396226415095,9.331132075471698,3,0,7,13,2
2020-02-09,4.665566037735849,0.0,0.0,0.0,4,0,8,15,0
2020-02-16,4.665566037735849,0.0,4.665566037735849,4.665566037735849,2,0,8,13,2
2020-02-23,4.665566037735849,0.0,0.0,4.665566037735849,4,2,4,13,2
2020-03-01,4.443396226415095,0.0,4.443396226415095,0.0,4,0,10,11,0
2020-03-08,0.0,0.0,0.0,4.443396226415095,3,0,9,13,2
2020-03-15,0.0,0.0,0.0,3.999056603773585,2,4,2,7,2
2020-03-22,0.0,3.77688679245283,5.554245283018868,0.0,3,0,8,17,0
2020-03-29,0.0,0.0,0.0,5.554245283018868,3,3,5,19,0
2020-04-05,3.999056603773585,0.0,3.999056603773585,0.0,7,0,2,17,2
2020-04-12,7.55377358490566,3.77688679245283,3.77688679245283,5.554245283018868,2,0,4,28,0
2020-04-19,0.0,5.554245283018868,0.0,0.0,3,3,5,23,0
2020-04-26,3.77688679245283,3.77688679245283,0.0,3.77688679245283,2,0,7,21,0
2020-05-03,3.77688679245283,0.0,0.0,3.77688679245283,4,0,17,17,3
2020-05-10,3.77688679245283,3.77688679245283,0.0,0.0,4,0,14,18,2
2020-05-17,4.22122641509434,0.0,0.0,0.0,2,0,40,22,2
2020-05-24,0.0,0.0,0.0,0.0,4,0,70,17,4
2020-05-31,7.99811320754717,0.0,3.999056603773585,3.999056603773585,3,0,39,22,2
