date,travaux rénovation,Gazon synthétique,piscine semi enterrée,apprendre anglais,paysagiste,Coach sportif,Installation climatisation,Artisan peintre,jardiner,moustiquaire porte,Cours de cuisine,panneau solaire,Cours de yoga,reparation store,store banne
2018-01-07,0.2974168349329775,0.10793742030471581,0.04981727090986884,0.2621976099892593,0.22448313083981988,0.17521415335479393,0.01894960672500997,0.01894960672500997,0.025380710659898477,0.0,0.20304568527918782,0.3096446700507614,0.05583756345177665,0.02030456852791878,0.04060913705583756
2018-01-14,0.04981727090986884,0.04981727090986884,0.041514392424890696,0.24559185301930297,0.27924832638197283,0.21818301068390966,0.0,0.0,0.1319796954314721,0.0,0.15736040609137056,0.2639593908629442,0.06598984771573604,0.015228426395939087,0.10152284263959391
2018-01-21,0.05812014939484697,0.05812014939484697,0.06642302787982511,0.28710624544419366,0.36558799208959586,0.22069320949481788,0.0,0.01894960672500997,0.1319796954314721,0.0,0.04060913705583756,0.2436548223350254,0.06598984771573604,0.0,0.13705583756345177
2018-01-28,0.0,0.07472590636480325,0.06642302787982511,0.5651166574560835,0.21690328814981588,0.20553352411480988,0.01894960672500997,0.0,0.050761421319796954,0.0,0.09137055837563451,0.25888324873096447,0.05583756345177665,0.0,0.16751269035532995
2018-02-04,0.17086594665449972,0.17086594665449972,0.2621976099892593,0.5375064754184335,0.43508629883372557,0.17521415335479393,0.0,0.01894960672500997,0.13705583756345177,0.02030456852791878,0.15736040609137056,0.2893401015228426,0.09137055837563451,0.0,0.13705583756345177
2018-02-11,0.04981727090986884,0.1846710376733247,0.04981727090986884,0.21788255161323722,0.29608968534546615,0.1941637600798039,0.0,0.0,0.13705583756345177,0.06598984771573604,0.05583756345177665,0.25888324873096447,0.025380710659898477,0.02030456852791878,0.13705583756345177
2018-02-18,0.17636815918834656,0.201276794643281,0.19297391615830284,0.3780414313052904,0.32681100715487366,0.28810789160607064,0.01894960672500997,0.0,0.1319796954314721,0.03553299492385787,0.12690355329949238,0.2233502538071066,0.03553299492385787,0.02030456852791878,0.15228426395939088
2018-02-25,0.1625630681695216,0.19577458210943416,0.041514392424890696,0.09963454181973767,0.3167209656539615,0.22915082366952413,0.0,0.0,0.15736040609137056,0.0,0.12690355329949238,0.25380710659898476,0.03553299492385787,0.0,0.14213197969543148
2018-03-04,0.041514392424890696,0.18266332666951904,0.2123803390793904,0.5125978399634992,0.35713037791488955,0.18618196634040834,0.0,0.0,0.24873096446700507,0.015228426395939087,0.1218274111675127,0.24873096446700507,0.04568527918781726,0.015228426395939087,0.22842639593908629
2018-03-11,0.21788255161323722,0.2593969440381279,0.06642302787982511,0.402553589286562,0.41736716838552995,0.18869216515131654,0.0,0.01894960672500997,0.19796954314720813,0.0,0.116751269035533,0.2436548223350254,0.050761421319796954,0.0,0.1065989847715736
2018-03-18,0.14114893424462838,0.32581997191795314,0.17636815918834656,0.2510940655531498,0.5534516320134897,0.21690328814981588,0.01894960672500997,0.01894960672500997,0.3147208121827411,0.02030456852791878,0.05583756345177665,0.15228426395939088,0.02030456852791878,0.02030456852791878,0.20304568527918782
2018-03-25,0.09133166333475952,0.3341228504029312,0.24279118706817168,0.2510940655531498,0.4085322262900719,0.2341712212913405,0.0,0.0,0.41116751269035534,0.025380710659898477,0.116751269035533,0.3197969543147208,0.030456852791878174,0.02030456852791878,0.116751269035533
2018-04-01,0.12454317727467208,0.31471642748184364,0.4297672938505491,0.1494518127296065,0.43503705257644615,0.16595263708130462,0.0,0.0,0.47715736040609136,0.030456852791878174,0.050761421319796954,0.26903553299492383,0.050761421319796954,0.02030456852791878,0.4720812182741117
2018-04-08,0.09963454181973767,0.41355801435425577,0.1328460557596502,0.1494518127296065,0.43802307182266503,0.1849022438063146,0.10152397421627071,0.0,0.4365482233502538,0.030456852791878174,0.07614213197969544,0.26903553299492383,0.05583756345177665,0.02030456852791878,0.3197969543147208
2018-04-15,0.0,0.23248059757938788,0.10793742030471581,0.24908635454934416,0.270388761157875,0.0568488201750299,0.11121206466779131,0.02273952807001196,0.4467005076142132,0.116751269035533,0.16243654822335024,0.2131979695431472,0.0,0.02030456852791878,0.6395939086294417
2018-04-22,0.04981727090986884,0.5499976910123628,0.4851858966626806,0.24279118706817168,0.49953958482739913,0.19546810574253745,0.08257436749126074,0.01894960672500997,0.6091370558375635,0.05583756345177665,0.08629441624365482,0.3350253807106599,0.04060913705583756,0.02030456852791878,0.49238578680203043
2018-04-29,0.14114893424462838,0.41085646777154006,0.32782768292175873,0.08302878484978139,0.46623419482116435,0.0606387415200319,0.04168913479502193,0.0,0.5380710659898477,0.02030456852791878,0.1116751269035533,0.25888324873096447,0.050761421319796954,0.02030456852791878,0.4416243654822335
2018-05-06,0.04981727090986884,0.38944233384664695,0.12454317727467208,0.19847612869214973,0.45278080615328137,0.034109292105017945,0.04168913479502193,0.0,0.4720812182741117,0.16243654822335024,0.030456852791878174,0.20304568527918782,0.09137055837563451,0.02030456852791878,0.49746192893401014
2018-05-13,0.07472590636480325,0.3507286073728874,0.04981727090986884,0.14114893424462838,0.24554098532634644,0.04926897748502592,0.10152397421627071,0.0,0.38578680203045684,0.09137055837563451,0.15228426395939088,0.27918781725888325,0.19289340101522842,0.02030456852791878,0.36548223350253806
2018-05-20,0.07472590636480325,0.5634063045575249,0.08302878484978139,0.3803465004143432,0.3289192549163903,0.28344019877636645,0.02273952807001196,0.04168913479502193,0.41624365482233505,0.14213197969543148,0.09644670050761421,0.30456852791878175,0.050761421319796954,0.0,0.350253807106599
