date,Artisan peintre,Coach sportif,Cours de cuisine,Cours de yoga,Gazon synthétique,Installation climatisation,apprendre anglais,jardiner,moustiquaire porte,panneau solaire,paysagiste,piscine semi enterrée,reparation store,store banne,travaux rénovation
2018-01-07,0.05842556983397432,0.26353133618697244,0.11224489795918367,0.15306122448979592,0.11807718136984952,0.09989717545677297,0.20560202472988137,0.10269609541871703,0.04081632653061224,0.3010204081632653,0.35216835708182914,0.15452170967847453,0.0,0.12244897959183673,0.0
2018-01-14,0.14136878107957165,0.17905854810214664,0.09693877551020408,0.08673469387755102,0.09183673469387756,0.04147160562279867,0.23974249685534635,0.13865611079257265,0.04081632653061224,0.44387755102040816,0.3162630963716874,0.07131771215929594,0.0,0.08673469387755102,0.0
2018-01-21,0.11544902756532249,0.2582199207475202,0.08163265306122448,0.04081632653061224,0.14358738545148217,0.04147160562279867,0.21596992613558105,0.12343189823011635,0.04081632653061224,0.3520408163265306,0.45244792674840917,0.0,0.0,0.19387755102040816,0.0
2018-01-28,0.09989717545677297,0.25176132267864665,0.1377551020408163,0.15306122448979592,0.08163265306122448,0.05842556983397432,0.21078597543273123,0.1593100037174487,0.08163265306122448,0.33163265306122447,0.18436996354159882,0.04147160562279867,0.0,0.10714285714285714,0.07726085483923727
2018-02-04,0.06739135913704783,0.2412659565363446,0.14285714285714285,0.09183673469387756,0.11213403868990818,0.0,0.23759531406086248,0.13347216008972282,0.0,0.29081632653061223,0.30576773022938536,0.07131771215929594,0.0,0.08673469387755102,0.2613678847806278
2018-02-11,0.09989717545677297,0.21674831512472156,0.12244897959183673,0.10714285714285714,0.1529503652205204,0.04147160562279867,0.19573252902769195,0.14384006149542247,0.0,0.32653061224489793,0.35229582181843144,0.07131771215929594,0.04591836734693878,0.08673469387755102,0.07131771215929594
2018-02-18,0.0,0.3627911879607335,0.10714285714285714,0.04591836734693878,0.2098584864290893,0.05842556983397432,0.328628850780885,0.16416631487420533,0.08163265306122448,0.3979591836734694,0.49506671500062915,0.04147160562279867,0.0,0.2193877551020408,0.11873246046203594
2018-02-25,0.0,0.14136878107957165,0.09693877551020408,0.14285714285714285,0.2785974633629031,0.0777592605427475,0.29398997295190976,0.19469664988564117,0.04081632653061224,0.4387755102040816,0.4212167577947078,0.11873246046203594,0.0,0.14795918367346939,0.0
2018-03-04,0.05842556983397432,0.1838601045951893,0.08163265306122448,0.1326530612244898,0.362753422014972,0.06220740843419799,0.13946826327343526,0.20580174027005058,0.08163265306122448,0.3979591836734694,0.35684244883826943,0.1127893177820946,0.0,0.1836734693877551,0.14857856699853322
2018-03-11,0.09989717545677297,0.131000879673872,0.08163265306122448,0.04081632653061224,0.35686570896966835,0.09989717545677297,0.11873246046203594,0.34009299922500646,0.04081632653061224,0.3622448979591837,0.388838406211585,0.3859130947858145,0.04591836734693878,0.23469387755102042,0.0
2018-03-18,0.14136878107957165,0.42185408147771974,0.10204081632653061,0.08673469387755102,0.23368648678349235,0.0,0.14465221397628508,0.23600443573539326,0.0,0.3520408163265306,0.4406779132400835,0.19005017262133192,0.0,0.19387755102040816,0.11873246046203594
2018-03-25,0.04147160562279867,0.22154987161776427,0.08163265306122448,0.09693877551020408,0.3986894262678087,0.04147160562279867,0.23165217138092115,0.380172136776909,0.10204081632653061,0.2857142857142857,0.38000008164511384,0.04147160562279867,0.0,0.22959183673469388,0.0
2018-04-01,0.10520859089622518,0.2163659209149144,0.08673469387755102,0.14285714285714285,0.29575207844302553,0.04147160562279867,0.2412608808095293,0.3591086944194164,0.08673469387755102,0.3622448979591837,0.440550448503481,0.0,0.0,0.32142857142857145,0.07726085483923727
2018-04-08,0.05842556983397432,0.1361848303767218,0.03571428571428571,0.1377551020408163,0.32204795475363523,0.0,0.14920736583883407,0.3230667691590375,0.04081632653061224,0.3979591836734694,0.3536979339210577,0.07131771215929594,0.09183673469387756,0.25,0.07131771215929594
2018-04-15,0.0466555563256485,0.2893236249646192,0.04081632653061224,0.04081632653061224,0.3968963632713036,0.0466555563256485,0.15577930735907627,0.477356641946683,0.04081632653061224,0.24489795918367346,0.32561127988456806,0.19219735541581578,0.0,0.6989795918367347,0.1298595538448271
2018-04-22,0.10520859089622518,0.3639383705901549,0.08673469387755102,0.14285714285714285,0.3288321992971914,0.06373698527342651,0.0832039975191786,0.3742509970953494,0.16326530612244897,0.27040816326530615,0.4209618283215031,0.17133115946762578,0.0,0.5816326530612245,0.0832039975191786
2018-04-29,0.09989717545677297,0.23026073144763307,0.0663265306122449,0.15306122448979592,0.23032207932903317,0.0777592605427475,0.3089130262201584,0.4164597916968579,0.14795918367346939,0.34183673469387754,0.30032885005333076,0.07726085483923727,0.0,0.2857142857142857,0.07726085483923727
2018-05-06,0.06373698527342651,0.13112834441047433,0.04591836734693878,0.07653061224489796,0.5394763579552578,0.10520859089622518,0.2434080636040132,0.44156044634587394,0.1326530612244898,0.28061224489795916,0.316135631635085,0.18107026203302456,0.0,0.576530612244898,0.0
2018-05-13,0.0,0.16363416073019946,0.08163265306122448,0.08673469387755102,0.2565070963703674,0.04147160562279867,0.3250936771690088,0.3082521060291978,0.12755102040816327,0.336734693877551,0.37341401883963793,0.15452170967847453,0.0,0.18877551020408162,0.0
2018-05-20,0.06373698527342651,0.300073920580126,0.1326530612244898,0.05102040816326531,0.4162971357690817,0.04147160562279867,0.23304016219831356,0.3121254985476747,0.08673469387755102,0.4030612244897959,0.4783676802626583,0.08294321124559734,0.0,0.3877551020408163,0.0
2018-05-27,0.09989717545677297,0.2738992375926721,0.14795918367346939,0.0,0.2354241201453597,0.05842556983397432,0.19219735541581578,0.2922907044880317,0.10714285714285714,0.3112244897959184,0.25265357583486325,0.11873246046203594,0.0,0.3673469387755102,0.13946826327343526
2018-06-03,0.14136878107957165,0.16363416073019946,0.04081632653061224,0.1989795918367347,0.24635844437235208,0.09989717545677297,0.23165217138092115,0.21024850199419068,0.12244897959183673,0.3112244897959184,0.30032885005333076,0.15452170967847453,0.0,0.37244897959183676,0.0
2018-06-10,0.09989717545677297,0.14719005546543332,0.07653061224489796,0.10204081632653061,0.23620979237433679,0.0,0.07131771215929594,0.23592252584886994,0.14285714285714285,0.40816326530612246,0.41968718095547924,0.12315721918779428,0.0,0.2602040816326531,0.07131771215929594
2018-06-17,0.1221625551074008,0.126454252654034,0.1326530612244898,0.15306122448979592,0.27870832263217865,0.04147160562279867,0.18107026203302456,0.2815951635362388,0.20918367346938777,0.22959183673469388,0.4429722784989262,0.18107026203302456,0.0,0.30612244897959184,0.04147160562279867
2018-06-24,0.10520859089622518,0.1259443937076245,0.08673469387755102,0.05612244897959184,0.3534458718805714,0.10520859089622518,0.12467560314197726,0.16935026557705513,0.21428571428571427,0.3622448979591837,0.3371263639196892,0.2434080636040132,0.05102040816326531,0.45918367346938777,0.0
2018-07-01,0.04147160562279867,0.19524772389370795,0.04591836734693878,0.10714285714285714,0.2973788525356174,0.09989717545677297,0.1959933153012732,0.14351242194932928,0.25510204081632654,0.3520408163265306,0.3476217300619912,0.2167291181126725,0.05102040816326531,0.6530612244897959,0.0
2018-07-08,0.10520859089622518,0.11557649230192482,0.04591836734693878,0.1377551020408163,0.21075501792734186,0.06373698527342651,0.14844817386174258,0.15898236417135547,0.17857142857142858,0.32142857142857145,0.2586023149573273,0.2554247421006865,0.0,0.3163265306122449,0.0
2018-07-15,0.06373698527342651,0.2587297796939297,0.08163265306122448,0.12755102040816327,0.29984672849182403,0.04147160562279867,0.1664079950383572,0.1129001770513701,0.11734693877551021,0.22959183673469388,0.29552729356028806,0.1662776019015666,0.0,0.30612244897959184,0.04147160562279867
2018-07-22,0.0,0.1898088437176534,0.07142857142857142,0.08673469387755102,0.2845406060428444,0.12607185844422686,0.18688301157617526,0.14367624172237586,0.08163265306122448,0.17346938775510204,0.24734216039541107,0.2024348636847248,0.05102040816326531,0.21428571428571427,0.12467560314197726
2018-07-29,0.04147160562279867,0.23569961162368763,0.04591836734693878,0.0,0.22763248483427556,0.2795930472419314,0.21811710893006492,0.04591836734693878,0.15306122448979592,0.16326530612244897,0.3480041242717983,0.1543913165416839,0.0,0.29591836734693877,0.0
2018-08-05,0.10002464019337534,0.172599950033273,0.08163265306122448,0.15306122448979592,0.19034685466203574,0.2209125479347524,0.15957526724453375,0.21996112430770393,0.12755102040816327,0.3826530612244898,0.27946558250532905,0.2427792647637123,0.05102040816326531,0.33163265306122447,0.036287654919948835
2018-08-12,0.0,0.23659186477990427,0.08163265306122448,0.14795918367346939,0.27349542254657655,0.10533605563282754,0.1350435045476769,0.15420796290112215,0.11734693877551021,0.28061224489795916,0.19512025915710554,0.29184279015742587,0.0,0.1683673469387755,0.0832039975191786
2018-08-19,0.036287654919948835,0.21521873828549304,0.09693877551020408,0.18877551020408162,0.16993869139672962,0.0777592605427475,0.2441672555811047,0.13898375033866586,0.08163265306122448,0.30612244897959184,0.31120661040544,0.18701340471296593,0.05102040816326531,0.27040816326530615,0.0
2018-08-26,0.0,0.10520859089622518,0.1326530612244898,0.20408163265306123,0.05612244897959184,0.0,0.16614720876477593,0.08738997296973744,0.03571428571428571,0.29081632653061223,0.3313050895338274,0.1454114059533766,0.0,0.15306122448979592,0.12467560314197726
2018-09-02,0.06220740843419799,0.21509127354889068,0.10714285714285714,0.1836734693877551,0.21580162910903067,0.04147160562279867,0.13946826327343526,0.17477994593947488,0.1326530612244898,0.2653061224489796,0.3435849619885627,0.27919731282045185,0.05102040816326531,0.10204081632653061,0.0
2018-09-09,0.04147160562279867,0.251888787415249,0.12755102040816327,0.2653061224489796,0.1648366505804031,0.06373698527342651,0.30561547203821127,0.14926974185784223,0.08673469387755102,0.3877551020408163,0.29905420268730704,0.16033445922162526,0.0,0.23979591836734693,0.11873246046203594
2018-09-16,0.10520859089622518,0.2200202947785357,0.10714285714285714,0.25510204081632654,0.1648366505804031,0.10520859089622518,0.22785621149546373,0.195188109204781,0.08673469387755102,0.27040816326530615,0.378343040069283,0.1069765682389439,0.0,0.10714285714285714,0.07726085483923727
2018-09-23,0.0,0.1891715200346415,0.21428571428571427,0.1326530612244898,0.1852448138457092,0.0,0.33166561868925104,0.08738997296973744,0.04591836734693878,0.5255102040816326,0.3477491947985935,0.22267226079261387,0.0,0.17857142857142858,0.04147160562279867
2018-09-30,0.19333575284467236,0.15781288634433774,0.08673469387755102,0.10714285714285714,0.11807718136984952,0.12076044300477466,0.24859201430686306,0.12820629950034967,0.08673469387755102,0.42857142857142855,0.28970601917442634,0.11873246046203594,0.0,0.1326530612244898,0.07726085483923727
2018-10-07,0.10520859089622518,0.25252611109826095,0.17857142857142858,0.2193877551020408,0.13848534463515563,0.04147160562279867,0.1602040660848346,0.1129001770513701,0.0,0.46938775510204084,0.3211921176013324,0.14844817386174258,0.05102040816326531,0.1326530612244898,0.11873246046203594
2018-10-14,0.10520859089622518,0.2004316745965578,0.12755102040816327,0.1326530612244898,0.11807718136984952,0.12747397054685303,0.11873246046203594,0.148942102311749,0.0,0.29591836734693877,0.20004928038675068,0.04147160562279867,0.0,0.11224489795918367,0.04147160562279867
