date,Artisan peintre,Coach sportif,Cours de cuisine,Cours de yoga,Gazon synthétique,Installation climatisation,apprendre anglais,jardiner,moustiquaire porte,panneau solaire,paysagiste,piscine semi enterrée,reparation store,store banne,travaux rénovation
2018-01-07,0.0,0.23984150881213998,0.07028739635530189,0.0644301133256934,0.0,0.0,0.34789397918133624,0.07028739635530189,0.0,0.22257675512512265,0.2516253585900576,0.0,0.0,0.1230029436217783,0.0
2018-01-14,0.0,0.20476709435318963,0.21671947209551415,0.17571849088825472,0.12891734146269934,0.1230029436217783,0.12891734146269934,0.1230029436217783,0.0,0.3045787175396415,0.4347572073792777,0.21091930387721824,0.0,0.1230029436217783,0.08200196241451886
2018-01-21,0.0,0.25927652817413055,0.14057479271060377,0.17571849088825472,0.0,0.0,0.21897663771863696,0.19329033997708017,0.0,0.2635777363323821,0.5205847545858331,0.0,0.0,0.08200196241451886,0.0
2018-01-28,0.0,0.2320218112636601,0.0,0.17571849088825472,0.08200196241451886,0.0,0.21897663771863696,0.1230029436217783,0.0,0.3690088308653349,0.5242418114134627,0.13697467530411808,0.0,0.2928641514804245,0.0
2018-02-04,0.0,0.08176415073141136,0.1874330569474717,0.0644301133256934,0.08200196241451886,0.0,0.40286669207093556,0.07028739635530189,0.0,0.17571849088825472,0.4092963770232718,0.13697467530411808,0.0,0.0,0.0
2018-02-11,0.0,0.33558973552344784,0.22843403815473112,0.0,0.0,0.0,0.20949067987688638,0.1230029436217783,0.07028739635530189,0.19329033997708017,0.3933498865245039,0.13697467530411808,0.0,0.0,0.08200196241451886
2018-02-18,0.0,0.26919720767888305,0.15228935876982075,0.0,0.08200196241451886,0.0,0.21897663771863696,0.2635777363323821,0.0,0.09371652847373585,0.3115857357930926,0.21897663771863696,0.0,0.2752923023915991,0.0
2018-02-25,0.0,0.4332011325079208,0.14057479271060377,0.1230029436217783,0.13697467530411808,0.0,0.07614467938491037,0.22257675512512265,0.0,0.32215056662846697,0.4288999243496692,0.13697467530411808,0.0,0.19914762300668867,0.07614467938491037
2018-03-04,0.0,0.20476709435318963,0.08200196241451886,0.0,0.27394935060823616,0.1230029436217783,0.08200196241451886,0.14057479271060377,0.0,0.23429132118433962,0.5169969814769042,0.08200196241451886,0.0,0.3572942648061179,0.0
2018-03-11,0.0,0.20476709435318963,0.15228935876982075,0.0,0.21897663771863696,0.0,0.2599776189258964,0.25186317027316507,0.0,0.2460058872435566,0.4660753207648922,0.16400392482903772,0.0,0.17571849088825472,0.0
2018-03-18,0.0,0.39765109468275545,0.14643207574021225,0.0644301133256934,0.42846731759552337,0.0,0.13697467530411808,0.3748661138949434,0.0,0.2635777363323821,0.42466799991011833,0.0,0.0,0.0644301133256934,0.0
2018-03-25,0.0,0.6454508684807766,0.07028739635530189,0.22257675512512265,0.0,0.0,0.0,0.45101079327985377,0.08785924544412736,0.38658067995416034,0.453310263727539,0.20949067987688638,0.0,0.4861544914575047,0.0
2018-04-01,0.0,0.4494846789355024,0.0,0.0,0.23289125458966412,0.0,0.08785924544412736,0.5212981896351556,0.0,0.31043600056924997,0.49048566014276185,0.22483392074824546,0.0,0.19329033997708017,0.0
2018-04-08,0.0,0.22193260379450075,0.16400392482903772,0.0,0.14503200914553677,0.0,0.14503200914553677,0.39829524601337735,0.0,0.3045787175396415,0.5304361503718851,0.14503200914553677,0.0,0.46858264236867925,0.0
2018-04-15,0.0,0.47233894344201516,0.07614467938491037,0.0,0.4512106951194477,0.14643207574021225,0.22560534755972386,0.5681564538720236,0.16986120785864622,0.4158670951022028,0.31866203776524427,0.15308934298695545,0.0,0.45101079327985377,0.0
2018-04-22,0.0,0.12537169778816407,0.15814664179942925,0.0,0.27394935060823616,0.0,0.13697467530411808,0.4041525290429858,0.15814664179942925,0.15814664179942925,0.6780872450546405,0.22483392074824546,0.0,0.4861544914575047,0.0
