date,Gartenhilfe,Sprache lernen,Solardach,Kochkurs,Dachfenster,Personal Trainer,Masseur,Garagenbau,Maler,Auto putzen,Poolbau,Elektriker,Klimaanlage,Tanzkurs,Baumeister
2018-01-07,0.0,2.570136333522242,0.0,5.654299933748932,27.54230769230769,13.115384615384615,3.934615384615385,1.3115384615384615,12,0,0,3,2,2,3
2018-01-14,0.0,2.0561090668177937,0.0,8.224436267271175,30.165384615384614,10.492307692307692,3.934615384615385,1.3115384615384615,12,0,0,3,2,1,2
2018-01-21,0.0,1.542081800113345,1.0280545334088969,8.224436267271175,24.91923076923077,6.5576923076923075,5.246153846153846,1.3115384615384615,11,0,0,3,2,1,2
2018-01-28,0.0,2.0561090668177937,1.0280545334088969,9.76651806738452,30.165384615384614,5.246153846153846,5.246153846153846,0.0,13,0,0,3,2,1,2
2018-02-04,0.0,2.570136333522242,2.570136333522242,7.196381733862277,28.853846153846153,2.623076923076923,3.934615384615385,0.0,13,0,0,3,2,1,2
2018-02-11,0.0,2.570136333522242,2.570136333522242,10.794572600793416,26.23076923076923,7.86923076923077,3.934615384615385,0.0,11,0,0,3,2,1,2
2018-02-18,0.0,3.5981908669311387,1.0280545334088969,8.738463533975622,26.23076923076923,6.5576923076923075,3.934615384615385,2.623076923076923,11,0,0,3,2,1,3
2018-02-25,0.0,1.0280545334088969,0.0,12.33665440090676,36.723076923076924,6.5576923076923075,5.246153846153846,2.623076923076923,13,0,0,3,3,1,2
2018-03-04,1.0280545334088969,2.0561090668177937,1.0280545334088969,6.682354467157829,27.54230769230769,5.246153846153846,6.5576923076923075,0.0,14,0,0,3,2,1,2
2018-03-11,1.0280545334088969,4.112218133635587,2.0561090668177937,8.738463533975622,28.853846153846153,5.246153846153846,1.3115384615384615,0.0,12,0,0,3,1,1,2
2018-03-18,1.0280545334088969,1.542081800113345,2.570136333522242,7.710409000566726,36.723076923076924,6.5576923076923075,6.5576923076923075,0.0,10,0,0,4,2,2,4
2018-03-25,0.0,2.0561090668177937,0.0,9.252490800680071,35.41153846153846,6.5576923076923075,5.246153846153846,0.0,9,0,0,3,2,1,2
2018-04-01,2.0561090668177937,1.542081800113345,1.0280545334088969,6.682354467157829,34.1,6.5576923076923075,2.623076923076923,0.0,13,1,0,3,4,1,2
2018-04-08,0.0,2.570136333522242,1.0280545334088969,6.682354467157829,40.65769230769231,7.86923076923077,6.5576923076923075,0.0,11,0,0,3,6,1,2
2018-04-15,0.0,2.570136333522242,0.0,6.682354467157829,47.215384615384615,9.180769230769231,6.5576923076923075,0.0,10,0,0,3,9,1,2
2018-04-22,1.0280545334088969,2.0561090668177937,0.0,9.252490800680071,43.28076923076923,9.180769230769231,3.934615384615385,0.0,12,0,0,2,8,1,2
2018-04-29,0.0,3.08416360022669,0.0,5.654299933748932,40.65769230769231,3.934615384615385,3.934615384615385,0.0,11,0,0,2,6,1,1
2018-05-06,1.0280545334088969,1.0280545334088969,1.0280545334088969,8.738463533975622,40.65769230769231,7.86923076923077,5.246153846153846,0.0,9,0,1,2,7,1,2
2018-05-13,1.0280545334088969,2.570136333522242,0.0,6.16832720045338,35.41153846153846,2.623076923076923,3.934615384615385,0.0,11,0,0,3,4,1,3
