date,Psicólogo,wedding planner,clases primaria,Entrenador Personal,Fontanero,Entrega a domicilio,Aire acondicionado,pinturas,portes
2018-10-21,6.231884057971015,0.0,0.0,12.46376811594203,6,0,10,38,4
2018-10-28,0.0,0.0,6.231884057971015,0.0,10,0,15,36,0
2018-11-04,12.46376811594203,0.0,6.231884057971015,6.231884057971015,9,0,15,47,4
2018-11-11,18.384057971014492,6.231884057971015,6.231884057971015,6.231884057971015,9,4,13,22,8
2018-11-18,6.231884057971015,6.231884057971015,0.0,0.0,9,0,17,26,4
2018-11-25,6.543478260869565,0.0,6.543478260869565,6.543478260869565,7,0,11,26,4
2018-12-02,13.710144927536232,0.0,0.0,10.282608695652174,13,0,12,26,6
2018-12-09,14.333333333333334,14.333333333333334,7.166666666666667,10.594202898550725,10,4,7,22,4
2018-12-16,13.710144927536232,0.0,6.855072463768116,6.855072463768116,10,4,4,26,4
2018-12-23,7.166666666666667,0.0,0.0,0.0,9,0,18,21,0
2018-12-30,14.644927536231885,7.166666666666667,0.0,21.81159420289855,14,5,14,17,7
2019-01-06,6.543478260869565,0.0,6.543478260869565,6.543478260869565,6,0,14,21,4
2019-01-13,6.231884057971015,6.231884057971015,0.0,18.07246376811594,6,4,14,29,4
2019-01-20,5.920289855072464,5.920289855072464,0.0,5.920289855072464,7,4,14,19,4
2019-01-27,6.231884057971015,6.231884057971015,0.0,15.268115942028984,8,0,16,35,0
2019-02-03,6.231884057971015,0.0,0.0,9.347826086956522,5,0,10,26,4
2019-02-10,5.920289855072464,5.920289855072464,5.920289855072464,18.07246376811594,6,4,14,39,4
2019-02-17,0.0,9.347826086956522,0.0,18.695652173913043,4,4,23,34,8
2019-02-24,0.0,9.659420289855072,6.231884057971015,0.0,7,0,28,32,8
2019-03-03,10.594202898550725,7.166666666666667,0.0,14.021739130434783,6,0,10,32,4
2019-03-10,6.855072463768116,6.855072463768116,0.0,6.855072463768116,16,0,23,38,0
2019-03-17,6.855072463768116,0.0,0.0,20.565217391304348,0,0,14,44,4
2019-03-24,16.514492753623188,6.543478260869565,0.0,6.543478260869565,6,0,8,30,4
2019-03-31,6.543478260869565,6.543478260869565,0.0,6.543478260869565,6,0,17,22,4
2019-04-07,6.855072463768116,6.855072463768116,0.0,20.565217391304348,10,0,17,37,0
2019-04-14,0.0,0.0,7.166666666666667,0.0,9,5,19,31,4
2019-04-21,0.0,0.0,0.0,6.543478260869565,10,0,15,31,6
2019-04-28,0.0,6.855072463768116,0.0,6.855072463768116,7,0,11,34,4
2019-05-05,6.855072463768116,6.855072463768116,0.0,6.855072463768116,6,0,14,37,0
2019-05-12,6.855072463768116,6.855072463768116,0.0,13.710144927536232,4,0,29,33,0
2019-05-19,6.855072463768116,13.710144927536232,0.0,13.710144927536232,7,0,23,37,4
2019-05-26,10.282608695652174,6.855072463768116,0.0,6.855072463768116,11,4,36,16,6
2019-06-02,6.543478260869565,6.543478260869565,0.0,0.0,7,0,71,37,4
2019-06-09,6.543478260869565,6.543478260869565,0.0,6.543478260869565,13,0,35,24,4
2019-06-16,10.594202898550725,0.0,0.0,14.021739130434783,4,0,48,25,0
2019-06-23,6.855072463768116,6.855072463768116,0.0,17.44927536231884,10,0,67,29,4
2019-06-30,20.8768115942029,6.855072463768116,6.855072463768116,10.282608695652174,4,0,43,27,4
2019-07-07,0.0,6.855072463768116,0.0,13.710144927536232,9,0,27,21,4
2019-07-14,10.282608695652174,6.855072463768116,0.0,6.855072463768116,6,4,38,35,9
2019-07-21,7.166666666666667,0.0,7.166666666666667,14.021739130434783,7,0,44,28,7
2019-07-28,0.0,7.166666666666667,0.0,7.166666666666667,9,4,41,22,0
2019-08-04,14.021739130434783,7.166666666666667,0.0,14.021739130434783,9,0,50,31,9
2019-08-11,6.855072463768116,0.0,6.855072463768116,6.855072463768116,6,4,55,35,7
2019-08-18,0.0,6.543478260869565,0.0,19.942028985507246,6,0,97,18,8
2019-08-25,6.855072463768116,6.855072463768116,6.855072463768116,0.0,11,8,64,31,0
2019-09-01,9.971014492753623,6.543478260869565,9.971014492753623,26.797101449275363,4,4,28,28,4
2019-09-08,10.282608695652174,6.855072463768116,6.855072463768116,6.855072463768116,11,4,21,37,4
2019-09-15,13.08695652173913,6.543478260869565,0.0,9.971014492753623,8,0,23,30,0
2019-09-22,6.543478260869565,6.231884057971015,0.0,19.007246376811594,6,0,16,28,4
2019-09-29,6.231884057971015,0.0,6.231884057971015,6.543478260869565,12,6,39,28,4
2019-10-06,12.46376811594203,6.231884057971015,0.0,6.231884057971015,5,4,18,42,4
2019-10-13,0.0,5.920289855072464,6.231884057971015,12.152173913043478,5,4,14,37,0
2019-10-20,5.920289855072464,11.840579710144928,5.920289855072464,0.0,12,4,17,31,4
2019-10-27,5.920289855072464,5.920289855072464,5.920289855072464,8.72463768115942,5,0,19,27,4
2019-11-03,5.920289855072464,5.608695652173913,0.0,11.528985507246377,8,0,6,38,0
2019-11-10,11.217391304347826,8.41304347826087,0.0,5.608695652173913,5,0,13,28,4
2019-11-17,5.920289855072464,0.0,5.920289855072464,5.920289855072464,6,0,13,35,7
2019-11-24,5.608695652173913,5.608695652173913,0.0,11.217391304347826,8,4,23,27,5
2019-12-01,5.920289855072464,0.0,0.0,8.72463768115942,15,0,7,27,4
2019-12-08,5.920289855072464,0.0,0.0,12.152173913043478,9,0,11,24,0
2019-12-15,0.0,5.920289855072464,0.0,11.840579710144928,10,0,12,25,4
2019-12-22,12.152173913043478,6.231884057971015,0.0,6.231884057971015,10,0,11,32,0
2019-12-29,5.920289855072464,6.231884057971015,0.0,5.920289855072464,9,0,4,18,0
2020-01-05,5.608695652173913,5.608695652173913,0.0,5.608695652173913,6,0,11,25,0
2020-01-12,8.101449275362318,5.297101449275362,0.0,13.398550724637682,5,0,15,34,3
2020-01-19,10.905797101449275,5.608695652173913,10.905797101449275,8.101449275362318,5,0,28,25,3
2020-01-26,11.217391304347826,11.217391304347826,0.0,0.0,7,0,22,30,0
2020-02-02,5.297101449275362,5.297101449275362,5.297101449275362,16.202898550724637,8,0,18,34,5
2020-02-09,10.905797101449275,5.608695652173913,5.608695652173913,8.101449275362318,5,0,17,28,0
2020-02-16,8.41304347826087,5.608695652173913,0.0,16.82608695652174,14,0,14,30,0
2020-02-23,0.0,5.297101449275362,5.608695652173913,16.202898550724637,10,0,16,27,0
2020-03-01,8.41304347826087,0.0,0.0,16.514492753623188,3,0,13,38,7
2020-03-08,5.297101449275362,5.297101449275362,0.0,5.297101449275362,5,3,10,27,0
2020-03-15,0.0,0.0,8.101449275362318,8.101449275362318,10,3,8,35,3
2020-03-22,8.101449275362318,5.297101449275362,5.608695652173913,13.398550724637682,5,11,11,35,0
2020-03-29,0.0,5.297101449275362,0.0,0.0,10,8,12,43,3
2020-04-05,11.528985507246377,5.920289855072464,5.920289855072464,0.0,7,7,11,59,4
2020-04-12,0.0,5.608695652173913,5.608695652173913,8.101449275362318,9,7,10,70,3
2020-04-19,5.297101449275362,0.0,5.297101449275362,0.0,3,15,7,70,7
2020-04-26,10.905797101449275,5.608695652173913,0.0,5.608695652173913,5,7,16,58,5
2020-05-03,21.81159420289855,5.608695652173913,5.608695652173913,0.0,8,8,19,74,3
2020-05-10,5.608695652173913,5.608695652173913,5.608695652173913,11.217391304347826,10,0,30,53,4
2020-05-17,5.608695652173913,8.41304347826087,0.0,11.528985507246377,7,4,32,39,4
2020-05-24,11.528985507246377,5.608695652173913,17.13768115942029,11.217391304347826,4,0,100,59,4
2020-05-31,5.920289855072464,0.0,0.0,9.347826086956522,10,4,75,63,4
