date,travaux rénovation,Gazon synthétique,piscine semi enterrée,apprendre anglais,Coach sportif,Installation climatisation,Artisan peintre,jardiner,paysagiste,moustiquaire porte,Cours de cuisine,panneau solaire,Cours de yoga,reparation store,store banne
2018-12-02,0.07804272915230875,0.08292039972432803,0.0,0.2210339650490138,0.19176794161689803,0.07804272915230875,0.07804272915230875,0.19176794161689803,0.165,0.03,0.17,0.34,0.085,0.0,0.09
2018-12-09,0.16584079944865607,0.0,0.0,0.2795660119132453,0.42205676102378675,0.0,0.0,0.0,0.16,0.03,0.065,0.19,0.095,0.0,0.03
2018-12-16,0.08292039972432803,0.0,0.0,0.08292039972432803,0.4035843812576914,0.0,0.08292039972432803,0.1966456121889173,0.1,0.0,0.23,0.335,0.07,0.0,0.0
2018-12-23,0.0,0.0,0.0,0.26600863166882405,0.40200826299989134,0.0,0.0,0.12455618508026439,0.13,0.0,0.105,0.205,0.03,0.0,0.065
2018-12-30,0.0,0.09267574086836664,0.0,0.5140453703577161,0.3288805333692566,0.11914069877242682,0.09267574086836664,0.09267574086836664,0.2,0.0,0.035,0.26,0.095,0.0,0.065
2019-01-06,0.0,0.07804272915230875,0.0,0.31037082465350646,0.3678645689957562,0.08292039972432803,0.0,0.07804272915230875,0.21,0.0,0.185,0.395,0.095,0.0,0.095
2019-01-13,0.07804272915230875,0.07804272915230875,0.07804272915230875,0.2307893061930524,0.5260266323443374,0.0,0.0,0.1560854583046175,0.18,0.03,0.15,0.215,0.065,0.0,0.12
2019-01-20,0.0,0.0,0.0,0.21074080816915688,0.32991883589123844,0.07804272915230875,0.07804272915230875,0.11218642315644382,0.205,0.0,0.04,0.315,0.085,0.0,0.05
2019-01-27,0.07804272915230875,0.0,0.0,0.3326825724696393,0.2297136747214158,0.0,0.0,0.07316505858028945,0.26,0.0,0.05,0.22,0.025,0.0,0.135
2019-02-03,0.0,0.2698106707692068,0.0,0.323465047061419,0.2698106707692068,0.0,0.07804272915230875,0.2849441692714282,0.275,0.0,0.165,0.305,0.04,0.0,0.145
2019-02-10,0.2849814982210829,0.12681943487250172,0.08292039972432803,0.25571547478896717,0.3142475216531987,0.0,0.08292039972432803,0.23132712192887062,0.335,0.065,0.16,0.46,0.16,0.0,0.15
2019-02-17,0.08292039972432803,0.30553048303114194,0.08779807029634736,0.08292039972432803,0.46161594133575945,0.0,0.0,0.43826589099764474,0.32,0.0,0.065,0.355,0.03,0.0,0.165
2019-02-24,0.16096312887663677,0.1966456121889173,0.23566697676507173,0.27468834134122605,0.21461750516884906,0.0,0.08292039972432803,0.5174589095208996,0.4,0.0,0.065,0.305,0.12,0.0,0.215
2019-03-03,0.0,0.22537381988521474,0.18635245530906042,0.24000683160127267,0.4755991504670349,0.0,0.11706409372846313,0.5211489617723182,0.22,0.06,0.11,0.335,0.06,0.0,0.185
2019-03-10,0.07804272915230875,0.2698106707692068,0.0,0.2698106707692068,0.46054030986412287,0.0,0.0,0.4610407966502864,0.22,0.03,0.075,0.34,0.06,0.0,0.095
2019-03-17,0.20206109849675485,0.2210339650490138,0.08292039972432803,0.35760874106555407,0.3342586907274395,0.0,0.16096312887663677,0.552566248147707,0.265,0.0,0.095,0.305,0.04,0.0,0.275
2019-03-24,0.08292039972432803,0.3288805333692566,0.11914069877242682,0.08292039972432803,0.45082229766973897,0.0,0.16584079944865607,0.6474679098586563,0.315,0.05,0.055,0.3,0.12,0.0,0.325
2019-03-31,0.0,0.23509183207959863,0.27468834134122605,0.3917524350696891,0.39382904011365283,0.0,0.0,0.4474834164058651,0.39,0.03,0.25,0.37,0.12,0.0,0.305
2019-04-07,0.07804272915230875,0.31632412669716237,0.07804272915230875,0.19718342792473556,0.180473811164714,0.0,0.0,0.31040815360316126,0.39,0.03,0.155,0.365,0.09,0.0,0.335
2019-04-14,0.08779807029634736,0.3331830592558028,0.08779807029634736,0.25137561995276614,0.25137561995276614,0.12455618508026439,0.0,0.47294740073759817,0.28,0.05,0.105,0.325,0.0,0.0,0.32
2019-04-21,0.0,0.46157861238610465,0.35273107049353486,0.2698106707692068,0.3456274790789329,0.0,0.0,0.41280190666591166,0.385,0.11,0.185,0.345,0.0,0.0,0.615
2019-04-28,0.06828738800827017,0.20098546702511824,0.0,0.20098546702511824,0.26927285503338844,0.06828738800827017,0.06828738800827017,0.3559579649084445,0.235,0.06,0.085,0.34,0.05,0.0,0.29
2019-05-05,0.0,0.24488450217329194,0.06828738800827017,0.2990393652516678,0.38783840912034223,0.10830972615675163,0.0,0.42148161633831377,0.235,0.085,0.08,0.345,0.045,0.0,0.15
2019-05-12,0.0,0.23620479250088994,0.30603096981730554,0.2941990236293033,0.49345905659800243,0.0,0.0,0.7535143862231706,0.27,0.095,0.16,0.25,0.065,0.0,0.475
2019-05-19,0.07316505858028945,0.35273107049353486,0.07316505858028945,0.36348738520990054,0.6425529103369823,0.0,0.0,0.38188510707668644,0.36,0.055,0.095,0.19,0.0,0.025,0.185
2019-05-26,0.07316505858028945,0.40150777621372774,0.36348738520990054,0.2307893061930524,0.32834271763343836,0.0,0.07316505858028945,0.387875738069997,0.255,0.095,0.09,0.2,0.025,0.0,0.33
2019-06-02,0.0,0.2394690158654544,0.17118162785718424,0.2394690158654544,0.41606613003047616,0.30287873330170517,0.06828738800827017,0.4301613260107158,0.24,0.085,0.035,0.33,0.045,0.025,0.345
2019-06-09,0.07316505858028945,0.1814747847370411,0.11372521246458928,0.2546398433173305,0.3439767029218233,0.0,0.0,0.28878353732146567,0.23,0.03,0.115,0.245,0.085,0.025,0.26
2019-06-16,0.0,0.42101845850180497,0.0,0.44156744331186404,0.3596853461095178,0.11218642315644382,0.0,0.3245033495834009,0.23,0.185,0.045,0.245,0.0,0.08,0.39
2019-06-23,0.0,0.34297572934949627,0.6101346503892663,0.0,0.3414369400413508,0.2675847499266241,0.0,0.28932135305728396,0.315,0.14,0.03,0.315,0.025,0.0,0.68
2019-06-30,0.0,0.3737805420897573,0.2464606204310921,0.2210339650490138,0.3711287923603207,0.1463301171605789,0.0,0.3223520866401277,0.255,0.085,0.105,0.63,0.09,0.0,0.62
2019-07-07,0.07804272915230875,0.07804272915230875,0.1560854583046175,0.2307893061930524,0.3499300049654792,0.0,0.15120778773259821,0.22967634577176108,0.375,0.095,0.06,0.6,0.025,0.0,0.21
2019-07-14,0.0,0.3402119927710953,0.19718342792473556,0.27522615707704434,0.4778250713096175,0.0,0.07804272915230875,0.3174370871184537,0.365,0.065,0.03,0.385,0.0,0.0,0.295
2019-07-21,0.16096312887663677,0.28551931395690117,0.41007549903716556,0.24108246307290926,0.36843971368122924,0.16096312887663677,0.07804272915230875,0.37539398929721224,0.25,0.145,0.065,0.26,0.165,0.0,0.415
2019-07-28,0.12455618508026439,0.2806416433848819,0.28551931395690117,0.28551931395690117,0.4416047722615187,0.0,0.07804272915230875,0.32715509931283754,0.275,0.1,0.075,0.255,0.11,0.0,0.305
2019-08-04,0.0,0.08779807029634736,0.2567911062606037,0.12455618508026439,0.34458917655695104,0.08779807029634736,0.0,0.3884882117051247,0.32,0.035,0.0,0.4,0.13,0.0,0.275
2019-08-11,0.0,0.21235425537661176,0.12455618508026439,0.21235425537661176,0.2562532905247854,0.0,0.0,0.21235425537661176,0.205,0.035,0.055,0.25,0.165,0.0,0.26
2019-08-18,0.09267574086836664,0.09267574086836664,0.3423259267647137,0.2611309610968047,0.36843971368122924,0.08779807029634736,0.0,0.3050299962449784,0.27,0.0,0.105,0.28,0.0,0.0,0.235
2019-08-25,0.0,0.08292039972432803,0.1966456121889173,0.34017466382144057,0.30395436477334187,0.08292039972432803,0.08292039972432803,0.08292039972432803,0.325,0.095,0.13,0.27,0.195,0.0,0.245
2019-09-01,0.19176794161689803,0.0,0.07804272915230875,0.30007766777364964,0.2941990236293033,0.07804272915230875,0.11706409372846313,0.30007766777364964,0.28,0.03,0.12,0.26,0.165,0.0,0.12
2019-09-08,0.08292039972432803,0.1966456121889173,0.11372521246458928,0.2459228046952738,0.32834271763343836,0.0,0.0,0.07804272915230875,0.33,0.06,0.125,0.27,0.09,0.025,0.095
2019-09-15,0.11372521246458928,0.07804272915230875,0.0,0.10730875258442453,0.3071812591882515,0.07804272915230875,0.07804272915230875,0.18635245530906042,0.35,0.06,0.03,0.285,0.115,0.0,0.06
2019-09-22,0.17605929842920354,0.06828738800827017,0.10289423984891406,0.24434668643747373,0.24434668643747373,0.06828738800827017,0.06828738800827017,0.07316505858028945,0.215,0.06,0.04,0.325,0.025,0.0,0.16
2019-09-29,0.06828738800827017,0.17118162785718424,0.34290107145018667,0.3813846202905229,0.416529287866985,0.0,0.0,0.17118162785718424,0.215,0.0,0.105,0.215,0.085,0.025,0.105
2019-10-06,0.06340971743625086,0.16584079944865607,0.0,0.2541020275815123,0.19069231014526142,0.06340971743625086,0.0,0.20044765128930003,0.275,0.0,0.065,0.275,0.08,0.0,0.025
2019-10-13,0.06828738800827017,0.0,0.10289423984891406,0.24811139658820167,0.30287873330170517,0.0,0.06340971743625086,0.2345913452934351,0.19,0.0,0.085,0.25,0.135,0.025,0.15
2019-10-20,0.06828738800827017,0.2794913540139358,0.0,0.2432337260161824,0.3082942196095428,0.10830972615675163,0.0,0.1765971141650218,0.195,0.0,0.065,0.155,0.035,0.025,0.105
2019-10-27,0.13657477601654033,0.0,0.06828738800827017,0.3423259267647137,0.3369477694065309,0.10289423984891406,0.06828738800827017,0.13657477601654033,0.21,0.055,0.11,0.125,0.08,0.025,0.135
2019-11-03,0.16630395728516492,0.16630395728516492,0.06340971743625086,0.20044765128930003,0.29800106272968596,0.0,0.06340971743625086,0.09755341144038594,0.27,0.025,0.04,0.275,0.115,0.02,0.075
2019-11-10,0.06340971743625086,0.06340971743625086,0.0,0.2877079058498291,0.4149904985588396,0.0,0.06340971743625086,0.10289423984891406,0.165,0.0,0.105,0.22,0.1,0.02,0.02
2019-11-17,0.06340971743625086,0.16630395728516492,0.10289423984891406,0.2102029924333386,0.4248204976021876,0.0,0.0,0.06340971743625086,0.185,0.025,0.115,0.315,0.075,0.0,0.055
2019-11-24,0.06340971743625086,0.06340971743625086,0.06340971743625086,0.21942051784155894,0.360798306530809,0.0,0.0,0.19015449440944313,0.21,0.055,0.165,0.23,0.075,0.0,0.02
2019-12-01,0.06828738800827017,0.09747875354107649,0.0,0.14145244658855963,0.23616746355123525,0.0,0.06828738800827017,0.23893120012963615,0.11,0.025,0.165,0.22,0.09,0.0,0.08
2019-12-08,0.0,0.0,0.0,0.12194176430048245,0.21942051784155894,0.0,0.07316505858028945,0.14145244658855963,0.19,0.03,0.205,0.26,0.05,0.0,0.05
2019-12-15,0.07316505858028945,0.07316505858028945,0.07316505858028945,0.12194176430048245,0.4198681691308589,0.0,0.07316505858028945,0.07316505858028945,0.16,0.0,0.15,0.16,0.035,0.025,0.0
2019-12-22,0.10830972615675163,0.0,0.10830972615675163,0.07804272915230875,0.4117262751942751,0.0,0.0,0.18093696900122283,0.135,0.0,0.195,0.235,0.025,0.025,0.1
2019-12-29,0.07316505858028945,0.07316505858028945,0.07804272915230875,0.21508066300535789,0.3662884507379561,0.07804272915230875,0.0,0.0,0.085,0.0,0.115,0.195,0.025,0.025,0.025
2020-01-05,0.0,0.06340971743625086,0.09747875354107649,0.2291758589855975,0.37055364767484766,0.0,0.06340971743625086,0.16088847097732736,0.175,0.025,0.105,0.235,0.02,0.0,0.055
2020-01-12,0.06340971743625086,0.06340971743625086,0.06340971743625086,0.21888270210574062,0.35538282022297146,0.0920632672332389,0.0,0.17498366695756695,0.235,0.0,0.075,0.255,0.045,0.0,0.07
2020-01-19,0.16088847097732736,0.14621813031161474,0.06340971743625086,0.2974259180442129,0.37593180503303053,0.0,0.0,0.19503216498146245,0.305,0.0,0.06,0.315,0.045,0.0,0.1
2020-01-26,0.16088847097732736,0.06340971743625086,0.06340971743625086,0.45297356061301214,0.38361054113310544,0.0,0.06340971743625086,0.24380887070165538,0.15,0.0,0.14,0.335,0.03,0.02,0.15
2020-02-02,0.0,0.12681943487250172,0.06340971743625086,0.3846115147054326,0.42908569453907924,0.06340971743625086,0.06340971743625086,0.2242981884135782,0.265,0.055,0.13,0.34,0.075,0.045,0.205
2020-02-09,0.09747875354107649,0.15547298466948978,0.06340971743625086,0.1463301171605789,0.28605712969271946,0.0920632672332389,0.0,0.2242981884135782,0.325,0.0,0.08,0.325,0.055,0.02,0.125
2020-02-16,0.09747875354107649,0.2583672245184038,0.0,0.19503216498146245,0.42098112955215017,0.0,0.0,0.3608729644301185,0.195,0.0,0.105,0.205,0.075,0.0,0.1
2020-02-23,0.06340971743625086,0.17986133752958625,0.0,0.3651381613670101,0.3196630079610363,0.0,0.09755341144038594,0.2383560554441631,0.31,0.0,0.025,0.305,0.07,0.02,0.145
2020-03-01,0.0,0.15547298466948978,0.15547298466948978,0.31094596933897956,0.2871700901140108,0.06340971743625086,0.0,0.19879687513219044,0.24,0.0,0.0,0.335,0.07,0.02,0.12
2020-03-08,0.058532046864231566,0.21461750516884906,0.1451798277896329,0.3658252929014473,0.29692543125804943,0.058532046864231566,0.058532046864231566,0.30126528609425035,0.25,0.025,0.025,0.245,0.02,0.0,0.11
2020-03-15,0.0,0.1397643414817953,0.0,0.2941616946796485,0.4198308401812042,0.0,0.0,0.3331830592558028,0.195,0.0,0.045,0.165,0.14,0.0,0.065
2020-03-22,0.1397643414817953,0.14145244658855963,0.1397643414817953,0.3158236399109988,0.2692355260837337,0.13434885517395773,0.0,0.5200733303006815,0.175,0.08,0.035,0.275,0.105,0.02,0.15
2020-03-29,0.0,0.2605931453609865,0.07581680830972616,0.2692355260837337,0.2692355260837337,0.0,0.058532046864231566,0.8359716281109897,0.26,0.02,0.035,0.255,0.15,0.0,0.18
2020-04-05,0.08123229461756373,0.4112257884081116,0.40365903915700097,0.1592750237698725,0.23244008235016195,0.058532046864231566,0.0,0.8002144868994,0.18,0.105,0.02,0.235,0.085,0.0,0.535
2020-04-12,0.0,0.3256163100046922,0.3841483568689237,0.20586313759713756,0.27576397281286263,0.058532046864231566,0.0,0.936102131381503,0.23,0.16,0.0,0.23,0.11,0.0,0.41
2020-04-19,0.1397643414817953,0.3851866593909055,0.38680010659836034,0.24162027880872752,0.2708863022408433,0.058532046864231566,0.058532046864231566,0.6300711615641977,0.32,0.065,0.03,0.26,0.02,0.0,0.545
2020-04-26,0.053654376292212265,0.1831255608941507,0.1831255608941507,0.2562532905247854,0.32722975721214703,0.0,0.053654376292212265,0.6441290285947825,0.29,0.02,0.02,0.315,0.06,0.0,0.38
2020-05-03,0.15163361661945232,0.28551931395690117,0.23677993718636295,0.23677993718636295,0.29308606320801195,0.0,0.053654376292212265,0.46649361190777866,0.25,0.145,0.02,0.19,0.07,0.02,0.4
2020-05-10,0.1397643414817953,0.2909721292143935,0.26600863166882405,0.2226847412061234,0.30391703582368707,0.1397643414817953,0.058532046864231566,0.5856343106802054,0.255,0.02,0.02,0.27,0.065,0.0,0.26
2020-05-17,0.1451798277896329,0.6117107686470663,0.5812944558440045,0.180473811164714,0.2903596555792658,0.1451798277896329,0.058532046864231566,0.6030310589746644,0.255,0.135,0.075,0.285,0.065,0.02,0.79
2020-05-24,0.0,0.5276774085014471,0.24162027880872752,0.16469051007771007,0.30126528609425035,0.058532046864231566,0.0,0.5893990208309335,0.41,0.165,0.045,0.405,0.065,0.0,1.0
2020-05-31,0.1397643414817953,0.4914571094533482,0.4063481178360922,0.38733792233417863,0.24757358085238337,0.0,0.0,0.38733792233417863,0.37,0.035,0.065,0.275,0.02,0.0,0.915
2020-06-07,0.0,0.3353716511487307,0.2805669854855724,0.2746510123915713,0.279028196177427,0.1397643414817953,0.08292039972432803,0.4139148670872031,0.19,0.065,0.11,0.265,0.0,0.0,0.535
2020-06-14,0.0,0.39010165891257953,0.3365592694693315,0.23401620060796208,0.4388410356831178,0.06828738800827017,0.0,0.28605712969271946,0.24,0.08,0.08,0.29,0.025,0.0,0.3
