date,Gartenhilfe,Sprache lernen,Solardach,Kochkurs,Dachfenster,Personal Trainer,Masseur,Garagenbau,Maler,Auto putzen,Poolbau,Elektriker,Klimaanlage,Tanzkurs,Baumeister
2018-01-07,0.0,0.0,0.0,12.736684904691394,22.660185967878274,0.0,14.420118343195266,0.0,15,0,0,4,3,3,3
2018-01-14,0.0,13.485901663790889,0.0,13.485901663790889,16.48013524936602,16.48013524936602,0.0,0.0,19,0,0,9,3,3,3
2018-01-21,0.0,13.485901663790889,0.0,0.0,30.900253592561285,16.48013524936602,30.900253592561285,0.0,22,0,0,3,4,3,3
2018-01-28,0.0,13.485901663790889,0.0,26.222586568482285,30.900253592561285,0.0,0.0,0.0,25,0,3,4,3,3,3
2018-02-04,0.0,14.23511842289038,0.0,0.0,22.660185967878274,16.48013524936602,0.0,0.0,18,0,0,11,6,0,5
2018-02-11,0.0,0.0,0.0,27.72102008668127,26.78021978021978,16.48013524936602,0.0,0.0,21,0,0,9,5,3,5
2018-02-18,0.0,0.0,0.0,0.0,47.3803888419273,16.48013524936602,0.0,0.0,20,0,0,6,3,0,6
2018-02-25,0.0,0.0,0.0,13.485901663790889,41.200338123415044,16.48013524936602,16.48013524936602,0.0,39,0,3,3,3,3,0
2018-03-04,0.0,13.485901663790889,0.0,13.485901663790889,51.50042265426881,16.48013524936602,16.48013524936602,0.0,27,0,0,6,3,0,9
2018-03-11,0.0,0.0,0.0,0.0,39.14032121724429,0.0,0.0,0.0,30,0,0,9,0,3,4
2018-03-18,0.0,0.0,0.0,0.0,63.86052409129332,0.0,32.96027049873204,0.0,14,0,6,9,0,3,6
2018-03-25,0.0,0.0,0.0,13.485901663790889,26.78021978021978,16.48013524936602,16.48013524936602,0.0,16,0,0,6,6,0,5
2018-04-01,0.0,0.0,0.0,13.485901663790889,22.660185967878274,0.0,30.900253592561285,0.0,17,0,0,3,6,0,3
2018-04-08,0.0,0.0,0.0,13.485901663790889,32.96027049873204,16.48013524936602,16.48013524936602,0.0,33,0,0,3,9,0,3
2018-04-15,0.0,14.984335181989875,0.0,0.0,41.200338123415044,0.0,0.0,0.0,24,0,0,5,5,3,7
2018-04-22,0.0,13.485901663790889,0.0,0.0,43.260355029585796,16.48013524936602,16.48013524936602,0.0,13,0,0,12,5,3,5
2018-04-29,0.0,14.23511842289038,0.0,14.23511842289038,65.92054099746407,16.48013524936602,0.0,0.0,18,0,0,3,6,3,3
2018-05-06,0.0,0.0,0.0,0.0,55.620456466610314,16.48013524936602,16.48013524936602,0.0,22,0,0,5,10,0,3
2018-05-13,0.0,0.0,0.0,0.0,37.08030431107354,0.0,16.48013524936602,0.0,16,0,0,3,6,0,12
2018-05-20,0.0,0.0,0.0,0.0,41.200338123415044,16.48013524936602,0.0,0.0,14,0,0,6,14,3,5
2018-05-27,0.0,0.0,0.0,13.485901663790889,51.50042265426881,16.48013524936602,16.48013524936602,0.0,20,0,0,4,39,0,3
2018-06-03,0.0,0.0,0.0,0.0,43.260355029585796,16.48013524936602,0.0,0.0,15,0,3,4,23,5,12
2018-06-10,0.0,0.0,0.0,12.736684904691394,59.74049027895182,14.420118343195266,14.420118343195266,0.0,24,0,0,5,15,3,3
2018-06-17,0.0,12.736684904691394,0.0,0.0,35.02028740490279,0.0,0.0,0.0,17,0,0,4,8,3,3
2018-06-24,0.0,13.485901663790889,0.0,0.0,26.78021978021978,16.48013524936602,0.0,0.0,24,0,0,3,8,0,0
2018-07-01,0.0,12.736684904691394,0.0,0.0,24.72020287404903,14.420118343195266,14.420118343195266,0.0,19,0,0,6,9,3,6
2018-07-08,0.0,0.0,0.0,21.72728601388532,51.50042265426881,12.360101437024515,12.360101437024515,0.0,20,0,0,5,7,2,2
2018-07-15,0.0,0.0,0.0,11.238251386492406,26.78021978021978,20.600169061707522,0.0,0.0,12,0,0,3,11,2,4
2018-07-22,0.0,0.0,0.0,0.0,53.56043956043956,0.0,0.0,0.0,18,0,2,4,83,0,2
2018-07-29,0.0,0.0,0.0,0.0,55.620456466610314,0.0,0.0,0.0,12,0,2,6,100,0,3
2018-08-05,0.0,0.0,0.0,19.47963573658684,30.900253592561285,12.360101437024515,12.360101437024515,0.0,22,0,0,6,39,0,3
2018-08-12,0.0,0.0,0.0,0.0,39.14032121724429,0.0,0.0,0.0,12,0,0,4,13,0,2
2018-08-19,0.0,0.0,0.0,0.0,41.200338123415044,20.600169061707522,0.0,0.0,20,0,3,5,9,5,3
2018-08-26,0.0,0.0,0.0,0.0,22.660185967878274,14.420118343195266,0.0,0.0,22,0,0,6,9,0,5
2018-09-02,0.0,0.0,0.0,0.0,47.3803888419273,0.0,14.420118343195266,0.0,11,0,0,3,7,12,6
2018-09-09,0.0,0.0,0.0,12.736684904691394,30.900253592561285,14.420118343195266,0.0,0.0,18,0,0,6,3,6,6
2018-09-16,0.0,13.485901663790889,0.0,0.0,30.900253592561285,16.48013524936602,16.48013524936602,0.0,20,0,0,7,9,6,3
2018-09-23,0.0,0.0,0.0,13.485901663790889,16.48013524936602,16.48013524936602,0.0,0.0,21,0,0,9,4,6,3
2018-09-30,0.0,0.0,0.0,12.736684904691394,35.02028740490279,0.0,0.0,0.0,14,0,0,9,5,3,0
2018-10-07,0.0,14.23511842289038,0.0,14.23511842289038,24.72020287404903,24.72020287404903,0.0,0.0,23,0,0,5,5,3,11
2018-10-14,0.0,0.0,0.0,0.0,26.78021978021978,30.900253592561285,0.0,0.0,22,0,0,6,7,0,3
