date,Gartenhilfe,Sprache lernen,Solardach,Kochkurs,Dachfenster,Personal Trainer,Masseur,Garagenbau,Maler,Auto putzen,Poolbau,Elektriker,Klimaanlage,Tanzkurs,Baumeister
2018-09-02,0.0,0.0,5.34802058151379,10.69604116302758,29.02932254802831,9.2366026289181,0.0,0.0,6,0,0,2,3,0,1
2018-09-09,0.0,0.0,0.0,10.69604116302758,23.75126390293225,9.2366026289181,0.0,0.0,12,0,0,5,4,0,2
2018-09-16,0.0,5.34802058151379,0.0,10.69604116302758,9.2366026289181,9.2366026289181,0.0,0.0,11,0,0,3,2,1,2
2018-09-23,0.0,5.34802058151379,0.0,5.34802058151379,27.709807886754295,0.0,9.2366026289181,0.0,9,0,0,1,4,1,1
2018-09-30,0.0,0.0,0.0,5.34802058151379,18.4732052578362,0.0,9.2366026289181,0.0,12,0,0,2,2,1,2
2018-10-07,0.0,0.0,0.0,5.34802058151379,9.2366026289181,0.0,0.0,0.0,9,0,0,3,3,1,4
2018-10-14,0.0,0.0,0.0,5.34802058151379,32.98786653185035,0.0,0.0,0.0,12,0,0,4,2,2,3
2018-10-21,0.0,5.34802058151379,0.0,5.34802058151379,23.75126390293225,18.4732052578362,0.0,0.0,13,0,2,4,2,1,3
2018-10-28,5.34802058151379,5.34802058151379,0.0,0.0,23.75126390293225,9.2366026289181,18.4732052578362,0.0,6,0,1,2,1,1,3
2018-11-04,0.0,5.34802058151379,0.0,7.487228814119307,22.43174924165824,18.4732052578362,9.2366026289181,0.0,11,0,1,3,2,0,2
2018-11-11,0.0,0.0,5.34802058151379,5.34802058151379,13.19514661274014,0.0,0.0,0.0,16,0,0,1,1,2,4
2018-11-18,0.0,4.813218523362412,4.813218523362412,4.813218523362412,26.39029322548028,17.153690596562182,9.2366026289181,0.0,11,0,2,1,1,1,2
2018-11-25,0.0,0.0,0.0,7.487228814119307,18.4732052578362,0.0,0.0,0.0,10,0,0,3,2,0,3
2018-12-02,4.813218523362412,5.34802058151379,0.0,20.322478209752404,13.19514661274014,9.2366026289181,9.2366026289181,0.0,10,0,0,1,1,1,2
2018-12-09,0.0,0.0,0.0,11.76564527933034,35.62689585439838,18.4732052578362,0.0,0.0,7,0,1,3,3,3,1
2018-12-16,0.0,5.34802058151379,0.0,5.34802058151379,27.709807886754295,9.2366026289181,0.0,0.0,9,0,0,2,2,3,1
2018-12-23,0.0,5.34802058151379,0.0,8.022030872270687,18.4732052578362,0.0,0.0,0.0,10,0,0,1,2,2,1
2018-12-30,0.0,5.34802058151379,0.0,5.34802058151379,26.39029322548028,0.0,9.2366026289181,0.0,11,0,0,1,2,1,2
2019-01-06,0.0,4.813218523362412,0.0,12.835249395633097,38.26592517694641,17.153690596562182,0.0,0.0,11,0,1,2,1,2,2
2019-01-13,4.813218523362412,4.813218523362412,0.0,9.626437046724824,29.02932254802831,0.0,7.917087967644084,0.0,7,0,0,4,2,1,1
2019-01-20,0.0,6.952426755967928,0.0,4.813218523362412,29.02932254802831,7.917087967644084,0.0,0.0,12,0,0,2,1,1,1
2019-01-27,0.0,6.4176246978165485,0.0,4.813218523362412,34.307381193124364,7.917087967644084,0.0,0.0,14,0,0,2,3,1,3
2019-02-03,0.0,0.0,0.0,6.4176246978165485,17.153690596562182,9.2366026289181,0.0,0.0,10,0,0,4,2,1,1
2019-02-10,4.813218523362412,7.487228814119307,0.0,0.0,25.070778564206268,17.153690596562182,7.917087967644084,0.0,13,0,0,2,3,1,2
2019-02-17,4.813218523362412,0.0,0.0,7.487228814119307,64.65621840242669,9.2366026289181,9.2366026289181,0.0,12,0,1,3,4,0,2
2019-02-24,4.813218523362412,7.487228814119307,0.0,4.813218523362412,34.307381193124364,26.39029322548028,9.2366026289181,0.0,11,0,0,2,3,1,3
2019-03-03,4.813218523362412,4.813218523362412,0.0,9.626437046724824,32.98786653185035,25.070778564206268,7.917087967644084,0.0,15,0,1,5,3,2,1
2019-03-10,0.0,4.813218523362412,0.0,4.813218523362412,36.9464105156724,7.917087967644084,0.0,0.0,11,0,0,4,2,2,2
2019-03-17,4.813218523362412,4.813218523362412,0.0,10.161239104876202,43.54398382204246,17.153690596562182,9.2366026289181,0.0,15,0,1,6,2,2,2
2019-03-24,0.0,4.813218523362412,4.813218523362412,4.813218523362412,30.348837209302324,0.0,0.0,0.0,9,0,1,4,3,1,2
2019-03-31,5.34802058151379,0.0,0.0,8.022030872270687,18.4732052578362,9.2366026289181,9.2366026289181,0.0,13,0,1,3,4,2,2
2019-04-07,0.0,0.0,0.0,0.0,35.62689585439838,9.2366026289181,0.0,0.0,9,0,2,3,4,0,2
2019-04-14,0.0,5.34802058151379,5.34802058151379,5.34802058151379,48.82204246713852,19.792719919110212,9.2366026289181,0.0,12,0,1,4,3,1,2
2019-04-21,0.0,10.69604116302758,0.0,0.0,64.65621840242669,0.0,9.2366026289181,0.0,14,0,0,3,15,2,2
2019-04-28,0.0,4.813218523362412,0.0,9.626437046724824,21.112234580384225,0.0,0.0,0.0,13,0,2,4,6,2,1
2019-05-05,0.0,4.813218523362412,0.0,9.626437046724824,25.070778564206268,7.917087967644084,7.917087967644084,0.0,8,0,1,3,4,1,1
2019-05-12,0.0,0.0,0.0,9.626437046724824,17.153690596562182,0.0,9.2366026289181,0.0,12,0,1,4,4,1,2
2019-05-19,0.0,0.0,0.0,7.487228814119307,34.307381193124364,21.112234580384225,0.0,0.0,8,0,1,5,7,1,0
2019-05-26,0.0,4.813218523362412,0.0,4.813218523362412,26.39029322548028,0.0,0.0,0.0,7,0,1,4,4,0,2
2019-06-02,0.0,0.0,0.0,7.487228814119307,93.68554095045499,9.2366026289181,9.2366026289181,0.0,9,0,1,2,45,1,2
2019-06-09,0.0,4.813218523362412,0.0,4.813218523362412,38.26592517694641,0.0,7.917087967644084,0.0,10,0,2,3,29,1,1
2019-06-16,4.813218523362412,0.0,0.0,4.813218523362412,34.307381193124364,9.2366026289181,0.0,0.0,8,0,1,2,31,1,2
2019-06-23,4.813218523362412,4.813218523362412,0.0,0.0,39.585439838220424,9.2366026289181,9.2366026289181,0.0,10,0,3,2,61,1,2
2019-06-30,4.813218523362412,4.813218523362412,0.0,0.0,35.62689585439838,0.0,0.0,0.0,10,0,1,2,19,0,3
2019-07-07,0.0,0.0,0.0,7.487228814119307,79.17087967644085,0.0,0.0,0.0,12,0,0,4,5,2,2
2019-07-14,5.34802058151379,0.0,5.34802058151379,0.0,35.62689585439838,0.0,9.2366026289181,0.0,5,0,1,3,7,1,5
2019-07-21,5.34802058151379,5.34802058151379,0.0,0.0,23.75126390293225,9.2366026289181,0.0,0.0,9,0,0,3,26,1,1
2019-07-28,0.0,4.813218523362412,0.0,6.952426755967928,46.18301314459049,7.917087967644084,0.0,0.0,11,0,2,3,15,2,2
2019-08-04,0.0,4.813218523362412,0.0,14.439655570087234,25.070778564206268,9.2366026289181,0.0,0.0,6,0,1,2,8,2,1
2019-08-11,0.0,0.0,0.0,6.952426755967928,44.86349848331648,0.0,7.917087967644084,0.0,13,0,0,1,6,1,1
2019-08-18,0.0,0.0,0.0,4.813218523362412,36.9464105156724,25.070778564206268,0.0,0.0,7,0,1,4,4,0,2
2019-08-25,4.813218523362412,0.0,0.0,9.626437046724824,40.90495449949444,0.0,7.917087967644084,0.0,9,0,2,3,13,0,2
2019-09-01,0.0,0.0,0.0,0.0,52.78058645096056,0.0,7.917087967644084,0.0,11,0,0,1,6,0,2
2019-09-08,4.813218523362412,0.0,0.0,4.813218523362412,21.112234580384225,7.917087967644084,0.0,0.0,10,0,1,2,2,1,1
2019-09-15,0.0,0.0,0.0,4.813218523362412,29.02932254802831,7.917087967644084,0.0,0.0,10,0,0,2,3,1,7
2019-09-22,0.0,0.0,0.0,4.813218523362412,25.070778564206268,0.0,0.0,0.0,10,0,1,3,2,0,2
2019-09-29,0.0,0.0,4.278416465211032,4.278416465211032,23.75126390293225,0.0,0.0,0.0,9,0,1,3,2,1,1
2019-10-06,4.813218523362412,0.0,0.0,4.813218523362412,30.348837209302324,0.0,0.0,0.0,8,0,0,2,2,1,2
2019-10-13,4.813218523362412,0.0,0.0,4.813218523362412,17.153690596562182,7.917087967644084,0.0,0.0,12,0,1,2,3,1,1
2019-10-20,4.813218523362412,0.0,0.0,5.88282263966517,11.875631951466126,7.917087967644084,7.917087967644084,0.0,10,0,0,2,2,1,2
2019-10-27,0.0,4.278416465211032,0.0,5.88282263966517,35.62689585439838,0.0,0.0,0.0,9,0,0,2,3,1,13
2019-11-03,4.278416465211032,4.278416465211032,0.0,4.278416465211032,18.4732052578362,7.917087967644084,15.834175935288169,0.0,7,0,1,3,2,2,4
2019-11-10,0.0,4.278416465211032,4.278416465211032,6.4176246978165485,23.75126390293225,7.917087967644084,7.917087967644084,0.0,9,0,0,3,3,1,3
2019-11-17,0.0,4.278416465211032,0.0,6.4176246978165485,23.75126390293225,7.917087967644084,7.917087967644084,0.0,10,0,0,2,1,1,1
2019-11-24,0.0,4.278416465211032,0.0,5.88282263966517,18.4732052578362,0.0,0.0,0.0,9,0,0,4,1,1,3
2019-12-01,0.0,4.278416465211032,0.0,8.556832930422065,19.792719919110212,7.917087967644084,0.0,0.0,9,0,0,2,3,1,2
2019-12-08,0.0,4.278416465211032,0.0,12.835249395633097,11.875631951466126,7.917087967644084,11.875631951466126,0.0,12,0,0,3,2,1,2
2019-12-15,0.0,4.278416465211032,0.0,6.952426755967928,39.585439838220424,7.917087967644084,0.0,0.0,11,0,0,1,3,1,1
2019-12-22,0.0,4.813218523362412,0.0,10.69604116302758,21.112234580384225,7.917087967644084,0.0,0.0,7,0,0,2,3,4,2
2019-12-29,0.0,0.0,0.0,4.278416465211032,15.834175935288169,7.917087967644084,7.917087967644084,0.0,10,0,0,2,2,0,4
2020-01-05,0.0,4.278416465211032,0.0,8.556832930422065,18.4732052578362,7.917087967644084,0.0,0.0,11,0,1,3,5,2,2
2020-01-12,0.0,0.0,4.278416465211032,6.4176246978165485,32.98786653185035,7.917087967644084,7.917087967644084,0.0,10,0,0,4,3,1,3
2020-01-19,0.0,4.278416465211032,0.0,6.4176246978165485,14.514661274014156,0.0,7.917087967644084,0.0,9,0,0,3,3,2,1
2020-01-26,0.0,0.0,4.278416465211032,4.278416465211032,26.39029322548028,7.917087967644084,0.0,0.0,10,0,2,3,3,1,5
2020-02-02,0.0,0.0,4.278416465211032,8.556832930422065,30.348837209302324,7.917087967644084,7.917087967644084,0.0,13,0,0,2,3,2,2
2020-02-09,4.278416465211032,4.278416465211032,0.0,8.022030872270687,46.18301314459049,6.59757330637007,0.0,0.0,13,0,0,3,3,2,2
2020-02-16,0.0,4.278416465211032,0.0,5.88282263966517,14.514661274014156,0.0,0.0,0.0,10,0,0,3,2,1,1
2020-02-23,0.0,0.0,0.0,5.88282263966517,42.22446916076845,6.59757330637007,0.0,0.0,7,0,0,5,4,1,3
2020-03-01,4.278416465211032,4.278416465211032,0.0,4.278416465211032,39.585439838220424,21.112234580384225,0.0,0.0,12,0,0,3,3,1,1
2020-03-08,0.0,5.88282263966517,0.0,7.487228814119307,21.112234580384225,6.59757330637007,0.0,0.0,10,0,1,3,4,1,2
2020-03-15,0.0,3.7436144070596535,0.0,0.0,9.2366026289181,6.59757330637007,0.0,0.0,9,0,2,2,2,1,2
2020-03-22,3.7436144070596535,3.7436144070596535,3.2088123489082743,0.0,36.9464105156724,0.0,6.59757330637007,0.0,9,0,0,2,3,0,1
2020-03-29,3.2088123489082743,3.2088123489082743,0.0,6.952426755967928,35.62689585439838,0.0,6.59757330637007,0.0,6,0,1,2,4,0,2
2020-04-05,0.0,0.0,0.0,3.7436144070596535,48.82204246713852,0.0,0.0,0.0,7,0,3,3,6,0,1
2020-04-12,0.0,0.0,0.0,3.7436144070596535,50.141557128412536,6.59757330637007,6.59757330637007,0.0,8,0,0,3,7,1,2
2020-04-19,3.7436144070596535,3.7436144070596535,3.7436144070596535,3.7436144070596535,29.02932254802831,0.0,0.0,0.0,10,0,2,3,8,0,1
2020-04-26,3.7436144070596535,3.7436144070596535,0.0,5.34802058151379,31.668351870576338,18.4732052578362,6.59757330637007,0.0,9,0,1,1,7,1,1
2020-05-03,0.0,0.0,3.7436144070596535,0.0,31.668351870576338,0.0,6.59757330637007,0.0,9,0,1,2,8,1,1
2020-05-10,0.0,0.0,0.0,3.7436144070596535,48.82204246713852,13.19514661274014,6.59757330637007,0.0,12,0,1,4,7,1,1
2020-05-17,0.0,0.0,3.7436144070596535,3.7436144070596535,40.90495449949444,6.59757330637007,6.59757330637007,0.0,8,0,1,2,7,1,1
2020-05-24,0.0,0.0,3.7436144070596535,7.487228814119307,35.62689585439838,13.19514661274014,13.19514661274014,0.0,14,0,1,1,11,0,1
2020-05-31,0.0,3.7436144070596535,0.0,0.0,39.585439838220424,13.19514661274014,6.59757330637007,0.0,11,0,2,5,15,1,3
2020-06-07,0.0,3.7436144070596535,0.0,5.34802058151379,67.29524772497471,0.0,6.59757330637007,0.0,9,0,1,1,15,1,2
2020-06-14,0.0,13.370051453784477,0.0,8.556832930422065,22.43174924165824,0.0,0.0,0.0,11,0,0,2,25,0,3
