date,travaux rénovation,Gazon synthétique,piscine semi enterrée,apprendre anglais,paysagiste,Coach sportif,Installation climatisation,Artisan peintre,jardiner,moustiquaire porte,Cours de cuisine,panneau solaire,Cours de yoga,reparation store,store banne
2018-09-23,0.0,26.573861225622,26.573861225622,26.573861225622,34.66012204828867,26.17192889360573,0.0,0.0,20,0,0,40,16,0,16
2018-09-30,0.0,0.0,0.0,26.573861225622,23.342531175378085,34.66012204828867,17.683735738922792,0.0,0,0,30,33,0,0,16
2018-10-07,0.0,0.0,0.0,0.0,29.001326611833377,0.0,0.0,0.0,20,0,20,54,16,0,0
2018-10-14,0.0,0.0,0.0,40.39226906294543,35.367471477845584,17.683735738922792,0.0,0.0,0,0,0,31,16,0,16
2018-10-21,0.0,0.0,0.0,0.0,17.683735738922792,17.683735738922792,0.0,0.0,20,0,20,27,0,0,16
2018-10-28,0.0,0.0,25.510906776597118,0.0,16.97638630936588,16.97638630936588,0.0,0.0,39,0,39,49,0,0,15
2018-11-04,0.0,0.0,25.510906776597118,0.0,16.269036879808965,0.0,0.0,0.0,0,0,0,19,0,0,0
2018-11-11,0.0,0.0,0.0,0.0,33.95277261873176,0.0,0.0,0.0,0,0,19,32,0,0,0
2018-11-18,0.0,0.0,25.510906776597118,0.0,33.24542318917484,16.97638630936588,0.0,0.0,0,0,0,32,29,0,0
2018-11-25,0.0,0.0,0.0,25.510906776597118,33.24542318917484,16.269036879808965,0.0,0.0,19,0,19,57,15,0,0
2018-12-02,0.0,0.0,0.0,25.510906776597118,16.97638630936588,16.97638630936588,0.0,0.0,0,0,29,19,15,0,0
2018-12-09,0.0,0.0,0.0,0.0,16.97638630936588,16.97638630936588,16.97638630936588,0.0,0,0,0,52,0,0,0
2018-12-16,0.0,0.0,0.0,25.510906776597118,16.97638630936588,16.97638630936588,0.0,0.0,20,0,39,45,30,0,0
2018-12-23,0.0,0.0,0.0,27.63681567464688,18.3910851684797,18.3910851684797,0.0,0.0,0,0,0,21,0,0,0
2018-12-30,0.0,0.0,0.0,54.21067690026888,0.0,35.367471477845584,0.0,0.0,0,0,21,20,0,0,0
2019-01-06,0.0,0.0,0.0,25.510906776597118,16.269036879808965,33.24542318917484,0.0,0.0,0,0,19,38,0,0,0
2019-01-13,0.0,0.0,25.510906776597118,0.0,33.24542318917484,16.269036879808965,0.0,0.0,0,0,19,38,15,0,15
2019-01-20,0.0,0.0,0.0,0.0,21.220482886707348,16.269036879808965,0.0,0.0,18,0,18,37,0,0,14
2019-01-27,0.0,0.0,0.0,36.14045126684592,31.830724330061024,0.0,0.0,0.0,0,0,0,36,0,0,0
2019-02-03,0.0,0.0,0.0,0.0,16.269036879808965,16.269036879808965,0.0,0.0,19,0,0,28,0,0,0
2019-02-10,0.0,26.573861225622,0.0,26.573861225622,34.66012204828867,16.97638630936588,0.0,0.0,0,0,0,69,15,0,23
2019-02-17,0.0,53.147722451244,0.0,53.147722451244,35.367471477845584,26.17192889360573,0.0,0.0,20,0,20,20,0,0,0
2019-02-24,0.0,0.0,0.0,25.510906776597118,27.58662775271955,16.97638630936588,0.0,0.0,29,0,0,48,15,0,30
2019-03-03,0.0,24.447952327572235,0.0,0.0,37.48951976651632,24.049880604934994,0.0,0.0,18,0,37,91,14,0,21
2019-03-10,0.0,24.447952327572235,0.0,0.0,38.19686919607322,24.757230034491904,0.0,0.0,47,19,0,19,0,0,15
2019-03-17,0.0,0.0,25.510906776597118,77.59567477881623,43.14831520297161,0.0,0.0,0.0,39,0,20,20,0,0,15
2019-03-24,0.0,25.510906776597118,51.021813553194235,0.0,25.464579464048818,16.97638630936588,0.0,0.0,19,0,20,33,15,0,15
2019-03-31,0.0,38.26636016489567,25.510906776597118,0.0,33.95277261873176,16.97638630936588,0.0,0.0,29,0,19,58,0,0,76
2019-04-07,0.0,26.573861225622,0.0,0.0,43.14831520297161,16.97638630936588,0.0,0.0,30,0,0,30,0,0,31
2019-04-14,0.0,53.147722451244,0.0,0.0,52.34385778721146,29.001326611833377,0.0,0.0,47,0,0,30,16,0,31
2019-04-21,0.0,0.0,0.0,0.0,21.927832316264258,16.269036879808965,0.0,0.0,38,19,0,31,15,0,51
2019-04-28,0.0,0.0,0.0,0.0,16.269036879808965,0.0,0.0,0.0,24,18,18,55,14,0,28
2019-05-05,0.0,0.0,0.0,24.447952327572235,48.09976120986999,31.830724330061024,0.0,0.0,18,0,18,43,14,0,14
2019-05-12,0.0,25.510906776597118,0.0,25.510906776597118,39.61156805518705,0.0,0.0,0.0,39,29,19,19,0,0,15
2019-05-19,0.0,0.0,0.0,0.0,41.02626691430088,33.24542318917484,0.0,0.0,19,0,38,31,0,0,15
2019-05-26,0.0,49.958859104169356,0.0,0.0,33.24542318917484,25.464579464048818,0.0,0.0,38,0,0,29,0,0,45
2019-06-02,0.0,0.0,0.0,0.0,26.17192889360573,15.561687450252055,0.0,0.0,27,18,0,42,0,0,62
2019-06-09,0.0,24.447952327572235,24.447952327572235,0.0,42.440965773414696,16.269036879808965,0.0,0.0,28,0,0,30,0,0,43
2019-06-16,0.0,25.510906776597118,0.0,0.0,25.464579464048818,25.464579464048818,0.0,0.0,29,19,39,32,0,0,45
2019-06-23,0.0,38.26636016489567,38.26636016489567,25.510906776597118,33.24542318917484,16.97638630936588,24.757230034491904,0.0,19,19,0,32,0,0,59
2019-06-30,0.0,0.0,25.510906776597118,24.447952327572235,16.269036879808965,33.24542318917484,0.0,0.0,57,19,19,19,0,0,37
2019-07-07,0.0,0.0,76.53272032979135,0.0,16.97638630936588,16.97638630936588,0.0,0.0,0,0,0,64,0,0,15
2019-07-14,0.0,0.0,0.0,26.573861225622,17.683735738922792,29.708676041390287,0.0,0.0,81,20,0,40,16,0,31
2019-07-21,0.0,0.0,0.0,27.63681567464688,17.683735738922792,17.683735738922792,0.0,0.0,20,0,0,34,0,0,40
2019-07-28,0.0,0.0,27.63681567464688,0.0,46.68506235075617,18.3910851684797,0.0,0.0,0,21,0,28,0,0,25
2019-08-04,0.0,0.0,28.699770123671755,0.0,31.830724330061024,19.09843459803661,0.0,0.0,22,22,22,32,0,0,42
2019-08-11,0.0,0.0,0.0,0.0,27.58662775271955,19.09843459803661,0.0,0.0,42,0,42,49,16,0,49
2019-08-18,0.0,0.0,27.63681567464688,27.63681567464688,27.58662775271955,24.049880604934994,0.0,0.0,21,0,21,28,0,0,16
2019-08-25,0.0,0.0,25.510906776597118,0.0,33.24542318917484,0.0,0.0,0.0,29,0,0,32,15,0,30
2019-09-01,0.0,0.0,24.447952327572235,0.0,21.220482886707348,16.269036879808965,0.0,0.0,0,0,18,43,21,0,14
2019-09-08,0.0,24.447952327572235,0.0,24.447952327572235,41.02626691430088,16.269036879808965,0.0,0.0,19,0,0,19,0,0,15
2019-09-15,0.0,0.0,0.0,24.447952327572235,16.269036879808965,24.049880604934994,0.0,0.0,0,0,0,43,14,0,0
2019-09-22,0.0,23.384997878547356,0.0,0.0,38.19686919607322,14.854338020695144,0.0,0.0,0,0,0,29,14,0,0
2019-09-29,0.0,0.0,0.0,45.70704130806984,45.977712921199256,14.854338020695144,0.0,0.0,18,0,17,23,0,0,27
2019-10-06,0.0,0.0,0.0,0.0,20.51313345715044,0.0,0.0,0.0,0,0,0,35,0,0,14
2019-10-13,0.0,0.0,0.0,0.0,30.416025470947197,15.561687450252055,15.561687450252055,0.0,0,0,18,41,0,0,14
2019-10-20,0.0,0.0,0.0,0.0,36.07482090740249,15.561687450252055,0.0,0.0,18,0,0,24,27,0,14
2019-10-27,0.0,0.0,22.32204342952248,0.0,22.63518174582117,29.708676041390287,0.0,0.0,0,0,17,51,0,0,0
2019-11-03,0.0,0.0,0.0,22.32204342952248,39.61156805518705,0.0,0.0,0.0,0,0,25,34,0,0,0
2019-11-10,0.0,0.0,0.0,22.32204342952248,14.854338020695144,14.854338020695144,14.854338020695144,0.0,0,0,34,34,0,0,13
2019-11-17,0.0,0.0,0.0,22.32204342952248,22.63518174582117,14.854338020695144,0.0,0.0,0,0,17,40,13,0,13
2019-11-24,0.0,0.0,0.0,0.0,28.293977182276464,14.146988591138232,0.0,0.0,0,0,22,33,0,0,0
2019-12-01,0.0,0.0,0.0,0.0,14.854338020695144,14.854338020695144,0.0,0.0,0,0,17,50,0,0,0
2019-12-08,0.0,0.0,0.0,0.0,0.0,14.854338020695144,0.0,0.0,0,0,33,17,0,0,0
2019-12-15,0.0,0.0,0.0,22.32204342952248,0.0,14.854338020695144,14.854338020695144,0.0,0,0,17,34,0,0,0
2019-12-22,0.0,0.0,0.0,0.0,31.12337490050411,0.0,15.561687450252055,0.0,18,18,0,36,0,0,0
2019-12-29,0.0,0.0,0.0,0.0,26.17192889360573,15.561687450252055,0.0,0.0,35,0,18,35,0,0,0
2020-01-05,0.0,0.0,21.259088980497598,0.0,28.293977182276464,14.146988591138232,0.0,0.0,16,0,0,27,25,0,13
2020-01-12,0.0,0.0,21.259088980497598,0.0,14.146988591138232,20.51313345715044,0.0,0.0,0,0,0,48,0,0,12
2020-01-19,0.0,22.32204342952248,0.0,22.32204342952248,14.146988591138232,21.927832316264258,0.0,0.0,0,0,0,22,13,0,0
2020-01-26,0.0,0.0,21.259088980497598,0.0,14.146988591138232,28.293977182276464,0.0,0.0,16,0,0,32,0,0,0
2020-02-02,0.0,0.0,0.0,21.259088980497598,28.293977182276464,28.293977182276464,0.0,0.0,16,0,16,38,13,0,13
2020-02-09,0.0,0.0,0.0,0.0,27.58662775271955,14.146988591138232,0.0,0.0,16,0,0,32,0,0,0
2020-02-16,0.0,22.32204342952248,0.0,0.0,14.146988591138232,28.293977182276464,14.854338020695144,0.0,17,0,25,33,0,0,0
2020-02-23,0.0,21.259088980497598,21.259088980497598,21.259088980497598,34.66012204828867,14.146988591138232,0.0,0.0,0,0,16,40,0,0,12
2020-03-01,0.0,20.196134531472715,0.0,30.82567902172152,36.07482090740249,20.51313345715044,0.0,0.0,16,15,31,41,0,0,24
2020-03-08,0.0,0.0,0.0,20.196134531472715,27.58662775271955,13.43963916158132,0.0,0.0,21,0,0,21,0,0,24
2020-03-15,0.0,0.0,0.0,0.0,31.12337490050411,12.024940302467497,0.0,0.0,28,0,28,14,11,0,22
2020-03-22,0.0,18.07022563342296,18.07022563342296,18.07022563342296,12.024940302467497,29.708676041390287,0.0,0.0,32,0,14,14,21,0,11
2020-03-29,0.0,18.07022563342296,36.14045126684592,0.0,31.12337490050411,19.805784027593525,0.0,0.0,45,0,0,49,16,0,26
2020-04-05,0.0,44.64408685904496,18.07022563342296,0.0,17.683735738922792,12.024940302467497,0.0,0.0,77,0,14,32,21,0,74
2020-04-12,0.0,19.133180082447836,56.33658579831863,37.203405715870794,24.757230034491904,12.732289732024409,0.0,0.0,81,14,28,28,0,0,44
2020-04-19,0.0,19.133180082447836,19.133180082447836,19.133180082447836,18.3910851684797,37.48951976651632,0.0,0.0,52,14,0,21,0,0,39
2020-04-26,0.0,0.0,17.00727118439808,0.0,16.97638630936588,22.63518174582117,0.0,0.0,47,13,0,43,0,0,50
2020-05-03,0.0,35.077496817821036,17.00727118439808,0.0,11.317590872910586,11.317590872910586,11.317590872910586,0.0,31,13,0,59,0,0,36
2020-05-10,0.0,27.63681567464688,37.203405715870794,0.0,41.02626691430088,12.024940302467497,12.024940302467497,0.0,35,23,14,49,0,0,22
2020-05-17,0.0,49.958859104169356,20.196134531472715,0.0,34.66012204828867,12.732289732024409,0.0,0.0,50,25,15,40,0,0,93
2020-05-24,0.0,28.699770123671755,28.699770123671755,0.0,38.19686919607322,12.732289732024409,0.0,0.0,24,15,0,59,0,0,63
2020-05-31,0.0,36.14045126684592,55.27363134929376,18.07022563342296,20.51313345715044,0.0,12.024940302467497,0.0,48,28,0,37,0,0,86
2020-06-07,0.0,37.203405715870794,19.133180082447836,0.0,53.75855664632528,24.757230034491904,0.0,0.0,28,42,14,33,0,0,33
2020-06-14,0.0,22.32204342952248,22.32204342952248,0.0,36.7821703369594,29.708676041390287,0.0,0.0,23,17,0,34,0,0,13
