date,Gartenhilfe,Sprache lernen,Solardach,Kochkurs,Dachfenster,Personal Trainer,Masseur,Garagenbau,Maler,Auto putzen,Poolbau,Elektriker,Klimaanlage,Tanzkurs,Baumeister
2018-04-15,0.0,10.91455036137006,0.0,10.91455036137006,91.10015772870662,16.076498422712934,16.076498422712934,0.0,16,0,0,5,10,2,5
2018-04-22,0.0,0.0,0.0,10.91455036137006,50.01577287066246,16.076498422712934,0.0,0.0,13,0,0,7,12,2,2
2018-04-29,0.0,0.0,0.0,11.694161101467921,64.30599369085174,17.86277602523659,17.86277602523659,0.0,14,0,0,5,5,4,5
2018-05-06,0.0,0.0,0.0,11.694161101467921,48.2294952681388,0.0,17.86277602523659,0.0,8,0,3,6,7,2,3
2018-05-13,0.0,10.91455036137006,0.0,28.06598664352301,33.93927444794953,16.076498422712934,0.0,0.0,18,0,3,3,9,0,9
2018-05-20,0.0,0.0,0.0,17.15143628215295,51.80205047318612,16.076498422712934,17.86277602523659,0.0,20,0,0,4,8,0,6
2018-05-27,0.0,10.91455036137006,0.0,10.91455036137006,107.17665615141956,0.0,0.0,0.0,19,0,3,4,29,4,0
2018-06-03,0.0,10.91455036137006,0.0,16.371825542055088,78.59621451104101,0.0,16.076498422712934,0.0,10,0,3,4,18,0,2
2018-06-10,0.0,0.0,0.0,0.0,64.30599369085174,16.076498422712934,16.076498422712934,0.0,17,0,5,5,14,2,2
2018-06-17,0.0,10.91455036137006,0.0,10.91455036137006,42.87066246056782,16.076498422712934,0.0,0.0,15,0,7,9,10,2,4
2018-06-24,0.0,0.0,0.0,10.91455036137006,37.511829652996845,0.0,16.076498422712934,0.0,10,0,3,3,12,3,4
2018-07-01,0.0,0.0,0.0,0.0,44.65694006309148,0.0,33.93927444794953,0.0,16,0,8,5,14,3,5
2018-07-08,0.0,10.91455036137006,0.0,0.0,55.374605678233436,0.0,25.00788643533123,0.0,17,0,0,4,4,2,3
2018-07-15,0.0,0.0,0.0,0.0,57.1608832807571,0.0,17.86277602523659,0.0,13,0,3,3,14,2,7
2018-07-22,0.0,10.91455036137006,0.0,10.91455036137006,62.519716088328074,16.076498422712934,33.93927444794953,0.0,11,0,3,5,52,5,5
2018-07-29,0.0,0.0,0.0,0.0,55.374605678233436,16.076498422712934,0.0,0.0,14,0,0,10,100,0,4
2018-08-05,0.0,10.91455036137006,0.0,10.1349396212722,73.23738170347004,16.076498422712934,0.0,0.0,22,0,2,5,46,0,2
2018-08-12,0.0,0.0,0.0,0.0,42.87066246056782,0.0,0.0,0.0,20,0,0,5,12,2,3
2018-08-19,0.0,0.0,0.0,0.0,58.94716088328076,16.076498422712934,0.0,0.0,12,0,2,4,6,2,6
2018-08-26,0.0,0.0,0.0,0.0,75.02365930599369,0.0,16.076498422712934,0.0,28,0,3,3,6,0,8
2018-09-02,0.0,10.91455036137006,0.0,10.91455036137006,48.2294952681388,16.076498422712934,16.076498422712934,0.0,27,0,3,8,5,0,8
2018-09-09,0.0,0.0,0.0,10.91455036137006,58.94716088328076,0.0,0.0,0.0,19,0,3,6,4,2,3
2018-09-16,0.0,0.0,0.0,10.91455036137006,55.374605678233436,0.0,16.076498422712934,0.0,21,0,0,4,2,0,3
2018-09-23,0.0,0.0,0.0,31.18442960391446,58.94716088328076,16.076498422712934,0.0,0.0,26,0,2,5,4,2,4
2018-09-30,0.0,11.694161101467921,0.0,0.0,28.58044164037855,0.0,0.0,0.0,24,0,0,5,2,0,5
2018-10-07,0.0,0.0,0.0,10.91455036137006,44.65694006309148,16.076498422712934,16.076498422712934,0.0,17,0,0,5,5,0,2
2018-10-14,0.0,0.0,0.0,10.91455036137006,42.87066246056782,16.076498422712934,16.076498422712934,0.0,23,0,0,7,2,2,2
2018-10-21,0.0,10.1349396212722,0.0,10.1349396212722,35.72555205047318,16.076498422712934,16.076498422712934,0.0,25,0,0,4,6,2,8
2018-10-28,0.0,0.0,0.0,14.812604061859366,33.93927444794953,28.58044164037855,0.0,0.0,9,0,0,2,2,2,4
2018-11-04,0.0,0.0,0.0,14.812604061859366,64.30599369085174,14.290220820189274,0.0,0.0,19,0,0,12,6,4,3
2018-11-11,0.0,0.0,0.0,10.1349396212722,14.290220820189274,14.290220820189274,0.0,0.0,20,0,2,5,4,2,5
2018-11-18,0.0,0.0,0.0,0.0,14.290220820189274,28.58044164037855,14.290220820189274,0.0,21,0,2,4,4,3,5
2018-11-25,0.0,0.0,0.0,10.1349396212722,35.72555205047318,23.221608832807572,0.0,0.0,20,0,2,7,5,0,4
2018-12-02,0.0,0.0,0.0,10.1349396212722,30.366719242902207,14.290220820189274,14.290220820189274,0.0,16,0,0,5,0,2,6
2018-12-09,0.0,10.1349396212722,0.0,10.1349396212722,39.298107255520506,30.366719242902207,0.0,0.0,15,0,0,5,4,3,2
2018-12-16,0.0,10.1349396212722,0.0,20.2698792425444,30.366719242902207,16.076498422712934,0.0,0.0,15,0,2,0,3,2,6
2018-12-23,0.0,0.0,0.0,17.931047022250812,41.08438485804417,25.00788643533123,0.0,0.0,18,0,0,3,2,0,4
2018-12-30,0.0,10.1349396212722,0.0,10.1349396212722,30.366719242902207,14.290220820189274,14.290220820189274,0.0,19,0,0,4,5,3,4
2019-01-06,0.0,0.0,0.0,9.355328881174335,35.72555205047318,21.43533123028391,14.290220820189274,0.0,23,0,0,5,2,3,4
2019-01-13,0.0,0.0,0.0,9.355328881174335,48.2294952681388,14.290220820189274,0.0,0.0,23,0,0,7,2,4,3
2019-01-20,0.0,9.355328881174335,0.0,9.355328881174335,46.443217665615144,14.290220820189274,0.0,0.0,16,0,0,5,2,2,3
2019-01-27,0.0,9.355328881174335,0.0,13.253382581663644,41.08438485804417,17.86277602523659,14.290220820189274,0.0,18,0,2,9,5,4,6
2019-02-03,0.0,9.355328881174335,0.0,9.355328881174335,37.511829652996845,14.290220820189274,0.0,0.0,15,0,2,7,4,0,3
2019-02-10,0.0,10.1349396212722,0.0,19.490268502446536,25.00788643533123,14.290220820189274,21.43533123028391,0.0,22,0,0,2,8,0,3
2019-02-17,0.0,0.0,0.0,9.355328881174335,76.80993690851734,14.290220820189274,0.0,0.0,21,0,2,9,2,6,0
2019-02-24,0.0,0.0,0.0,9.355328881174335,53.58832807570978,14.290220820189274,0.0,0.0,15,0,0,4,5,2,5
2019-03-03,0.0,9.355328881174335,0.0,18.71065776234867,57.1608832807571,19.649053627760253,14.290220820189274,0.0,26,0,2,4,6,0,2
2019-03-10,0.0,0.0,0.0,9.355328881174335,46.443217665615144,17.86277602523659,0.0,0.0,15,0,0,2,6,2,8
2019-03-17,0.0,10.1349396212722,0.0,14.812604061859366,39.298107255520506,23.221608832807572,0.0,0.0,22,0,2,5,5,0,4
2019-03-24,0.0,9.355328881174335,0.0,10.1349396212722,33.93927444794953,0.0,0.0,0.0,17,0,0,2,7,0,3
2019-03-31,0.0,0.0,0.0,19.490268502446536,51.80205047318612,23.221608832807572,0.0,0.0,34,0,0,7,5,2,5
2019-04-07,0.0,0.0,0.0,10.1349396212722,19.649053627760253,14.290220820189274,14.290220820189274,0.0,18,0,0,7,3,2,2
2019-04-14,0.0,0.0,0.0,10.91455036137006,53.58832807570978,25.00788643533123,16.076498422712934,0.0,15,0,0,5,7,2,4
2019-04-21,0.0,0.0,0.0,14.032993321761506,57.1608832807571,16.076498422712934,16.076498422712934,0.0,22,0,0,2,7,0,5
2019-04-28,0.0,9.355328881174335,0.0,18.71065776234867,48.2294952681388,14.290220820189274,28.58044164037855,0.0,16,0,2,11,3,0,4
2019-05-05,0.0,9.355328881174335,0.0,18.71065776234867,41.08438485804417,28.58044164037855,0.0,0.0,23,0,0,4,5,2,2
2019-05-12,0.0,9.355328881174335,0.0,10.1349396212722,53.58832807570978,14.290220820189274,0.0,0.0,25,0,0,6,6,0,2
2019-05-19,0.0,0.0,0.0,0.0,57.1608832807571,14.290220820189274,14.290220820189274,0.0,17,0,0,3,8,2,5
2019-05-26,0.0,0.0,0.0,0.0,55.374605678233436,30.366719242902207,0.0,0.0,15,0,2,5,7,2,4
2019-06-02,0.0,9.355328881174335,0.0,9.355328881174335,92.88643533123029,28.58044164037855,0.0,0.0,22,0,2,10,56,0,2
2019-06-09,0.0,0.0,0.0,9.355328881174335,64.30599369085174,14.290220820189274,14.290220820189274,0.0,11,0,0,5,13,0,6
2019-06-16,0.0,0.0,0.0,19.490268502446536,57.1608832807571,28.58044164037855,14.290220820189274,0.0,13,0,2,5,22,3,3
2019-06-23,0.0,0.0,0.0,0.0,108.96293375394322,25.00788643533123,0.0,0.0,20,0,0,9,80,2,3
2019-06-30,0.0,10.1349396212722,0.0,10.1349396212722,117.89432176656152,28.58044164037855,0.0,0.0,13,0,5,5,30,0,4
2019-07-07,0.0,19.490268502446536,0.0,0.0,64.30599369085174,0.0,0.0,0.0,19,0,0,5,8,2,4
2019-07-14,0.0,10.1349396212722,0.0,10.1349396212722,73.23738170347004,30.366719242902207,16.076498422712934,0.0,18,0,2,5,6,2,8
2019-07-21,0.0,0.0,0.0,10.91455036137006,82.16876971608833,16.076498422712934,16.076498422712934,0.0,28,0,0,5,47,2,3
2019-07-28,0.0,10.1349396212722,0.0,10.1349396212722,57.1608832807571,0.0,16.076498422712934,0.0,11,0,2,2,24,3,2
2019-08-04,0.0,0.0,0.0,10.1349396212722,57.1608832807571,0.0,16.076498422712934,0.0,13,0,2,2,9,3,2
2019-08-11,0.0,10.1349396212722,0.0,9.355328881174335,39.298107255520506,14.290220820189274,0.0,0.0,19,0,0,5,6,0,2
2019-08-18,0.0,0.0,0.0,14.812604061859366,53.58832807570978,28.58044164037855,0.0,0.0,18,0,2,2,4,2,4
2019-08-25,0.0,0.0,0.0,9.355328881174335,71.45110410094637,21.43533123028391,14.290220820189274,0.0,28,0,4,2,9,2,4
2019-09-01,0.0,0.0,0.0,0.0,48.2294952681388,14.290220820189274,28.58044164037855,0.0,21,0,2,4,5,0,3
2019-09-08,0.0,0.0,0.0,9.355328881174335,48.2294952681388,0.0,0.0,0.0,15,0,5,6,5,0,3
2019-09-15,0.0,0.0,0.0,0.0,48.2294952681388,0.0,0.0,0.0,16,0,5,5,4,0,0
2019-09-22,0.0,0.0,0.0,9.355328881174335,23.221608832807572,14.290220820189274,14.290220820189274,0.0,13,0,0,4,3,0,6
2019-09-29,0.0,0.0,0.0,9.355328881174335,41.08438485804417,0.0,0.0,0.0,14,0,2,4,8,2,4
2019-10-06,0.0,0.0,0.0,9.355328881174335,28.58044164037855,14.290220820189274,21.43533123028391,0.0,26,0,0,3,5,2,2
2019-10-13,0.0,0.0,0.0,9.355328881174335,35.72555205047318,14.290220820189274,14.290220820189274,0.0,15,0,2,11,2,5,5
2019-10-20,0.0,0.0,0.0,9.355328881174335,50.01577287066246,14.290220820189274,0.0,0.0,17,0,0,3,4,2,2
2019-10-27,0.0,8.575718141076475,0.0,8.575718141076475,35.72555205047318,12.503943217665615,0.0,0.0,23,0,2,5,3,0,7
2019-11-03,0.0,0.0,0.0,8.575718141076475,30.366719242902207,21.43533123028391,0.0,0.0,18,0,0,4,3,3,6
2019-11-10,0.0,8.575718141076475,0.0,21.82910072274012,19.649053627760253,19.649053627760253,0.0,0.0,17,0,0,6,3,2,2
2019-11-17,0.0,8.575718141076475,0.0,19.490268502446536,51.80205047318612,12.503943217665615,12.503943217665615,0.0,19,0,0,4,5,0,5
2019-11-24,0.0,0.0,0.0,8.575718141076475,33.93927444794953,12.503943217665615,0.0,0.0,19,0,0,6,2,2,4
2019-12-01,0.0,8.575718141076475,0.0,14.812604061859366,30.366719242902207,12.503943217665615,0.0,0.0,18,0,0,6,5,2,4
2019-12-08,0.0,0.0,0.0,14.812604061859366,39.298107255520506,19.649053627760253,0.0,0.0,14,0,0,4,2,0,5
2019-12-15,0.0,0.0,0.0,8.575718141076475,50.01577287066246,41.08438485804417,14.290220820189274,0.0,21,0,0,5,3,0,2
2019-12-22,0.0,0.0,0.0,28.06598664352301,14.290220820189274,21.43533123028391,0.0,0.0,11,0,0,3,3,0,6
2019-12-29,0.0,0.0,0.0,0.0,26.79416403785489,19.649053627760253,0.0,0.0,14,0,0,4,3,2,3
2020-01-05,0.0,7.796107400978615,0.0,0.0,48.2294952681388,17.86277602523659,0.0,0.0,20,0,0,8,4,2,3
2020-01-12,0.0,7.796107400978615,0.0,7.796107400978615,51.80205047318612,12.503943217665615,12.503943217665615,0.0,15,0,0,8,2,2,8
2020-01-19,0.0,16.371825542055088,0.0,12.473771841565782,46.443217665615144,17.86277602523659,0.0,0.0,22,0,4,3,4,2,3
2020-01-26,0.0,0.0,0.0,7.796107400978615,37.511829652996845,12.503943217665615,0.0,0.0,13,0,0,4,3,2,6
2020-02-02,0.0,0.0,0.0,16.371825542055088,55.374605678233436,30.366719242902207,12.503943217665615,0.0,15,0,0,6,6,2,7
2020-02-09,0.0,0.0,0.0,12.473771841565782,37.511829652996845,12.503943217665615,0.0,0.0,26,0,0,8,3,2,4
2020-02-16,0.0,8.575718141076475,0.0,7.796107400978615,53.58832807570978,25.00788643533123,12.503943217665615,0.0,12,0,0,8,3,0,3
2020-02-23,0.0,15.59221480195723,0.0,7.796107400978615,23.221608832807572,17.86277602523659,0.0,0.0,17,0,2,5,5,2,2
2020-03-01,0.0,0.0,0.0,16.371825542055088,28.58044164037855,12.503943217665615,12.503943217665615,0.0,18,0,2,3,2,0,0
2020-03-08,0.0,0.0,0.0,7.796107400978615,57.1608832807571,23.221608832807572,23.221608832807572,0.0,15,0,0,9,2,2,3
2020-03-15,0.0,0.0,0.0,0.0,33.93927444794953,10.717665615141955,0.0,0.0,15,0,0,4,1,2,2
2020-03-22,0.0,7.016496660880753,0.0,0.0,42.87066246056782,0.0,10.717665615141955,0.0,11,0,0,3,2,0,2
2020-03-29,0.0,0.0,0.0,0.0,53.58832807570978,0.0,10.717665615141955,0.0,10,0,2,3,4,3,3
2020-04-05,0.0,0.0,0.0,7.796107400978615,66.09227129337539,25.00788643533123,0.0,0.0,20,0,0,6,9,2,2
2020-04-12,0.0,7.796107400978615,0.0,7.796107400978615,100.03154574132492,23.221608832807572,0.0,0.0,14,0,4,5,7,0,4
2020-04-19,0.0,0.0,0.0,0.0,48.2294952681388,16.076498422712934,0.0,0.0,15,0,3,2,7,1,4
2020-04-26,0.0,7.016496660880753,0.0,7.016496660880753,55.374605678233436,10.717665615141955,10.717665615141955,0.0,14,0,2,4,6,0,4
2020-05-03,0.0,0.0,0.0,7.796107400978615,37.511829652996845,10.717665615141955,10.717665615141955,0.0,13,0,2,4,5,0,2
2020-05-10,0.0,0.0,0.0,7.016496660880753,44.65694006309148,0.0,10.717665615141955,0.0,23,0,2,3,7,0,3
2020-05-17,0.0,7.796107400978615,0.0,7.796107400978615,32.15299684542587,0.0,12.503943217665615,0.0,14,0,4,5,9,0,3
2020-05-24,0.0,7.796107400978615,0.0,0.0,66.09227129337539,10.717665615141955,10.717665615141955,0.0,15,0,2,9,9,0,3
2020-05-31,0.0,0.0,0.0,10.91455036137006,44.65694006309148,16.076498422712934,10.717665615141955,0.0,21,0,0,4,12,0,5
2020-06-07,0.0,7.016496660880753,0.0,0.0,58.94716088328076,10.717665615141955,10.717665615141955,0.0,19,0,2,7,14,1,4
2020-06-14,0.0,0.0,0.0,0.0,64.30599369085174,25.00788643533123,0.0,0.0,10,0,4,8,14,3,5
