date,travaux rénovation,Gazon synthétique,piscine semi enterrée,apprendre anglais,paysagiste,Coach sportif,Installation climatisation,Artisan peintre,jardiner,moustiquaire porte,Cours de cuisine,panneau solaire,Cours de yoga,reparation store,store banne
2018-06-03,9.814002369244161,22.899338861569706,19.628004738488322,47.43434478468011,46.29009930785435,17.918748119169425,3.7330725248269636,3.7330725248269636,22,11,17,45,9,0,31
2018-06-10,9.814002369244161,24.535005923110397,9.814002369244161,22.899338861569706,43.303641287992775,23.145049653927174,7.466145049653927,3.7330725248269636,25,4,7,25,13,7,31
2018-06-17,9.814002369244161,29.44200710773248,29.44200710773248,39.256009476976644,41.0637977730966,14.185675594342461,4.479687029792356,4.479687029792356,25,11,9,24,5,6,32
2018-06-24,0.0,19.628004738488322,19.628004738488322,39.256009476976644,44.79687029792356,18.66536262413482,11.945832079446284,3.7330725248269636,20,16,4,40,10,6,40
2018-07-01,9.814002369244161,24.535005923110397,24.535005923110397,21.263671800029016,33.59765272344267,14.185675594342461,8.21275955461932,8.21275955461932,26,13,5,23,5,0,39
2018-07-08,9.814002369244161,22.899338861569706,29.44200710773248,14.72100355386624,61.9690039121276,22.39843514896178,8.21275955461932,4.479687029792356,18,9,15,23,6,4,40
2018-07-15,9.814002369244161,26.170672984651095,13.085336492325547,19.628004738488322,38.82395425820042,21.651820643996388,6.719530544688535,4.479687029792356,12,10,12,30,8,10,24
2018-07-22,0.0,13.085336492325547,27.80634004619179,19.628004738488322,53.75624435750828,10.452603069515497,4.479687029792356,8.959374059584713,16,7,10,24,6,4,43
2018-07-29,0.0,62.15534833854635,44.16301066159872,44.16301066159872,39.57056876316582,15.678904604273248,15.678904604273248,4.479687029792356,13,11,8,39,9,4,48
2018-08-05,9.814002369244161,40.89167653851733,52.34134596930219,24.535005923110397,31.357809208546495,22.39843514896178,20.158591634065605,0.0,15,8,8,19,18,4,28
2018-08-12,0.0,45.79867772313941,42.52734360005803,26.170672984651095,26.87812217875414,17.918748119169425,4.479687029792356,4.479687029792356,18,13,8,33,10,7,22
2018-08-19,0.0,37.62034241543595,21.263671800029016,40.89167653851733,50.76978633764671,35.09088173337346,8.959374059584713,4.479687029792356,11,4,15,26,8,6,42
2018-08-26,9.814002369244161,13.085336492325547,19.628004738488322,26.170672984651095,35.09088173337346,14.185675594342461,4.479687029792356,12.692446584411677,13,4,8,26,23,4,10
2018-09-02,19.628004738488322,13.085336492325547,14.72100355386624,45.79867772313941,53.75624435750828,24.63827866385796,4.479687029792356,0.0,8,8,9,25,21,4,16
2018-09-09,9.814002369244161,29.44200710773248,19.628004738488322,49.070011846220794,41.0637977730966,24.63827866385796,0.0,4.479687029792356,6,4,11,25,25,4,15
2018-09-16,9.814002369244161,19.628004738488322,9.814002369244161,42.52734360005803,45.543484802888955,24.63827866385796,4.479687029792356,5.972916039723142,15,5,6,28,11,8,14
2018-09-23,9.814002369244161,9.814002369244161,0.0,55.61268009238358,47.03671381281974,22.39843514896178,3.7330725248269636,3.7330725248269636,4,0,19,39,11,6,16
2018-09-30,14.72100355386624,19.628004738488322,9.814002369244161,26.170672984651095,63.462232922058384,8.21275955461932,0.0,0.0,7,0,11,31,19,8,11
2018-10-07,9.814002369244161,13.085336492325547,39.256009476976644,52.34134596930219,58.982545892266025,11.945832079446284,0.0,0.0,6,4,11,37,8,0,16
2018-10-14,0.0,19.628004738488322,9.814002369244161,52.34134596930219,50.76978633764671,18.66536262413482,0.0,4.479687029792356,10,0,14,46,8,0,12
2018-10-21,0.0,22.899338861569706,9.814002369244161,14.72100355386624,31.357809208546495,17.172133614204032,4.479687029792356,4.479687029792356,4,0,12,22,5,4,6
2018-10-28,39.256009476976644,9.814002369244161,9.814002369244161,16.356670615406934,44.79687029792356,16.42551910923864,0.0,3.7330725248269636,8,4,15,38,15,4,10
2018-11-04,0.0,9.814002369244161,0.0,37.62034241543595,59.72916039723142,14.185675594342461,0.0,0.0,6,0,15,32,9,11,11
2018-11-11,9.814002369244161,19.628004738488322,9.814002369244161,22.899338861569706,40.31718326813121,17.918748119169425,3.7330725248269636,3.7330725248269636,4,4,23,32,4,6,13
2018-11-18,17.992337676947624,9.814002369244161,0.0,27.80634004619179,23.891664158892567,9.705988564550106,0.0,0.0,4,0,10,29,7,0,7
2018-11-25,19.628004738488322,17.992337676947624,9.814002369244161,22.899338861569706,43.303641287992775,21.651820643996388,3.7330725248269636,0.0,4,0,23,54,9,0,7
2018-12-02,17.992337676947624,9.814002369244161,9.814002369244161,24.535005923110397,26.131507673788747,21.651820643996388,0.0,8.21275955461932,5,4,30,26,10,0,7
2018-12-09,19.628004738488322,14.72100355386624,9.814002369244161,32.71334123081387,28.371351188684923,8.21275955461932,3.7330725248269636,3.7330725248269636,0,4,27,36,5,4,6
2018-12-16,0.0,9.814002369244161,19.628004738488322,13.085336492325547,30.611194703581102,11.945832079446284,0.0,4.479687029792356,6,0,32,29,4,0,9
2018-12-23,16.356670615406934,11.449669430784853,9.814002369244161,21.263671800029016,15.678904604273248,15.678904604273248,8.959374059584713,0.0,7,4,14,35,6,0,6
2018-12-30,9.814002369244161,0.0,14.72100355386624,14.72100355386624,25.384893168823353,12.692446584411677,8.21275955461932,4.479687029792356,5,4,11,26,15,4,8
2019-01-06,9.814002369244161,9.814002369244161,9.814002369244161,27.80634004619179,38.82395425820042,23.145049653927174,0.0,0.0,4,7,8,25,7,4,10
2019-01-13,0.0,17.992337676947624,13.085336492325547,58.88401421546496,31.357809208546495,31.357809208546495,3.7330725248269636,3.7330725248269636,7,4,7,23,4,4,8
2019-01-20,8.178335307703467,8.178335307703467,13.085336492325547,39.256009476976644,50.76978633764671,18.66536262413482,3.7330725248269636,3.7330725248269636,5,3,14,34,9,0,7
2019-01-27,8.178335307703467,11.449669430784853,13.085336492325547,26.170672984651095,46.29009930785435,12.692446584411677,3.7330725248269636,7.466145049653927,10,0,17,36,9,3,14
2019-02-03,8.178335307703467,9.814002369244161,17.992337676947624,42.52734360005803,38.07733975323503,23.145049653927174,3.7330725248269636,0.0,10,5,10,43,9,0,10
2019-02-10,17.992337676947624,31.077674169273173,9.814002369244161,42.52734360005803,38.82395425820042,15.678904604273248,7.466145049653927,0.0,11,0,13,30,12,0,17
2019-02-17,14.72100355386624,31.077674169273173,37.62034241543595,34.34900829235456,55.99608787240445,26.131507673788747,11.945832079446284,8.21275955461932,27,5,9,36,6,0,20
2019-02-24,17.992337676947624,42.52734360005803,17.992337676947624,21.263671800029016,60.47577490219681,17.918748119169425,3.7330725248269636,3.7330725248269636,22,4,11,41,5,11,29
2019-03-03,21.263671800029016,29.44200710773248,8.178335307703467,21.263671800029016,50.023171832681314,29.86458019861571,3.7330725248269636,5.226301534757749,24,3,22,34,6,0,19
2019-03-10,9.814002369244161,44.16301066159872,26.170672984651095,32.71334123081387,55.24947336743906,24.63827866385796,7.466145049653927,3.7330725248269636,20,3,10,32,12,0,23
2019-03-17,9.814002369244161,44.16301066159872,21.263671800029016,24.535005923110397,61.9690039121276,33.59765272344267,0.0,8.21275955461932,48,7,11,37,7,4,32
2019-03-24,9.814002369244161,49.070011846220794,21.263671800029016,21.263671800029016,55.99608787240445,20.905206139030994,5.972916039723142,3.7330725248269636,42,11,12,41,9,0,55
2019-03-31,13.085336492325547,40.89167653851733,22.899338861569706,29.44200710773248,62.71561841709299,18.66536262413482,3.7330725248269636,5.226301534757749,29,10,15,43,6,3,45
2019-04-07,21.263671800029016,37.62034241543595,26.170672984651095,11.449669430784853,61.222389407162204,18.66536262413482,3.7330725248269636,5.226301534757749,27,5,10,33,7,7,34
2019-04-14,9.814002369244161,49.070011846220794,21.263671800029016,24.535005923110397,58.23593138730063,7.466145049653927,3.7330725248269636,3.7330725248269636,35,7,9,42,7,0,34
2019-04-21,17.992337676947624,60.519681277005645,13.085336492325547,26.170672984651095,53.009629852542886,22.39843514896178,0.0,0.0,37,9,10,41,13,4,45
2019-04-28,8.178335307703467,52.34134596930219,22.899338861569706,32.71334123081387,51.5164008426121,18.66536262413482,3.7330725248269636,3.7330725248269636,50,9,15,44,10,3,38
2019-05-05,13.085336492325547,40.89167653851733,13.085336492325547,21.263671800029016,43.303641287992775,21.651820643996388,3.7330725248269636,0.0,41,7,11,30,9,0,20
2019-05-12,8.178335307703467,31.077674169273173,26.170672984651095,40.89167653851733,40.31718326813121,12.692446584411677,3.7330725248269636,5.226301534757749,40,3,8,31,7,3,27
2019-05-19,8.178335307703467,52.34134596930219,26.170672984651095,17.992337676947624,41.0637977730966,18.66536262413482,5.226301534757749,3.7330725248269636,46,5,8,44,14,3,27
2019-05-26,13.085336492325547,67.06234952316844,27.80634004619179,24.535005923110397,42.55702678302738,9.705988564550106,0.0,0.0,29,14,13,42,7,4,51
2019-06-02,8.178335307703467,44.16301066159872,37.62034241543595,17.992337676947624,47.783328317785134,26.131507673788747,7.466145049653927,3.7330725248269636,25,29,9,35,10,3,66
2019-06-09,8.178335307703467,50.705678907761495,24.535005923110397,34.34900829235456,32.104423713511885,17.918748119169425,0.0,0.0,25,5,7,36,5,3,37
2019-06-16,17.992337676947624,32.71334123081387,26.170672984651095,24.535005923110397,53.009629852542886,13.43906108937707,7.466145049653927,0.0,21,10,6,35,9,3,40
2019-06-23,8.178335307703467,32.71334123081387,75.2406848308719,17.992337676947624,66.44869094191995,22.39843514896178,43.303641287992775,3.7330725248269636,24,18,9,38,5,0,72
2019-06-30,13.085336492325547,42.52734360005803,44.16301066159872,8.178335307703467,43.303641287992775,11.19921757448089,18.66536262413482,0.0,19,14,5,64,10,7,41
2019-07-07,8.178335307703467,37.62034241543595,42.52734360005803,26.170672984651095,54.502858862473666,16.42551910923864,3.7330725248269636,3.7330725248269636,18,12,8,70,8,10,38
2019-07-14,8.178335307703467,21.263671800029016,29.44200710773248,11.449669430784853,43.303641287992775,9.705988564550106,7.466145049653927,0.0,10,8,6,39,10,7,39
2019-07-21,9.814002369244161,27.80634004619179,31.077674169273173,17.992337676947624,32.85103821847728,9.705988564550106,13.43906108937707,3.7330725248269636,12,15,5,46,18,7,37
2019-07-28,9.814002369244161,24.535005923110397,21.263671800029016,9.814002369244161,41.0637977730966,23.145049653927174,5.972916039723142,7.466145049653927,23,8,6,28,4,4,38
2019-08-04,0.0,24.535005923110397,19.628004738488322,24.535005923110397,32.104423713511885,23.891664158892567,0.0,0.0,7,7,7,35,15,5,33
2019-08-11,0.0,32.71334123081387,19.628004738488322,29.44200710773248,23.145049653927174,17.172133614204032,10.452603069515497,5.972916039723142,15,6,10,40,8,4,30
2019-08-18,0.0,19.628004738488322,9.814002369244161,14.72100355386624,44.79687029792356,23.891664158892567,4.479687029792356,0.0,10,4,5,50,12,4,22
2019-08-25,9.814002369244161,9.814002369244161,37.62034241543595,17.992337676947624,51.5164008426121,14.185675594342461,8.21275955461932,3.7330725248269636,9,13,7,33,15,4,31
2019-09-01,0.0,16.356670615406934,16.356670615406934,39.256009476976644,56.742702377369845,17.918748119169425,0.0,3.7330725248269636,16,3,8,35,26,5,17
2019-09-08,8.178335307703467,13.085336492325547,26.170672984651095,37.62034241543595,41.81041227806199,14.185675594342461,0.0,3.7330725248269636,8,7,12,40,14,3,13
2019-09-15,8.178335307703467,13.085336492325547,24.535005923110397,47.43434478468011,55.24947336743906,23.145049653927174,3.7330725248269636,0.0,8,3,13,45,7,3,13
2019-09-22,13.085336492325547,13.085336492325547,8.178335307703467,39.256009476976644,57.48931688233524,21.651820643996388,3.7330725248269636,0.0,8,5,9,48,12,3,7
2019-09-29,0.0,13.085336492325547,17.992337676947624,26.170672984651095,42.55702678302738,14.932290099307854,0.0,3.7330725248269636,6,3,11,38,11,0,10
2019-10-06,0.0,14.72100355386624,0.0,42.52734360005803,41.81041227806199,20.158591634065605,3.7330725248269636,7.466145049653927,7,3,13,41,8,0,7
2019-10-13,8.178335307703467,19.628004738488322,16.356670615406934,26.170672984651095,41.81041227806199,21.651820643996388,0.0,3.7330725248269636,7,0,8,29,9,3,8
2019-10-20,8.178335307703467,8.178335307703467,11.449669430784853,42.52734360005803,45.543484802888955,14.185675594342461,3.7330725248269636,0.0,3,0,14,39,8,0,12
2019-10-27,8.178335307703467,11.449669430784853,8.178335307703467,24.535005923110397,41.81041227806199,19.41197712910021,5.226301534757749,3.7330725248269636,10,3,13,34,11,3,5
2019-11-03,16.356670615406934,16.356670615406934,8.178335307703467,24.535005923110397,66.44869094191995,23.891664158892567,3.7330725248269636,0.0,4,3,14,26,5,3,8
2019-11-10,0.0,8.178335307703467,11.449669430784853,19.628004738488322,34.344267228408064,25.384893168823353,6.719530544688535,3.7330725248269636,3,3,16,28,6,3,5
2019-11-17,8.178335307703467,11.449669430784853,11.449669430784853,26.170672984651095,46.29009930785435,17.172133614204032,0.0,0.0,8,3,23,50,7,6,6
2019-11-24,8.178335307703467,8.178335307703467,8.178335307703467,31.077674169273173,35.83749623833885,14.932290099307854,2.986458019861571,0.0,5,0,36,37,9,3,6
2019-12-01,9.814002369244161,8.178335307703467,16.356670615406934,22.899338861569706,38.07733975323503,20.158591634065605,2.986458019861571,2.986458019861571,3,0,32,31,12,3,9
2019-12-08,8.178335307703467,0.0,8.178335307703467,13.085336492325547,38.07733975323503,20.158591634065605,2.986458019861571,6.719530544688535,4,0,26,32,8,6,5
2019-12-15,8.178335307703467,8.178335307703467,8.178335307703467,34.34900829235456,49.27655732771592,11.945832079446284,3.7330725248269636,0.0,8,3,26,38,9,0,6
2019-12-22,8.178335307703467,8.178335307703467,17.992337676947624,17.992337676947624,33.59765272344267,14.932290099307854,5.226301534757749,0.0,7,0,23,28,12,3,5
2019-12-29,0.0,16.356670615406934,13.085336492325547,34.34900829235456,25.384893168823353,26.87812217875414,0.0,3.7330725248269636,7,0,14,31,8,5,5
2020-01-05,0.0,8.178335307703467,24.535005923110397,29.44200710773248,32.104423713511885,23.145049653927174,3.7330725248269636,0.0,3,3,10,28,8,0,9
2020-01-12,9.814002369244161,22.899338861569706,19.628004738488322,21.263671800029016,58.982545892266025,16.42551910923864,5.226301534757749,2.986458019861571,9,0,11,28,11,3,9
2020-01-19,16.356670615406934,17.992337676947624,13.085336492325547,34.34900829235456,61.9690039121276,16.42551910923864,5.226301534757749,2.986458019861571,6,3,9,35,15,3,14
2020-01-26,14.72100355386624,17.992337676947624,0.0,45.79867772313941,58.23593138730063,12.692446584411677,2.986458019861571,0.0,9,6,11,52,9,3,7
2020-02-02,8.178335307703467,19.628004738488322,14.72100355386624,19.628004738488322,54.502858862473666,23.891664158892567,4.479687029792356,0.0,7,3,25,35,9,0,11
2020-02-09,11.449669430784853,22.899338861569706,11.449669430784853,32.71334123081387,55.99608787240445,14.185675594342461,2.986458019861571,2.986458019861571,18,4,14,35,10,6,16
2020-02-16,11.449669430784853,29.44200710773248,22.899338861569706,19.628004738488322,62.71561841709299,28.371351188684923,9.705988564550106,4.479687029792356,13,3,12,38,6,3,13
2020-02-23,0.0,14.72100355386624,14.72100355386624,16.356670615406934,64.95546193198916,21.651820643996388,2.986458019861571,5.972916039723142,15,3,6,41,6,3,23
2020-03-01,8.178335307703467,27.80634004619179,14.72100355386624,14.72100355386624,58.982545892266025,29.86458019861571,2.986458019861571,2.986458019861571,22,6,8,31,6,3,19
2020-03-08,6.542668246162774,24.535005923110397,29.44200710773248,29.44200710773248,46.29009930785435,14.185675594342461,4.479687029792356,0.0,30,4,4,29,10,3,20
2020-03-15,6.542668246162774,17.992337676947624,14.72100355386624,37.62034241543595,31.357809208546495,13.43906108937707,2.986458019861571,0.0,41,4,3,24,20,3,25
2020-03-22,6.542668246162774,34.34900829235456,22.899338861569706,44.16301066159872,41.81041227806199,21.651820643996388,2.986458019861571,0.0,37,3,8,34,30,4,21
2020-03-29,6.542668246162774,37.62034241543595,21.263671800029016,49.070011846220794,33.59765272344267,15.678904604273248,2.986458019861571,0.0,49,5,5,33,16,3,29
2020-04-05,6.542668246162774,93.23302250781951,44.16301066159872,50.705678907761495,48.52994282275053,14.932290099307854,2.986458019861571,0.0,67,19,3,38,11,3,54
2020-04-12,6.542668246162774,83.41902013857536,49.070011846220794,49.070011846220794,33.59765272344267,20.158591634065605,2.986458019861571,4.479687029792356,63,13,9,39,13,0,50
2020-04-19,6.542668246162774,104.68269193860438,47.43434478468011,42.52734360005803,59.72916039723142,16.42551910923864,8.959374059584713,2.986458019861571,53,10,8,40,8,3,54
2020-04-26,9.814002369244161,80.14768601549397,26.170672984651095,26.170672984651095,41.0637977730966,23.891664158892567,8.21275955461932,2.986458019861571,53,15,5,42,9,0,41
2020-05-03,19.628004738488322,73.6050177693312,29.44200710773248,19.628004738488322,57.48931688233524,21.651820643996388,9.705988564550106,2.986458019861571,55,24,8,37,8,4,55
2020-05-10,9.814002369244161,55.61268009238358,34.34900829235456,27.80634004619179,38.07733975323503,23.145049653927174,8.959374059584713,2.986458019861571,39,12,3,51,10,3,39
2020-05-17,8.178335307703467,134.12469904633687,63.79101540008704,14.72100355386624,68.68853445681613,17.918748119169425,15.678904604273248,2.986458019861571,40,39,8,51,6,3,100
2020-05-24,8.178335307703467,104.68269193860438,71.9693507077905,22.899338861569706,72.4216069816431,21.651820643996388,9.705988564550106,0.0,28,36,4,51,7,5,97
2020-05-31,9.814002369244161,86.69035426165675,55.61268009238358,11.449669430784853,53.75624435750828,17.918748119169425,11.945832079446284,2.986458019861571,35,19,8,42,4,4,84
2020-06-07,9.814002369244161,86.69035426165675,21.263671800029016,29.44200710773248,64.95546193198916,17.918748119169425,10.452603069515497,0.0,26,11,11,38,9,0,42
2020-06-14,16.356670615406934,81.78335307703466,19.628004738488322,34.34900829235456,67.19530544688534,26.87812217875414,3.7330725248269636,0.0,33,11,14,54,9,3,46
