date,travaux rénovation,Gazon synthétique,piscine semi enterrée,apprendre anglais,paysagiste,Coach sportif,Installation climatisation,Artisan peintre,jardiner,moustiquaire porte,Cours de cuisine,panneau solaire,Cours de yoga,reparation store,store banne
2018-04-08,0.0,24.760969960372723,24.760969960372723,24.760969960372723,59.56010230179028,14.89002557544757,0.0,0.0,45,0,13,21,0,0,34
2018-04-15,0.0,77.03412876560402,26.136579402615652,38.51706438280201,21.40441176470588,31.641304347826086,0.0,0.0,36,13,13,22,0,0,36
2018-04-22,0.0,46.77072103625959,23.385360518129794,23.385360518129794,56.76822250639386,21.40441176470588,0.0,0.0,36,12,12,12,0,0,32
2018-04-29,0.0,23.385360518129794,0.0,23.385360518129794,23.26566496163683,13.959398976982097,0.0,0.0,64,24,0,18,11,0,16
2018-05-06,0.0,23.385360518129794,23.385360518129794,0.0,37.22506393861892,24.196291560102303,0.0,0.0,79,13,12,13,0,0,39
2018-05-13,0.0,23.385360518129794,46.77072103625959,38.51706438280201,33.50255754475703,13.959398976982097,0.0,0.0,24,12,0,12,0,0,16
2018-05-20,0.0,37.141454940559086,0.0,49.521939920745446,25.126918158567776,14.89002557544757,29.78005115089514,0.0,25,13,25,19,0,0,46
2018-05-27,0.0,23.385360518129794,23.385360518129794,0.0,47.46195652173913,21.40441176470588,0.0,0.0,12,18,12,30,11,0,27
2018-06-03,0.0,23.385360518129794,46.77072103625959,23.385360518129794,24.196291560102303,13.959398976982097,13.959398976982097,0.0,30,12,12,31,0,0,44
2018-06-10,0.0,22.009751075886864,0.0,22.009751075886864,55.83759590792839,13.959398976982097,0.0,0.0,12,12,12,35,0,0,32
2018-06-17,0.0,48.14633047850251,24.760969960372723,39.892673825044945,51.184462915601024,28.849424552429667,0.0,0.0,13,13,0,13,11,0,39
2018-06-24,0.0,23.385360518129794,35.76584549831615,35.76584549831615,43.739450127877234,14.89002557544757,14.89002557544757,0.0,25,12,12,12,0,0,22
2018-07-01,0.0,23.385360518129794,23.385360518129794,23.385360518129794,79.10326086956522,13.959398976982097,0.0,0.0,18,12,12,20,0,0,22
2018-07-08,0.0,23.385360518129794,23.385360518129794,23.385360518129794,34.433184143222505,14.89002557544757,0.0,0.0,12,0,19,29,0,0,28
2018-07-15,0.0,0.0,24.760969960372723,24.760969960372723,14.89002557544757,22.335038363171357,14.89002557544757,0.0,13,0,0,22,23,0,29
2018-07-22,0.0,24.760969960372723,37.141454940559086,0.0,35.36381074168798,23.26566496163683,0.0,0.0,19,13,13,26,0,0,64
2018-07-29,0.0,0.0,74.28290988111817,24.760969960372723,35.36381074168798,14.89002557544757,0.0,0.0,13,13,0,30,0,0,29
2018-08-05,0.0,24.760969960372723,50.89754936298837,50.89754936298837,25.126918158567776,30.710677749360613,14.89002557544757,0.0,13,22,13,39,0,0,59
2018-08-12,0.0,0.0,26.136579402615652,0.0,48.392583120204606,15.820652173913043,0.0,0.0,21,0,0,27,0,0,43
2018-08-19,0.0,0.0,63.27803434317474,24.760969960372723,20.473785166240408,15.820652173913043,15.820652173913043,0.0,20,0,26,26,12,0,24
2018-08-26,0.0,24.760969960372723,24.760969960372723,0.0,59.56010230179028,29.78005115089514,14.89002557544757,0.0,19,0,13,38,0,0,11
2018-09-02,0.0,24.760969960372723,24.760969960372723,49.521939920745446,70.72762148337596,14.89002557544757,0.0,0.0,19,26,13,26,0,0,23
2018-09-09,0.0,0.0,37.141454940559086,24.760969960372723,45.60070332480819,14.89002557544757,0.0,0.0,13,0,26,21,0,0,0
2018-09-16,0.0,0.0,48.14633047850251,35.76584549831615,24.196291560102303,14.89002557544757,0.0,0.0,13,0,0,25,11,0,17
2018-09-23,0.0,24.760969960372723,24.760969960372723,41.26828326728787,54.906969309462916,14.89002557544757,14.89002557544757,0.0,13,0,0,21,11,0,23
2018-09-30,0.0,0.0,0.0,24.760969960372723,40.01694373401534,14.89002557544757,0.0,0.0,13,13,13,21,11,0,0
2018-10-07,0.0,24.760969960372723,24.760969960372723,72.90730043887524,29.78005115089514,19.543158567774935,0.0,0.0,38,13,25,25,0,0,0
2018-10-14,0.0,24.760969960372723,49.521939920745446,0.0,38.155690537084396,14.89002557544757,0.0,0.0,13,0,13,17,12,0,12
2018-10-21,0.0,0.0,24.760969960372723,0.0,40.947570332480815,23.26566496163683,0.0,0.0,13,0,0,26,12,0,0
2018-10-28,0.0,0.0,0.0,46.77072103625959,28.849424552429667,13.959398976982097,0.0,0.0,24,0,0,36,11,0,0
2018-11-04,0.0,0.0,0.0,46.77072103625959,38.155690537084396,27.918797953964194,13.959398976982097,0.0,12,0,0,16,11,0,11
2018-11-11,0.0,0.0,23.385360518129794,23.385360518129794,34.433184143222505,14.89002557544757,0.0,0.0,13,0,0,19,11,0,0
2018-11-18,0.0,0.0,23.385360518129794,0.0,27.918797953964194,0.0,0.0,0.0,0,0,18,28,22,0,11
2018-11-25,0.0,0.0,0.0,0.0,18.61253196930946,13.959398976982097,0.0,0.0,0,0,24,24,0,0,11
2018-12-02,0.0,0.0,0.0,23.385360518129794,28.849424552429667,0.0,0.0,0.0,12,0,16,18,0,0,11
2018-12-09,0.0,0.0,0.0,23.385360518129794,14.89002557544757,0.0,0.0,0.0,25,0,25,43,0,0,0
2018-12-16,0.0,0.0,0.0,48.14633047850251,44.670076726342714,22.335038363171357,0.0,0.0,13,0,17,21,0,0,0
2018-12-23,0.0,0.0,0.0,24.760969960372723,30.710677749360613,23.26566496163683,0.0,0.0,0,0,13,20,0,0,0
2018-12-30,0.0,0.0,49.521939920745446,74.28290988111817,29.78005115089514,14.89002557544757,0.0,0.0,0,0,13,34,11,0,0
2019-01-06,0.0,23.385360518129794,0.0,23.385360518129794,42.80882352941176,18.61253196930946,0.0,0.0,12,12,24,18,0,0,11
2019-01-13,0.0,0.0,23.385360518129794,34.39023605607323,13.959398976982097,13.959398976982097,0.0,0.0,0,0,24,28,0,0,0
2019-01-20,0.0,0.0,0.0,22.009751075886864,34.433184143222505,13.028772378516624,0.0,0.0,11,0,17,41,11,0,0
2019-01-27,0.0,0.0,22.009751075886864,22.009751075886864,13.959398976982097,20.473785166240408,13.959398976982097,0.0,0,0,12,27,10,0,0
2019-02-03,0.0,23.385360518129794,23.385360518129794,30.263407729344436,27.918797953964194,18.61253196930946,0.0,0.0,12,0,12,40,11,0,0
2019-02-10,0.0,23.385360518129794,23.385360518129794,23.385360518129794,52.1150895140665,28.849424552429667,0.0,0.0,12,12,12,16,0,0,32
2019-02-17,0.0,0.0,0.0,24.760969960372723,29.78005115089514,14.89002557544757,14.89002557544757,0.0,38,0,0,19,12,0,17
2019-02-24,0.0,46.77072103625959,23.385360518129794,23.385360518129794,42.80882352941176,21.40441176470588,13.959398976982097,0.0,31,0,12,41,11,0,33
2019-03-03,0.0,0.0,23.385360518129794,45.395111594016655,55.83759590792839,13.959398976982097,13.959398976982097,0.0,32,0,12,30,0,0,37
2019-03-10,0.0,0.0,0.0,23.385360518129794,56.76822250639386,0.0,13.959398976982097,0.0,18,0,0,18,16,0,16
2019-03-17,0.0,71.5316909966323,23.385360518129794,23.385360518129794,34.433184143222505,14.89002557544757,0.0,0.0,33,25,0,33,0,0,28
2019-03-24,0.0,23.385360518129794,0.0,0.0,28.849424552429667,14.89002557544757,0.0,0.0,62,13,13,29,0,0,34
2019-03-31,0.0,35.76584549831615,23.385360518129794,23.385360518129794,57.698849104859335,0.0,13.959398976982097,0.0,37,0,12,45,11,0,11
2019-04-07,0.0,0.0,0.0,23.385360518129794,28.849424552429667,13.959398976982097,0.0,0.0,49,12,12,36,11,0,27
2019-04-14,0.0,72.90730043887524,23.385360518129794,24.760969960372723,29.78005115089514,14.89002557544757,0.0,0.0,51,13,13,25,0,0,46
2019-04-21,0.0,23.385360518129794,31.63901717158737,23.385360518129794,28.849424552429667,28.849424552429667,13.959398976982097,0.0,24,0,0,33,11,0,22
2019-04-28,0.0,22.009751075886864,22.009751075886864,34.39023605607323,68.86636828644501,27.918797953964194,0.0,0.0,23,12,0,27,0,0,21
2019-05-05,0.0,45.395111594016655,22.009751075886864,22.009751075886864,40.947570332480815,20.473785166240408,13.959398976982097,0.0,23,12,12,35,0,0,21
2019-05-12,0.0,0.0,23.385360518129794,23.385360518129794,56.76822250639386,13.959398976982097,21.40441176470588,0.0,77,12,0,24,0,0,27
2019-05-19,0.0,0.0,23.385360518129794,23.385360518129794,37.22506393861892,13.959398976982097,0.0,0.0,20,24,18,28,0,0,11
2019-05-26,0.0,23.385360518129794,0.0,0.0,70.72762148337596,27.918797953964194,13.959398976982097,0.0,24,12,12,24,0,0,33
2019-06-02,0.0,22.009751075886864,22.009751075886864,0.0,57.698849104859335,13.028772378516624,13.028772378516624,0.0,40,23,11,30,0,0,31
2019-06-09,0.0,28.88779828710151,22.009751075886864,22.009751075886864,26.98817135549872,0.0,13.959398976982097,0.0,27,0,0,29,21,0,26
2019-06-16,0.0,31.63901717158737,0.0,23.385360518129794,76.31138107416879,28.849424552429667,0.0,0.0,24,12,12,32,0,0,33
2019-06-23,0.0,46.77072103625959,61.90242490093181,23.385360518129794,33.50255754475703,13.959398976982097,35.36381074168798,0.0,12,18,0,30,0,0,38
2019-06-30,0.0,22.009751075886864,52.273158805231304,22.009751075886864,37.22506393861892,20.473785166240408,20.473785166240408,0.0,20,12,0,43,0,0,53
2019-07-07,0.0,38.51706438280201,23.385360518129794,0.0,83.75639386189258,13.959398976982097,0.0,0.0,36,12,0,40,0,0,16
2019-07-14,0.0,35.76584549831615,23.385360518129794,0.0,57.698849104859335,21.40441176470588,0.0,0.0,37,0,25,41,11,0,22
2019-07-21,0.0,31.63901717158737,23.385360518129794,23.385360518129794,35.36381074168798,28.849424552429667,21.40441176470588,0.0,20,12,0,41,11,0,22
2019-07-28,0.0,48.14633047850251,24.760969960372723,0.0,44.670076726342714,19.543158567774935,0.0,0.0,25,0,0,30,0,0,17
2019-08-04,0.0,0.0,41.26828326728787,48.14633047850251,34.433184143222505,29.78005115089514,0.0,0.0,51,19,0,34,0,0,23
2019-08-11,0.0,0.0,0.0,23.385360518129794,39.08631713554987,24.196291560102303,0.0,0.0,25,0,0,25,22,0,23
2019-08-18,0.0,0.0,23.385360518129794,23.385360518129794,29.78005115089514,28.849424552429667,14.89002557544757,0.0,19,13,13,19,11,0,22
2019-08-25,0.0,22.009751075886864,56.39998713196009,23.385360518129794,65.14386189258312,13.959398976982097,13.959398976982097,0.0,24,12,0,24,11,0,21
2019-09-01,0.0,22.009751075886864,45.395111594016655,22.009751075886864,36.29443734015345,13.959398976982097,0.0,0.0,0,0,0,39,16,0,16
2019-09-08,0.0,23.385360518129794,23.385360518129794,23.385360518129794,37.22506393861892,0.0,13.959398976982097,0.0,12,0,12,48,32,0,21
2019-09-15,0.0,22.009751075886864,33.014626613830295,22.009751075886864,31.641304347826086,13.959398976982097,0.0,0.0,23,0,12,23,10,0,10
2019-09-22,0.0,0.0,0.0,22.009751075886864,48.392583120204606,26.05754475703325,13.028772378516624,0.0,0,0,11,26,15,0,20
2019-09-29,0.0,0.0,0.0,22.009751075886864,30.710677749360613,19.543158567774935,13.028772378516624,0.0,11,0,0,26,0,0,10
2019-10-06,0.0,22.009751075886864,0.0,22.009751075886864,26.05754475703325,13.028772378516624,0.0,0.0,17,0,11,34,0,0,10
2019-10-13,0.0,0.0,0.0,22.009751075886864,40.01694373401534,19.543158567774935,13.028772378516624,0.0,19,11,22,38,10,0,0
2019-10-20,0.0,0.0,0.0,0.0,21.40441176470588,30.710677749360613,0.0,0.0,17,0,11,50,30,0,10
2019-10-27,0.0,0.0,20.634141633643935,0.0,31.641304347826086,12.098145780051151,0.0,0.0,11,0,11,32,0,0,19
2019-11-03,0.0,0.0,0.0,20.634141633643935,21.40441176470588,13.028772378516624,0.0,0.0,11,0,16,25,10,0,10
2019-11-10,0.0,20.634141633643935,0.0,20.634141633643935,33.50255754475703,13.028772378516624,0.0,0.0,11,0,11,22,0,0,10
2019-11-17,0.0,0.0,20.634141633643935,35.76584549831615,26.05754475703325,13.028772378516624,0.0,0.0,11,0,22,55,0,0,10
2019-11-24,0.0,0.0,0.0,20.634141633643935,37.22506393861892,12.098145780051151,0.0,0.0,11,0,11,21,0,0,10
2019-12-01,0.0,0.0,0.0,20.634141633643935,25.126918158567776,13.028772378516624,0.0,0.0,11,0,16,33,0,0,0
2019-12-08,0.0,20.634141633643935,0.0,20.634141633643935,29.78005115089514,13.028772378516624,0.0,0.0,22,0,16,11,0,0,10
2019-12-15,0.0,0.0,0.0,0.0,26.05754475703325,13.028772378516624,13.028772378516624,0.0,0,0,16,33,20,0,10
2019-12-22,0.0,0.0,0.0,0.0,35.36381074168798,19.543158567774935,0.0,0.0,11,0,17,11,0,0,0
2019-12-29,0.0,0.0,22.009751075886864,0.0,19.543158567774935,13.028772378516624,0.0,0.0,0,0,11,19,0,0,0
2020-01-05,0.0,0.0,20.634141633643935,41.26828326728787,37.22506393861892,12.098145780051151,0.0,0.0,11,0,11,16,0,0,19
2020-01-12,0.0,0.0,19.258532191401006,0.0,56.76822250639386,30.710677749360613,0.0,0.0,21,0,0,38,0,0,19
2020-01-19,0.0,20.634141633643935,20.634141633643935,20.634141633643935,41.87819693094629,0.0,0.0,0.0,11,0,16,32,10,0,14
2020-01-26,0.0,19.258532191401006,19.258532191401006,19.258532191401006,48.392583120204606,15.820652173913043,12.098145780051151,0.0,10,0,0,27,0,0,0
2020-02-02,0.0,0.0,20.634141633643935,20.634141633643935,37.22506393861892,0.0,0.0,0.0,16,11,10,31,9,0,0
2020-02-09,0.0,0.0,19.258532191401006,0.0,48.392583120204606,24.196291560102303,0.0,0.0,17,0,10,28,9,0,14
2020-02-16,0.0,19.258532191401006,0.0,30.263407729344436,36.29443734015345,24.196291560102303,0.0,0.0,0,0,10,21,0,0,14
2020-02-23,0.0,19.258532191401006,0.0,0.0,36.29443734015345,0.0,0.0,0.0,14,0,10,28,9,0,9
2020-03-01,0.0,19.258532191401006,19.258532191401006,0.0,44.670076726342714,17.68190537084399,12.098145780051151,0.0,24,0,10,38,9,0,14
2020-03-08,0.0,57.77559657420302,0.0,0.0,43.739450127877234,12.098145780051151,0.0,0.0,27,0,10,17,9,0,9
2020-03-15,0.0,17.882922749158077,17.882922749158077,52.273158805231304,56.76822250639386,21.40441176470588,0.0,0.0,27,0,9,12,8,0,24
2020-03-22,0.0,24.760969960372723,0.0,24.760969960372723,47.46195652173913,13.959398976982097,0.0,0.0,35,0,0,17,12,0,16
2020-03-29,0.0,16.507313306915147,16.507313306915147,33.014626613830295,20.473785166240408,14.89002557544757,0.0,0.0,43,0,9,17,23,0,35
2020-04-05,0.0,16.507313306915147,42.6438927095308,34.39023605607323,38.155690537084396,30.710677749360613,10.236892583120204,0.0,53,15,9,27,8,0,64
2020-04-12,0.0,42.6438927095308,34.39023605607323,16.507313306915147,55.83759590792839,20.473785166240408,0.0,0.0,33,15,22,27,8,0,60
2020-04-19,0.0,86.66339486130454,34.39023605607323,34.39023605607323,45.60070332480819,21.40441176470588,10.236892583120204,0.0,57,9,9,45,8,0,41
2020-04-26,0.0,38.51706438280201,22.009751075886864,16.507313306915147,36.29443734015345,13.028772378516624,10.236892583120204,0.0,54,0,0,37,8,0,19
2020-05-03,0.0,44.01950215177373,42.6438927095308,16.507313306915147,46.53132992327366,0.0,0.0,0.0,42,11,8,20,0,0,46
2020-05-10,0.0,17.882922749158077,50.89754936298837,16.507313306915147,52.1150895140665,21.40441176470588,20.473785166240408,0.0,54,12,9,21,16,0,40
2020-05-17,0.0,37.141454940559086,44.01950215177373,0.0,56.76822250639386,0.0,14.89002557544757,0.0,58,14,29,32,9,0,100
2020-05-24,0.0,55.02437768971716,55.02437768971716,17.882922749158077,63.28260869565217,33.50255754475703,11.167519181585678,0.0,48,32,0,29,9,0,56
2020-05-31,0.0,45.395111594016655,60.52681545868887,17.882922749158077,59.56010230179028,15.820652173913043,10.236892583120204,0.0,30,18,18,33,8,0,28
2020-06-07,0.0,35.76584549831615,0.0,17.882922749158077,25.126918158567776,10.236892583120204,0.0,0.0,36,9,9,34,8,0,29
2020-06-14,0.0,0.0,52.273158805231304,31.63901717158737,47.46195652173913,19.543158567774935,13.028772378516624,0.0,33,16,0,18,0,0,29
