date,Psicólogo,wedding planner,clases primaria,Entrenador Personal,Fontanero,Entrega a domicilio,Aire acondicionado,pinturas,portes
2018-07-29,0.0,0.0,0.0,0.0,12,0,43,39,0
2018-08-05,0.0,0.0,0.0,0.0,11,0,57,36,11
2018-08-12,0.0,0.0,0.0,4.913313896987366,11,0,33,33,0
2018-08-19,5.202332361516034,0.0,0.0,0.0,17,0,28,19,0
2018-08-26,0.0,0.0,0.0,5.4913508260447035,0,0,30,24,12
2018-09-02,5.780369290573372,0.0,0.0,0.0,0,12,12,29,0
2018-09-09,6.06938775510204,0.0,0.0,0.0,0,0,22,22,0
2018-09-16,0.0,0.0,0.0,0.0,13,0,27,31,13
2018-09-23,0.0,0.0,0.0,0.0,0,0,20,48,13
2018-09-30,0.0,0.0,0.0,0.0,0,0,21,47,13
2018-10-07,0.0,0.0,0.0,6.06938775510204,13,0,34,45,0
2018-10-14,0.0,0.0,0.0,6.06938775510204,13,0,20,44,0
2018-10-21,0.0,0.0,0.0,0.0,20,0,14,61,0
2018-10-28,0.0,0.0,0.0,6.358406219630709,14,0,28,65,0
2018-11-04,0.0,0.0,0.0,0.0,13,0,26,49,13
2018-11-11,0.0,0.0,0.0,6.358406219630709,13,0,21,64,14
2018-11-18,6.06938775510204,0.0,0.0,12.13877551020408,13,13,13,39,13
2018-11-25,6.06938775510204,0.0,0.0,0.0,13,0,20,20,0
2018-12-02,0.0,0.0,0.0,0.0,13,0,13,40,13
2018-12-09,6.358406219630709,0.0,0.0,6.358406219630709,13,0,13,45,0
2018-12-16,0.0,0.0,0.0,6.358406219630709,0,0,14,23,14
2018-12-23,0.0,0.0,0.0,6.936443148688046,0,0,38,45,0
2018-12-30,13.583867832847423,0.0,0.0,0.0,14,0,15,22,0
2019-01-06,0.0,0.0,0.0,0.0,0,0,13,35,13
2019-01-13,0.0,0.0,0.0,0.0,32,0,13,26,13
2019-01-20,5.4913508260447035,0.0,0.0,0.0,12,0,18,40,12
2019-01-27,0.0,0.0,0.0,5.780369290573372,12,0,13,55,13
2019-02-03,6.06938775510204,0.0,0.0,6.06938775510204,40,0,13,59,13
2019-02-10,0.0,0.0,0.0,0.0,13,0,20,31,0
2019-02-17,6.06938775510204,0.0,0.0,0.0,13,0,0,22,20
2019-02-24,0.0,0.0,0.0,6.358406219630709,27,0,14,37,0
2019-03-03,0.0,0.0,0.0,12.13877551020408,13,0,13,31,0
2019-03-10,0.0,0.0,0.0,6.06938775510204,13,0,18,27,13
2019-03-17,0.0,0.0,0.0,0.0,0,0,20,35,0
2019-03-24,0.0,0.0,0.0,6.358406219630709,13,0,13,47,0
2019-03-31,0.0,0.0,0.0,0.0,13,0,20,26,0
2019-04-07,0.0,0.0,0.0,0.0,13,0,13,53,13
2019-04-14,0.0,0.0,0.0,5.4913508260447035,12,0,0,44,0
2019-04-21,0.0,0.0,0.0,0.0,26,0,13,39,13
2019-04-28,5.780369290573372,0.0,0.0,5.780369290573372,0,0,19,42,0
2019-05-05,0.0,0.0,0.0,0.0,13,0,13,39,0
2019-05-12,5.780369290573372,0.0,0.0,0.0,12,0,38,38,13
2019-05-19,0.0,0.0,0.0,6.06938775510204,0,0,13,47,13
2019-05-26,0.0,0.0,0.0,5.4913508260447035,12,0,33,49,12
2019-06-02,0.0,0.0,0.0,5.4913508260447035,12,0,36,28,12
2019-06-09,0.0,0.0,0.0,0.0,12,0,12,41,0
2019-06-16,5.780369290573372,0.0,0.0,11.849757045675412,0,0,34,42,13
2019-06-23,0.0,0.0,0.0,0.0,25,0,42,42,13
2019-06-30,0.0,0.0,0.0,0.0,12,12,81,53,12
2019-07-07,5.4913508260447035,0.0,0.0,0.0,12,0,39,35,0
2019-07-14,0.0,0.0,0.0,0.0,24,12,56,36,12
2019-07-21,5.202332361516034,0.0,0.0,0.0,11,0,81,33,11
2019-07-28,5.202332361516034,0.0,0.0,0.0,0,0,23,23,0
2019-08-04,0.0,0.0,0.0,0.0,10,0,45,35,10
2019-08-11,0.0,0.0,0.0,4.624295432458697,10,0,23,23,10
2019-08-18,4.624295432458697,0.0,0.0,7.225461613216715,20,0,44,14,10
2019-08-25,0.0,0.0,0.0,9.537609329446063,10,0,21,24,21
2019-09-01,0.0,0.0,0.0,0.0,11,0,29,54,0
2019-09-08,5.780369290573372,0.0,0.0,5.780369290573372,12,0,24,28,0
2019-09-15,0.0,0.0,0.0,5.4913508260447035,0,0,12,36,12
2019-09-22,0.0,0.0,0.0,0.0,18,0,20,32,24
2019-09-29,0.0,0.0,0.0,0.0,12,0,24,24,0
2019-10-06,5.4913508260447035,0.0,0.0,10.982701652089407,0,0,18,32,24
2019-10-13,0.0,0.0,0.0,10.982701652089407,0,0,35,35,0
2019-10-20,0.0,0.0,0.0,0.0,12,0,24,51,0
2019-10-27,0.0,0.0,0.0,0.0,12,0,12,44,0
2019-11-03,0.0,0.0,0.0,0.0,23,0,15,23,12
2019-11-10,0.0,0.0,0.0,5.202332361516034,0,0,15,23,0
2019-11-17,0.0,0.0,0.0,5.4913508260447035,12,0,17,62,23
2019-11-24,5.202332361516034,0.0,0.0,0.0,22,0,15,34,23
2019-12-01,0.0,0.0,0.0,0.0,18,0,28,24,12
2019-12-08,0.0,0.0,0.0,5.4913508260447035,24,0,36,32,12
2019-12-15,5.202332361516034,0.0,0.0,0.0,23,12,11,58,0
2019-12-22,0.0,0.0,0.0,11.849757045675412,44,13,13,51,0
2019-12-29,0.0,0.0,0.0,0.0,24,0,0,45,0
2020-01-05,0.0,0.0,0.0,0.0,12,0,16,35,0
2020-01-12,0.0,0.0,0.0,4.913313896987366,10,11,21,16,11
2020-01-19,5.202332361516034,0.0,0.0,10.404664723032068,11,0,11,30,11
2020-01-26,10.404664723032068,0.0,0.0,0.0,22,0,11,33,11
2020-02-02,10.404664723032068,0.0,0.0,10.1156462585034,0,0,11,52,0
2020-02-09,5.202332361516034,0.0,0.0,0.0,22,0,0,30,34
2020-02-16,0.0,0.0,0.0,5.202332361516034,11,0,17,75,11
2020-02-23,0.0,0.0,0.0,4.913313896987366,11,0,11,40,0
2020-03-01,4.913313896987366,0.0,0.0,9.826627793974732,0,0,14,46,11
2020-03-08,0.0,0.0,0.0,4.913313896987366,10,0,16,45,10
2020-03-15,0.0,0.0,0.0,0.0,15,29,0,52,10
2020-03-22,0.0,0.0,0.0,4.335276967930029,9,0,9,81,0
2020-03-29,0.0,0.0,0.0,4.335276967930029,18,9,9,65,0
2020-04-05,0.0,0.0,0.0,0.0,0,16,14,75,9
2020-04-12,0.0,0.0,0.0,4.335276967930029,10,10,22,100,10
2020-04-19,0.0,0.0,0.0,12.427793974732749,9,9,0,87,0
2020-04-26,8.670553935860058,0.0,0.0,4.335276967930029,9,9,14,95,14
2020-05-03,4.335276967930029,0.0,0.0,0.0,9,0,36,85,0
2020-05-10,0.0,0.0,0.0,0.0,14,0,16,75,9
2020-05-17,4.624295432458697,0.0,0.0,4.624295432458697,15,0,23,69,0
2020-05-24,0.0,0.0,0.0,0.0,0,0,55,51,0
2020-05-31,4.913313896987366,0.0,0.0,0.0,0,0,26,38,0
