date,Psicólogo,wedding planner,clases primaria,Entrenador Personal,Fontanero,Entrega a domicilio,Aire acondicionado,pinturas,portes
2018-06-10,6.173515981735159,0.0,0.0,12.004058853373921,7,2,21,26,5
2018-06-17,0.0,6.859462201927955,0.0,6.859462201927955,6,3,26,19,3
2018-06-24,0.0,0.0,0.0,10.63216641298833,3,0,53,21,3
2018-07-01,6.859462201927955,0.0,0.0,14.061897513952308,5,0,42,14,6
2018-07-08,6.859462201927955,10.63216641298833,0.0,9.26027397260274,4,0,56,35,3
2018-07-15,0.0,0.0,7.2024353120243525,7.2024353120243525,0,0,38,27,6
2018-07-22,7.545408422120751,0.0,0.0,9.946220192795534,5,0,38,22,6
2018-07-29,8.231354642313546,8.231354642313546,0.0,10.975139523084728,7,7,78,22,3
2018-08-05,8.574327752409944,8.574327752409944,0.0,0.0,7,0,66,18,0
2018-08-12,0.0,8.917300862506341,0.0,18.17757483510908,7,4,23,18,4
2018-08-19,8.574327752409944,0.0,0.0,8.574327752409944,7,0,10,23,3
2018-08-26,7.888381532217148,7.888381532217148,0.0,7.888381532217148,4,3,14,24,5
2018-09-02,0.0,6.859462201927955,0.0,13.71892440385591,5,3,15,27,7
2018-09-09,0.0,6.5164890918315574,0.0,6.5164890918315574,6,0,12,30,3
2018-09-16,0.0,6.5164890918315574,0.0,12.690005073566716,5,0,13,19,5
2018-09-23,12.347031963470318,6.173515981735159,0.0,6.173515981735159,3,5,11,22,5
2018-09-30,9.603247082699138,6.173515981735159,6.173515981735159,19.206494165398276,3,2,8,29,5
2018-10-07,6.859462201927955,0.0,0.0,20.235413495687467,5,0,7,26,3
2018-10-14,6.173515981735159,0.0,6.173515981735159,12.690005073566716,4,2,8,29,2
2018-10-21,6.5164890918315574,6.173515981735159,6.5164890918315574,8.574327752409944,9,0,7,18,3
2018-10-28,0.0,6.5164890918315574,6.5164890918315574,6.5164890918315574,4,3,19,21,0
2018-11-04,6.173515981735159,6.173515981735159,6.173515981735159,12.347031963470318,6,0,9,20,2
2018-11-11,6.173515981735159,0.0,6.173515981735159,6.5164890918315574,3,0,5,29,6
2018-11-18,9.26027397260274,6.173515981735159,0.0,9.26027397260274,6,0,3,19,6
2018-11-25,0.0,6.173515981735159,0.0,8.231354642313546,9,0,5,25,7
2018-12-02,0.0,6.859462201927955,0.0,0.0,5,3,7,32,3
2018-12-09,6.173515981735159,0.0,0.0,9.603247082699138,5,0,8,22,2
2018-12-16,12.690005073566716,6.173515981735159,6.173515981735159,6.173515981735159,6,0,7,32,4
2018-12-23,7.545408422120751,7.545408422120751,0.0,7.545408422120751,8,0,5,13,3
2018-12-30,14.404870624048705,0.0,7.2024353120243525,14.404870624048705,4,0,6,24,6
2019-01-06,0.0,0.0,6.173515981735159,6.173515981735159,6,2,6,21,2
2019-01-13,9.946220192795534,0.0,0.0,8.917300862506341,6,2,7,13,3
2019-01-20,5.8305428716387615,5.8305428716387615,0.0,8.574327752409944,7,0,9,16,0
2019-01-27,5.8305428716387615,5.8305428716387615,0.0,9.603247082699138,3,0,5,25,5
2019-02-03,15.433789954337898,0.0,6.173515981735159,15.433789954337898,8,0,9,15,5
2019-02-10,12.347031963470318,9.26027397260274,0.0,6.173515981735159,10,5,9,27,6
2019-02-17,6.173515981735159,6.173515981735159,0.0,10.63216641298833,7,0,7,25,2
2019-02-24,6.173515981735159,0.0,0.0,6.173515981735159,3,0,12,35,5
2019-03-03,6.5164890918315574,12.690005073566716,0.0,6.173515981735159,8,0,11,23,3
2019-03-10,6.173515981735159,6.173515981735159,0.0,6.173515981735159,9,0,10,23,2
2019-03-17,13.032978183663115,6.5164890918315574,0.0,19.54946727549467,6,0,7,27,3
2019-03-24,9.26027397260274,0.0,6.173515981735159,9.26027397260274,6,0,9,34,4
2019-03-31,7.888381532217148,5.8305428716387615,5.8305428716387615,12.004058853373921,5,0,6,24,4
2019-04-07,12.347031963470318,6.173515981735159,6.173515981735159,9.26027397260274,5,2,6,27,2
2019-04-14,10.63216641298833,10.63216641298833,0.0,10.63216641298833,11,3,6,23,3
2019-04-21,7.2024353120243525,0.0,7.2024353120243525,10.63216641298833,4,3,8,21,4
2019-04-28,18.863521055301877,0.0,0.0,6.173515981735159,4,2,12,28,2
2019-05-05,6.173515981735159,0.0,0.0,5.8305428716387615,5,0,9,20,6
2019-05-12,5.8305428716387615,0.0,5.8305428716387615,8.917300862506341,6,2,9,22,5
2019-05-19,5.8305428716387615,0.0,0.0,8.574327752409944,6,2,11,28,2
2019-05-26,5.8305428716387615,5.8305428716387615,5.8305428716387615,5.8305428716387615,7,2,19,24,5
2019-06-02,11.661085743277523,11.661085743277523,5.8305428716387615,0.0,3,0,27,19,0
2019-06-09,7.888381532217148,5.8305428716387615,0.0,8.917300862506341,2,0,20,29,3
2019-06-16,6.173515981735159,6.5164890918315574,6.173515981735159,6.173515981735159,7,0,26,18,3
2019-06-23,0.0,6.5164890918315574,0.0,19.54946727549467,5,0,70,25,3
2019-06-30,9.946220192795534,13.032978183663115,0.0,9.946220192795534,7,0,49,23,3
2019-07-07,6.5164890918315574,0.0,0.0,6.5164890918315574,6,3,42,19,3
2019-07-14,13.71892440385591,0.0,0.0,0.0,4,3,34,18,3
2019-07-21,7.2024353120243525,0.0,0.0,17.14865550481989,6,3,100,16,6
2019-07-28,0.0,7.888381532217148,0.0,7.888381532217148,5,0,31,27,3
2019-08-04,0.0,7.888381532217148,0.0,18.863521055301877,6,0,40,16,3
2019-08-11,0.0,0.0,8.574327752409944,8.574327752409944,7,7,20,23,0
2019-08-18,12.347031963470318,16.119736174530694,0.0,8.231354642313546,8,0,22,26,0
2019-08-25,7.2024353120243525,7.2024353120243525,7.2024353120243525,7.2024353120243525,7,0,21,26,0
2019-09-01,6.5164890918315574,6.5164890918315574,0.0,19.206494165398276,3,0,13,16,3
2019-09-08,8.917300862506341,6.173515981735159,6.173515981735159,6.173515981735159,5,0,5,31,5
2019-09-15,5.8305428716387615,5.8305428716387615,5.8305428716387615,5.8305428716387615,4,0,13,21,0
2019-09-22,0.0,5.487569761542364,0.0,5.487569761542364,8,0,7,21,4
2019-09-29,8.231354642313546,5.487569761542364,5.487569761542364,7.545408422120751,3,3,11,17,4
2019-10-06,11.318112633181126,5.8305428716387615,0.0,9.603247082699138,3,2,8,25,4
2019-10-13,7.2024353120243525,5.487569761542364,0.0,7.2024353120243525,4,0,8,28,3
2019-10-20,5.487569761542364,5.487569761542364,0.0,5.487569761542364,6,0,12,27,2
2019-10-27,5.487569761542364,5.487569761542364,0.0,0.0,5,0,7,25,2
2019-11-03,5.487569761542364,5.487569761542364,0.0,5.487569761542364,5,0,6,27,2
2019-11-10,0.0,5.1445966514459665,5.1445966514459665,5.1445966514459665,7,2,8,20,0
2019-11-17,5.487569761542364,5.487569761542364,0.0,5.487569761542364,8,2,11,25,3
2019-11-24,10.289193302891933,5.1445966514459665,0.0,10.63216641298833,5,0,12,21,2
2019-12-01,11.318112633181126,0.0,0.0,5.8305428716387615,10,2,5,26,2
2019-12-08,10.975139523084728,8.231354642313546,0.0,16.462709284627092,12,3,8,29,6
2019-12-15,10.975139523084728,5.487569761542364,5.487569761542364,5.487569761542364,14,2,3,36,3
2019-12-22,18.863521055301877,6.173515981735159,0.0,10.63216641298833,10,0,6,21,2
2019-12-29,9.26027397260274,0.0,0.0,9.26027397260274,7,0,4,25,0
2020-01-05,8.231354642313546,5.487569761542364,5.487569761542364,5.487569761542364,3,0,7,18,3
2020-01-12,9.946220192795534,5.1445966514459665,0.0,9.946220192795534,7,0,7,20,3
2020-01-19,7.888381532217148,5.1445966514459665,0.0,8.574327752409944,3,2,11,26,2
2020-01-26,10.289193302891933,10.289193302891933,0.0,5.1445966514459665,9,0,13,24,3
2020-02-02,10.289193302891933,5.1445966514459665,0.0,7.545408422120751,3,0,12,18,4
2020-02-09,7.545408422120751,0.0,5.1445966514459665,5.1445966514459665,3,0,10,22,4
2020-02-16,10.289193302891933,0.0,5.1445966514459665,15.776763064434297,3,0,8,25,2
2020-02-23,5.1445966514459665,5.1445966514459665,5.1445966514459665,10.289193302891933,5,2,8,26,3
2020-03-01,14.747843734145103,4.801623541349569,0.0,4.801623541349569,5,2,4,25,4
2020-03-08,9.603247082699138,4.801623541349569,4.801623541349569,7.2024353120243525,3,2,4,23,2
2020-03-15,4.801623541349569,0.0,0.0,7.2024353120243525,5,2,5,33,4
2020-03-22,8.917300862506341,4.4586504312531705,6.5164890918315574,7.2024353120243525,5,3,3,39,3
2020-03-29,10.63216641298833,4.115677321156773,4.115677321156773,8.231354642313546,4,3,2,39,2
2020-04-05,6.859462201927955,4.4586504312531705,4.4586504312531705,12.004058853373921,3,4,6,42,3
2020-04-12,4.4586504312531705,4.4586504312531705,4.4586504312531705,6.859462201927955,4,3,10,57,2
2020-04-19,4.115677321156773,4.115677321156773,8.231354642313546,4.115677321156773,2,2,5,47,5
2020-04-26,8.574327752409944,6.5164890918315574,0.0,6.5164890918315574,2,6,7,50,2
2020-05-03,6.173515981735159,6.173515981735159,0.0,6.859462201927955,3,7,31,54,2
2020-05-10,6.173515981735159,0.0,4.115677321156773,4.115677321156773,2,2,13,38,2
2020-05-17,7.545408422120751,4.4586504312531705,0.0,6.859462201927955,5,4,22,40,4
2020-05-24,7.888381532217148,4.801623541349569,4.801623541349569,14.061897513952308,4,2,39,29,4
2020-05-31,6.5164890918315574,4.4586504312531705,6.859462201927955,8.231354642313546,3,0,49,35,2
