date,Psicólogo,wedding planner,clases primaria,Entrenador Personal,Fontanero,Entrega a domicilio,Aire acondicionado,pinturas,portes
2018-09-09,0.0,0.0,0.0,13.123699421965318,0,0,0,22,8
2018-09-16,0.0,0.0,0.0,15.1121387283237,0,0,9,0,0
2018-09-23,0.0,0.0,0.0,0.0,8,0,16,13,0
2018-09-30,0.0,0.0,0.0,0.0,8,0,0,16,0
2018-10-07,0.0,0.0,0.0,0.0,8,0,0,8,0
2018-10-14,0.0,0.0,0.0,0.0,11,0,16,0,0
2018-10-21,0.0,0.0,0.0,0.0,8,0,24,16,0
2018-10-28,0.0,0.0,0.0,0.0,8,0,11,16,8
2018-11-04,12.726011560693642,0.0,0.0,0.0,8,0,8,15,8
2018-11-11,0.0,0.0,0.0,0.0,0,0,0,20,0
2018-11-18,0.0,0.0,0.0,0.0,8,0,11,31,0
2018-11-25,13.123699421965318,0.0,0.0,0.0,8,0,8,8,0
2018-12-02,0.0,0.0,0.0,0.0,8,0,8,9,0
2018-12-09,0.0,0.0,0.0,0.0,8,0,11,16,8
2018-12-16,0.0,0.0,0.0,20.282080924855492,8,0,0,25,8
2018-12-23,0.0,0.0,0.0,0.0,9,0,9,9,0
2018-12-30,0.0,0.0,0.0,14.316763005780349,0,0,9,9,9
2019-01-06,13.123699421965318,0.0,0.0,0.0,8,0,8,8,0
2019-01-13,0.0,0.0,0.0,0.0,0,0,12,13,0
2019-01-20,0.0,0.0,0.0,11.93063583815029,7,0,7,10,0
2019-01-27,0.0,0.0,0.0,0.0,0,0,0,7,0
2019-02-03,0.0,0.0,0.0,13.123699421965318,0,0,8,20,0
2019-02-10,13.123699421965318,0.0,0.0,0.0,0,0,16,21,0
2019-02-17,0.0,0.0,0.0,13.521387283236995,8,0,0,12,0
2019-02-24,0.0,0.0,0.0,27.04277456647399,24,0,8,12,0
2019-03-03,0.0,0.0,0.0,0.0,8,8,8,16,0
2019-03-10,0.0,0.0,0.0,0.0,0,0,12,16,8
2019-03-17,12.726011560693642,0.0,0.0,0.0,8,0,8,12,0
2019-03-24,0.0,0.0,0.0,0.0,8,0,8,19,0
2019-03-31,0.0,0.0,0.0,12.726011560693642,15,0,15,23,8
2019-04-07,12.726011560693642,0.0,0.0,0.0,0,0,0,16,0
2019-04-14,0.0,0.0,0.0,0.0,8,0,8,15,0
2019-04-21,0.0,0.0,0.0,0.0,0,0,12,11,0
2019-04-28,13.123699421965318,0.0,0.0,0.0,0,0,12,8,8
2019-05-05,0.0,0.0,0.0,12.726011560693642,8,0,12,8,0
2019-05-12,0.0,0.0,0.0,0.0,0,0,8,0,0
2019-05-19,0.0,0.0,0.0,0.0,0,0,8,15,8
2019-05-26,0.0,0.0,0.0,0.0,0,0,23,15,0
2019-06-02,12.328323699421967,0.0,0.0,0.0,0,0,27,12,8
2019-06-09,0.0,0.0,0.0,0.0,9,0,17,8,0
2019-06-16,0.0,0.0,0.0,0.0,0,0,16,8,8
2019-06-23,0.0,0.0,0.0,0.0,8,0,100,0,8
2019-06-30,0.0,0.0,0.0,0.0,0,0,61,8,0
2019-07-07,0.0,0.0,0.0,13.123699421965318,8,0,62,8,8
2019-07-14,0.0,0.0,0.0,13.919075144508671,13,0,31,8,0
2019-07-21,13.521387283236995,0.0,0.0,13.521387283236995,0,0,49,14,0
2019-07-28,14.316763005780349,0.0,0.0,14.316763005780349,8,0,23,11,0
2019-08-04,0.0,0.0,0.0,0.0,0,0,28,0,0
2019-08-11,0.0,0.0,0.0,0.0,0,0,12,8,0
2019-08-18,13.123699421965318,0.0,0.0,0.0,0,0,16,13,0
2019-08-25,0.0,0.0,0.0,0.0,8,8,15,13,8
2019-09-01,0.0,0.0,0.0,0.0,12,0,8,12,8
2019-09-08,0.0,0.0,0.0,0.0,0,0,12,8,8
2019-09-15,0.0,0.0,0.0,0.0,8,0,8,23,0
2019-09-22,0.0,0.0,0.0,13.919075144508671,17,0,8,13,0
2019-09-29,0.0,0.0,0.0,0.0,8,0,15,8,0
2019-10-06,12.328323699421967,0.0,0.0,11.93063583815029,15,0,7,11,8
2019-10-13,0.0,0.0,0.0,0.0,7,0,7,15,0
2019-10-20,11.93063583815029,0.0,0.0,0.0,7,0,18,7,7
2019-10-27,11.532947976878614,0.0,0.0,11.532947976878614,7,0,7,16,0
2019-11-03,0.0,0.0,0.0,0.0,7,0,14,12,0
2019-11-10,11.532947976878614,0.0,0.0,0.0,7,0,21,23,0
2019-11-17,11.532947976878614,0.0,0.0,0.0,7,0,7,21,0
2019-11-24,0.0,0.0,0.0,0.0,14,0,7,21,0
2019-12-01,0.0,0.0,0.0,0.0,0,0,7,7,0
2019-12-08,12.328323699421967,0.0,0.0,0.0,22,0,7,15,7
2019-12-15,0.0,0.0,0.0,0.0,7,0,0,11,0
2019-12-22,0.0,0.0,0.0,0.0,8,0,8,8,0
2019-12-29,0.0,0.0,0.0,0.0,7,0,0,11,0
2020-01-05,0.0,0.0,0.0,0.0,7,0,7,14,7
2020-01-12,0.0,0.0,0.0,10.339884393063585,6,0,17,16,0
2020-01-19,0.0,0.0,0.0,0.0,7,0,6,11,0
2020-01-26,0.0,0.0,0.0,10.73757225433526,0,7,7,9,0
2020-02-02,0.0,0.0,0.0,0.0,0,0,13,16,0
2020-02-09,0.0,0.0,0.0,11.135260115606936,20,0,7,11,0
2020-02-16,0.0,0.0,0.0,0.0,7,0,13,13,7
2020-02-23,10.73757225433526,0.0,0.0,10.73757225433526,0,0,6,19,0
2020-03-01,10.339884393063585,0.0,0.0,0.0,0,0,6,6,0
2020-03-08,0.0,0.0,0.0,0.0,12,0,6,12,0
2020-03-15,0.0,0.0,0.0,0.0,0,0,6,11,0
2020-03-22,8.749132947976879,0.0,0.0,8.749132947976879,0,10,5,12,0
2020-03-29,0.0,0.0,0.0,0.0,0,0,5,10,0
2020-04-05,9.146820809248556,0.0,0.0,0.0,5,5,5,13,5
2020-04-12,9.146820809248556,0.0,0.0,0.0,6,6,6,24,0
2020-04-19,8.749132947976879,0.0,0.0,8.749132947976879,0,5,5,19,0
2020-04-26,17.895953757225435,0.0,0.0,0.0,5,0,11,16,0
2020-05-03,0.0,0.0,0.0,0.0,5,0,17,17,5
2020-05-10,8.749132947976879,0.0,0.0,9.146820809248556,5,0,16,12,0
2020-05-17,9.544508670520232,0.0,0.0,0.0,6,0,19,17,0
2020-05-24,0.0,0.0,0.0,0.0,6,0,29,9,0
2020-05-31,9.942196531791907,0.0,0.0,0.0,5,0,32,11,0
