date,Gartenhilfe,Sprache lernen,Solardach,Kochkurs,Dachfenster,Personal Trainer,Masseur,Garagenbau,Maler,Auto putzen,Poolbau,Elektriker,Klimaanlage,Tanzkurs,Baumeister
2018-01-07,0.7046697502312673,2.114009250693802,0.7046697502312673,6.694362627197039,24.96299722479186,5.943570767807586,1.188714153561517,0.0,9,0,0,3,1,1,3
2018-01-14,0.0,2.114009250693802,0.0,3.8756836262719703,24.96299722479186,5.943570767807586,3.566142460684551,0.0,9,0,0,3,1,1,2
2018-01-21,0.0,1.4093395004625346,0.0,4.93268825161887,22.585568917668827,5.943570767807586,4.754856614246068,0.0,13,0,0,3,2,1,3
2018-01-28,0.0,2.466344125809435,1.057004625346901,5.2850231267345045,21.396854764107307,10.698427382053653,7.132284921369102,1.188714153561517,12,0,0,3,2,1,3
2018-02-04,0.0,1.7616743755781683,0.0,6.694362627197039,23.774283071230343,5.943570767807586,3.566142460684551,0.0,10,0,0,3,1,1,3
2018-02-11,0.7046697502312673,2.114009250693802,0.0,5.637358001850139,15.453283996299723,10.698427382053653,3.566142460684551,1.188714153561517,9,0,0,3,2,1,3
2018-02-18,0.0,2.8186790009250693,0.7046697502312673,4.93268825161887,24.96299722479186,5.943570767807586,2.377428307123034,2.377428307123034,11,0,0,3,2,1,2
2018-02-25,0.7046697502312673,1.4093395004625346,0.0,7.7513672525439405,23.774283071230343,7.132284921369102,3.566142460684551,0.0,11,0,0,3,2,1,3
2018-03-04,0.7046697502312673,2.466344125809435,0.0,5.989692876965773,27.340425531914892,7.132284921369102,2.377428307123034,0.0,10,0,0,3,2,1,2
2018-03-11,0.0,1.4093395004625346,0.35233487511563366,5.637358001850139,24.96299722479186,7.132284921369102,2.377428307123034,0.0,11,0,0,3,1,1,3
2018-03-18,0.7046697502312673,1.057004625346901,0.0,5.2850231267345045,20.20814061054579,7.132284921369102,3.566142460684551,1.188714153561517,11,0,0,2,1,1,4
