date,Artisan peintre,Coach sportif,Cours de cuisine,Cours de yoga,Gazon synthétique,Installation climatisation,apprendre anglais,jardiner,moustiquaire porte,panneau solaire,paysagiste,piscine semi enterrée,reparation store,store banne,travaux rénovation
2018-01-07,0.058823529411764705,0.38021175066658297,0.21122994652406418,0.15240641711229946,0.06536885649083485,0.0,0.22332248502608487,0.0481283422459893,0.0,0.3850267379679144,0.35098672962515765,0.029411764705882353,0.0,0.029411764705882353,0.12854186382936766
2018-01-14,0.0,0.2762192736136156,0.058823529411764705,0.13903743315508021,0.0,0.0,0.2545858511738755,0.2864954923646177,0.10962566844919786,0.3342245989304813,0.31831518878324866,0.12854186382936766,0.0,0.08021390374331551,0.0
2018-01-21,0.0,0.2102576056749614,0.16310160427807488,0.0855614973262032,0.12854186382936766,0.0,0.37614923331514355,0.2060819707812393,0.0,0.4090909090909091,0.2969248144516979,0.0,0.0,0.11764705882352941,0.12854186382936766
2018-01-28,0.0,0.4564727329272697,0.17914438502673796,0.08021390374331551,0.06536885649083485,0.12854186382936766,0.37009571074215375,0.12854186382936766,0.029411764705882353,0.44385026737967914,0.27018684653725933,0.15795362853525002,0.0,0.19518716577540107,0.0
2018-02-04,0.0,0.432497904613938,0.17914438502673796,0.15240641711229946,0.0,0.12854186382936766,0.3490222246601989,0.17667020607535694,0.0,0.4946524064171123,0.31700985949265253,0.1900391900325762,0.0,0.12299465240641712,0.0
2018-02-11,0.0,0.31590725707050005,0.13368983957219252,0.10962566844919786,0.029411764705882353,0.0,0.3025382731132808,0.12854186382936766,0.0,0.25935828877005346,0.2728606433287032,0.029411764705882353,0.0,0.12299465240641712,0.0
2018-02-18,0.0,0.3822154976824552,0.19518716577540107,0.0,0.1941307544953096,0.0,0.22560724107702249,0.0,0.0,0.2807486631016043,0.3714647922894766,0.0,0.0,0.23796791443850268,0.029411764705882353
2018-02-25,0.0,0.2842378087675686,0.2887700534759358,0.12566844919786097,0.029411764705882353,0.0,0.22332248502608487,0.12854186382936766,0.0,0.24866310160427807,0.25603537442377516,0.17589939260860837,0.0,0.23529411764705882,0.1900391900325762
2018-03-04,0.12854186382936766,0.30249823047405966,0.1657754010695187,0.14705882352941177,0.15795362853525002,0.0,0.3746724908582928,0.3421600093315328,0.0,0.25133689839572193,0.6156926119780989,0.2638490889129125,0.0,0.19786096256684493,0.0
2018-03-11,0.0,0.3661727169337921,0.13101604278074866,0.11497326203208556,0.029411764705882353,0.04350009860911488,0.4534103313063469,0.25688410981867243,0.029411764705882353,0.39037433155080214,0.6451043766839812,0.261564332861975,0.0,0.6042780748663101,0.08823529411764706
2018-03-18,0.0,0.32558054940872866,0.11497326203208556,0.05080213903743316,0.261784367037082,0.13530722508354487,0.2300878462802621,0.27640938011445565,0.0,0.2620320855614973,0.46504767999001134,0.0,0.0,0.18181818181818182,0.0
2018-03-25,0.13530722508354487,0.35945665585005665,0.0855614973262032,0.040106951871657755,0.08021390374331551,0.0,0.602726226537388,0.37080096057066647,0.029411764705882353,0.3181818181818182,0.3817038236216361,0.3292179454037474,0.0,0.24331550802139038,0.0
2018-04-01,0.13530722508354487,0.2315007713652718,0.11764705882352941,0.0855614973262032,0.40703641153926695,0.13530722508354487,0.19680455128675345,0.6829401302807036,0.03208556149732621,0.46524064171123,0.5426544722425983,0.13530722508354487,0.0,0.35294117647058826,0.13530722508354487
2018-04-08,0.0,0.21011039703372103,0.11497326203208556,0.045454545454545456,0.5548588099057322,0.029411764705882353,0.2329299704755158,0.3179340996574029,0.16844919786096257,0.3502673796791444,0.5800244891125605,0.11366552614063402,0.0,0.2967914438502674,0.0
2018-04-15,0.2909105339296215,0.4184071535524097,0.06149732620320856,0.09090909090909091,0.3100744478342066,0.17415814783504835,0.03208556149732621,0.7874178229870765,0.1925133689839572,0.36363636363636365,0.43230945384738717,0.3191064817929865,0.0,0.6524064171122995,0.0
2018-04-22,0.13530722508354487,0.3193518673286924,0.12032085561497326,0.12299465240641712,0.25181487541943254,0.13530722508354487,0.07105310488134224,0.6464395272183735,0.0855614973262032,0.2807486631016043,0.5053511406733513,0.3094989963435556,0.0,0.4117647058823529,0.03208556149732621
2018-04-29,0.03208556149732621,0.357767566467317,0.12299465240641712,0.12299465240641712,0.3872838390541127,0.03208556149732621,0.17415814783504835,0.40868145201535855,0.0855614973262032,0.3449197860962567,0.3592046288111714,0.24521125271639055,0.0,0.42245989304812837,0.03208556149732621
