date,travaux rénovation,Gazon synthétique,piscine semi enterrée,apprendre anglais,paysagiste,Coach sportif,Installation climatisation,Artisan peintre,jardiner,moustiquaire porte,Cours de cuisine,panneau solaire,Cours de yoga,reparation store,store banne
2018-09-02,0.0,21.04024127319932,17.533534394332765,31.560361909798978,41.99078487448364,33.59262789958691,6.460120749920559,0.0,9,6,9,27,21,0,8
2018-09-09,12.857925222510694,12.857925222510694,12.857925222510694,25.71585044502139,27.13250714966635,16.796313949793454,0.0,0.0,8,0,17,19,16,0,13
2018-09-16,0.0,19.871338980243802,25.71585044502139,51.43170089004278,57.49507467429298,22.610422624721956,6.460120749920559,0.0,20,6,6,19,5,0,13
2018-09-23,0.0,30.391459616843463,26.88475273797691,26.88475273797691,23.90244677470607,14.858277724817286,0.0,0.0,18,0,8,28,0,0,19
2018-09-30,0.0,12.857925222510694,12.857925222510694,32.72926420275449,32.3006037496028,10.98220527486495,0.0,6.460120749920559,10,0,12,36,8,0,11
2018-10-07,0.0,21.04024127319932,14.026827515466213,21.04024127319932,27.13250714966635,20.026374324753732,13.566253574833175,0.0,12,0,10,29,11,6,6
2018-10-14,0.0,26.88475273797691,12.857925222510694,46.756091718220716,32.94661582459485,15.504289799809342,6.460120749920559,0.0,6,0,24,26,0,0,8
2018-10-21,14.026827515466213,21.04024127319932,21.04024127319932,31.560361909798978,31.654591674610742,23.90244677470607,13.566253574833175,6.460120749920559,6,6,12,31,6,6,6
2018-10-28,12.857925222510694,0.0,12.857925222510694,22.209143566154836,22.610422624721956,10.98220527486495,6.460120749920559,6.460120749920559,12,0,6,22,11,0,5
2018-11-04,0.0,18.702436687288284,12.857925222510694,25.71585044502139,20.67238639974579,16.796313949793454,12.274229424849063,9.690181124880839,6,0,17,29,16,0,11
2018-11-11,0.0,0.0,12.857925222510694,12.857925222510694,12.920241499841119,12.920241499841119,6.460120749920559,0.0,12,0,8,28,5,0,5
2018-11-18,12.857925222510694,31.560361909798978,0.0,25.71585044502139,27.13250714966635,18.734350174769624,0.0,0.0,6,0,10,35,16,0,0
2018-11-25,0.0,12.857925222510694,12.857925222510694,30.391459616843463,29.716555449634573,12.920241499841119,0.0,8.398156974896727,0,6,25,43,13,0,0
2018-12-02,12.857925222510694,0.0,12.857925222510694,30.391459616843463,27.778519224658403,25.840482999682237,6.460120749920559,0.0,9,0,12,20,0,0,5
2018-12-09,12.857925222510694,12.857925222510694,0.0,25.71585044502139,30.362567524626627,23.90244677470607,6.460120749920559,0.0,6,0,22,46,5,0,11
2018-12-16,0.0,12.857925222510694,12.857925222510694,0.0,20.026374324753732,9.044169049888783,6.460120749920559,6.460120749920559,6,0,26,27,6,6,0
2018-12-23,15.195729808421731,0.0,0.0,30.391459616843463,14.858277724817286,14.858277724817286,0.0,10.98220527486495,7,0,20,20,6,0,15
2018-12-30,14.026827515466213,0.0,0.0,14.026827515466213,21.318398474737847,25.840482999682237,0.0,7.106132824912615,6,0,6,17,0,0,9
2019-01-06,0.0,26.88475273797691,12.857925222510694,25.71585044502139,21.318398474737847,17.44232602478551,0.0,6.460120749920559,12,0,10,33,11,0,5
2019-01-13,0.0,12.857925222510694,25.71585044502139,19.871338980243802,19.380362249761678,23.256434699714013,0.0,6.460120749920559,6,6,14,41,16,0,8
2019-01-20,12.857925222510694,37.40487337457657,12.857925222510694,24.546948152065873,24.548458849698125,20.67238639974579,6.460120749920559,0.0,8,0,6,21,13,0,10
2019-01-27,12.857925222510694,21.04024127319932,12.857925222510694,18.702436687288284,34.88465204957102,16.1503018748014,5.814108674928503,5.814108674928503,11,0,6,31,10,10,5
2019-02-03,12.857925222510694,17.533534394332765,12.857925222510694,25.71585044502139,21.318398474737847,12.920241499841119,6.460120749920559,6.460120749920559,10,0,12,25,8,0,5
2019-02-10,21.04024127319932,40.91158025344312,26.88475273797691,18.702436687288284,13.566253574833175,20.67238639974579,0.0,6.460120749920559,19,0,6,19,23,0,11
2019-02-17,0.0,14.026827515466213,32.72926420275449,21.04024127319932,57.49507467429298,9.044169049888783,7.106132824912615,7.106132824912615,32,6,16,32,12,0,32
2019-02-24,15.195729808421731,50.26279859708727,22.209143566154836,14.026827515466213,23.90244677470607,10.98220527486495,0.0,14.21226564982523,15,6,10,35,0,0,58
2019-03-03,25.71585044502139,44.41828713230967,19.871338980243802,22.209143566154836,41.34477279949158,19.380362249761678,0.0,6.460120749920559,14,6,9,30,11,0,27
2019-03-10,0.0,25.71585044502139,19.871338980243802,12.857925222510694,28.42453129965046,14.858277724817286,0.0,0.0,18,0,12,36,5,0,33
2019-03-17,0.0,36.23597108162105,19.871338980243802,19.871338980243802,35.530664124563074,13.566253574833175,6.460120749920559,6.460120749920559,34,6,8,37,0,6,28
2019-03-24,12.857925222510694,30.391459616843463,42.08048254639864,25.71585044502139,43.9288210994598,16.796313949793454,0.0,12.274229424849063,23,6,6,27,5,0,34
2019-03-31,0.0,42.08048254639864,15.195729808421731,17.533534394332765,49.74292977438831,9.690181124880839,5.814108674928503,5.814108674928503,23,0,7,28,0,5,31
2019-04-07,0.0,30.391459616843463,11.689022929555179,0.0,44.57483317445186,16.796313949793454,0.0,5.814108674928503,26,5,8,29,5,0,21
2019-04-14,0.0,17.533534394332765,17.533534394332765,23.378045859110358,36.82268827454719,9.690181124880839,5.814108674928503,5.814108674928503,9,8,14,32,0,0,19
2019-04-21,11.689022929555179,35.06706878866553,23.378045859110358,23.378045859110358,30.362567524626627,16.796313949793454,0.0,11.628217349857007,12,10,10,43,9,5,31
2019-04-28,0.0,29.22255732388794,26.88475273797691,10.52012063659966,23.256434699714013,10.336193199872895,0.0,5.168096599936447,28,5,7,36,9,0,42
2019-05-05,0.0,25.71585044502139,15.195729808421731,10.52012063659966,16.1503018748014,14.21226564982523,5.168096599936447,0.0,17,5,5,40,9,0,27
2019-05-12,0.0,58.44511464777588,0.0,29.22255732388794,41.99078487448364,25.19447092469018,0.0,5.168096599936447,17,12,7,37,9,0,21
2019-05-19,0.0,25.71585044502139,0.0,21.04024127319932,25.19447092469018,19.380362249761678,5.168096599936447,5.168096599936447,18,5,5,16,4,0,29
2019-05-26,10.52012063659966,37.40487337457657,22.209143566154836,22.209143566154836,19.380362249761678,16.1503018748014,0.0,5.168096599936447,15,5,8,38,5,0,37
2019-06-02,15.195729808421731,43.24938483935415,16.364632101377246,16.364632101377246,28.42453129965046,16.796313949793454,0.0,0.0,17,9,5,41,13,0,35
2019-06-09,0.0,35.06706878866553,25.71585044502139,21.04024127319932,25.840482999682237,18.088338099777566,0.0,0.0,13,10,5,27,4,0,28
2019-06-16,10.52012063659966,39.742677960487605,32.72926420275449,10.52012063659966,43.282809024467745,23.90244677470607,13.566253574833175,10.98220527486495,15,34,7,36,4,0,29
2019-06-23,10.52012063659966,29.22255732388794,65.45852840550899,10.52012063659966,30.362567524626627,16.1503018748014,14.21226564982523,0.0,10,13,7,28,4,0,60
2019-06-30,0.0,38.57377566753208,38.57377566753208,28.053655030932426,31.008579599618685,8.398156974896727,10.336193199872895,10.336193199872895,17,11,5,46,6,4,30
2019-07-07,0.0,30.391459616843463,26.88475273797691,15.195729808421731,29.07054337464252,15.504289799809342,0.0,7.752144899904671,12,14,8,54,4,0,34
2019-07-14,0.0,28.053655030932426,36.23597108162105,10.52012063659966,34.238639974578966,31.008579599618685,5.168096599936447,5.168096599936447,11,16,9,37,9,0,39
2019-07-21,11.689022929555179,32.72926420275449,29.22255732388794,10.52012063659966,40.052748649507464,14.858277724817286,23.90244677470607,5.168096599936447,10,5,8,45,16,5,27
2019-07-28,11.689022929555179,23.378045859110358,23.378045859110358,11.689022929555179,16.796313949793454,16.796313949793454,5.814108674928503,0.0,16,10,12,34,14,0,36
2019-08-04,0.0,22.209143566154836,22.209143566154836,22.209143566154836,14.21226564982523,20.026374324753732,5.168096599936447,5.168096599936447,15,7,10,21,5,5,16
2019-08-11,0.0,10.52012063659966,26.88475273797691,32.72926420275449,35.530664124563074,14.21226564982523,0.0,5.168096599936447,8,5,6,29,22,0,16
2019-08-18,0.0,22.209143566154836,16.364632101377246,11.689022929555179,23.90244677470607,25.840482999682237,5.168096599936447,10.98220527486495,25,5,13,32,7,5,9
2019-08-25,10.52012063659966,21.04024127319932,14.026827515466213,14.026827515466213,22.610422624721956,15.504289799809342,5.168096599936447,5.168096599936447,10,10,7,35,13,0,22
2019-09-01,10.52012063659966,24.546948152065873,26.88475273797691,24.546948152065873,31.654591674610742,29.716555449634573,5.168096599936447,5.168096599936447,5,5,10,42,11,4,16
2019-09-08,0.0,17.533534394332765,14.026827515466213,21.04024127319932,31.008579599618685,20.67238639974579,0.0,5.168096599936447,8,0,14,22,9,4,13
2019-09-15,10.52012063659966,39.742677960487605,19.871338980243802,15.195729808421731,41.34477279949158,14.858277724817286,0.0,5.168096599936447,9,0,11,27,23,0,10
2019-09-22,9.351218343644142,12.857925222510694,0.0,9.351218343644142,35.530664124563074,22.610422624721956,0.0,9.690181124880839,9,4,9,27,12,0,10
2019-09-29,0.0,12.857925222510694,10.52012063659966,19.871338980243802,45.86685732443597,16.1503018748014,5.168096599936447,5.168096599936447,9,4,10,27,8,0,10
2019-10-06,0.0,14.026827515466213,10.52012063659966,24.546948152065873,45.86685732443597,16.1503018748014,0.0,5.168096599936447,10,0,7,32,11,0,4
2019-10-13,10.52012063659966,16.364632101377246,10.52012063659966,24.546948152065873,47.80489354941214,15.504289799809342,0.0,0.0,5,5,8,29,4,0,11
2019-10-20,10.52012063659966,10.52012063659966,10.52012063659966,17.533534394332765,26.486495074674295,12.274229424849063,5.168096599936447,0.0,5,0,5,23,7,0,11
2019-10-27,15.195729808421731,10.52012063659966,10.52012063659966,21.04024127319932,20.67238639974579,12.920241499841119,5.168096599936447,0.0,9,5,9,28,9,0,6
2019-11-03,9.351218343644142,15.195729808421731,19.871338980243802,25.71585044502139,35.530664124563074,29.07054337464252,4.5220845249443915,6.460120749920559,7,4,9,32,0,4,12
2019-11-10,10.52012063659966,0.0,0.0,16.364632101377246,18.088338099777566,16.796313949793454,5.168096599936447,5.168096599936447,7,5,11,38,4,4,8
2019-11-17,0.0,10.52012063659966,10.52012063659966,10.52012063659966,28.42453129965046,16.1503018748014,0.0,5.168096599936447,10,0,11,36,7,0,4
2019-11-24,10.52012063659966,17.533534394332765,10.52012063659966,26.88475273797691,30.362567524626627,18.734350174769624,5.168096599936447,5.168096599936447,5,0,19,26,4,0,8
2019-12-01,10.52012063659966,24.546948152065873,10.52012063659966,16.364632101377246,29.07054337464252,14.21226564982523,0.0,5.168096599936447,8,0,18,26,4,0,4
2019-12-08,10.52012063659966,10.52012063659966,0.0,21.04024127319932,17.44232602478551,17.44232602478551,0.0,5.168096599936447,5,0,17,28,4,0,9
2019-12-15,10.52012063659966,10.52012063659966,0.0,15.195729808421731,40.052748649507464,8.398156974896727,5.168096599936447,5.168096599936447,6,0,27,21,4,0,13
2019-12-22,0.0,0.0,11.689022929555179,23.378045859110358,11.628217349857007,18.734350174769624,0.0,0.0,7,0,18,24,0,0,12
2019-12-29,0.0,10.52012063659966,22.209143566154836,10.52012063659966,45.86685732443597,13.566253574833175,0.0,5.168096599936447,12,0,15,26,5,9,9
2020-01-05,0.0,15.195729808421731,0.0,19.871338980243802,41.34477279949158,16.796313949793454,9.690181124880839,8.398156974896727,11,0,14,26,8,0,17
2020-01-12,0.0,19.871338980243802,9.351218343644142,22.209143566154836,33.59262789958691,19.380362249761678,4.5220845249443915,9.690181124880839,11,0,12,37,10,0,18
2020-01-19,0.0,9.351218343644142,15.195729808421731,16.364632101377246,40.69876072449952,18.088338099777566,5.168096599936447,5.168096599936447,9,5,13,49,10,4,10
2020-01-26,0.0,19.871338980243802,15.195729808421731,29.22255732388794,39.40673657451541,14.858277724817286,7.106132824912615,5.168096599936447,13,4,7,48,10,0,4
2020-02-02,0.0,30.391459616843463,10.52012063659966,15.195729808421731,30.362567524626627,16.796313949793454,10.336193199872895,0.0,7,5,7,41,13,0,27
2020-02-09,0.0,19.871338980243802,19.871338980243802,10.52012063659966,49.09691769939625,27.778519224658403,5.168096599936447,5.168096599936447,12,4,7,38,6,0,17
2020-02-16,0.0,36.23597108162105,19.871338980243802,16.364632101377246,36.17667619955513,11.628217349857007,5.168096599936447,0.0,15,0,14,35,21,0,23
2020-02-23,0.0,32.72926420275449,10.52012063659966,10.52012063659966,36.17667619955513,21.318398474737847,5.168096599936447,7.106132824912615,15,0,27,41,12,4,29
2020-03-01,16.364632101377246,16.364632101377246,18.702436687288284,33.898166495710015,38.1147124245313,18.734350174769624,4.5220845249443915,4.5220845249443915,14,4,13,41,4,0,26
2020-03-08,9.351218343644142,25.71585044502139,14.026827515466213,12.857925222510694,33.59262789958691,23.90244677470607,6.460120749920559,0.0,23,4,7,28,8,0,24
2020-03-15,0.0,15.195729808421731,14.026827515466213,36.23597108162105,19.380362249761678,12.274229424849063,0.0,5.814108674928503,37,4,4,16,9,0,21
2020-03-22,0.0,36.23597108162105,31.560361909798978,23.378045859110358,25.19447092469018,11.628217349857007,0.0,4.5220845249443915,41,6,6,27,19,4,17
2020-03-29,9.351218343644142,38.57377566753208,17.533534394332765,38.57377566753208,32.3006037496028,21.9644105497299,0.0,4.5220845249443915,59,4,6,27,9,0,26
2020-04-05,8.182316050688623,66.62743069846451,29.22255732388794,29.22255732388794,31.654591674610742,15.504289799809342,0.0,4.5220845249443915,51,4,10,29,9,0,43
2020-04-12,9.351218343644142,52.6006031829983,29.22255732388794,17.533534394332765,29.07054337464252,8.398156974896727,0.0,4.5220845249443915,50,8,4,34,13,0,36
2020-04-19,0.0,46.756091718220716,26.88475273797691,26.88475273797691,38.1147124245313,17.44232602478551,5.814108674928503,0.0,45,4,8,39,7,0,26
2020-04-26,0.0,30.391459616843463,22.209143566154836,21.04024127319932,34.88465204957102,13.566253574833175,8.398156974896727,3.8760724499523356,22,10,11,34,5,0,42
2020-05-03,8.182316050688623,66.62743069846451,68.96523528437555,17.533534394332765,40.052748649507464,12.920241499841119,4.5220845249443915,4.5220845249443915,47,20,7,37,4,4,59
2020-05-10,9.351218343644142,59.6140169407314,26.88475273797691,17.533534394332765,26.486495074674295,14.858277724817286,0.0,4.5220845249443915,26,10,8,43,4,0,37
2020-05-17,0.0,70.13413757733106,70.13413757733106,43.24938483935415,41.34477279949158,18.734350174769624,9.690181124880839,9.690181124880839,46,25,0,38,8,0,100
2020-05-24,9.351218343644142,91.17437885053039,81.82316050688624,15.195729808421731,47.80489354941214,20.026374324753732,15.504289799809342,4.5220845249443915,20,27,6,43,4,4,82
2020-05-31,8.182316050688623,40.91158025344312,66.62743069846451,11.689022929555179,40.052748649507464,19.380362249761678,12.920241499841119,4.5220845249443915,16,30,11,43,5,4,69
2020-06-07,17.533534394332765,46.756091718220716,21.04024127319932,21.04024127319932,47.80489354941214,23.256434699714013,8.398156974896727,4.5220845249443915,24,9,5,24,7,0,33
2020-06-14,10.52012063659966,49.093896304131746,28.053655030932426,21.04024127319932,50.38894184938036,13.566253574833175,5.168096599936447,7.106132824912615,16,10,6,30,0,4,44
