date,travaux rénovation,Gazon synthétique,piscine semi enterrée,apprendre anglais,paysagiste,Coach sportif,Installation climatisation,Artisan peintre,jardiner,moustiquaire porte,Cours de cuisine,panneau solaire,Cours de yoga,reparation store,store banne
2018-07-08,4.474197335511204,25.353784901230153,29.82798223674136,20.87958756571895,31.73661800486618,17.77250608272506,3.173661800486618,2.5389294403892944,12,6,7,26,6,2,42
2018-07-15,4.474197335511204,22.370986677556022,20.87958756571895,28.33658312490429,35.54501216545012,18.407238442822383,3.8083941605839415,1.2694647201946472,10,5,5,28,7,3,38
2018-07-22,7.45699555918534,22.370986677556022,31.31938134857843,28.33658312490429,41.257603406326034,19.67670316301703,7.616788321167883,3.173661800486618,11,6,4,31,7,2,42
2018-07-29,2.982798223674136,32.810780460415494,44.741973355112044,25.353784901230153,37.44920924574209,16.503041362530414,12.059914841849148,1.2694647201946472,10,7,5,29,7,2,43
2018-08-05,4.474197335511204,20.87958756571895,44.741973355112044,22.370986677556022,33.00608272506083,19.67670316301703,10.790450121654501,2.5389294403892944,14,6,6,27,11,2,42
2018-08-12,5.965596447348272,23.862385789393088,28.33658312490429,35.79357868408963,30.467153284671532,21.580900243309003,1.9041970802919708,1.9041970802919708,9,4,7,27,13,2,25
2018-08-19,5.965596447348272,25.353784901230153,25.353784901230153,32.810780460415494,37.44920924574209,20.94616788321168,2.5389294403892944,1.2694647201946472,12,2,8,28,14,2,25
2018-08-26,5.965596447348272,19.388188453881884,10.439793782859475,26.845184013067225,44.431265206812654,24.119829683698295,1.9041970802919708,1.9041970802919708,11,3,13,30,15,2,17
2018-09-02,4.474197335511204,11.931192894696544,13.422592006533613,37.2849777959267,53.95225060827251,20.311435523114355,1.9041970802919708,2.5389294403892944,8,2,11,27,21,2,14
2018-09-09,5.965596447348272,19.388188453881884,11.931192894696544,46.233372466949106,48.874391727493915,20.94616788321168,1.2694647201946472,1.9041970802919708,8,0,12,28,20,1,15
2018-09-16,5.965596447348272,11.931192894696544,10.439793782859475,44.741973355112044,48.23965936739659,20.311435523114355,1.9041970802919708,2.5389294403892944,8,2,8,28,16,2,11
2018-09-23,7.45699555918534,14.91399111837068,5.965596447348272,43.25057424327497,45.06599756690998,17.77250608272506,1.2694647201946472,2.5389294403892944,7,2,14,36,12,1,13
2018-09-30,5.965596447348272,19.388188453881884,2.982798223674136,34.30217957225256,41.89233576642336,14.598844282238442,1.9041970802919708,2.5389294403892944,7,1,12,31,11,1,10
2018-10-07,5.965596447348272,11.931192894696544,5.965596447348272,29.82798223674136,45.7007299270073,17.77250608272506,1.2694647201946472,1.2694647201946472,8,0,11,35,8,2,10
2018-10-14,4.474197335511204,11.931192894696544,4.474197335511204,34.30217957225256,38.71867396593674,20.311435523114355,1.9041970802919708,1.9041970802919708,6,1,11,29,8,1,9
2018-10-21,7.45699555918534,10.439793782859475,7.45699555918534,26.845184013067225,40.62287104622871,17.13777372262774,0.6347323600973236,1.2694647201946472,5,1,15,34,6,1,10
2018-10-28,5.965596447348272,5.965596447348272,5.965596447348272,25.353784901230153,32.371350364963504,12.694647201946472,1.9041970802919708,1.9041970802919708,7,1,14,35,7,1,8
2018-11-04,4.474197335511204,8.948394671022408,4.474197335511204,32.810780460415494,32.371350364963504,16.503041362530414,1.9041970802919708,1.9041970802919708,3,1,14,29,6,1,8
2018-11-11,8.948394671022408,11.931192894696544,5.965596447348272,32.810780460415494,31.73661800486618,16.503041362530414,1.2694647201946472,1.9041970802919708,6,0,14,34,5,1,6
2018-11-18,5.965596447348272,10.439793782859475,2.982798223674136,28.33658312490429,30.467153284671532,17.13777372262774,1.2694647201946472,0.6347323600973236,4,1,14,31,12,2,4
2018-11-25,7.45699555918534,7.45699555918534,2.982798223674136,32.810780460415494,29.197688564476884,19.67670316301703,1.9041970802919708,1.9041970802919708,4,0,22,37,9,1,5
2018-12-02,7.45699555918534,8.948394671022408,2.982798223674136,29.82798223674136,27.928223844282236,15.233576642335766,0.6347323600973236,1.2694647201946472,3,0,21,31,6,1,5
2018-12-09,4.474197335511204,8.948394671022408,1.491399111837068,19.388188453881884,26.65875912408759,15.233576642335766,0.6347323600973236,1.9041970802919708,4,0,27,31,6,1,5
2018-12-16,4.474197335511204,7.45699555918534,2.982798223674136,20.87958756571895,27.928223844282236,16.503041362530414,1.9041970802919708,1.2694647201946472,3,0,28,32,7,1,3
2018-12-23,5.965596447348272,5.965596447348272,4.474197335511204,22.370986677556022,20.311435523114355,14.598844282238442,1.2694647201946472,1.2694647201946472,3,0,19,29,6,1,5
2018-12-30,5.965596447348272,5.965596447348272,2.982798223674136,31.31938134857843,26.65875912408759,23.48509732360097,1.9041970802919708,0.6347323600973236,6,1,11,32,8,1,6
2019-01-06,4.474197335511204,10.439793782859475,4.474197335511204,29.82798223674136,35.54501216545012,25.389294403892944,1.2694647201946472,1.2694647201946472,4,1,11,29,7,2,7
2019-01-13,5.965596447348272,17.896789342044816,5.965596447348272,41.7591751314379,39.35340632603406,21.580900243309003,1.2694647201946472,1.9041970802919708,7,0,11,29,10,1,10
2019-01-20,7.45699555918534,13.422592006533613,5.965596447348272,31.31938134857843,32.371350364963504,19.67670316301703,2.5389294403892944,1.9041970802919708,5,0,12,34,10,1,8
2019-01-27,4.474197335511204,10.439793782859475,4.474197335511204,25.353784901230153,36.17974452554744,21.580900243309003,1.9041970802919708,2.5389294403892944,6,1,8,37,9,1,9
2019-02-03,4.474197335511204,13.422592006533613,5.965596447348272,32.810780460415494,43.161800486618006,17.13777372262774,1.9041970802919708,1.9041970802919708,7,1,13,37,7,0,12
2019-02-10,7.45699555918534,23.862385789393088,10.439793782859475,26.845184013067225,41.89233576642336,17.77250608272506,1.9041970802919708,2.5389294403892944,16,1,14,35,9,1,16
2019-02-17,8.948394671022408,34.30217957225256,13.422592006533613,32.810780460415494,50.77858880778589,15.86830900243309,1.9041970802919708,2.5389294403892944,17,4,9,38,8,1,24
2019-02-24,8.948394671022408,34.30217957225256,14.91399111837068,25.353784901230153,50.77858880778589,17.77250608272506,1.2694647201946472,1.9041970802919708,22,3,8,40,7,1,32
2019-03-03,10.439793782859475,32.810780460415494,10.439793782859475,25.353784901230153,50.14385644768856,19.67670316301703,2.5389294403892944,3.173661800486618,22,1,9,40,9,1,24
2019-03-10,8.948394671022408,32.810780460415494,7.45699555918534,25.353784901230153,47.60492700729927,20.94616788321168,1.9041970802919708,2.5389294403892944,20,2,12,34,10,1,26
2019-03-17,7.45699555918534,38.77637690776377,13.422592006533613,28.33658312490429,54.58698296836983,18.407238442822383,2.5389294403892944,3.173661800486618,34,2,9,37,8,1,34
2019-03-24,8.948394671022408,38.77637690776377,19.388188453881884,23.862385789393088,53.95225060827251,21.580900243309003,2.5389294403892944,2.5389294403892944,33,3,9,41,9,1,46
2019-03-31,7.45699555918534,41.7591751314379,14.91399111837068,26.845184013067225,46.97019464720194,15.86830900243309,3.173661800486618,2.5389294403892944,27,3,10,42,6,1,45
2019-04-07,10.439793782859475,40.26777601960084,11.931192894696544,25.353784901230153,47.60492700729927,19.041970802919707,2.5389294403892944,3.173661800486618,28,3,10,36,7,1,34
2019-04-14,10.439793782859475,41.7591751314379,11.931192894696544,22.370986677556022,43.79653284671533,16.503041362530414,2.5389294403892944,1.9041970802919708,30,6,9,34,5,1,37
2019-04-21,8.948394671022408,46.233372466949106,13.422592006533613,25.353784901230153,41.89233576642336,16.503041362530414,2.5389294403892944,1.9041970802919708,29,3,8,41,8,2,44
2019-04-28,7.45699555918534,46.233372466949106,10.439793782859475,20.87958756571895,44.431265206812654,16.503041362530414,2.5389294403892944,1.9041970802919708,33,5,8,34,5,1,38
2019-05-05,7.45699555918534,41.7591751314379,10.439793782859475,25.353784901230153,43.161800486618006,20.94616788321168,1.9041970802919708,2.5389294403892944,28,5,11,33,6,1,32
2019-05-12,7.45699555918534,34.30217957225256,11.931192894696544,29.82798223674136,50.77858880778589,15.233576642335766,3.173661800486618,1.9041970802919708,31,5,12,35,7,1,28
2019-05-19,5.965596447348272,35.79357868408963,10.439793782859475,22.370986677556022,39.35340632603406,19.67670316301703,1.9041970802919708,1.9041970802919708,34,5,10,37,6,1,31
2019-05-26,7.45699555918534,46.233372466949106,17.896789342044816,19.388188453881884,38.083941605839414,20.311435523114355,2.5389294403892944,1.9041970802919708,27,6,9,37,5,1,41
2019-06-02,4.474197335511204,38.77637690776377,26.845184013067225,17.896789342044816,43.161800486618006,21.580900243309003,5.077858880778589,1.9041970802919708,17,12,8,36,5,1,45
2019-06-09,5.965596447348272,41.7591751314379,11.931192894696544,23.862385789393088,38.71867396593674,21.580900243309003,2.5389294403892944,1.9041970802919708,20,4,8,35,6,2,33
2019-06-16,4.474197335511204,49.216170690623244,17.896789342044816,25.353784901230153,42.52706812652068,20.311435523114355,5.712591240875913,2.5389294403892944,19,9,8,34,8,1,45
2019-06-23,7.45699555918534,52.19896891429738,67.11296003266806,19.388188453881884,41.89233576642336,16.503041362530414,24.119829683698295,1.9041970802919708,14,12,5,39,5,1,67
2019-06-30,7.45699555918534,41.7591751314379,55.18176713797151,22.370986677556022,43.79653284671533,17.13777372262774,12.694647201946472,2.5389294403892944,16,12,7,53,7,2,59
2019-07-07,5.965596447348272,41.7591751314379,31.31938134857843,22.370986677556022,45.7007299270073,19.67670316301703,3.173661800486618,1.2694647201946472,17,9,6,49,8,2,45
2019-07-14,2.982798223674136,35.79357868408963,20.87958756571895,17.896789342044816,39.35340632603406,22.85036496350365,3.173661800486618,1.2694647201946472,13,7,7,38,8,1,41
2019-07-21,4.474197335511204,31.31938134857843,28.33658312490429,17.896789342044816,34.27554744525548,16.503041362530414,12.059914841849148,1.9041970802919708,8,7,7,43,7,2,37
2019-07-28,5.965596447348272,29.82798223674136,16.405390230207747,16.405390230207747,36.814476885644766,21.580900243309003,3.173661800486618,1.9041970802919708,13,6,9,38,10,1,33
2019-08-04,2.982798223674136,34.30217957225256,17.896789342044816,17.896789342044816,36.17974452554744,19.041970802919707,2.5389294403892944,0.6347323600973236,11,7,7,38,10,2,32
2019-08-11,2.982798223674136,32.810780460415494,16.405390230207747,17.896789342044816,33.00608272506083,19.67670316301703,3.173661800486618,3.173661800486618,12,4,8,31,11,2,24
2019-08-18,5.965596447348272,26.845184013067225,13.422592006533613,26.845184013067225,34.9102798053528,23.48509732360097,3.173661800486618,1.9041970802919708,10,2,8,37,16,2,19
2019-08-25,5.965596447348272,26.845184013067225,23.862385789393088,25.353784901230153,45.06599756690998,22.85036496350365,5.077858880778589,1.2694647201946472,10,3,7,32,20,1,28
2019-09-01,7.45699555918534,26.845184013067225,14.91399111837068,31.31938134857843,48.23965936739659,24.119829683698295,2.5389294403892944,3.8083941605839415,8,2,10,36,22,1,17
2019-09-08,7.45699555918534,19.388188453881884,7.45699555918534,28.33658312490429,48.23965936739659,19.041970802919707,1.9041970802919708,1.2694647201946472,10,2,9,33,18,2,15
2019-09-15,7.45699555918534,14.91399111837068,10.439793782859475,32.810780460415494,50.14385644768856,22.85036496350365,1.9041970802919708,1.9041970802919708,9,2,10,35,15,1,16
2019-09-22,7.45699555918534,16.405390230207747,10.439793782859475,37.2849777959267,43.79653284671533,19.041970802919707,2.5389294403892944,2.5389294403892944,7,1,10,30,13,1,12
2019-09-29,7.45699555918534,14.91399111837068,5.965596447348272,34.30217957225256,44.431265206812654,19.041970802919707,1.9041970802919708,2.5389294403892944,7,1,8,33,9,1,10
2019-10-06,5.965596447348272,13.422592006533613,5.965596447348272,23.862385789393088,45.7007299270073,15.86830900243309,1.9041970802919708,1.9041970802919708,7,1,13,32,10,1,9
2019-10-13,8.948394671022408,13.422592006533613,4.474197335511204,32.810780460415494,43.79653284671533,19.041970802919707,2.5389294403892944,1.9041970802919708,4,2,10,33,9,1,7
2019-10-20,7.45699555918534,11.931192894696544,5.965596447348272,23.862385789393088,38.71867396593674,16.503041362530414,1.2694647201946472,1.9041970802919708,6,1,12,31,7,1,9
2019-10-27,4.474197335511204,11.931192894696544,7.45699555918534,28.33658312490429,37.44920924574209,15.233576642335766,1.9041970802919708,1.9041970802919708,8,2,14,29,6,1,8
2019-11-03,5.965596447348272,10.439793782859475,4.474197335511204,34.30217957225256,37.44920924574209,20.311435523114355,1.9041970802919708,3.173661800486618,5,1,15,33,7,2,7
2019-11-10,5.965596447348272,8.948394671022408,5.965596447348272,29.82798223674136,36.17974452554744,19.67670316301703,1.2694647201946472,3.173661800486618,4,1,15,31,6,2,6
2019-11-17,8.948394671022408,8.948394671022408,4.474197335511204,31.31938134857843,36.17974452554744,18.407238442822383,1.2694647201946472,2.5389294403892944,6,0,19,46,8,1,5
2019-11-24,2.982798223674136,10.439793782859475,4.474197335511204,25.353784901230153,33.00608272506083,17.77250608272506,1.9041970802919708,1.9041970802919708,5,1,25,31,7,1,6
2019-12-01,8.948394671022408,11.931192894696544,1.491399111837068,22.370986677556022,29.197688564476884,17.77250608272506,1.2694647201946472,1.9041970802919708,4,1,22,30,8,1,6
2019-12-08,4.474197335511204,10.439793782859475,2.982798223674136,25.353784901230153,27.928223844282236,15.233576642335766,1.2694647201946472,2.5389294403892944,3,1,29,34,7,1,5
2019-12-15,5.965596447348272,10.439793782859475,4.474197335511204,16.405390230207747,27.293491484184916,16.503041362530414,1.9041970802919708,1.2694647201946472,3,1,29,30,6,1,5
2019-12-22,4.474197335511204,7.45699555918534,4.474197335511204,16.405390230207747,20.94616788321168,13.329379562043796,1.2694647201946472,1.2694647201946472,3,0,21,23,5,1,7
2019-12-29,4.474197335511204,7.45699555918534,5.965596447348272,26.845184013067225,24.75456204379562,26.65875912408759,1.2694647201946472,1.9041970802919708,4,0,10,35,7,2,6
2020-01-05,4.474197335511204,10.439793782859475,5.965596447348272,25.353784901230153,34.27554744525548,26.024026763990268,1.9041970802919708,2.5389294403892944,6,1,10,35,8,1,11
2020-01-12,7.45699555918534,13.422592006533613,5.965596447348272,32.810780460415494,39.988138686131386,22.215632603406327,1.9041970802919708,1.9041970802919708,8,2,12,30,10,1,14
2020-01-19,4.474197335511204,13.422592006533613,8.948394671022408,32.810780460415494,43.161800486618006,19.041970802919707,2.5389294403892944,2.5389294403892944,6,1,10,35,9,2,9
2020-01-26,5.965596447348272,14.91399111837068,4.474197335511204,29.82798223674136,45.7007299270073,24.75456204379562,2.5389294403892944,1.9041970802919708,7,1,10,42,10,1,10
2020-02-02,7.45699555918534,22.370986677556022,8.948394671022408,25.353784901230153,51.41332116788321,24.119829683698295,3.173661800486618,1.9041970802919708,12,2,11,37,8,1,15
2020-02-09,7.45699555918534,22.370986677556022,10.439793782859475,26.845184013067225,49.50912408759124,22.85036496350365,2.5389294403892944,1.9041970802919708,12,2,10,39,8,1,16
2020-02-16,7.45699555918534,26.845184013067225,8.948394671022408,23.862385789393088,52.048053527980535,21.580900243309003,1.9041970802919708,1.9041970802919708,11,1,10,33,8,1,20
2020-02-23,7.45699555918534,28.33658312490429,8.948394671022408,20.87958756571895,49.50912408759124,20.94616788321168,2.5389294403892944,2.5389294403892944,15,2,8,34,7,1,18
2020-03-01,7.45699555918534,25.353784901230153,7.45699555918534,23.862385789393088,47.60492700729927,21.580900243309003,1.9041970802919708,3.173661800486618,14,1,8,35,9,1,23
2020-03-08,8.948394671022408,28.33658312490429,5.965596447348272,19.388188453881884,43.161800486618006,20.94616788321168,2.5389294403892944,1.9041970802919708,19,1,8,33,6,2,22
2020-03-15,2.982798223674136,26.845184013067225,8.948394671022408,38.77637690776377,33.64081508515815,12.694647201946472,1.2694647201946472,2.5389294403892944,30,2,3,21,18,1,16
2020-03-22,4.474197335511204,34.30217957225256,14.91399111837068,52.19896891429738,34.9102798053528,16.503041362530414,1.2694647201946472,1.2694647201946472,36,2,4,28,23,1,20
2020-03-29,2.982798223674136,38.77637690776377,17.896789342044816,46.233372466949106,35.54501216545012,18.407238442822383,1.2694647201946472,1.2694647201946472,42,2,5,31,18,1,23
2020-04-05,2.982798223674136,86.50114848654994,44.741973355112044,40.26777601960084,41.257603406326034,19.67670316301703,2.5389294403892944,1.9041970802919708,58,7,4,35,12,1,64
2020-04-12,4.474197335511204,87.992547598387,47.724771578786175,38.77637690776377,43.79653284671533,18.407238442822383,1.2694647201946472,1.9041970802919708,55,10,5,36,11,0,54
2020-04-19,7.45699555918534,67.11296003266806,43.25057424327497,31.31938134857843,51.41332116788321,18.407238442822383,3.173661800486618,1.9041970802919708,50,10,5,31,9,1,51
2020-04-26,5.965596447348272,68.60435914450512,34.30217957225256,32.810780460415494,50.77858880778589,19.67670316301703,2.5389294403892944,1.9041970802919708,42,9,5,37,8,1,42
2020-05-03,8.948394671022408,80.53555203920168,35.79357868408963,32.810780460415494,48.874391727493915,21.580900243309003,3.8083941605839415,1.9041970802919708,47,19,4,35,6,1,54
2020-05-10,7.45699555918534,59.65596447348272,32.810780460415494,25.353784901230153,53.31751824817518,18.407238442822383,3.173661800486618,3.173661800486618,36,10,4,40,8,2,44
2020-05-17,7.45699555918534,117.82052983512838,76.06135470369047,20.87958756571895,60.934306569343065,20.311435523114355,6.982055961070559,1.9041970802919708,37,22,5,41,5,1,100
2020-05-24,8.948394671022408,110.36353427594302,68.60435914450512,19.388188453881884,60.29957420924574,20.94616788321168,10.155717761557177,2.5389294403892944,33,21,5,44,5,2,100
2020-05-31,8.948394671022408,86.50114848654994,74.5699555918534,19.388188453881884,60.934306569343065,19.041970802919707,7.616788321167883,1.2694647201946472,29,16,7,43,5,2,94
2020-06-07,10.439793782859475,68.60435914450512,29.82798223674136,23.862385789393088,55.85644768856447,26.024026763990268,4.443126520681265,2.5389294403892944,21,10,7,42,7,2,55
2020-06-14,8.948394671022408,61.14736358531979,25.353784901230153,20.87958756571895,55.85644768856447,30.467153284671532,4.443126520681265,3.173661800486618,19,10,10,39,5,1,46
