date,Gartenhilfe,Sprache lernen,Solardach,Kochkurs,Dachfenster,Personal Trainer,Masseur,Garagenbau,Maler,Auto putzen,Poolbau,Elektriker,Klimaanlage,Tanzkurs,Baumeister
2018-01-07,0.0,0.0,0.0,6.707055536993087,23.64179104477612,9.456716417910448,4.728358208955224,0.0,9,0,0,1,2,1,1
2018-01-14,0.0,4.024233322195852,0.0,5.36564442959447,13.002985074626865,7.092537313432835,9.456716417910448,0.0,9,0,0,2,2,1,2
2018-01-21,0.0,5.36564442959447,0.0,5.36564442959447,31.916417910447763,9.456716417910448,7.092537313432835,0.0,10,1,1,2,2,1,1
2018-01-28,0.0,5.36564442959447,0.0,6.707055536993087,17.73134328358209,5.91044776119403,7.092537313432835,4.728358208955224,11,0,0,3,2,1,2
2018-02-04,0.0,5.36564442959447,0.0,8.495603680191243,24.823880597014924,9.456716417910448,4.728358208955224,0.0,11,0,1,3,2,1,1
2018-02-11,0.0,8.495603680191243,0.0,14.308385145585252,27.188059701492538,10.638805970149253,4.728358208955224,0.0,12,0,1,2,1,1,2
2018-02-18,0.0,2.682822214797235,2.682822214797235,6.707055536993087,17.73134328358209,13.002985074626865,0.0,0.0,9,0,0,3,1,3,2
2018-02-25,0.0,2.682822214797235,0.0,10.73128885918894,27.188059701492538,4.728358208955224,4.728358208955224,0.0,11,0,0,2,2,2,2
2018-03-04,2.682822214797235,2.682822214797235,0.0,8.048466644391704,24.823880597014924,4.728358208955224,4.728358208955224,4.728358208955224,8,1,0,2,1,1,2
2018-03-11,0.0,4.024233322195852,0.0,4.024233322195852,15.367164179104478,4.728358208955224,7.092537313432835,0.0,12,0,0,3,1,1,3
2018-03-18,0.0,2.682822214797235,0.0,5.36564442959447,23.64179104477612,4.728358208955224,9.456716417910448,0.0,12,0,0,2,2,1,2
2018-03-25,0.0,0.0,0.0,5.812781465394009,22.459701492537313,10.638805970149253,0.0,0.0,8,0,0,2,2,1,1
2018-04-01,3.1299592505967735,3.1299592505967735,0.0,3.1299592505967735,36.644776119402984,10.638805970149253,4.728358208955224,4.728358208955224,7,1,1,2,2,1,2
2018-04-08,0.0,0.0,0.0,7.154192572792626,37.82686567164179,4.728358208955224,8.274626865671642,4.728358208955224,12,0,1,1,3,1,2
2018-04-15,0.0,3.1299592505967735,0.0,5.812781465394009,35.46268656716418,4.728358208955224,4.728358208955224,0.0,12,0,1,2,9,2,2
2018-04-22,0.0,2.682822214797235,0.0,2.682822214797235,50.829850746268654,9.456716417910448,10.638805970149253,0.0,8,0,1,2,7,1,2
2018-04-29,0.0,2.682822214797235,0.0,8.495603680191243,30.734328358208955,0.0,4.728358208955224,0.0,9,1,0,2,5,1,1
2018-05-06,0.0,0.0,0.0,5.812781465394009,48.46567164179105,13.002985074626865,7.092537313432835,4.728358208955224,7,0,1,2,8,1,2
2018-05-13,0.0,2.682822214797235,0.0,0.0,34.28059701492537,4.728358208955224,7.092537313432835,4.728358208955224,10,0,0,2,4,1,1
2018-05-20,0.0,5.812781465394009,0.0,2.682822214797235,49.64776119402985,4.728358208955224,8.274626865671642,0.0,11,1,1,2,6,1,2
2018-05-27,0.0,2.682822214797235,0.0,0.0,37.82686567164179,8.274626865671642,10.638805970149253,0.0,9,1,1,2,22,2,1
2018-06-03,2.682822214797235,2.682822214797235,0.0,2.682822214797235,42.55522388059701,4.728358208955224,4.728358208955224,4.728358208955224,10,0,1,2,15,2,1
2018-06-10,0.0,0.0,0.0,2.682822214797235,26.00597014925373,7.092537313432835,4.728358208955224,0.0,10,0,1,2,10,1,3
