date,Gartenhilfe,Sprache lernen,Solardach,Kochkurs,Dachfenster,Personal Trainer,Masseur,Garagenbau,Maler,Auto putzen,Poolbau,Elektriker,Klimaanlage,Tanzkurs,Baumeister
2018-01-07,0.0,3.7313149519093645,3.7313149519093645,13.059602331682775,20.905998209489702,23.892569382273948,7.466427931960609,0.0,11,0,1,4,2,1,3
2018-01-14,0.0,0.0,0.0,15.547145632955685,16.426141450313338,17.91942703670546,10.452999104744851,5.973142345568487,14,0,0,4,2,3,4
2018-01-21,0.0,6.218858253182273,0.0,11.504887768387208,11.946284691136974,23.892569382273948,4.479856759176365,0.0,15,0,0,2,2,2,2
2018-01-28,3.7313149519093645,7.773572816477842,3.7313149519093645,17.723746021569482,31.358997314234557,19.412712623097583,4.479856759176365,4.479856759176365,16,0,0,2,3,2,2
2018-02-04,0.0,5.907915340523161,0.0,13.37054524434189,13.439570277529096,16.426141450313338,5.973142345568487,0.0,21,0,1,3,2,1,3
2018-02-11,0.0,7.773572816477842,0.0,13.992431069660118,17.91942703670546,16.426141450313338,5.973142345568487,0.0,14,0,0,4,1,2,3
2018-02-18,0.0,5.907915340523161,0.0,9.017344467114297,17.91942703670546,10.452999104744851,10.452999104744851,0.0,13,0,0,3,2,1,3
2018-02-25,3.7313149519093645,7.773572816477842,3.7313149519093645,7.773572816477842,28.372426141450312,7.466427931960609,5.973142345568487,0.0,15,0,1,5,1,1,2
2018-03-04,0.0,4.97508660254582,0.0,7.462629903818729,26.879140555058193,14.932855863921217,4.479856759176365,0.0,17,0,0,3,2,2,3
2018-03-11,0.0,7.773572816477842,0.0,13.37054524434189,17.91942703670546,8.95971351835273,4.479856759176365,0.0,14,0,0,3,2,2,2
2018-03-18,0.0,7.462629903818729,3.7313149519093645,9.017344467114297,31.358997314234557,14.932855863921217,4.479856759176365,4.479856759176365,15,0,0,5,4,2,4
2018-03-25,0.0,6.218858253182273,4.042257864568478,10.88300194306898,23.892569382273948,8.95971351835273,16.426141450313338,0.0,16,0,1,4,2,1,3
2018-04-01,0.0,12.748659419023662,0.0,11.504887768387208,29.865711727842434,23.892569382273948,8.95971351835273,0.0,11,0,1,4,4,2,3
2018-04-08,0.0,5.907915340523161,0.0,8.084515729136957,40.318710832587286,8.95971351835273,16.426141450313338,0.0,12,0,0,4,4,1,3
2018-04-15,0.0,4.042257864568478,8.084515729136957,8.084515729136957,25.38585496866607,17.91942703670546,10.452999104744851,0.0,12,0,1,3,10,1,2
2018-04-22,0.0,4.042257864568478,0.0,8.084515729136957,25.38585496866607,7.466427931960609,0.0,0.0,15,0,1,3,5,1,3
2018-04-29,0.0,5.286029515204933,0.0,12.126773593705435,31.358997314234557,25.38585496866607,0.0,0.0,14,0,0,3,8,1,3
2018-05-06,0.0,9.95017320509164,0.0,8.39545864179607,40.318710832587286,13.439570277529096,8.95971351835273,0.0,9,0,0,2,5,4,3
2018-05-13,4.042257864568478,6.840744078500501,0.0,4.042257864568478,26.879140555058193,7.466427931960609,16.426141450313338,0.0,10,0,0,4,8,1,4
2018-05-20,0.0,6.218858253182273,0.0,5.596972427864047,19.412712623097583,14.932855863921217,11.946284691136974,0.0,12,0,1,3,10,1,2
2018-05-27,4.042257864568478,0.0,4.042257864568478,6.529801165841388,40.318710832587286,16.426141450313338,7.466427931960609,0.0,16,0,2,4,45,1,2
2018-06-03,0.0,5.907915340523161,0.0,5.286029515204933,28.372426141450312,14.932855863921217,5.973142345568487,0.0,10,0,0,6,18,1,2
2018-06-10,0.0,4.97508660254582,0.0,4.97508660254582,23.892569382273948,7.466427931960609,4.479856759176365,0.0,10,0,1,2,13,1,3
2018-06-17,0.0,7.773572816477842,0.0,10.261116117750753,17.91942703670546,17.91942703670546,5.973142345568487,0.0,13,0,0,2,9,1,2
2018-06-24,0.0,4.042257864568478,0.0,9.32828737977341,19.412712623097583,7.466427931960609,7.466427931960609,0.0,13,0,0,4,6,1,3
2018-07-01,4.042257864568478,12.126773593705435,0.0,8.084515729136957,14.932855863921217,7.466427931960609,5.973142345568487,0.0,7,0,0,2,11,1,3
2018-07-08,0.0,4.042257864568478,0.0,12.126773593705435,13.439570277529096,11.946284691136974,5.973142345568487,0.0,13,0,0,3,6,1,1
2018-07-15,0.0,8.706401554455184,0.0,19.90034641018328,22.399283795881825,23.892569382273948,5.973142345568487,0.0,11,0,1,1,10,2,2
2018-07-22,0.0,4.664143689886705,0.0,9.32828737977341,31.358997314234557,14.932855863921217,5.973142345568487,0.0,9,0,0,4,60,1,2
2018-07-29,0.0,4.664143689886705,4.664143689886705,4.664143689886705,41.811996418979405,14.932855863921217,8.95971351835273,0.0,14,0,1,5,100,1,4
2018-08-05,0.0,7.462629903818729,0.0,11.815830681046322,41.811996418979405,19.412712623097583,8.95971351835273,0.0,17,0,1,3,52,2,3
2018-08-12,0.0,0.0,0.0,4.353200777227592,16.426141450313338,14.932855863921217,5.973142345568487,0.0,16,0,0,2,13,2,1
2018-08-19,0.0,8.39545864179607,0.0,11.193944855728095,34.3455684870188,7.466427931960609,5.973142345568487,0.0,11,0,1,7,9,1,3
2018-08-26,0.0,4.042257864568478,0.0,12.126773593705435,14.932855863921217,14.932855863921217,0.0,0.0,16,0,0,2,5,2,4
2018-09-02,4.042257864568478,6.529801165841388,4.042257864568478,18.034688934228594,25.38585496866607,14.932855863921217,5.973142345568487,0.0,13,0,0,4,6,2,1
2018-09-09,0.0,7.773572816477842,0.0,9.95017320509164,19.412712623097583,17.91942703670546,0.0,0.0,15,0,1,4,3,2,3
2018-09-16,0.0,4.042257864568478,0.0,8.084515729136957,10.452999104744851,14.932855863921217,5.973142345568487,0.0,11,0,1,1,5,1,2
2018-09-23,0.0,4.042257864568478,0.0,9.32828737977341,14.932855863921217,13.439570277529096,5.973142345568487,5.973142345568487,14,0,0,3,3,1,2
2018-09-30,0.0,4.97508660254582,0.0,13.37054524434189,40.318710832587286,11.946284691136974,0.0,0.0,12,0,0,4,3,1,4
2018-10-07,0.0,9.95017320509164,0.0,21.144118060819732,17.91942703670546,7.466427931960609,4.479856759176365,0.0,15,0,1,5,4,4,2
2018-10-14,0.0,8.084515729136957,0.0,12.126773593705435,13.439570277529096,14.932855863921217,5.973142345568487,0.0,14,0,1,4,2,1,3
2018-10-21,0.0,4.042257864568478,0.0,9.639230292432526,14.932855863921217,20.905998209489702,0.0,0.0,15,0,0,2,3,1,2
2018-10-28,0.0,5.286029515204933,0.0,22.38788971145619,8.95971351835273,13.439570277529096,10.452999104744851,0.0,14,0,0,1,2,1,4
2018-11-04,0.0,7.462629903818729,0.0,8.706401554455184,23.892569382273948,10.452999104744851,4.479856759176365,0.0,16,0,1,3,4,1,3
2018-11-11,0.0,9.95017320509164,0.0,9.639230292432526,16.426141450313338,20.905998209489702,5.973142345568487,0.0,17,0,0,2,2,2,2
2018-11-18,0.0,5.907915340523161,3.7313149519093645,14.303373982319231,16.426141450313338,7.466427931960609,5.973142345568487,0.0,14,0,0,3,2,2,2
2018-11-25,0.0,5.907915340523161,0.0,15.547145632955685,26.879140555058193,5.973142345568487,7.466427931960609,0.0,11,0,1,2,3,1,2
2018-12-02,0.0,5.907915340523161,0.0,17.412803108910367,13.439570277529096,13.439570277529096,10.452999104744851,0.0,13,0,0,5,2,1,3
2018-12-09,0.0,4.042257864568478,0.0,19.90034641018328,16.426141450313338,10.452999104744851,13.439570277529096,0.0,13,0,0,3,2,1,2
2018-12-16,0.0,8.39545864179607,0.0,25.186375925388212,11.946284691136974,11.946284691136974,11.946284691136974,0.0,10,0,1,3,1,1,4
2018-12-23,0.0,10.572059030409866,0.0,10.572059030409866,7.466427931960609,8.95971351835273,14.932855863921217,0.0,13,0,0,1,2,2,5
2018-12-30,0.0,7.462629903818729,4.664143689886705,5.907915340523161,13.439570277529096,17.91942703670546,0.0,0.0,9,0,2,2,2,3,1
2019-01-06,0.0,5.596972427864047,0.0,9.95017320509164,16.426141450313338,25.38585496866607,20.905998209489702,0.0,15,0,0,4,2,2,4
2019-01-13,0.0,6.529801165841388,0.0,23.009775536774416,26.879140555058193,26.879140555058193,7.466427931960609,0.0,12,0,0,3,5,1,2
2019-01-20,0.0,3.4203720392502506,3.4203720392502506,12.748659419023662,17.91942703670546,8.95971351835273,8.95971351835273,4.479856759176365,11,0,1,4,2,2,3
2019-01-27,0.0,9.017344467114297,3.1094291265911367,15.236202720296573,37.33213965980304,13.439570277529096,0.0,0.0,11,0,0,5,4,3,3
2019-02-03,0.0,0.0,0.0,11.815830681046322,25.38585496866607,10.452999104744851,5.973142345568487,0.0,12,0,0,3,2,1,2
2019-02-10,0.0,0.0,0.0,9.017344467114297,22.399283795881825,22.399283795881825,4.479856759176365,0.0,10,0,0,5,2,2,2
2019-02-17,0.0,3.7313149519093645,3.7313149519093645,9.639230292432526,19.412712623097583,4.479856759176365,4.479856759176365,0.0,16,0,0,3,3,1,1
