date,rénovation de maison
2018-01-07,0.2696629213483146
2018-01-14,0.0
2018-01-21,0.0
2018-01-28,0.0
2018-02-04,0.3061797752808989
2018-02-11,0.19101123595505617
2018-02-18,0.09550561797752809
2018-02-25,0.0
2018-03-04,0.08426966292134831
2018-03-11,0.08707865168539326
2018-03-18,0.09269662921348315
2018-03-25,0.08707865168539326
2018-04-01,0.0898876404494382
2018-04-08,0.09269662921348315
2018-04-15,0.19662921348314608
2018-04-22,0.2696629213483146
2018-04-29,0.08707865168539326
2018-05-06,0.19101123595505617
2018-05-13,0.0
2018-05-20,0.09550561797752809
2018-05-27,0.08146067415730338
2018-06-03,0.08146067415730338
2018-06-10,0.2808988764044944
2018-06-17,0.09831460674157304
2018-06-24,0.09831460674157304
2018-07-01,0.17696629213483145
2018-07-08,0.42696629213483145
2018-07-15,0.10393258426966293
2018-07-22,0.42134831460674155
2018-07-29,0.14887640449438203
2018-08-05,0.09831460674157304
2018-08-12,0.22752808988764045
2018-08-19,0.19101123595505617
2018-08-26,0.09550561797752809
2018-09-02,0.09550561797752809
2018-09-09,0.21910112359550563
2018-09-16,0.18820224719101122
2018-09-23,0.18258426966292135
2018-09-30,0.18820224719101122
2018-10-07,0.1853932584269663
2018-10-14,0.12921348314606743
2018-10-21,0.09550561797752809
2018-10-28,0.0898876404494382
2018-11-04,0.17415730337078653
2018-11-11,0.08707865168539326
2018-11-18,0.17415730337078653
2018-11-25,0.0
2018-12-02,0.1151685393258427
2018-12-09,0.0898876404494382
2018-12-16,0.2247191011235955
2018-12-23,0.09831460674157304
2018-12-30,0.37359550561797755
2019-01-06,0.3061797752808989
2019-01-13,0.0
2019-01-20,0.3707865168539326
2019-01-27,0.16292134831460675
2019-02-03,0.08426966292134831
2019-02-10,0.1797752808988764
2019-02-17,0.09550561797752809
2019-02-24,0.1853932584269663
2019-03-03,0.08426966292134831
2019-03-10,0.08707865168539326
2019-03-17,0.0
2019-03-24,0.0898876404494382
2019-03-31,0.17696629213483145
2019-04-07,0.0
2019-04-14,0.07584269662921349
2019-04-21,0.0898876404494382
2019-04-28,0.08426966292134831
2019-05-05,0.0
2019-05-12,0.0
2019-05-19,0.08426966292134831
2019-05-26,0.30337078651685395
2019-06-02,0.0
2019-06-09,0.15168539325842698
2019-06-16,0.0
2019-06-23,0.20786516853932585
2019-06-30,0.08707865168539326
2019-07-07,0.08707865168539326
2019-07-14,0.06741573033707865
2019-07-21,0.19662921348314608
2019-07-28,0.07303370786516854
2019-08-04,0.0702247191011236
2019-08-11,0.15730337078651685
2019-08-18,0.0
2019-08-25,0.06741573033707865
2019-09-01,0.0
2019-09-08,0.1544943820224719
2019-09-15,0.19662921348314608
2019-09-22,0.14325842696629212
2019-09-29,0.17415730337078653
2019-10-06,0.0
2019-10-13,0.14887640449438203
2019-10-20,0.1404494382022472
2019-10-27,0.11797752808988764
2019-11-03,0.13764044943820225
2019-11-10,0.06460674157303371
2019-11-17,1.0
2019-11-24,0.16853932584269662
2019-12-01,0.2696629213483146
2019-12-08,0.21629213483146068
2019-12-15,0.07865168539325842
2019-12-22,0.2893258426966292
2019-12-29,0.08146067415730338
2020-01-05,0.06460674157303371
2020-01-12,0.06179775280898876
2020-01-19,0.0
2020-01-26,0.39325842696629215
2020-02-02,0.1151685393258427
2020-02-09,0.17415730337078653
2020-02-16,0.33146067415730335
2020-02-23,0.21348314606741572
2020-03-01,0.0
2020-03-08,0.17415730337078653
2020-03-15,0.05898876404494382
2020-03-22,0.15168539325842698
2020-03-29,0.0
2020-04-05,0.27247191011235955
2020-04-12,0.20786516853932585
2020-04-19,0.21629213483146068
2020-04-26,0.06179775280898876
2020-05-03,0.06460674157303371
2020-05-10,0.05898876404494382
2020-05-17,0.3146067415730337
2020-05-24,0.13202247191011235
2020-05-31,0.18258426966292135
2020-06-07,0.12640449438202248
2020-06-14,0.12921348314606743
2020-06-21,0.48314606741573035
