,geoName,phytothérapie
3,Brittany,53.77358490566038
5,Centre-Val de Loire,67.9245283018868
7,Corsica,70.75471698113208
15,Pays de la Loire,86.32075471698113
18,Provence-Alpes-Côte d'Azur,90.56603773584905
21,Île-de-France,48.11320754716981
22,Grand-est,80.18867924528301
23,Hauts-de-france,44.575471698113205
24,Normandie,46.698113207547166
25,Bourgogne-Franche-Comté,58.018867924528294
26,Nouvelle-Aquitaine,100.0
27,Occitanie,79.95283018867923
28,Auvergne-Rhône-Alpes,86.32075471698113
