date,Livraison de courses
2018-01-07,0.06097560975609756
2018-01-14,0.0
2018-01-21,0.06097560975609756
2018-01-28,0.06097560975609756
2018-02-04,0.0
2018-02-11,0.06097560975609756
2018-02-18,0.0
2018-02-25,0.0
2018-03-04,0.06097560975609756
2018-03-11,0.06097560975609756
2018-03-18,0.21341463414634146
2018-03-25,0.12195121951219512
2018-04-01,0.0
2018-04-08,0.0
2018-04-15,0.0
2018-04-22,0.0
2018-04-29,0.0
2018-05-06,0.0
2018-05-13,0.0
2018-05-20,0.0
2018-05-27,0.0
2018-06-03,0.06097560975609756
2018-06-10,0.06097560975609756
2018-06-17,0.0
2018-06-24,0.0
2018-07-01,0.0
2018-07-08,0.06097560975609756
2018-07-15,0.23780487804878048
2018-07-22,0.06707317073170732
2018-07-29,0.06707317073170732
2018-08-05,0.0
2018-08-12,0.0
2018-08-19,0.13414634146341464
2018-08-26,0.0
2018-09-02,0.0
2018-09-09,0.0
2018-09-16,0.0
2018-09-23,0.0
2018-09-30,0.0
2018-10-07,0.0
2018-10-14,0.06707317073170732
2018-10-21,0.0
2018-10-28,0.21341463414634146
2018-11-04,0.06097560975609756
2018-11-11,0.06097560975609756
2018-11-18,0.0
2018-11-25,0.12195121951219512
2018-12-02,0.06097560975609756
2018-12-09,0.06097560975609756
2018-12-16,0.0
2018-12-23,0.0
2018-12-30,0.06707317073170732
2019-01-06,0.0
2019-01-13,0.06097560975609756
2019-01-20,0.0
2019-01-27,0.0
2019-02-03,0.32926829268292684
2019-02-10,0.0
2019-02-17,0.0
2019-02-24,0.2804878048780488
2019-03-03,0.2073170731707317
2019-03-10,0.06097560975609756
2019-03-17,0.0
2019-03-24,0.0
2019-03-31,0.21341463414634146
2019-04-07,0.0
2019-04-14,0.06097560975609756
2019-04-21,0.0
2019-04-28,0.0
2019-05-05,0.054878048780487805
2019-05-12,0.0
2019-05-19,0.054878048780487805
2019-05-26,0.0
2019-06-02,0.054878048780487805
2019-06-09,0.0
2019-06-16,0.0
2019-06-23,0.06097560975609756
2019-06-30,0.06097560975609756
2019-07-07,0.0
2019-07-14,0.06097560975609756
2019-07-21,0.06097560975609756
2019-07-28,0.06097560975609756
2019-08-04,0.0
2019-08-11,0.0
2019-08-18,0.06707317073170732
2019-08-25,0.21341463414634146
2019-09-01,0.2073170731707317
2019-09-08,0.0
2019-09-15,0.054878048780487805
2019-09-22,0.054878048780487805
2019-09-29,0.054878048780487805
2019-10-06,0.0
2019-10-13,0.054878048780487805
2019-10-20,0.10975609756097561
2019-10-27,0.10975609756097561
2019-11-03,0.054878048780487805
2019-11-10,0.24390243902439024
2019-11-17,0.0
2019-11-24,0.04878048780487805
2019-12-01,0.04878048780487805
2019-12-08,0.0
2019-12-15,0.0
2019-12-22,0.0
2019-12-29,0.0
2020-01-05,0.24390243902439024
2020-01-12,0.04878048780487805
2020-01-19,0.054878048780487805
2020-01-26,0.0
2020-02-02,0.04878048780487805
2020-02-09,0.17682926829268292
2020-02-16,0.04878048780487805
2020-02-23,0.04878048780487805
2020-03-01,0.0
2020-03-08,0.12195121951219512
2020-03-15,0.7317073170731707
2020-03-22,1.0
2020-03-29,0.5304878048780488
2020-04-05,0.31097560975609756
2020-04-12,0.7439024390243902
2020-04-19,0.20121951219512196
2020-04-26,0.042682926829268296
2020-05-03,0.09146341463414634
2020-05-10,0.1524390243902439
2020-05-17,0.2621951219512195
