ticket_taxonomy_tag_name,ticket_geo_region_name,Year,Month,Distribution_of_tickets,Country_chosen
Schmuck anfertigen,Brandenburg,2019,2,NA,0
Schmuck anfertigen,Brandenburg,2019,3,NA,0
Schmuck anfertigen,Brandenburg,2019,4,NA,0
Schmuck anfertigen,Brandenburg,2019,5,NA,0
Schmuck anfertigen,Brandenburg,2019,6,NA,0
Schmuck anfertigen,Brandenburg,2019,7,NA,0
Schmuck anfertigen,Brandenburg,2019,8,NA,0
Schmuck anfertigen,Brandenburg,2019,9,NA,0
Schmuck anfertigen,Brandenburg,2019,10,NA,0
Schmuck anfertigen,Brandenburg,2019,11,NA,0
Schmuck anfertigen,Brandenburg,2020,0,NA,0
Schmuck anfertigen,Brandenburg,2020,1,NA,0
Schmuck anfertigen,Brandenburg,2020,2,NA,0
Schmuck anfertigen,Brandenburg,2020,3,NA,0
Schmuck anfertigen,Brandenburg,2020,4,NA,0
Schmuck anfertigen,Bremen,2019,0,NA,0
Schmuck anfertigen,Bremen,2019,1,NA,0
Schmuck anfertigen,Bremen,2019,2,NA,0
Schmuck anfertigen,Bremen,2019,3,NA,0
Schmuck anfertigen,Bremen,2019,4,NA,0
Schmuck anfertigen,Bremen,2019,5,NA,0
Schmuck anfertigen,Bremen,2019,6,NA,0
Schmuck anfertigen,Bremen,2019,7,NA,0
Schmuck anfertigen,Bremen,2019,8,NA,0
Schmuck anfertigen,Bremen,2019,9,NA,0
Schmuck anfertigen,Bremen,2019,10,NA,0
Schmuck anfertigen,Bremen,2019,11,NA,0
Schmuck anfertigen,Bremen,2020,0,NA,0
Schmuck anfertigen,Bremen,2020,1,NA,0
Schmuck anfertigen,Bremen,2020,2,NA,0
Schmuck anfertigen,Bremen,2020,3,NA,0
Schmuck anfertigen,Bremen,2020,4,NA,0
Schmuck anfertigen,Hamburg,2019,0,NA,0
Schmuck anfertigen,Hamburg,2019,1,NA,0
Schmuck anfertigen,Hamburg,2019,2,NA,0
Schmuck anfertigen,Hamburg,2019,3,NA,0
Schmuck anfertigen,Hamburg,2019,4,NA,0
Schmuck anfertigen,Hamburg,2019,5,NA,0
Schmuck anfertigen,Hamburg,2019,6,NA,0
Schmuck anfertigen,Hamburg,2019,7,NA,0
Schmuck anfertigen,Hamburg,2019,8,NA,0
Schmuck anfertigen,Hamburg,2019,9,NA,0
Schmuck anfertigen,Hamburg,2019,10,NA,0
Schmuck anfertigen,Hamburg,2019,11,NA,0
Schmuck anfertigen,Hamburg,2020,0,NA,0
Schmuck anfertigen,Hamburg,2020,1,NA,0
Schmuck anfertigen,Hamburg,2020,2,NA,0
Schmuck anfertigen,Hamburg,2020,3,NA,0
Schmuck anfertigen,Hamburg,2020,4,NA,0
Schmuck anfertigen,Hessen,2019,0,NA,0
Schmuck anfertigen,Hessen,2019,1,NA,0
Schmuck anfertigen,Hessen,2019,2,NA,0
Schmuck anfertigen,Hessen,2019,3,NA,0
Schmuck anfertigen,Hessen,2019,4,NA,0
Schmuck anfertigen,Hessen,2019,5,NA,0
Schmuck anfertigen,Hessen,2019,6,NA,0
Schmuck anfertigen,Hessen,2019,7,NA,0
Schmuck anfertigen,Hessen,2019,8,NA,0
Schmuck anfertigen,Hessen,2019,9,NA,0
Schmuck anfertigen,Hessen,2019,10,NA,0
Schmuck anfertigen,Hessen,2019,11,NA,0
Schmuck anfertigen,Hessen,2020,0,NA,0
Schmuck anfertigen,Hessen,2020,1,NA,0
Schmuck anfertigen,Hessen,2020,2,NA,0
Schmuck anfertigen,Hessen,2020,3,NA,0
Schmuck anfertigen,Hessen,2020,4,NA,0
Schmuck anfertigen,Niedersachsen,2019,0,NA,0
Schmuck anfertigen,Niedersachsen,2019,1,NA,0
Schmuck anfertigen,Niedersachsen,2019,2,NA,0
Schmuck anfertigen,Niedersachsen,2019,3,NA,0
Schmuck anfertigen,Niedersachsen,2019,4,NA,0
Schmuck anfertigen,Niedersachsen,2019,5,NA,0
Schmuck anfertigen,Niedersachsen,2019,6,NA,0
Schmuck anfertigen,Niedersachsen,2019,7,NA,0
Schmuck anfertigen,Niedersachsen,2019,8,NA,0
Schmuck anfertigen,Niedersachsen,2019,9,NA,0
Schmuck anfertigen,Niedersachsen,2019,10,NA,0
Schmuck anfertigen,Niedersachsen,2019,11,NA,0
Schmuck anfertigen,Niedersachsen,2020,0,NA,0
Schmuck anfertigen,Niedersachsen,2020,1,NA,0
Schmuck anfertigen,Niedersachsen,2020,2,NA,0
Schmuck anfertigen,Niedersachsen,2020,3,NA,0
Schmuck anfertigen,Niedersachsen,2020,4,NA,0
Schmuck anfertigen,Mecklenburg-Vorpommern,2019,0,NA,0
Schmuck anfertigen,Mecklenburg-Vorpommern,2019,1,NA,0
Schmuck anfertigen,Mecklenburg-Vorpommern,2019,2,NA,0
Schmuck anfertigen,Mecklenburg-Vorpommern,2019,3,NA,0
Schmuck anfertigen,Mecklenburg-Vorpommern,2019,4,NA,0
Schmuck anfertigen,Mecklenburg-Vorpommern,2019,5,NA,0
Schmuck anfertigen,Mecklenburg-Vorpommern,2019,6,NA,0
Schmuck anfertigen,Mecklenburg-Vorpommern,2019,7,NA,0
Schmuck anfertigen,Mecklenburg-Vorpommern,2019,8,NA,0
Schmuck anfertigen,Mecklenburg-Vorpommern,2019,9,NA,0
Schmuck anfertigen,Mecklenburg-Vorpommern,2019,10,NA,0
Schmuck anfertigen,Mecklenburg-Vorpommern,2019,11,NA,0
Schmuck anfertigen,Mecklenburg-Vorpommern,2020,0,NA,0
Schmuck anfertigen,Mecklenburg-Vorpommern,2020,1,NA,0
Schmuck anfertigen,Mecklenburg-Vorpommern,2020,2,NA,0
Schmuck anfertigen,Mecklenburg-Vorpommern,2020,3,NA,0
Schmuck anfertigen,Mecklenburg-Vorpommern,2020,4,NA,0
Schmuck anfertigen,Nordrhein-Westfalen,2019,0,NA,0
Schmuck anfertigen,Nordrhein-Westfalen,2019,1,NA,0
Schmuck anfertigen,Nordrhein-Westfalen,2019,2,NA,0
Schmuck anfertigen,Nordrhein-Westfalen,2019,3,NA,0
Schmuck anfertigen,Nordrhein-Westfalen,2019,4,NA,0
Schmuck anfertigen,Nordrhein-Westfalen,2019,5,NA,0
Schmuck anfertigen,Nordrhein-Westfalen,2019,6,NA,0
Schmuck anfertigen,Nordrhein-Westfalen,2019,7,NA,0
Schmuck anfertigen,Nordrhein-Westfalen,2019,8,NA,0
Schmuck anfertigen,Nordrhein-Westfalen,2019,9,NA,0
Schmuck anfertigen,Nordrhein-Westfalen,2019,10,NA,0
Schmuck anfertigen,Nordrhein-Westfalen,2019,11,NA,0
Schmuck anfertigen,Nordrhein-Westfalen,2020,0,NA,0
Schmuck anfertigen,Nordrhein-Westfalen,2020,1,NA,0
Schmuck anfertigen,Nordrhein-Westfalen,2020,2,NA,0
Schmuck anfertigen,Nordrhein-Westfalen,2020,3,NA,0
Schmuck anfertigen,Nordrhein-Westfalen,2020,4,NA,0
Schmuck anfertigen,Rheinland-Pfalz,2019,0,NA,0
Schmuck anfertigen,Rheinland-Pfalz,2019,1,NA,0
Schmuck anfertigen,Rheinland-Pfalz,2019,2,NA,0
Schmuck anfertigen,Rheinland-Pfalz,2019,3,NA,0
Schmuck anfertigen,Rheinland-Pfalz,2019,4,NA,0
Schmuck anfertigen,Rheinland-Pfalz,2019,5,NA,0
Schmuck anfertigen,Rheinland-Pfalz,2019,6,NA,0
Schmuck anfertigen,Rheinland-Pfalz,2019,7,NA,0
Schmuck anfertigen,Rheinland-Pfalz,2019,8,NA,0
Schmuck anfertigen,Rheinland-Pfalz,2019,9,NA,0
Schmuck anfertigen,Rheinland-Pfalz,2019,10,NA,0
Schmuck anfertigen,Rheinland-Pfalz,2019,11,NA,0
Schmuck anfertigen,Rheinland-Pfalz,2020,0,NA,0
Schmuck anfertigen,Rheinland-Pfalz,2020,1,NA,0
Schmuck anfertigen,Rheinland-Pfalz,2020,2,NA,0
Schmuck anfertigen,Rheinland-Pfalz,2020,3,NA,0
Schmuck anfertigen,Rheinland-Pfalz,2020,4,NA,0
Schmuck anfertigen,Saarland,2019,0,NA,0
Schmuck anfertigen,Saarland,2019,1,NA,0
Schmuck anfertigen,Saarland,2019,2,NA,0
Schmuck anfertigen,Saarland,2019,3,NA,0
Schmuck anfertigen,Saarland,2019,4,NA,0
Schmuck anfertigen,Saarland,2019,5,NA,0
Schmuck anfertigen,Saarland,2019,6,NA,0
Schmuck anfertigen,Saarland,2019,7,NA,0
Schmuck anfertigen,Saarland,2019,8,NA,0
Schmuck anfertigen,Saarland,2019,9,NA,0
Schmuck anfertigen,Saarland,2019,10,NA,0
Schmuck anfertigen,Saarland,2019,11,NA,0
Schmuck anfertigen,Saarland,2020,0,NA,0
Schmuck anfertigen,Saarland,2020,1,NA,0
Schmuck anfertigen,Saarland,2020,2,NA,0
Schmuck anfertigen,Saarland,2020,3,NA,0
Schmuck anfertigen,Saarland,2020,4,NA,0
Schmuck anfertigen,Sachsen,2019,0,NA,0
Schmuck anfertigen,Sachsen,2019,1,NA,0
Schmuck anfertigen,Sachsen,2019,2,NA,0
Schmuck anfertigen,Sachsen,2019,3,NA,0
Schmuck anfertigen,Sachsen,2019,4,NA,0
Schmuck anfertigen,Sachsen,2019,5,NA,0
Schmuck anfertigen,Sachsen,2019,6,NA,0
Schmuck anfertigen,Sachsen,2019,7,NA,0
Schmuck anfertigen,Sachsen,2019,8,NA,0
Schmuck anfertigen,Sachsen,2019,9,NA,0
Schmuck anfertigen,Sachsen,2019,10,NA,0
Schmuck anfertigen,Sachsen,2019,11,NA,0
Schmuck anfertigen,Sachsen,2020,0,NA,0
Schmuck anfertigen,Sachsen,2020,1,NA,0
Schmuck anfertigen,Sachsen,2020,2,NA,0
Schmuck anfertigen,Sachsen,2020,3,NA,0
Schmuck anfertigen,Sachsen,2020,4,NA,0
Schmuck anfertigen,Sachsen-Anhalt,2019,0,NA,0
Schmuck anfertigen,Sachsen-Anhalt,2019,1,NA,0
Schmuck anfertigen,Sachsen-Anhalt,2019,2,NA,0
Schmuck anfertigen,Sachsen-Anhalt,2019,3,NA,0
Schmuck anfertigen,Sachsen-Anhalt,2019,4,NA,0
Schmuck anfertigen,Sachsen-Anhalt,2019,5,NA,0
Schmuck anfertigen,Sachsen-Anhalt,2019,6,NA,0
Schmuck anfertigen,Sachsen-Anhalt,2019,7,NA,0
Schmuck anfertigen,Sachsen-Anhalt,2019,8,NA,0
Schmuck anfertigen,Sachsen-Anhalt,2019,9,NA,0
Schmuck anfertigen,Sachsen-Anhalt,2019,10,NA,0
Schmuck anfertigen,Sachsen-Anhalt,2019,11,NA,0
Schmuck anfertigen,Sachsen-Anhalt,2020,0,NA,0
Schmuck anfertigen,Sachsen-Anhalt,2020,1,NA,0
Schmuck anfertigen,Sachsen-Anhalt,2020,2,NA,0
Schmuck anfertigen,Sachsen-Anhalt,2020,3,NA,0
Schmuck anfertigen,Sachsen-Anhalt,2020,4,NA,0
Schmuck anfertigen,Schleswig-Holstein,2019,0,NA,0
Schmuck anfertigen,Schleswig-Holstein,2019,1,NA,0
Schmuck anfertigen,Schleswig-Holstein,2019,2,NA,0
Schmuck anfertigen,Schleswig-Holstein,2019,3,NA,0
Schmuck anfertigen,Schleswig-Holstein,2019,4,NA,0
Schmuck anfertigen,Schleswig-Holstein,2019,5,NA,0
Schmuck anfertigen,Schleswig-Holstein,2019,6,NA,0
Schmuck anfertigen,Schleswig-Holstein,2019,7,NA,0
Schmuck anfertigen,Schleswig-Holstein,2019,8,NA,0
Schmuck anfertigen,Schleswig-Holstein,2019,9,NA,0
Schmuck anfertigen,Schleswig-Holstein,2019,10,NA,0
Schmuck anfertigen,Schleswig-Holstein,2019,11,NA,0
Schmuck anfertigen,Schleswig-Holstein,2020,0,NA,0
Schmuck anfertigen,Schleswig-Holstein,2020,1,NA,0
Schmuck anfertigen,Schleswig-Holstein,2020,2,NA,0
Schmuck anfertigen,Schleswig-Holstein,2020,3,NA,0
Schmuck anfertigen,Schleswig-Holstein,2020,4,NA,0
Schmuck anfertigen,Thüringen,2019,0,NA,0
Schmuck anfertigen,Thüringen,2019,1,NA,0
Schmuck anfertigen,Thüringen,2019,2,NA,0
Schmuck anfertigen,Thüringen,2019,3,NA,0
Schmuck anfertigen,Thüringen,2019,4,NA,0
Schmuck anfertigen,Thüringen,2019,5,NA,0
Schmuck anfertigen,Thüringen,2019,6,NA,0
Schmuck anfertigen,Thüringen,2019,7,NA,0
Schmuck anfertigen,Thüringen,2019,8,NA,0
Schmuck anfertigen,Thüringen,2019,9,NA,0
Schmuck anfertigen,Thüringen,2019,10,NA,0
Schmuck anfertigen,Thüringen,2019,11,NA,0
Schmuck anfertigen,Thüringen,2020,0,NA,0
Schmuck anfertigen,Thüringen,2020,1,NA,0
Schmuck anfertigen,Thüringen,2020,2,NA,0
Schmuck anfertigen,Thüringen,2020,3,NA,0
Schmuck anfertigen,Thüringen,2020,4,NA,0
Vorhänge anbringen oder austauschen,Deutschland,2019,0,0.025232613152499604,1
Vorhänge anbringen oder austauschen,Deutschland,2019,1,0.05756189875413972,1
Vorhänge anbringen oder austauschen,Deutschland,2019,2,0.08011354675918624,1
Vorhänge anbringen oder austauschen,Deutschland,2019,3,0.1742627345844504,1
Vorhänge anbringen oder austauschen,Deutschland,2019,4,0.10566156757609212,1
Vorhänge anbringen oder austauschen,Deutschland,2019,5,0.2371865636334963,1
Vorhänge anbringen oder austauschen,Deutschland,2019,6,0.13483677653366977,1
Vorhänge anbringen oder austauschen,Deutschland,2019,7,0.09225674183882668,1
Vorhänge anbringen oder austauschen,Deutschland,2019,8,0.05172685696262419,1
Vorhänge anbringen oder austauschen,Deutschland,2019,9,0.019712979025390317,1
Vorhänge anbringen oder austauschen,Deutschland,2019,10,0.00946222993218735,1
Vorhänge anbringen oder austauschen,Deutschland,2019,11,0.011985491247437311,1
Vorhänge anbringen oder austauschen,Deutschland,2020,0,0.041388092964024195,1
Vorhänge anbringen oder austauschen,Deutschland,2020,1,0.07004138809296402,1
Vorhänge anbringen oder austauschen,Deutschland,2020,2,0.18338108882521492,1
Vorhänge anbringen oder austauschen,Deutschland,2020,3,0.41865647882839857,1
Vorhänge anbringen oder austauschen,Deutschland,2020,4,0.28653295128939826,1
Vorhänge anbringen oder austauschen,Baden-Württemberg,2019,0,0.03049223174096122,0
Vorhänge anbringen oder austauschen,Baden-Württemberg,2019,1,0.07187454624655146,0
Vorhänge anbringen oder austauschen,Baden-Württemberg,2019,2,0.09467111950050817,0
Vorhänge anbringen oder austauschen,Baden-Württemberg,2019,3,0.1372150428343255,0
Vorhänge anbringen oder austauschen,Baden-Württemberg,2019,4,0.11833889937563521,0
Vorhänge anbringen oder austauschen,Baden-Württemberg,2019,5,0.22419050384782924,0
Vorhänge anbringen oder austauschen,Baden-Württemberg,2019,6,0.10672281109336428,0
Vorhänge anbringen oder austauschen,Baden-Württemberg,2019,7,0.09873675039930299,0
Vorhänge anbringen oder austauschen,Baden-Württemberg,2019,8,0.023232176564541886,0
Vorhänge anbringen oder austauschen,Baden-Württemberg,2019,9,0.047190358646725696,0
Vorhänge anbringen oder austauschen,Baden-Württemberg,2019,10,0.027588209670393493,0
Vorhänge anbringen oder austauschen,Baden-Württemberg,2019,11,0.0197473500798606,0
Vorhänge anbringen oder austauschen,Baden-Württemberg,2020,0,0.07437248218159281,0
Vorhänge anbringen oder austauschen,Baden-Württemberg,2020,1,0.07437248218159279,0
Vorhänge anbringen oder austauschen,Baden-Württemberg,2020,2,0.10907964053300277,0
Vorhänge anbringen oder austauschen,Baden-Württemberg,2020,3,0.4415866129532073,0
Vorhänge anbringen oder austauschen,Baden-Württemberg,2020,4,0.3005887821506043,0
Vorhänge anbringen oder austauschen,Bayern,2019,0,0.016318537859007835,0
Vorhänge anbringen oder austauschen,Bayern,2019,1,0.0677219321148825,0
Vorhänge anbringen oder austauschen,Bayern,2019,2,0.11618798955613577,0
Vorhänge anbringen oder austauschen,Bayern,2019,3,0.17216057441253263,0
Vorhänge anbringen oder austauschen,Bayern,2019,4,0.09954308093994778,0
Vorhänge anbringen oder austauschen,Bayern,2019,5,0.22323759791122716,0
Vorhänge anbringen oder austauschen,Bayern,2019,6,0.10933420365535249,0
Vorhänge anbringen oder austauschen,Bayern,2019,7,0.1068864229765013,0
Vorhänge anbringen oder austauschen,Bayern,2019,8,0.028720626631853784,0
Vorhänge anbringen oder austauschen,Bayern,2019,9,0.019582245430809397,0
Vorhänge anbringen oder austauschen,Bayern,2019,10,0.012238903394255873,0
Vorhänge anbringen oder austauschen,Bayern,2019,11,0.02806788511749347,0
Vorhänge anbringen oder austauschen,Bayern,2020,0,0.04786324786324787,0
Vorhänge anbringen oder austauschen,Bayern,2020,1,0.04786324786324787,0
Vorhänge anbringen oder austauschen,Bayern,2020,2,0.2051282051282051,0
Vorhänge anbringen oder austauschen,Bayern,2020,3,0.4188034188034188,0
Vorhänge anbringen oder austauschen,Bayern,2020,4,0.2803418803418803,0
Vorhänge anbringen oder austauschen,Berlin,2019,0,0.03845432376664791,0
Vorhänge anbringen oder austauschen,Berlin,2019,1,0.04595760645282311,0
Vorhänge anbringen oder austauschen,Berlin,2019,2,0.10579628587507035,0
Vorhänge anbringen oder austauschen,Berlin,2019,3,0.20446445319827428,0
Vorhänge anbringen oder austauschen,Berlin,2019,4,0.10317013693490903,0
Vorhänge anbringen oder austauschen,Berlin,2019,5,0.24835865691239922,0
Vorhänge anbringen oder austauschen,Berlin,2019,6,0.11254924029262807,0
Vorhänge anbringen oder austauschen,Berlin,2019,7,0.05815044081785782,0
Vorhänge anbringen oder austauschen,Berlin,2019,8,0.03601575689364098,0
Vorhänge anbringen oder austauschen,Berlin,2019,9,0.023447758394297507,0
Vorhänge anbringen oder austauschen,Berlin,2019,10,0.016882386043894203,0
Vorhänge anbringen oder austauschen,Berlin,2019,11,0.006752954417557681,0
Vorhänge anbringen oder austauschen,Berlin,2020,0,0.08084406686763498,0
Vorhänge anbringen oder austauschen,Berlin,2020,1,0.05755001370238423,0
Vorhänge anbringen oder austauschen,Berlin,2020,2,0.11071526445601536,0
Vorhänge anbringen oder austauschen,Berlin,2020,3,0.4247739106604549,0
Vorhänge anbringen oder austauschen,Berlin,2020,4,0.32611674431351056,0
Vorhänge anbringen oder austauschen,Brandenburg,2019,0,0.022200772200772198,0
Vorhänge anbringen oder austauschen,Brandenburg,2019,1,0.0666023166023166,0
Vorhänge anbringen oder austauschen,Brandenburg,2019,2,0.039382239382239385,0
Vorhänge anbringen oder austauschen,Brandenburg,2019,3,0.13706563706563707,0
Vorhänge anbringen oder austauschen,Brandenburg,2019,4,0.1322393822393822,0
Vorhänge anbringen oder austauschen,Brandenburg,2019,5,0.2918918918918919,0
Vorhänge anbringen oder austauschen,Brandenburg,2019,6,0.1447876447876448,0
Vorhänge anbringen oder austauschen,Brandenburg,2019,7,0.06756756756756756,0
Vorhänge anbringen oder austauschen,Brandenburg,2019,8,0.04015444015444016,0
Vorhänge anbringen oder austauschen,Brandenburg,2019,9,0.040540540540540536,0
Vorhänge anbringen oder austauschen,Brandenburg,2019,10,0.002895752895752896,0
Vorhänge anbringen oder austauschen,Brandenburg,2019,11,0.014671814671814673,0
Vorhänge anbringen oder austauschen,Brandenburg,2020,0,0.05438365194462756,0
Vorhänge anbringen oder austauschen,Brandenburg,2020,1,0.11206328279499013,0
Vorhänge anbringen oder austauschen,Brandenburg,2020,2,0.15952537903757422,0
Vorhänge anbringen oder austauschen,Brandenburg,2020,3,0.3642056690837178,0
Vorhänge anbringen oder austauschen,Brandenburg,2020,4,0.30982201713909024,0
Vorhänge anbringen oder austauschen,Bremen,2019,0,0.0,0
Vorhänge anbringen oder austauschen,Bremen,2019,1,0.06546355272469923,0
Vorhänge anbringen oder austauschen,Bremen,2019,2,0.0813871196036801,0
Vorhänge anbringen oder austauschen,Bremen,2019,3,0.14508138711960372,0
Vorhänge anbringen oder austauschen,Bremen,2019,4,0.10084925690021229,0
Vorhänge anbringen oder austauschen,Bremen,2019,5,0.1910828025477707,0
Vorhänge anbringen oder austauschen,Bremen,2019,6,0.17427459306440202,0
Vorhänge anbringen oder austauschen,Bremen,2019,7,0.11234961075725407,0
Vorhänge anbringen oder austauschen,Bremen,2019,8,0.050955414012738856,0
Vorhänge anbringen oder austauschen,Bremen,2019,9,0.020346779900920025,0
Vorhänge anbringen oder austauschen,Bremen,2019,10,0.03980891719745222,0
Vorhänge anbringen oder austauschen,Bremen,2019,11,0.018400566171266806,0
Vorhänge anbringen oder austauschen,Bremen,2020,0,0.15200368493781669,0
Vorhänge anbringen oder austauschen,Bremen,2020,1,0.10133578995854445,0
Vorhänge anbringen oder austauschen,Bremen,2020,2,0.21004145555043757,0
Vorhänge anbringen oder austauschen,Bremen,2020,3,0.2095808383233533,0
Vorhänge anbringen oder austauschen,Bremen,2020,4,0.3270382312298479,0
Vorhänge anbringen oder austauschen,Hamburg,2019,0,0.010328800137717338,0
Vorhänge anbringen oder austauschen,Hamburg,2019,1,0.05250473403339645,0
Vorhänge anbringen oder austauschen,Hamburg,2019,2,0.10741952143226029,0
Vorhänge anbringen oder austauschen,Hamburg,2019,3,0.22034773627130322,0
Vorhänge anbringen oder austauschen,Hamburg,2019,4,0.061112067481494246,0
Vorhänge anbringen oder austauschen,Hamburg,2019,5,0.22792218970562922,0
Vorhänge anbringen oder austauschen,Hamburg,2019,6,0.08004820106730935,0
Vorhänge anbringen oder austauschen,Hamburg,2019,7,0.1213634016181787,0
Vorhänge anbringen oder austauschen,Hamburg,2019,8,0.0364950938199346,0
Vorhänge anbringen oder austauschen,Hamburg,2019,9,0.022379066965054227,0
Vorhänge anbringen oder austauschen,Hamburg,2019,10,0.04561886727491824,0
Vorhänge anbringen oder austauschen,Hamburg,2019,11,0.01446032019280427,0
Vorhänge anbringen oder austauschen,Hamburg,2020,0,0.09718172983479106,0
Vorhänge anbringen oder austauschen,Hamburg,2020,1,0.08422416585681891,0
Vorhänge anbringen oder austauschen,Hamburg,2020,2,0.17233560090702948,0
Vorhänge anbringen oder austauschen,Hamburg,2020,3,0.4356980887593132,0
Vorhänge anbringen oder austauschen,Hamburg,2020,4,0.2105604146420473,0
Vorhänge anbringen oder austauschen,Hessen,2019,0,0.04206854093987276,0
Vorhänge anbringen oder austauschen,Hessen,2019,1,0.047198850810588965,0
Vorhänge anbringen oder austauschen,Hessen,2019,2,0.0886517545659758,0
Vorhänge anbringen oder austauschen,Hessen,2019,3,0.1621177919146316,0
Vorhänge anbringen oder austauschen,Hessen,2019,4,0.10876256925918325,0
Vorhänge anbringen oder austauschen,Hessen,2019,5,0.23886722758054588,0
Vorhänge anbringen oder austauschen,Hessen,2019,6,0.10876256925918325,0
Vorhänge anbringen oder austauschen,Hessen,2019,7,0.09850194951775086,0
Vorhänge anbringen oder austauschen,Hessen,2019,8,0.05417607223476298,0
Vorhänge anbringen oder austauschen,Hessen,2019,9,0.01641699158629181,0
Vorhänge anbringen oder austauschen,Hessen,2019,10,0.020521239482864762,0
Vorhänge anbringen oder austauschen,Hessen,2019,11,0.013954442848348037,0
Vorhänge anbringen oder austauschen,Hessen,2020,0,0.03209700427960057,0
Vorhänge anbringen oder austauschen,Hessen,2020,1,0.06419400855920114,0
Vorhänge anbringen oder austauschen,Hessen,2020,2,0.16547788873038516,0
Vorhänge anbringen oder austauschen,Hessen,2020,3,0.46362339514978607,0
Vorhänge anbringen oder austauschen,Hessen,2020,4,0.27460770328102707,0
Vorhänge anbringen oder austauschen,Niedersachsen,2019,0,0.021251931993817613,0
Vorhänge anbringen oder austauschen,Niedersachsen,2019,1,0.05312982998454404,0
