date,stage anglais
2018-01-07,0.4119496855345912
2018-01-14,0.1069182389937107
2018-01-21,0.07232704402515723
2018-01-28,0.11006289308176101
2018-02-04,0.4528301886792453
2018-02-11,0.39622641509433965
2018-02-18,0.4056603773584906
2018-02-25,0.07547169811320754
2018-03-04,0.3836477987421384
2018-03-11,1.0
2018-03-18,0.7295597484276729
2018-03-25,0.07547169811320754
2018-04-01,0.3270440251572327
2018-04-08,0.07547169811320754
2018-04-15,0.08176100628930817
2018-04-22,0.41823899371069184
2018-04-29,0.3333333333333333
2018-05-06,0.07232704402515723
2018-05-13,0.32075471698113206
2018-05-20,0.07547169811320754
2018-05-27,0.4716981132075472
2018-06-03,0.07232704402515723
2018-06-10,0.4025157232704403
2018-06-17,0.0
2018-06-24,0.07232704402515723
2018-07-01,0.06918238993710692
2018-07-08,0.07232704402515723
2018-07-15,0.07232704402515723
2018-07-22,0.0
2018-07-29,0.3867924528301887
2018-08-05,0.4056603773584906
2018-08-12,0.06918238993710692
2018-08-19,0.34591194968553457
2018-08-26,0.06918238993710692
2018-09-02,0.3805031446540881
2018-09-09,0.07232704402515723
2018-09-16,0.36477987421383645
2018-09-23,0.6792452830188679
2018-09-30,0.14779874213836477
2018-10-07,0.1540880503144654
2018-10-14,0.07547169811320754
2018-10-21,0.07547169811320754
2018-10-28,0.0
2018-11-04,0.07232704402515723
2018-11-11,0.0
2018-11-18,0.0
2018-11-25,0.0
2018-12-02,0.4339622641509434
2018-12-09,0.2861635220125786
2018-12-16,0.07547169811320754
2018-12-23,0.08490566037735849
2018-12-30,0.07861635220125786
2019-01-06,0.36477987421383645
2019-01-13,0.4308176100628931
2019-01-20,0.41823899371069184
2019-01-27,0.06918238993710692
2019-02-03,0.4968553459119497
2019-02-10,0.6729559748427673
2019-02-17,0.0
2019-02-24,0.08176100628930817
2019-03-03,0.42138364779874216
2019-03-10,0.11006289308176101
2019-03-17,0.44025157232704404
2019-03-24,0.14465408805031446
2019-03-31,0.0660377358490566
2019-04-07,0.09748427672955975
2019-04-14,0.3018867924528302
2019-04-21,0.1949685534591195
2019-04-28,0.34591194968553457
2019-05-05,0.46855345911949686
2019-05-12,0.06289308176100629
2019-05-19,0.09119496855345911
2019-05-26,0.3490566037735849
2019-06-02,0.2641509433962264
2019-06-09,0.3270440251572327
2019-06-16,0.0
2019-06-23,0.3522012578616352
2019-06-30,0.6257861635220126
2019-07-07,0.33647798742138363
2019-07-14,0.0
2019-07-21,0.06289308176100629
2019-07-28,0.29559748427672955
2019-08-04,0.0
2019-08-11,0.059748427672955975
2019-08-18,0.12578616352201258
2019-08-25,0.6572327044025157
2019-09-01,0.059748427672955975
2019-09-08,0.059748427672955975
2019-09-15,0.08490566037735849
2019-09-22,0.4056603773584906
2019-09-29,0.25471698113207547
2019-10-06,0.11949685534591195
2019-10-13,0.2641509433962264
2019-10-20,0.09119496855345911
2019-10-27,0.3081761006289308
2019-11-03,0.389937106918239
2019-11-10,0.4811320754716981
2019-11-17,0.25157232704402516
2019-11-24,0.389937106918239
2019-12-01,0.1792452830188679
2019-12-08,0.3081761006289308
2019-12-15,0.24842767295597484
2019-12-22,0.2641509433962264
2019-12-29,0.059748427672955975
2020-01-05,0.0
2020-01-12,0.11006289308176101
2020-01-19,0.36477987421383645
2020-01-26,0.05345911949685535
2020-02-02,0.05660377358490566
2020-02-09,0.3584905660377358
2020-02-16,0.11320754716981132
2020-02-23,0.3584905660377358
2020-03-01,0.0
2020-03-08,0.3490566037735849
2020-03-15,0.3081761006289308
2020-03-22,0.25157232704402516
2020-03-29,0.25157232704402516
2020-04-05,0.050314465408805034
2020-04-12,0.0
2020-04-19,0.0
2020-04-26,0.48742138364779874
2020-05-03,0.25157232704402516
2020-05-10,0.2641509433962264
2020-05-17,0.2358490566037736
2020-05-24,0.330188679245283
2020-05-31,0.09748427672955975
2020-06-07,0.0
2020-06-14,0.07861635220125786
2020-06-21,
