date,stage anglais
2018-01-07,0.13725490196078433
2018-01-14,0.2679738562091503
2018-01-21,0.5751633986928104
2018-01-28,0.20261437908496732
2018-02-04,0.33986928104575165
2018-02-11,0.45751633986928103
2018-02-18,0.2679738562091503
2018-02-25,0.12418300653594772
2018-03-04,0.7124183006535948
2018-03-11,0.26143790849673204
2018-03-18,0.7320261437908496
2018-03-25,0.673202614379085
2018-04-01,0.28104575163398693
2018-04-08,0.28104575163398693
2018-04-15,0.30718954248366015
2018-04-22,0.1437908496732026
2018-04-29,0.13725490196078433
2018-05-06,0.4444444444444444
2018-05-13,0.20915032679738563
2018-05-20,1.0
2018-05-27,0.13725490196078433
2018-06-03,0.1437908496732026
2018-06-10,0.13725490196078433
2018-06-17,0.1437908496732026
2018-06-24,0.1437908496732026
2018-07-01,0.13725490196078433
2018-07-08,0.2875816993464052
2018-07-15,0.0
2018-07-22,0.5032679738562091
2018-07-29,0.5098039215686274
2018-08-05,0.1503267973856209
2018-08-12,0.0
2018-08-19,0.1503267973856209
2018-08-26,0.49673202614379086
2018-09-02,0.3464052287581699
2018-09-09,0.5620915032679739
2018-09-16,0.33986928104575165
2018-09-23,0.6274509803921569
2018-09-30,0.33986928104575165
2018-10-07,0.2875816993464052
2018-10-14,0.7124183006535948
2018-10-21,0.1437908496732026
2018-10-28,0.477124183006536
2018-11-04,0.738562091503268
2018-11-11,0.477124183006536
2018-11-18,0.6013071895424836
2018-11-25,0.42483660130718953
2018-12-02,0.13725490196078433
2018-12-09,0.28104575163398693
2018-12-16,0.6274509803921569
2018-12-23,0.5098039215686274
2018-12-30,0.0
2019-01-06,0.5882352941176471
2019-01-13,0.2679738562091503
2019-01-20,0.13071895424836602
2019-01-27,0.6274509803921569
2019-02-03,0.8496732026143791
2019-02-10,0.20261437908496732
2019-02-17,0.3333333333333333
2019-02-24,0.13725490196078433
2019-03-03,0.26143790849673204
2019-03-10,0.0
2019-03-17,0.13725490196078433
2019-03-24,0.3333333333333333
2019-03-31,0.5816993464052288
2019-04-07,0.38562091503267976
2019-04-14,0.2679738562091503
2019-04-21,0.46405228758169936
2019-04-28,0.13071895424836602
2019-05-05,0.5686274509803921
2019-05-12,0.8431372549019608
2019-05-19,0.2549019607843137
2019-05-26,0.47058823529411764
2019-06-02,0.2549019607843137
2019-06-09,0.1830065359477124
2019-06-16,0.5947712418300654
2019-06-23,0.46405228758169936
2019-06-30,0.0
2019-07-07,0.5816993464052288
2019-07-14,0.0
2019-07-21,0.0
2019-07-28,0.13725490196078433
2019-08-04,0.0
2019-08-11,0.1437908496732026
2019-08-18,0.1503267973856209
2019-08-25,0.6666666666666666
2019-09-01,0.0
2019-09-08,0.12418300653594772
2019-09-15,0.1895424836601307
2019-09-22,0.24836601307189543
2019-09-29,0.1895424836601307
2019-10-06,0.7450980392156863
2019-10-13,0.12418300653594772
2019-10-20,0.0
2019-10-27,0.24183006535947713
2019-11-03,0.29411764705882354
2019-11-10,0.1830065359477124
2019-11-17,0.40522875816993464
2019-11-24,0.5032679738562091
2019-12-01,0.2875816993464052
2019-12-08,0.22875816993464052
2019-12-15,0.17647058823529413
2019-12-22,0.2549019607843137
2019-12-29,0.0
2020-01-05,0.45098039215686275
2020-01-12,0.1111111111111111
2020-01-19,0.673202614379085
2020-01-26,0.16993464052287582
2020-02-02,0.8300653594771242
2020-02-09,0.49019607843137253
2020-02-16,0.43790849673202614
2020-02-23,0.21568627450980393
2020-03-01,0.1111111111111111
2020-03-08,0.6470588235294118
2020-03-15,0.10457516339869281
2020-03-22,0.37254901960784315
2020-03-29,0.3333333333333333
2020-04-05,0.1568627450980392
2020-04-12,0.38562091503267976
2020-04-19,0.10457516339869281
2020-04-26,0.19607843137254902
2020-05-03,0.19607843137254902
2020-05-10,0.0
2020-05-17,0.16339869281045752
2020-05-24,0.1111111111111111
2020-05-31,0.1568627450980392
2020-06-07,0.39869281045751637
2020-06-14,0.0
2020-06-21,
