date,stage anglais
2018-01-07,1.0
2018-01-14,0.0009956047691896748
2018-01-21,0.0009713217260387073
2018-01-28,0.465821616765013
2018-02-04,0.002525436487700639
2018-02-11,0.0005099439061703213
2018-02-18,0.4660644471965227
2018-02-25,0.2778708627765232
2018-03-04,0.40943639056846604
2018-03-11,0.2796435249265438
2018-03-18,0.18916490614603823
2018-03-25,0.478594497462422
2018-04-01,0.2866127583108715
2018-04-08,0.29477186080959666
2018-04-15,0.0011413030280954812
2018-04-22,0.000534226949321289
2018-04-29,0.20448750637429883
2018-05-06,0.0016512469342658024
2018-05-13,0.46992545105752653
2018-05-20,0.28935674218693086
2018-05-27,0.1922488526262111
2018-06-03,0.2861028144047012
2018-06-10,0.18816930137684854
2018-06-17,0.000534226949321289
2018-06-24,0.000534226949321289
2018-07-01,0.756538209368398
2018-07-08,0.30295524635147275
2018-07-15,0.0
2018-07-22,0.21677472620868846
2018-07-29,0.001966926495228382
2018-08-05,0.2249338287074136
2018-08-12,0.0
2018-08-19,0.0005585099924722567
2018-08-26,0.000534226949321289
2018-09-02,0.0
2018-09-09,0.796313834049683
2018-09-16,0.20123357859206914
2018-09-23,0.29615599426920186
2018-09-30,0.29372768995410503
2018-10-07,0.001068453898642578
2018-10-14,0.5086083387970181
2018-10-21,0.3024210194021515
2018-10-28,0.000534226949321289
2018-11-04,0.27893931667516575
2018-11-11,0.19635268691872465
2018-11-18,0.0023068890993419295
2018-11-25,0.0015783978048128993
2018-12-02,0.5553289138194799
2018-12-09,0.00104417085549161
2018-12-16,0.28663704135402246
2018-12-23,0.3024695854884534
2018-12-30,0.0
2019-01-06,0.4701439984458852
2019-01-13,0.0009956047691896748
2019-01-20,0.26973604332094897
2019-01-27,0.27163012068672443
2019-02-03,0.0032053616959277337
2019-02-10,0.20065078555644594
2019-02-17,0.2039775624681285
2019-02-24,0.4696583375828659
2019-03-03,0.0009713217260387073
2019-03-10,0.465068842427333
2019-03-17,0.0005099439061703213
2019-03-24,0.19705689517010272
2019-03-31,0.2878269104684199
2019-04-07,0.001432699545907093
2019-04-14,0.60476918967485
2019-04-21,0.47779315703844005
2019-04-28,0.18406546708433502
2019-05-05,0.18452684490420337
2019-05-12,0.2875355139506083
2019-05-19,0.46601588111022074
2019-05-26,0.2792307131929773
2019-06-02,0.0009470386828877395
2019-06-09,0.2699303076661567
2019-06-16,0.0009713217260387073
2019-06-23,0.00048566086301935363
2019-06-30,0.0
2019-07-07,0.4836210873946723
2019-07-14,0.407955124936257
2019-07-21,0.5140234574196838
2019-07-28,0.31055583885772564
2019-08-04,0.22160705179573104
2019-08-11,0.000534226949321289
2019-08-18,0.0005585099924722567
2019-08-25,0.002574002574002574
2019-09-01,0.18357980622131564
2019-09-08,0.2778708627765232
2019-09-15,0.18428401447269374
2019-09-22,0.26320390471333865
2019-09-29,0.43721619193317307
2019-10-06,0.00407955124936257
2019-10-13,0.26563220902843543
2019-10-20,0.2610912799592045
2019-10-27,0.4333309050290183
2019-11-03,0.2540249144022729
2019-11-10,0.16794152643209245
2019-11-17,0.0015783978048128993
2019-11-24,0.4088050314465409
2019-12-01,0.376387168839999
2019-12-08,0.16811150773414926
2019-12-15,0.6697020470605376
2019-12-22,0.25387921614336706
2019-12-29,0.25293217746047936
2020-01-05,0.4086107671013331
2020-01-12,0.2370267841965955
2020-01-19,0.0004370947767174182
2020-01-26,0.23724533158495423
2020-02-02,0.002136907797285156
2020-02-09,0.0008256234671329012
2020-02-16,0.1688885651149802
2020-02-23,0.15990383914912215
2020-03-01,0.1554357592093441
2020-03-08,0.22986328646706006
2020-03-15,0.00038852869041548283
2020-03-22,0.19637696996187562
2020-03-29,0.1359121925159661
2020-04-05,0.0005827930356232243
2020-04-12,0.2054831111434885
2020-04-19,0.13909327116874287
2020-04-26,0.49522838202083486
2020-05-03,0.1312741312741313
2020-05-10,0.0
2020-05-17,0.21274374104562785
2020-05-24,0.21356936451276073
2020-05-31,0.19640125300502662
2020-06-07,0.0005827930356232243
2020-06-14,0.0
2020-06-21,
