date,stage anglais
2018-01-07,0.125
2018-01-14,0.24404761904761904
2018-01-21,0.23809523809523808
2018-01-28,0.18452380952380953
2018-02-04,0.6190476190476191
2018-02-11,0.125
2018-02-18,0.24404761904761904
2018-02-25,0.1130952380952381
2018-03-04,0.3630952380952381
2018-03-11,0.5476190476190477
2018-03-18,0.36904761904761907
2018-03-25,0.31547619047619047
2018-04-01,0.25595238095238093
2018-04-08,0.25595238095238093
2018-04-15,0.27976190476190477
2018-04-22,0.13095238095238096
2018-04-29,0.125
2018-05-06,0.40476190476190477
2018-05-13,0.19047619047619047
2018-05-20,0.9285714285714286
2018-05-27,0.125
2018-06-03,0.13095238095238096
2018-06-10,0.125
2018-06-17,0.13095238095238096
2018-06-24,0.13095238095238096
2018-07-01,0.44642857142857145
2018-07-08,0.2619047619047619
2018-07-15,0.0
2018-07-22,0.13690476190476192
2018-07-29,0.48214285714285715
2018-08-05,0.13690476190476192
2018-08-12,0.0
2018-08-19,0.13690476190476192
2018-08-26,0.13095238095238096
2018-09-02,0.0
2018-09-09,0.19642857142857142
2018-09-16,0.3273809523809524
2018-09-23,0.5952380952380952
2018-09-30,0.0
2018-10-07,0.2619047619047619
2018-10-14,0.6726190476190477
2018-10-21,0.13095238095238096
2018-10-28,0.13095238095238096
2018-11-04,0.375
2018-11-11,0.13095238095238096
2018-11-18,0.5654761904761905
2018-11-25,0.3869047619047619
2018-12-02,0.125
2018-12-09,0.25595238095238093
2018-12-16,0.2619047619047619
2018-12-23,0.14285714285714285
2018-12-30,0.0
2019-01-06,0.24404761904761904
2019-01-13,0.24404761904761904
2019-01-20,0.11904761904761904
2019-01-27,0.5833333333333334
2019-02-03,0.7857142857142857
2019-02-10,0.18452380952380953
2019-02-17,0.0
2019-02-24,0.125
2019-03-03,0.23809523809523808
2019-03-10,0.0
2019-03-17,0.125
2019-03-24,0.30357142857142855
2019-03-31,0.5535714285714286
2019-04-07,0.35119047619047616
2019-04-14,0.24404761904761904
2019-04-21,0.11904761904761904
2019-04-28,0.11904761904761904
2019-05-05,0.23214285714285715
2019-05-12,0.48214285714285715
2019-05-19,0.23214285714285715
2019-05-26,0.44642857142857145
2019-06-02,0.23214285714285715
2019-06-09,0.16666666666666666
2019-06-16,0.23809523809523808
2019-06-23,0.11904761904761904
2019-06-30,0.0
2019-07-07,0.5476190476190477
2019-07-14,0.0
2019-07-21,0.0
2019-07-28,0.125
2019-08-04,0.32142857142857145
2019-08-11,0.13095238095238096
2019-08-18,0.13690476190476192
2019-08-25,0.6309523809523809
2019-09-01,0.0
2019-09-08,0.1130952380952381
2019-09-15,0.17261904761904762
2019-09-22,0.5178571428571429
2019-09-29,0.17261904761904762
2019-10-06,1.0
2019-10-13,0.1130952380952381
2019-10-20,0.0
2019-10-27,0.22023809523809523
2019-11-03,0.26785714285714285
2019-11-10,0.16666666666666666
2019-11-17,0.3869047619047619
2019-11-24,0.20833333333333334
2019-12-01,0.2619047619047619
2019-12-08,0.20833333333333334
2019-12-15,0.16071428571428573
2019-12-22,0.23214285714285715
2019-12-29,0.0
2020-01-05,0.16071428571428573
2020-01-12,0.10119047619047619
2020-01-19,0.10714285714285714
2020-01-26,0.15476190476190477
2020-02-02,0.5238095238095238
2020-02-09,0.20238095238095238
2020-02-16,0.39880952380952384
2020-02-23,0.19642857142857142
2020-03-01,0.10119047619047619
2020-03-08,0.34523809523809523
2020-03-15,0.09523809523809523
2020-03-22,0.13690476190476192
2020-03-29,0.31547619047619047
2020-04-05,0.14285714285714285
2020-04-12,0.36904761904761907
2020-04-19,0.09523809523809523
2020-04-26,0.39285714285714285
2020-05-03,0.17857142857142858
2020-05-10,0.0
2020-05-17,0.1488095238095238
2020-05-24,0.35119047619047616
2020-05-31,0.14285714285714285
2020-06-07,0.14285714285714285
2020-06-14,0.0
