date,stage anglais
2018-01-07,0.5797101449275363
2018-01-14,0.0
2018-01-21,0.9202898550724637
2018-01-28,0.4855072463768116
2018-02-04,0.4855072463768116
2018-02-11,0.15217391304347827
2018-02-18,0.5072463768115942
2018-02-25,0.2971014492753623
2018-03-04,0.5
2018-03-11,0.8623188405797102
2018-03-18,0.9927536231884058
2018-03-25,0.7246376811594203
2018-04-01,0.7028985507246377
2018-04-08,0.5
2018-04-15,0.15942028985507245
2018-04-22,0.15217391304347827
2018-04-29,0.0
2018-05-06,0.15942028985507245
2018-05-13,0.2971014492753623
2018-05-20,0.36231884057971014
2018-05-27,0.21739130434782608
2018-06-03,0.8623188405797102
2018-06-10,0.21739130434782608
2018-06-17,0.5579710144927537
2018-06-24,0.15217391304347827
2018-07-01,0.14492753623188406
2018-07-08,0.5289855072463768
2018-07-15,0.4057971014492754
2018-07-22,0.4057971014492754
2018-07-29,0.0
2018-08-05,0.17391304347826086
2018-08-12,0.2608695652173913
2018-08-19,0.16666666666666666
2018-08-26,0.0
2018-09-02,0.5289855072463768
2018-09-09,0.15217391304347827
2018-09-16,0.5217391304347826
2018-09-23,0.6739130434782609
2018-09-30,0.5217391304347826
2018-10-07,0.45652173913043476
2018-10-14,0.5434782608695652
2018-10-21,0.6231884057971014
2018-10-28,0.7246376811594203
2018-11-04,0.0
2018-11-11,0.5072463768115942
2018-11-18,0.5072463768115942
2018-11-25,0.644927536231884
2018-12-02,0.35507246376811596
2018-12-09,0.14492753623188406
2018-12-16,0.37681159420289856
2018-12-23,0.16666666666666666
2018-12-30,0.5434782608695652
2019-01-06,0.36231884057971014
2019-01-13,0.21014492753623187
2019-01-20,0.4782608695652174
2019-01-27,1.0
2019-02-03,0.4927536231884058
2019-02-10,0.5217391304347826
2019-02-17,0.15217391304347827
2019-02-24,0.5144927536231884
2019-03-03,0.2826086956521739
2019-03-10,0.13768115942028986
2019-03-17,0.5217391304347826
2019-03-24,0.15217391304347827
2019-03-31,0.13768115942028986
2019-04-07,0.13768115942028986
2019-04-14,0.15217391304347827
2019-04-21,0.14492753623188406
2019-04-28,0.34782608695652173
2019-05-05,0.16666666666666666
2019-05-12,0.0
2019-05-19,0.0
2019-05-26,0.4855072463768116
2019-06-02,0.12318840579710146
2019-06-09,0.1956521739130435
2019-06-16,0.5072463768115942
2019-06-23,0.5
2019-06-30,0.13043478260869565
2019-07-07,0.3695652173913043
2019-07-14,0.391304347826087
2019-07-21,0.14492753623188406
2019-07-28,0.5434782608695652
2019-08-04,0.0
2019-08-11,0.0
2019-08-18,0.15942028985507245
2019-08-25,0.5144927536231884
2019-09-01,0.13768115942028986
2019-09-08,0.0
2019-09-15,0.4927536231884058
2019-09-22,0.12318840579710146
2019-09-29,0.15942028985507245
2019-10-06,0.6884057971014492
2019-10-13,0.11594202898550725
2019-10-20,0.0
2019-10-27,0.4492753623188406
2019-11-03,0.6666666666666666
2019-11-10,0.43478260869565216
2019-11-17,0.5
2019-11-24,0.5362318840579711
2019-12-01,0.12318840579710146
2019-12-08,0.4420289855072464
2019-12-15,0.4492753623188406
2019-12-22,0.34057971014492755
2019-12-29,0.13043478260869565
2020-01-05,0.2318840579710145
2020-01-12,0.0
2020-01-19,0.17391304347826086
2020-01-26,0.16666666666666666
2020-02-02,0.5289855072463768
2020-02-09,0.41304347826086957
2020-02-16,0.5507246376811594
2020-02-23,0.5362318840579711
2020-03-01,0.2318840579710145
2020-03-08,0.391304347826087
2020-03-15,0.0
2020-03-22,0.10144927536231885
2020-03-29,0.7028985507246377
2020-04-05,0.10144927536231885
2020-04-12,0.41304347826086957
2020-04-19,0.36231884057971014
2020-04-26,0.09420289855072464
2020-05-03,0.0
2020-05-10,0.36231884057971014
2020-05-17,0.21014492753623187
2020-05-24,0.10144927536231885
2020-05-31,0.0
2020-06-07,0.10144927536231885
2020-06-14,0.0
2020-06-21,0.391304347826087
