date,kit panneau solaire
2018-01-07,0.0
2018-01-14,0.0
2018-01-21,0.3223684210526316
2018-01-28,0.0
2018-02-04,0.3223684210526316
2018-02-11,0.0
2018-02-18,0.0
2018-02-25,0.0
2018-03-04,0.0
2018-03-11,0.0
2018-03-18,0.0
2018-03-25,0.6381578947368421
2018-04-01,0.34210526315789475
2018-04-08,0.0
2018-04-15,0.0
2018-04-22,0.0
2018-04-29,0.6776315789473685
2018-05-06,0.34868421052631576
2018-05-13,0.29605263157894735
2018-05-20,0.4605263157894737
2018-05-27,0.0
2018-06-03,0.0
2018-06-10,0.6578947368421053
2018-06-17,0.3026315789473684
2018-06-24,0.3026315789473684
2018-07-01,0.0
2018-07-08,0.6776315789473685
2018-07-15,0.0
2018-07-22,0.0
2018-07-29,0.0
2018-08-05,0.3815789473684211
2018-08-12,0.0
2018-08-19,0.3684210526315789
2018-08-26,0.35526315789473684
2018-09-02,0.0
2018-09-09,0.0
2018-09-16,0.0
2018-09-23,0.0
2018-09-30,0.3092105263157895
2018-10-07,0.0
2018-10-14,0.3618421052631579
2018-10-21,0.35526315789473684
2018-10-28,0.3092105263157895
2018-11-04,0.3355263157894737
2018-11-11,0.29605263157894735
2018-11-18,0.0
2018-11-25,0.0
2018-12-02,0.0
2018-12-09,0.34210526315789475
2018-12-16,0.0
2018-12-23,0.0
2018-12-30,0.2565789473684211
2019-01-06,0.0
2019-01-13,0.0
2019-01-20,0.0
2019-01-27,0.0
2019-02-03,0.0
2019-02-10,0.34868421052631576
2019-02-17,0.0
2019-02-24,0.0
2019-03-03,0.2565789473684211
2019-03-10,0.32894736842105265
2019-03-17,0.625
2019-03-24,0.34210526315789475
2019-03-31,0.34868421052631576
2019-04-07,0.34868421052631576
2019-04-14,0.0
2019-04-21,0.0
2019-04-28,0.2565789473684211
2019-05-05,0.0
2019-05-12,0.0
2019-05-19,0.0
2019-05-26,0.0
2019-06-02,0.6118421052631579
2019-06-09,0.26973684210526316
2019-06-16,0.0
2019-06-23,1.0
2019-06-30,0.6052631578947368
2019-07-07,0.0
2019-07-14,0.3618421052631579
2019-07-21,0.3684210526315789
2019-07-28,0.0
2019-08-04,0.0
2019-08-11,0.0
2019-08-18,0.0
2019-08-25,0.34210526315789475
2019-09-01,0.0
2019-09-08,0.0
2019-09-15,0.0
2019-09-22,0.25
2019-09-29,0.3092105263157895
2019-10-06,0.23684210526315788
2019-10-13,0.5526315789473685
2019-10-20,0.3157894736842105
2019-10-27,0.48026315789473684
2019-11-03,0.23026315789473684
2019-11-10,0.0
2019-11-17,0.8421052631578947
2019-11-24,0.0
2019-12-01,0.5460526315789473
2019-12-08,0.23684210526315788
2019-12-15,0.0
2019-12-22,0.5394736842105263
2019-12-29,0.5263157894736842
2020-01-05,0.21710526315789475
2020-01-12,0.27631578947368424
2020-01-19,0.23026315789473684
2020-01-26,0.0
2020-02-02,0.23026315789473684
2020-02-09,0.23026315789473684
2020-02-16,0.29605263157894735
2020-02-23,0.5526315789473685
2020-03-01,0.0
2020-03-08,0.26973684210526316
2020-03-15,0.24342105263157895
2020-03-22,0.23026315789473684
2020-03-29,0.23026315789473684
2020-04-05,0.21710526315789475
2020-04-12,0.0
2020-04-19,0.0
2020-04-26,0.4276315789473684
2020-05-03,0.4473684210526316
2020-05-10,0.21710526315789475
2020-05-17,0.4868421052631579
2020-05-24,0.47368421052631576
2020-05-31,0.4473684210526316
2020-06-07,0.21710526315789475
2020-06-14,0.21710526315789475
2020-06-21,0.0
