date,kit panneau solaire
2018-01-07,0.46956521739130436
2018-01-14,0.4
2018-01-21,0.0
2018-01-28,0.25217391304347825
2018-02-04,0.0
2018-02-11,0.12173913043478261
2018-02-18,0.5652173913043478
2018-02-25,0.0
2018-03-04,0.45217391304347826
2018-03-11,0.8521739130434782
2018-03-18,0.41739130434782606
2018-03-25,0.40869565217391307
2018-04-01,0.13043478260869565
2018-04-08,0.2608695652173913
2018-04-15,0.0
2018-04-22,0.4260869565217391
2018-04-29,0.26956521739130435
2018-05-06,0.2782608695652174
2018-05-13,0.41739130434782606
2018-05-20,0.4260869565217391
2018-05-27,0.0
2018-06-03,0.0
2018-06-10,0.391304347826087
2018-06-17,0.0
2018-06-24,0.41739130434782606
2018-07-01,0.26956521739130435
2018-07-08,0.40869565217391307
2018-07-15,0.6782608695652174
2018-07-22,0.26956521739130435
2018-07-29,0.2608695652173913
2018-08-05,0.1391304347826087
2018-08-12,0.6608695652173913
2018-08-19,0.2608695652173913
2018-08-26,0.4782608695652174
2018-09-02,0.0
2018-09-09,0.0
2018-09-16,0.28695652173913044
2018-09-23,0.4260869565217391
2018-09-30,0.13043478260869565
2018-10-07,0.5478260869565217
2018-10-14,0.41739130434782606
2018-10-21,0.30434782608695654
2018-10-28,0.41739130434782606
2018-11-04,0.2782608695652174
2018-11-11,0.2
2018-11-18,0.46956521739130436
2018-11-25,0.5739130434782609
2018-12-02,1.0
2018-12-09,0.2956521739130435
2018-12-16,0.13043478260869565
2018-12-23,0.0
2018-12-30,0.1391304347826087
2019-01-06,0.43478260869565216
2019-01-13,0.13043478260869565
2019-01-20,0.2782608695652174
2019-01-27,0.5478260869565217
2019-02-03,0.40869565217391307
2019-02-10,0.13043478260869565
2019-02-17,0.41739130434782606
2019-02-24,0.7478260869565218
2019-03-03,0.13043478260869565
2019-03-10,0.4260869565217391
2019-03-17,0.4260869565217391
2019-03-24,0.13043478260869565
2019-03-31,0.6869565217391305
2019-04-07,0.5652173913043478
2019-04-14,0.0
2019-04-21,0.2782608695652174
2019-04-28,0.26956521739130435
2019-05-05,0.40869565217391307
2019-05-12,0.40869565217391307
2019-05-19,0.12173913043478261
2019-05-26,0.0
2019-06-02,0.2608695652173913
2019-06-09,0.3826086956521739
2019-06-16,0.2
2019-06-23,0.24347826086956523
2019-06-30,0.391304347826087
2019-07-07,0.25217391304347825
2019-07-14,0.6347826086956522
2019-07-21,0.3739130434782609
2019-07-28,0.24347826086956523
2019-08-04,0.23478260869565218
2019-08-11,0.23478260869565218
2019-08-18,0.4608695652173913
2019-08-25,0.3391304347826087
2019-09-01,0.3739130434782609
2019-09-08,0.0
2019-09-15,0.25217391304347825
2019-09-22,0.3739130434782609
2019-09-29,0.3739130434782609
2019-10-06,0.0
2019-10-13,0.2608695652173913
2019-10-20,0.4782608695652174
2019-10-27,0.25217391304347825
2019-11-03,0.22608695652173913
2019-11-10,0.6173913043478261
2019-11-17,0.9043478260869565
2019-11-24,0.591304347826087
2019-12-01,0.34782608695652173
2019-12-08,0.25217391304347825
2019-12-15,0.5739130434782609
2019-12-22,0.11304347826086956
2019-12-29,0.3739130434782609
2020-01-05,0.5652173913043478
2020-01-12,0.0
2020-01-19,0.3739130434782609
2020-01-26,0.09565217391304348
2020-02-02,0.34782608695652173
2020-02-09,0.0
2020-02-16,0.3391304347826087
2020-02-23,0.23478260869565218
2020-03-01,0.3130434782608696
2020-03-08,0.09565217391304348
2020-03-15,0.2956521739130435
2020-03-22,0.3826086956521739
2020-03-29,0.28695652173913044
2020-04-05,0.2956521739130435
2020-04-12,0.2956521739130435
2020-04-19,0.2
2020-04-26,0.0782608695652174
2020-05-03,0.0782608695652174
2020-05-10,0.28695652173913044
2020-05-17,0.09565217391304348
2020-05-24,0.08695652173913043
2020-05-31,0.20869565217391303
2020-06-07,0.2956521739130435
2020-06-14,0.09565217391304348
2020-06-21,0.8695652173913043
