date,Gazon synthétique
2018-01-07,0.07163323782234957
2018-01-14,0.07163323782234957
2018-01-21,0.2177650429799427
2018-01-28,0.0
2018-02-04,0.09169054441260745
2018-02-11,0.07163323782234957
2018-02-18,0.22922636103151864
2018-02-25,0.0
2018-03-04,0.4297994269340974
2018-03-11,0.1318051575931232
2018-03-18,0.20630372492836677
2018-03-25,0.20630372492836677
2018-04-01,0.4498567335243553
2018-04-08,0.3524355300859599
2018-04-15,0.4383954154727794
2018-04-22,0.5845272206303725
2018-04-29,0.4269340974212034
2018-05-06,0.5530085959885387
2018-05-13,0.332378223495702
2018-05-20,1.0
2018-05-27,0.3524355300859599
2018-06-03,0.3037249283667622
2018-06-10,0.498567335243553
2018-06-17,0.22349570200573066
2018-06-24,0.3753581661891118
2018-07-01,0.22922636103151864
2018-07-08,0.10028653295128939
2018-07-15,0.3753581661891118
2018-07-22,0.1489971346704871
2018-07-29,0.22636103151862463
2018-08-05,0.08595988538681948
2018-08-12,0.40974212034383956
2018-08-19,0.25501432664756446
2018-08-26,0.13753581661891118
2018-09-02,0.0
2018-09-09,0.24068767908309455
2018-09-16,0.3123209169054441
2018-09-23,0.0
2018-09-30,0.2148997134670487
2018-10-07,0.07736389684813753
2018-10-14,0.18051575931232092
2018-10-21,0.0
2018-10-28,0.07736389684813753
2018-11-04,0.24355300859598855
2018-11-11,0.07449856733524356
2018-11-18,0.0659025787965616
2018-11-25,0.0
2018-12-02,0.0
2018-12-09,0.1318051575931232
2018-12-16,0.06303724928366762
2018-12-23,0.0
2018-12-30,0.2349570200573066
2019-01-06,0.18911174785100288
2019-01-13,0.2922636103151863
2019-01-20,0.22063037249283668
2019-01-27,0.0
2019-02-03,0.18911174785100288
2019-02-10,0.23209169054441262
2019-02-17,0.3839541547277937
2019-02-24,0.4326647564469914
2019-03-03,0.22063037249283668
2019-03-10,0.41260744985673353
2019-03-17,0.0659025787965616
2019-03-24,0.22922636103151864
2019-03-31,0.40974212034383956
2019-04-07,0.4297994269340974
2019-04-14,0.4183381088825215
2019-04-21,0.335243553008596
2019-04-28,0.5988538681948424
2019-05-05,0.34097421203438394
2019-05-12,0.19484240687679083
2019-05-19,0.12607449856733524
2019-05-26,0.35816618911174786
2019-06-02,0.3037249283667622
2019-06-09,0.39255014326647564
2019-06-16,0.166189111747851
2019-06-23,0.45558739255014324
2019-06-30,0.3868194842406877
2019-07-07,0.3209169054441261
2019-07-14,0.3467048710601719
2019-07-21,0.3954154727793696
2019-07-28,0.28939828080229224
2019-08-04,0.20630372492836677
2019-08-11,0.22349570200573066
2019-08-18,0.14326647564469913
2019-08-25,0.2836676217765043
2019-09-01,0.18624641833810887
2019-09-08,0.0
2019-09-15,0.0
2019-09-22,0.06017191977077364
2019-09-29,0.12034383954154727
2019-10-06,0.12034383954154727
2019-10-13,0.18051575931232092
2019-10-20,0.0
2019-10-27,0.12034383954154727
2019-11-03,0.17191977077363896
2019-11-10,0.0
2019-11-17,0.17191977077363896
2019-11-24,0.054441260744985676
2019-12-01,0.0
2019-12-08,0.0
2019-12-15,0.11461318051575932
2019-12-22,0.12034383954154727
2019-12-29,0.0
2020-01-05,0.054441260744985676
2020-01-12,0.08022922636103152
2020-01-19,0.30659025787965616
2020-01-26,0.24641833810888253
2020-02-02,0.05730659025787966
2020-02-09,0.10888252148997135
2020-02-16,0.39255014326647564
2020-02-23,0.16332378223495703
2020-03-01,0.18051575931232092
2020-03-08,0.3982808022922636
2020-03-15,0.16905444126074498
2020-03-22,0.2521489971346705
2020-03-29,0.2177650429799427
2020-04-05,0.8510028653295129
2020-04-12,0.3982808022922636
2020-04-19,0.5329512893982808
2020-04-26,0.3495702005730659
2020-05-03,0.3868194842406877
2020-05-10,0.38108882521489973
2020-05-17,0.48424068767908307
2020-05-24,0.7363896848137536
2020-05-31,0.5186246418338109
2020-06-07,0.5845272206303725
2020-06-14,0.4469914040114613
2020-06-21,0.8767908309455588
