date,Gazon synthétique
2018-01-07,0.0
2018-01-14,0.09696969696969697
2018-01-21,0.09696969696969697
2018-01-28,0.36363636363636365
2018-02-04,0.10303030303030303
2018-02-11,0.3696969696969697
2018-02-18,0.0
2018-02-25,0.37575757575757573
2018-03-04,0.0
2018-03-11,0.3696969696969697
2018-03-18,0.24242424242424243
2018-03-25,0.24242424242424243
2018-04-01,0.40606060606060607
2018-04-08,0.19393939393939394
2018-04-15,0.503030303030303
2018-04-22,0.30303030303030304
2018-04-29,0.2606060606060606
2018-05-06,0.46060606060606063
2018-05-13,0.6484848484848484
2018-05-20,0.10303030303030303
2018-05-27,0.09696969696969697
2018-06-03,0.14545454545454545
2018-06-10,0.09696969696969697
2018-06-17,0.13333333333333333
2018-06-24,0.10303030303030303
2018-07-01,0.2
2018-07-08,0.6787878787878788
2018-07-15,0.41818181818181815
2018-07-22,0.3151515151515151
2018-07-29,0.10909090909090909
2018-08-05,0.0
2018-08-12,0.23636363636363636
2018-08-19,0.0
2018-08-26,0.0
2018-09-02,0.20606060606060606
2018-09-09,0.0
2018-09-16,0.09696969696969697
2018-09-23,0.0
2018-09-30,0.09696969696969697
2018-10-07,0.2909090909090909
2018-10-14,0.10303030303030303
2018-10-21,0.10303030303030303
2018-10-28,0.10303030303030303
2018-11-04,0.0
2018-11-11,0.37575757575757573
2018-11-18,0.0
2018-11-25,0.09696969696969697
2018-12-02,0.3696969696969697
2018-12-09,0.0
2018-12-16,0.28484848484848485
2018-12-23,0.0
2018-12-30,0.10909090909090909
2019-01-06,0.0
2019-01-13,0.0
2019-01-20,0.09090909090909091
2019-01-27,0.09090909090909091
2019-02-03,0.46060606060606063
2019-02-10,0.2
2019-02-17,0.6848484848484848
2019-02-24,0.5212121212121212
2019-03-03,0.3575757575757576
2019-03-10,0.09696969696969697
2019-03-17,0.4303030303030303
2019-03-24,0.38181818181818183
2019-03-31,0.38181818181818183
2019-04-07,0.38181818181818183
2019-04-14,0.503030303030303
2019-04-21,0.19393939393939394
2019-04-28,0.4303030303030303
2019-05-05,0.07878787878787878
2019-05-12,0.12727272727272726
2019-05-19,0.3575757575757576
2019-05-26,0.4727272727272727
2019-06-02,0.16363636363636364
2019-06-09,0.0
2019-06-16,0.509090909090909
2019-06-23,0.1393939393939394
2019-06-30,0.49696969696969695
2019-07-07,0.09090909090909091
2019-07-14,0.1393939393939394
2019-07-21,0.09696969696969697
2019-07-28,0.1393939393939394
2019-08-04,0.3090909090909091
2019-08-11,0.4
2019-08-18,0.15757575757575756
2019-08-25,0.37575757575757573
2019-09-01,0.6363636363636364
2019-09-08,0.3696969696969697
2019-09-15,0.09696969696969697
2019-09-22,0.6303030303030303
2019-09-29,0.07878787878787878
2019-10-06,0.12727272727272726
2019-10-13,0.0
2019-10-20,0.2606060606060606
2019-10-27,0.07878787878787878
2019-11-03,0.07878787878787878
2019-11-10,0.15757575757575756
2019-11-17,0.32727272727272727
2019-11-24,0.3878787878787879
2019-12-01,0.24242424242424243
2019-12-08,0.0
2019-12-15,0.08484848484848485
2019-12-22,0.0
2019-12-29,0.2545454545454545
2020-01-05,0.3151515151515151
2020-01-12,0.38181818181818183
2020-01-19,0.23636363636363636
2020-01-26,0.0
2020-02-02,0.32727272727272727
2020-02-09,0.07272727272727272
2020-02-16,0.3212121212121212
2020-02-23,0.11515151515151516
2020-03-01,0.11515151515151516
2020-03-08,0.3090909090909091
2020-03-15,0.2909090909090909
2020-03-22,0.36363636363636365
2020-03-29,0.2787878787878788
2020-04-05,0.9454545454545454
2020-04-12,0.9212121212121213
2020-04-19,0.9272727272727272
2020-04-26,0.5515151515151515
2020-05-03,0.5757575757575758
2020-05-10,0.5272727272727272
2020-05-17,0.6545454545454545
2020-05-24,0.6545454545454545
2020-05-31,1.0
2020-06-07,0.43636363636363634
2020-06-14,0.41818181818181815
2020-06-21,0.5454545454545454
