date,Gazon synthétique
2018-01-07,0.14207650273224043
2018-01-14,0.15300546448087432
2018-01-21,0.10382513661202186
2018-01-28,0.14754098360655737
2018-02-04,0.13114754098360656
2018-02-11,0.19672131147540983
2018-02-18,0.20218579234972678
2018-02-25,0.17486338797814208
2018-03-04,0.22404371584699453
2018-03-11,0.3114754098360656
2018-03-18,0.22404371584699453
2018-03-25,0.22404371584699453
2018-04-01,0.41530054644808745
2018-04-08,0.2786885245901639
2018-04-15,0.453551912568306
2018-04-22,0.44808743169398907
2018-04-29,0.3114754098360656
2018-05-06,0.45901639344262296
2018-05-13,0.32786885245901637
2018-05-20,0.30601092896174864
2018-05-27,0.366120218579235
2018-06-03,0.2786885245901639
2018-06-10,0.19672131147540983
2018-06-17,0.24043715846994534
2018-06-24,0.2568306010928962
2018-07-01,0.28415300546448086
2018-07-08,0.23497267759562843
2018-07-15,0.17486338797814208
2018-07-22,0.19672131147540983
2018-07-29,0.15846994535519127
2018-08-05,0.03825136612021858
2018-08-12,0.16393442622950818
2018-08-19,0.21311475409836064
2018-08-26,0.25136612021857924
2018-09-02,0.15846994535519127
2018-09-09,0.15846994535519127
2018-09-16,0.15846994535519127
2018-09-23,0.16393442622950818
2018-09-30,0.16393442622950818
2018-10-07,0.06557377049180328
2018-10-14,0.14207650273224043
2018-10-21,0.15300546448087432
2018-10-28,0.04371584699453552
2018-11-04,0.04371584699453552
2018-11-11,0.12021857923497267
2018-11-18,0.15300546448087432
2018-11-25,0.1366120218579235
2018-12-02,0.20765027322404372
2018-12-09,0.12021857923497267
2018-12-16,0.09289617486338798
2018-12-23,0.1912568306010929
2018-12-30,0.04918032786885246
2019-01-06,0.14207650273224043
2019-01-13,0.15846994535519127
2019-01-20,0.18579234972677597
2019-01-27,0.09836065573770492
2019-02-03,0.14207650273224043
2019-02-10,0.16939890710382513
2019-02-17,0.3879781420765027
2019-02-24,0.19672131147540983
2019-03-03,0.16393442622950818
2019-03-10,0.2786885245901639
2019-03-17,0.3825136612021858
2019-03-24,0.4644808743169399
2019-03-31,0.40437158469945356
2019-04-07,0.3879781420765027
2019-04-14,0.22950819672131148
2019-04-21,0.32786885245901637
2019-04-28,0.40437158469945356
2019-05-05,0.3770491803278688
2019-05-12,0.31693989071038253
2019-05-19,0.20765027322404372
2019-05-26,0.3224043715846995
2019-06-02,0.4644808743169399
2019-06-09,0.24043715846994534
2019-06-16,0.366120218579235
2019-06-23,0.4098360655737705
2019-06-30,0.2568306010928962
2019-07-07,0.4918032786885246
2019-07-14,0.3333333333333333
2019-07-21,0.2896174863387978
2019-07-28,0.39344262295081966
2019-08-04,0.2786885245901639
2019-08-11,0.23497267759562843
2019-08-18,0.32786885245901637
2019-08-25,0.29508196721311475
2019-09-01,0.2185792349726776
2019-09-08,0.22950819672131148
2019-09-15,0.2568306010928962
2019-09-22,0.14207650273224043
2019-09-29,0.20218579234972678
2019-10-06,0.15300546448087432
2019-10-13,0.16393442622950818
2019-10-20,0.18579234972677597
2019-10-27,0.08743169398907104
2019-11-03,0.07650273224043716
2019-11-10,0.16939890710382513
2019-11-17,0.12021857923497267
2019-11-24,0.1092896174863388
2019-12-01,0.18579234972677597
2019-12-08,0.13114754098360656
2019-12-15,0.09289617486338798
2019-12-22,0.1092896174863388
2019-12-29,0.08196721311475409
2020-01-05,0.16939890710382513
2020-01-12,0.25136612021857924
2020-01-19,0.11475409836065574
2020-01-26,0.26229508196721313
2020-02-02,0.25136612021857924
2020-02-09,0.20765027322404372
2020-02-16,0.25136612021857924
2020-02-23,0.2459016393442623
2020-03-01,0.22950819672131148
2020-03-08,0.25136612021857924
2020-03-15,0.2896174863387978
2020-03-22,0.2568306010928962
2020-03-29,0.2568306010928962
2020-04-05,0.6557377049180327
2020-04-12,0.6229508196721312
2020-04-19,0.4371584699453552
2020-04-26,0.5519125683060109
2020-05-03,0.5519125683060109
2020-05-10,0.6284153005464481
2020-05-17,1.0
2020-05-24,0.9617486338797814
2020-05-31,0.8087431693989071
2020-06-07,0.6065573770491803
2020-06-14,0.5956284153005464
2020-06-21,0.819672131147541
