ticket_taxonomy_tag_name,ticket_geo_region_name,Year,Month,Distribution_of_tickets,Country_chosen
Barbecue,Alsace,2019,0,0.08390472753518587,0
Barbecue,Alsace,2019,1,0.07939372067845542,0
Barbecue,Alsace,2019,2,0.036088054853843386,0
Barbecue,Alsace,2019,3,0.07758931793576329,0
Barbecue,Alsace,2019,4,0.03067484662576687,0
Barbecue,Alsace,2019,5,0.04980151569830386,0
Barbecue,Alsace,2019,6,0.08300252616383977,0
Barbecue,Alsace,2019,7,0.06586070010826417,0
Barbecue,Alsace,2019,8,0.11548177553229878,0
Barbecue,Alsace,2019,9,0.09563334536268496,0
Barbecue,Alsace,2019,10,0.14254781667268132,0
Barbecue,Alsace,2019,11,0.14002165283291232,0
Barbecue,Alsace,2020,0,0.321285140562249,0
Barbecue,Alsace,2020,1,0.16817269076305222,0
Barbecue,Alsace,2020,2,0.18674698795180722,0
Barbecue,Alsace,2020,3,0.18323293172690763,0
Barbecue,Alsace,2020,4,0.14056224899598396,0
Barbecue,Aquitaine,2019,0,0.1176401040435091,0
Barbecue,Aquitaine,2019,1,0.09281153937100968,0
Barbecue,Aquitaine,2019,2,0.06715535587609363,0
Barbecue,Aquitaine,2019,3,0.049657129344998815,0
Barbecue,Aquitaine,2019,4,0.04611019153464175,0
Barbecue,Aquitaine,2019,5,0.05060297942776069,0
Barbecue,Aquitaine,2019,6,0.04847481674154645,0
Barbecue,Aquitaine,2019,7,0.0721210688105935,0
Barbecue,Aquitaine,2019,8,0.10593520926933078,0
Barbecue,Aquitaine,2019,9,0.1176401040435091,0
Barbecue,Aquitaine,2019,10,0.11409316623315204,0
Barbecue,Aquitaine,2019,11,0.11775833530385432,0
Barbecue,Aquitaine,2020,0,0.298268120590122,0
Barbecue,Aquitaine,2020,1,0.2020525978191148,0
Barbecue,Aquitaine,2020,2,0.18858242463117386,0
Barbecue,Aquitaine,2020,3,0.1571520205259782,0
Barbecue,Aquitaine,2020,4,0.15394483643361132,0
Barbecue,Auvergne,2019,0,0.11338206773086676,0
Barbecue,Auvergne,2019,1,0.1394897806952111,0
Barbecue,Auvergne,2019,2,0.08414142921080113,0
