ticket_taxonomy_tag_name,ticket_geo_region_name,Year,Month,Index,Country_chosen
Barbecue,Alsace,2019,0,0.021485148514851494,0
Barbecue,Alsace,2019,1,0.020330033003300333,0
Barbecue,Alsace,2019,2,0.009240924092409243,0
Barbecue,Alsace,2019,3,0.019867986798679873,0
Barbecue,Alsace,2019,4,0.007854785478547855,0
Barbecue,Alsace,2019,5,0.012752475247524753,0
Barbecue,Alsace,2019,6,0.021254125412541257,0
Barbecue,Alsace,2019,7,0.016864686468646868,0
Barbecue,Alsace,2019,8,0.029570957095709567,0
Barbecue,Alsace,2019,9,0.02448844884488449,0
Barbecue,Alsace,2019,10,0.036501650165016504,0
Barbecue,Alsace,2019,11,0.03585478547854786,0
Barbecue,Alsace,2020,0,0.029570957095709578,0
Barbecue,Alsace,2020,1,0.015478547854785479,0
Barbecue,Alsace,2020,2,0.01718811881188119,0
Barbecue,Alsace,2020,3,0.01686468646864687,0
Barbecue,Alsace,2020,4,0.01293729372937294,0
Barbecue,Aquitaine,2019,0,0.3612211221122113,0
Barbecue,Aquitaine,2019,1,0.284983498349835,0
Barbecue,Aquitaine,2019,2,0.2062046204620462,0
Barbecue,Aquitaine,2019,3,0.1524752475247525,0
Barbecue,Aquitaine,2019,4,0.1415841584158416,0
Barbecue,Aquitaine,2019,5,0.1553795379537954,0
Barbecue,Aquitaine,2019,6,0.14884488448844885,0
Barbecue,Aquitaine,2019,7,0.22145214521452145,0
Barbecue,Aquitaine,2019,8,0.3252805280528053,0
Barbecue,Aquitaine,2019,9,0.3612211221122113,0
Barbecue,Aquitaine,2019,10,0.3503300330033004,0
Barbecue,Aquitaine,2019,11,0.36158415841584157,0
Barbecue,Aquitaine,2020,0,0.3376237623762377,0
Barbecue,Aquitaine,2020,1,0.22871287128712872,0
Barbecue,Aquitaine,2020,2,0.2134653465346535,0
Barbecue,Aquitaine,2020,3,0.1778877887788779,0
Barbecue,Aquitaine,2020,4,0.17425742574257427,0
Barbecue,Auvergne,2019,0,0.06521452145214521,0
Barbecue,Auvergne,2019,1,0.08023102310231023,0
Barbecue,Auvergne,2019,2,0.048396039603960404,0
Barbecue,Auvergne,2019,3,0.0368976897689769,0
Barbecue,Auvergne,2019,4,0.024884488448844885,0
Barbecue,Auvergne,2019,5,0.027458745874587468,0
Barbecue,Auvergne,2019,6,0.012442244224422442,0
Barbecue,Auvergne,2019,7,0.04933993399339935,0
Barbecue,Auvergne,2019,8,0.07551155115511553,0
Barbecue,Auvergne,2019,9,0.045049504950495055,0
Barbecue,Auvergne,2019,10,0.07508250825082509,0
Barbecue,Auvergne,2019,11,0.034666666666666665,0
Barbecue,Auvergne,2020,0,0.05706270627062707,0
Barbecue,Auvergne,2020,1,0.010297029702970298,0
Barbecue,Auvergne,2020,2,0.03192079207920792,0
Barbecue,Auvergne,2020,3,0.017161716171617165,0
Barbecue,Auvergne,2020,4,0.027458745874587458,0
Barbecue,Bretagne,2019,0,0.09511551155115512,0
Barbecue,Bretagne,2019,1,0.0864026402640264,0
Barbecue,Bretagne,2019,2,0.06157095709570957,0
Barbecue,Bretagne,2019,3,0.07551155115511551,0
Barbecue,Bretagne,2019,4,0.08785478547854786,0
Barbecue,Bretagne,2019,5,0.06099009900990099,0
Barbecue,Bretagne,2019,6,0.10237623762376237,0
Barbecue,Bretagne,2019,7,0.07986798679867987,0
Barbecue,Bretagne,2019,8,0.11617161716171619,0
Barbecue,Bretagne,2019,9,0.14013201320132015,0
Barbecue,Bretagne,2019,10,0.18514851485148517,0
Barbecue,Bretagne,2019,11,0.12546534653465347,0
