date,Jardinier paysagiste
2018-01-07,0.0
2018-01-14,0.0
2018-01-21,0.0
2018-01-28,0.366412213740458
2018-02-04,0.0
2018-02-11,0.24427480916030533
2018-02-18,0.25190839694656486
2018-02-25,0.24427480916030533
2018-03-04,0.6106870229007634
2018-03-11,0.2366412213740458
2018-03-18,0.2366412213740458
2018-03-25,0.2366412213740458
2018-04-01,0.6106870229007634
2018-04-08,0.24427480916030533
2018-04-15,0.6641221374045801
2018-04-22,0.24427480916030533
2018-04-29,0.6564885496183206
2018-05-06,0.0
2018-05-13,0.2366412213740458
2018-05-20,0.7557251908396947
2018-05-27,0.0
2018-06-03,0.0
2018-06-10,0.22900763358778625
2018-06-17,1.0
2018-06-24,0.24427480916030533
2018-07-01,0.0
2018-07-08,0.7633587786259542
2018-07-15,0.0
2018-07-22,0.4351145038167939
2018-07-29,0.2748091603053435
2018-08-05,0.0
2018-08-12,0.0
2018-08-19,0.8473282442748091
2018-08-26,0.0
2018-09-02,0.5038167938931297
2018-09-09,0.0
2018-09-16,0.24427480916030533
2018-09-23,0.0
2018-09-30,0.3893129770992366
2018-10-07,0.0
2018-10-14,0.25190839694656486
2018-10-21,0.0
2018-10-28,0.0
2018-11-04,0.2366412213740458
2018-11-11,0.2366412213740458
2018-11-18,0.0
2018-11-25,0.37404580152671757
2018-12-02,0.0
2018-12-09,0.24427480916030533
2018-12-16,0.0
2018-12-23,0.0
2018-12-30,0.0
2019-01-06,0.0
2019-01-13,0.9923664122137404
2019-01-20,0.22137404580152673
2019-01-27,0.22137404580152673
2019-02-03,0.22900763358778625
2019-02-10,0.24427480916030533
2019-02-17,0.0
2019-02-24,0.6183206106870229
2019-03-03,0.22900763358778625
2019-03-10,0.0
2019-03-17,0.2366412213740458
2019-03-24,0.48854961832061067
2019-03-31,0.22900763358778625
2019-04-07,0.4580152671755725
2019-04-14,0.0
2019-04-21,0.0
2019-04-28,0.0
2019-05-05,0.1984732824427481
2019-05-12,0.5954198473282443
2019-05-19,0.0
2019-05-26,0.5877862595419847
2019-06-02,0.0
2019-06-09,0.21374045801526717
2019-06-16,0.0
2019-06-23,0.22137404580152673
2019-06-30,0.21374045801526717
2019-07-07,0.22900763358778625
2019-07-14,0.0
2019-07-21,0.2366412213740458
2019-07-28,0.22900763358778625
2019-08-04,0.7557251908396947
2019-08-11,0.0
2019-08-18,0.2595419847328244
2019-08-25,0.0
2019-09-01,0.22137404580152673
2019-09-08,0.2366412213740458
2019-09-15,0.0
2019-09-22,0.5572519083969466
2019-09-29,0.19083969465648856
2019-10-06,0.0
2019-10-13,0.19083969465648856
2019-10-20,0.0
2019-10-27,0.3435114503816794
2019-11-03,0.19083969465648856
2019-11-10,0.33587786259541985
2019-11-17,0.33587786259541985
2019-11-24,0.183206106870229
2019-12-01,0.0
2019-12-08,0.0
2019-12-15,0.0
2019-12-22,0.0
2019-12-29,0.0
2020-01-05,0.0
2020-01-12,0.0
2020-01-19,0.183206106870229
2020-01-26,0.183206106870229
2020-02-02,0.0
2020-02-09,0.32061068702290074
2020-02-16,0.19083969465648856
2020-02-23,0.0
2020-03-01,0.0
2020-03-08,0.3511450381679389
2020-03-15,0.16793893129770993
2020-03-22,0.26717557251908397
2020-03-29,0.6946564885496184
2020-04-05,0.16793893129770993
2020-04-12,0.16793893129770993
2020-04-19,0.44274809160305345
2020-04-26,0.15267175572519084
2020-05-03,0.0
2020-05-10,0.16793893129770993
2020-05-17,0.17557251908396945
2020-05-24,0.45038167938931295
2020-05-31,0.3282442748091603
2020-06-07,0.16030534351145037
2020-06-14,0.17557251908396945
2020-06-21,0.6412213740458015
