date,Jardinier paysagiste
2018-01-07,0.0
2018-01-14,0.0
2018-01-21,0.0
2018-01-28,0.0
2018-02-04,0.0
2018-02-11,0.0
2018-02-18,0.5407407407407407
2018-02-25,0.5259259259259259
2018-03-04,0.5333333333333333
2018-03-11,0.5333333333333333
2018-03-18,0.35555555555555557
2018-03-25,0.9037037037037037
2018-04-01,0.9185185185185185
2018-04-08,0.9259259259259259
2018-04-15,0.37777777777777777
2018-04-22,0.7407407407407407
2018-04-29,0.37777777777777777
2018-05-06,0.0
2018-05-13,0.34814814814814815
2018-05-20,0.0
2018-05-27,0.35555555555555557
2018-06-03,0.5555555555555556
2018-06-10,0.5333333333333333
2018-06-17,0.0
2018-06-24,0.0
2018-07-01,0.5407407407407407
2018-07-08,0.37777777777777777
2018-07-15,0.6148148148148148
2018-07-22,0.0
2018-07-29,0.4
2018-08-05,0.0
2018-08-12,0.4074074074074074
2018-08-19,0.0
2018-08-26,0.0
2018-09-02,0.0
2018-09-09,0.0
2018-09-16,0.362962962962963
2018-09-23,0.0
2018-09-30,0.0
2018-10-07,0.5777777777777777
2018-10-14,0.5851851851851851
2018-10-21,0.37777777777777777
2018-10-28,0.5481481481481482
2018-11-04,0.0
2018-11-11,0.0
2018-11-18,0.0
2018-11-25,0.5407407407407407
2018-12-02,0.0
2018-12-09,0.0
2018-12-16,0.0
2018-12-23,0.0
2018-12-30,0.0
2019-01-06,0.5333333333333333
2019-01-13,0.837037037037037
2019-01-20,0.0
2019-01-27,0.0
2019-02-03,0.3037037037037037
2019-02-10,0.0
2019-02-17,0.5555555555555556
2019-02-24,0.32592592592592595
2019-03-03,0.2962962962962963
2019-03-10,0.0
2019-03-17,0.0
2019-03-24,0.4740740740740741
2019-03-31,0.0
2019-04-07,0.8740740740740741
2019-04-14,0.0
2019-04-21,0.3111111111111111
2019-04-28,0.0
2019-05-05,0.3037037037037037
2019-05-12,0.5481481481481482
2019-05-19,0.0
2019-05-26,0.0
2019-06-02,0.8518518518518519
2019-06-09,0.0
2019-06-16,0.0
2019-06-23,0.0
2019-06-30,0.0
2019-07-07,0.5481481481481482
2019-07-14,0.0
2019-07-21,0.5925925925925926
2019-07-28,0.6
2019-08-04,0.0
2019-08-11,0.2740740740740741
2019-08-18,0.0
2019-08-25,0.5555555555555556
2019-09-01,0.0
2019-09-08,0.837037037037037
2019-09-15,0.45185185185185184
2019-09-22,0.0
2019-09-29,0.0
2019-10-06,0.4962962962962963
2019-10-13,0.5037037037037037
2019-10-20,0.28888888888888886
2019-10-27,0.28888888888888886
2019-11-03,0.2740740740740741
2019-11-10,0.28888888888888886
2019-11-17,0.0
2019-11-24,0.26666666666666666
2019-12-01,0.0
2019-12-08,0.0
2019-12-15,0.0
2019-12-22,0.0
2019-12-29,0.0
2020-01-05,0.25925925925925924
2020-01-12,0.45185185185185184
2020-01-19,0.2740740740740741
2020-01-26,0.26666666666666666
2020-02-02,0.0
2020-02-09,0.0
2020-02-16,0.2814814814814815
2020-02-23,0.25925925925925924
2020-03-01,0.43703703703703706
2020-03-08,0.26666666666666666
2020-03-15,0.0
2020-03-22,0.37037037037037035
2020-03-29,1.0
2020-04-05,0.0
2020-04-12,0.25925925925925924
2020-04-19,0.6444444444444445
2020-04-26,0.48148148148148145
2020-05-03,0.362962962962963
2020-05-10,0.3851851851851852
2020-05-17,0.2740740740740741
2020-05-24,0.26666666666666666
2020-05-31,0.6370370370370371
2020-06-07,0.9037037037037037
2020-06-14,0.674074074074074
2020-06-21,0.0
