date,Certificazione energetica,Costruzione o sostituzione tetto,Installazione o sostituzione doppi vetri,Installazione o sostituzione finestre,Installazione o sostituzione pannelli fotovoltaici,Rifacimento facciata,Riparazione o manutenzione tetto,Riqualificazione energetica
2018-01-01,43.51145038167939,1.7811704834605597,0.0,36.895674300254456,2.5445292620865136,0.2544529262086514,1.2722646310432568,0.0
2018-02-01,44.274809160305345,0.7633587786259541,0.0,34.86005089058524,2.7989821882951653,0.2544529262086514,0.5089058524173028,0.7633587786259541
2018-03-01,52.926208651399484,1.7811704834605597,1.0178117048346056,29.262086513994912,2.2900763358778624,0.2544529262086514,1.5267175572519083,0.7633587786259541
2018-04-01,40.458015267175576,2.7989821882951653,1.2722646310432568,24.681933842239186,1.7811704834605597,0.5089058524173028,2.2900763358778624,1.0178117048346056
2018-05-01,44.02035623409669,1.7811704834605597,1.0178117048346056,33.587786259541986,2.7989821882951653,0.5089058524173028,2.5445292620865136,0.5089058524173028
2018-06-01,36.895674300254456,2.035623409669211,1.0178117048346056,21.374045801526716,3.0534351145038165,1.2722646310432568,2.035623409669211,0.7633587786259541
2018-07-01,39.18575063613232,2.5445292620865136,1.5267175572519083,19.083969465648856,2.5445292620865136,1.5267175572519083,3.307888040712468,0.2544529262086514
2018-08-01,23.40966921119593,0.7633587786259541,1.2722646310432568,20.610687022900763,2.7989821882951653,0.5089058524173028,2.7989821882951653,0.7633587786259541
2018-09-01,51.908396946564885,1.0178117048346056,1.7811704834605597,48.091603053435115,3.307888040712468,1.5267175572519083,4.071246819338422,1.7811704834605597
2018-10-01,40.966921119592875,1.5267175572519083,2.2900763358778624,40.966921119592875,2.035623409669211,0.7633587786259541,5.343511450381679,0.7633587786259541
2018-11-01,45.80152671755725,2.2900763358778624,1.0178117048346056,43.00254452926209,3.307888040712468,0.2544529262086514,9.923664122137405,0.0
2018-12-01,32.06106870229007,0.7633587786259541,1.2722646310432568,20.865139949109416,2.035623409669211,0.2544529262086514,2.035623409669211,0.7633587786259541
2019-01-01,54.961832061068705,3.307888040712468,3.5623409669211195,54.961832061068705,4.325699745547073,1.5267175572519083,2.5445292620865136,0.5089058524173028
2019-02-01,60.05089058524173,5.343511450381679,2.5445292620865136,41.221374045801525,3.816793893129771,0.7633587786259541,3.307888040712468,1.5267175572519083
2019-03-01,56.234096692111954,3.816793893129771,3.307888040712468,40.20356234096692,2.7989821882951653,2.5445292620865136,4.8346055979643765,0.5089058524173028
2019-04-01,54.4529262086514,4.580152671755725,2.7989821882951653,28.75318066157761,3.816793893129771,2.035623409669211,5.852417302798982,0.2544529262086514
2019-05-01,76.33587786259542,7.124681933842239,2.2900763358778624,47.58269720101781,6.870229007633588,1.2722646310432568,7.633587786259542,0.0
2019-06-01,45.80152671755725,4.8346055979643765,3.5623409669211195,23.66412213740458,6.106870229007633,1.2722646310432568,5.343511450381679,0.2544529262086514
2019-07-01,46.31043256997455,7.124681933842239,2.035623409669211,25.954198473282442,7.888040712468193,1.7811704834605597,4.8346055979643765,0.7633587786259541
2019-08-01,27.735368956743002,6.615776081424936,3.0534351145038165,20.610687022900763,4.580152671755725,0.7633587786259541,14.249363867684478,0.2544529262086514
2019-09-01,72.264631043257,9.414758269720101,4.580152671755725,32.56997455470738,5.089058524173027,1.7811704834605597,8.396946564885496,0.0
2019-10-01,71.50127226463104,6.106870229007633,4.325699745547073,26.463104325699742,7.37913486005089,1.5267175572519083,15.012722646310433,0.5089058524173028
2019-11-01,59.03307888040712,4.8346055979643765,3.5623409669211195,28.498727735368956,6.361323155216285,1.5267175572519083,16.28498727735369,0.5089058524173028
2019-12-01,27.989821882951656,2.5445292620865136,1.7811704834605597,15.521628498727736,3.0534351145038165,1.5267175572519083,6.361323155216285,0.0
2020-01-01,61.57760814249363,5.089058524173027,3.0534351145038165,56.234096692111954,10.941475826972011,2.2900763358778624,7.888040712468193,0.7633587786259541
2020-02-01,60.30534351145038,6.106870229007633,2.5445292620865136,58.524173027989825,7.888040712468193,3.816793893129771,7.124681933842239,0.0
2020-03-01,20.10178117048346,3.307888040712468,1.7811704834605597,26.463104325699742,4.071246819338422,1.0178117048346056,2.5445292620865136,0.0
2020-04-01,22.137404580152673,4.325699745547073,1.7811704834605597,23.40966921119593,5.852417302798982,1.0178117048346056,4.325699745547073,0.2544529262086514
2020-05-01,90.07633587786259,11.195928753180661,3.307888040712468,84.98727735368958,85.75063613231552,10.432569974554708,15.521628498727736,15.521628498727736
2020-06-01,100.0,12.977099236641221,3.0534351145038165,57.25190839694656,14.249363867684478,4.8346055979643765,17.557251908396946,4.580152671755725
2020-07-01,38.67684478371501,4.325699745547073,0.5089058524173028,11.450381679389313,5.089058524173027,1.0178117048346056,6.361323155216285,2.5445292620865136
