date,Certificazione energetica,Costruzione o sostituzione tetto,Installazione o sostituzione doppi vetri,Installazione o sostituzione finestre,Installazione o sostituzione pannelli fotovoltaici,Rifacimento facciata,Riparazione o manutenzione tetto,Riqualificazione energetica
2018-01-01,50.81967213114754,0.0,0.0,22.950819672131146,3.278688524590164,0.0,6.557377049180328,1.639344262295082
2018-02-01,59.01639344262295,4.918032786885246,0.0,57.377049180327866,3.278688524590164,0.0,0.0,0.0
2018-03-01,72.1311475409836,1.639344262295082,0.0,32.78688524590164,0.0,0.0,3.278688524590164,0.0
2018-04-01,68.85245901639344,3.278688524590164,3.278688524590164,16.39344262295082,0.0,1.639344262295082,3.278688524590164,0.0
2018-05-01,40.98360655737705,8.19672131147541,1.639344262295082,18.0327868852459,0.0,1.639344262295082,1.639344262295082,0.0
2018-06-01,57.377049180327866,0.0,0.0,14.754098360655737,6.557377049180328,3.278688524590164,0.0,0.0
2018-07-01,65.57377049180327,1.639344262295082,0.0,36.0655737704918,6.557377049180328,0.0,1.639344262295082,0.0
2018-08-01,29.508196721311474,1.639344262295082,0.0,32.78688524590164,11.475409836065573,0.0,0.0,0.0
2018-09-01,73.77049180327869,3.278688524590164,0.0,44.26229508196721,4.918032786885246,0.0,1.639344262295082,0.0
2018-10-01,67.21311475409836,6.557377049180328,1.639344262295082,34.42622950819672,1.639344262295082,1.639344262295082,1.639344262295082,0.0
2018-11-01,52.459016393442624,3.278688524590164,1.639344262295082,42.62295081967213,6.557377049180328,0.0,6.557377049180328,0.0
2018-12-01,44.26229508196721,1.639344262295082,0.0,47.540983606557376,4.918032786885246,0.0,3.278688524590164,0.0
2019-01-01,55.73770491803278,1.639344262295082,3.278688524590164,77.04918032786885,4.918032786885246,0.0,3.278688524590164,8.19672131147541
2019-02-01,67.21311475409836,3.278688524590164,1.639344262295082,32.78688524590164,11.475409836065573,0.0,1.639344262295082,1.639344262295082
2019-03-01,80.32786885245902,4.918032786885246,3.278688524590164,39.34426229508197,6.557377049180328,1.639344262295082,1.639344262295082,0.0
2019-04-01,39.34426229508197,1.639344262295082,1.639344262295082,31.147540983606557,16.39344262295082,1.639344262295082,6.557377049180328,0.0
2019-05-01,67.21311475409836,6.557377049180328,1.639344262295082,65.57377049180327,6.557377049180328,3.278688524590164,3.278688524590164,0.0
2019-06-01,63.934426229508205,8.19672131147541,0.0,34.42622950819672,8.19672131147541,0.0,3.278688524590164,1.639344262295082
2019-07-01,50.81967213114754,13.114754098360656,3.278688524590164,31.147540983606557,8.19672131147541,3.278688524590164,0.0,0.0
2019-08-01,45.90163934426229,1.639344262295082,3.278688524590164,24.59016393442623,3.278688524590164,3.278688524590164,3.278688524590164,0.0
2019-09-01,77.04918032786885,1.639344262295082,0.0,40.98360655737705,13.114754098360656,1.639344262295082,4.918032786885246,1.639344262295082
2019-10-01,60.65573770491803,6.557377049180328,1.639344262295082,44.26229508196721,18.0327868852459,0.0,3.278688524590164,0.0
2019-11-01,59.01639344262295,8.19672131147541,1.639344262295082,42.62295081967213,16.39344262295082,0.0,8.19672131147541,1.639344262295082
2019-12-01,19.672131147540984,3.278688524590164,4.918032786885246,27.86885245901639,9.836065573770492,1.639344262295082,8.19672131147541,0.0
2020-01-01,72.1311475409836,4.918032786885246,3.278688524590164,80.32786885245902,21.311475409836063,4.918032786885246,9.836065573770492,0.0
2020-02-01,59.01639344262295,8.19672131147541,0.0,63.934426229508205,9.836065573770492,1.639344262295082,6.557377049180328,1.639344262295082
2020-03-01,42.62295081967213,1.639344262295082,1.639344262295082,50.81967213114754,9.836065573770492,0.0,4.918032786885246,1.639344262295082
2020-04-01,31.147540983606557,4.918032786885246,3.278688524590164,22.950819672131146,4.918032786885246,0.0,1.639344262295082,0.0
2020-05-01,75.40983606557377,9.836065573770492,1.639344262295082,100.0,100.0,14.754098360655737,14.754098360655737,1.639344262295082
2020-06-01,85.24590163934425,3.278688524590164,1.639344262295082,81.9672131147541,27.86885245901639,4.918032786885246,8.19672131147541,1.639344262295082
2020-07-01,26.229508196721312,0.0,0.0,4.918032786885246,8.19672131147541,0.0,0.0,1.639344262295082
