date,Certificazione energetica,Costruzione o sostituzione tetto,Installazione o sostituzione doppi vetri,Installazione o sostituzione finestre,Installazione o sostituzione pannelli fotovoltaici,Rifacimento facciata,Riparazione o manutenzione tetto,Riqualificazione energetica
2018-01-01,33.33333333333333,0.0,0.0,16.091954022988507,4.597701149425287,1.1494252873563218,1.1494252873563218,2.2988505747126435
2018-02-01,34.48275862068966,0.0,0.0,16.091954022988507,1.1494252873563218,0.0,1.1494252873563218,1.1494252873563218
2018-03-01,39.08045977011494,0.0,0.0,20.689655172413794,4.597701149425287,1.1494252873563218,0.0,0.0
2018-04-01,40.229885057471265,1.1494252873563218,0.0,12.643678160919542,3.4482758620689653,1.1494252873563218,1.1494252873563218,1.1494252873563218
2018-05-01,42.5287356321839,2.2988505747126435,0.0,18.39080459770115,1.1494252873563218,0.0,3.4482758620689653,0.0
2018-06-01,25.287356321839084,0.0,0.0,13.793103448275861,2.2988505747126435,1.1494252873563218,1.1494252873563218,0.0
2018-07-01,28.735632183908045,1.1494252873563218,0.0,13.793103448275861,1.1494252873563218,0.0,1.1494252873563218,2.2988505747126435
2018-08-01,27.586206896551722,0.0,0.0,14.942528735632186,2.2988505747126435,0.0,0.0,0.0
2018-09-01,41.37931034482759,0.0,0.0,32.18390804597701,3.4482758620689653,0.0,3.4482758620689653,0.0
2018-10-01,37.93103448275862,0.0,1.1494252873563218,21.839080459770116,3.4482758620689653,0.0,2.2988505747126435,2.2988505747126435
2018-11-01,42.5287356321839,1.1494252873563218,1.1494252873563218,24.137931034482758,2.2988505747126435,1.1494252873563218,2.2988505747126435,1.1494252873563218
2018-12-01,26.436781609195403,0.0,1.1494252873563218,12.643678160919542,3.4482758620689653,0.0,2.2988505747126435,0.0
2019-01-01,25.287356321839084,9.195402298850574,1.1494252873563218,13.793103448275861,3.4482758620689653,0.0,2.2988505747126435,1.1494252873563218
2019-02-01,39.08045977011494,2.2988505747126435,1.1494252873563218,24.137931034482758,4.597701149425287,1.1494252873563218,2.2988505747126435,0.0
2019-03-01,33.33333333333333,0.0,0.0,28.735632183908045,4.597701149425287,0.0,2.2988505747126435,0.0
2019-04-01,27.586206896551722,8.045977011494253,1.1494252873563218,14.942528735632186,1.1494252873563218,0.0,3.4482758620689653,1.1494252873563218
2019-05-01,44.827586206896555,3.4482758620689653,0.0,18.39080459770115,2.2988505747126435,1.1494252873563218,3.4482758620689653,0.0
2019-06-01,27.586206896551722,0.0,1.1494252873563218,11.494252873563218,3.4482758620689653,0.0,1.1494252873563218,0.0
2019-07-01,24.137931034482758,2.2988505747126435,2.2988505747126435,21.839080459770116,5.747126436781609,0.0,2.2988505747126435,0.0
2019-08-01,26.436781609195403,4.597701149425287,0.0,25.287356321839084,8.045977011494253,0.0,3.4482758620689653,0.0
2019-09-01,35.63218390804598,5.747126436781609,1.1494252873563218,20.689655172413794,5.747126436781609,0.0,2.2988505747126435,0.0
2019-10-01,43.67816091954023,2.2988505747126435,1.1494252873563218,13.793103448275861,8.045977011494253,1.1494252873563218,1.1494252873563218,0.0
2019-11-01,31.03448275862069,1.1494252873563218,1.1494252873563218,8.045977011494253,9.195402298850574,0.0,11.494252873563218,0.0
2019-12-01,11.494252873563218,2.2988505747126435,3.4482758620689653,9.195402298850574,4.597701149425287,0.0,5.747126436781609,1.1494252873563218
2020-01-01,26.436781609195403,8.045977011494253,1.1494252873563218,33.33333333333333,11.494252873563218,1.1494252873563218,5.747126436781609,0.0
2020-02-01,25.287356321839084,3.4482758620689653,1.1494252873563218,27.586206896551722,3.4482758620689653,3.4482758620689653,0.0,1.1494252873563218
2020-03-01,9.195402298850574,1.1494252873563218,1.1494252873563218,12.643678160919542,3.4482758620689653,0.0,5.747126436781609,0.0
2020-04-01,8.045977011494253,0.0,2.2988505747126435,18.39080459770115,4.597701149425287,0.0,2.2988505747126435,0.0
2020-05-01,66.66666666666666,3.4482758620689653,2.2988505747126435,73.5632183908046,100.0,3.4482758620689653,6.896551724137931,4.597701149425287
2020-06-01,35.63218390804598,0.0,1.1494252873563218,33.33333333333333,13.793103448275861,2.2988505747126435,8.045977011494253,3.4482758620689653
2020-07-01,8.045977011494253,0.0,1.1494252873563218,2.2988505747126435,8.045977011494253,2.2988505747126435,0.0,0.0
