date,Certificazione energetica,Costruzione o sostituzione tetto,Installazione o sostituzione doppi vetri,Installazione o sostituzione finestre,Installazione o sostituzione pannelli fotovoltaici,Rifacimento facciata,Riparazione o manutenzione tetto,Riqualificazione energetica
2018-01-01,28.793486306439675,1.2583271650629164,0.0,22.98297557364915,3.3308660251665434,0.3700962250185048,1.3693560325684677,0.3700962250185048
2018-02-01,26.23982235381199,1.8874907475943745,0.1480384900074019,24.315321983715766,2.923760177646188,0.2960769800148038,0.9622501850481125,0.2960769800148038
2018-03-01,30.08882309400444,2.146558105107328,0.2960769800148038,18.763878608438194,2.6276831976313844,0.2590673575129534,1.3693560325684677,0.2960769800148038
2018-04-01,24.42635085122132,2.9977794226498893,0.7401924500370096,14.433752775721686,1.7394522575869726,0.7401924500370096,1.5173945225758698,0.5921539600296076
2018-05-01,26.94300518134715,2.9607698001480385,0.7772020725388601,18.726868985936342,3.1088082901554404,0.8142116950407106,2.4796447076239825,0.22205773501110287
2018-06-01,24.167283493708364,2.7387120651369354,0.5551443375277573,12.28719467061436,3.3678756476683938,1.147298297557365,1.776461880088823,0.2590673575129534
2018-07-01,27.53515914137676,2.923760177646188,0.8882309400444115,12.620281273131015,3.5899333826794964,0.6291635825314582,2.220577350111029,0.4071058475203553
2018-08-01,16.691339748334567,1.8874907475943745,0.8882309400444115,15.433012583271651,3.3308660251665434,0.8142116950407106,2.072538860103627,0.33308660251665434
2018-09-01,32.346410066617324,2.29459659511473,0.7401924500370096,29.681717246484084,2.9607698001480385,1.2213175425610658,3.6269430051813467,0.9252405625462621
2018-10-01,27.276091783863805,2.516654330125833,1.073279052553664,23.20503330866025,2.6646928201332347,0.9622501850481125,4.3671354552183566,0.6291635825314582
2018-11-01,28.312361213915615,1.9985196150999258,0.8142116950407106,22.35381199111769,2.4056254626202813,0.9252405625462621,4.108068097705404,0.2960769800148038
2018-12-01,17.949666913397483,1.2213175425610658,0.6661732050333087,13.360473723168024,1.8874907475943745,0.33308660251665434,1.7394522575869726,0.5181347150259068
2019-01-01,32.531458179126574,3.663952627683198,1.8874907475943745,33.93782383419689,4.108068097705404,0.8142116950407106,2.146558105107328,0.8142116950407106
2019-02-01,35.233160621761655,3.7379718726868987,1.4803849000740192,22.53886010362694,4.330125832716506,1.147298297557365,2.775721687638786,0.7401924500370096
2019-03-01,37.00962250185048,3.6269430051813467,1.776461880088823,24.944485566247224,4.552183567727609,1.1843079200592153,3.293856402664693,0.44411547002220575
2019-04-01,29.348630643967432,4.034048852701702,1.6284233900814211,19.689119170984455,4.62620281273131,1.1843079200592153,3.9600296076980013,0.2960769800148038
2019-05-01,37.74981495188749,4.62620281273131,1.1843079200592153,25.869726128793484,4.2561065877128055,1.5173945225758698,5.699481865284974,0.2590673575129534
2019-06-01,29.644707623982235,3.7379718726868987,1.924500370096225,15.766099185788304,5.36639526276832,1.0362694300518136,3.2568467801628422,0.1850481125092524
2019-07-01,26.94300518134715,6.4026646928201325,1.5914137675795705,17.283493708364176,6.476683937823833,1.5914137675795705,5.292376017764619,0.2590673575129534
2019-08-01,17.394522575869726,4.66321243523316,1.924500370096225,15.025906735751295,5.144337527757217,0.7772020725388601,6.069578090303479,0.3700962250185048
2019-09-01,39.933382679496674,6.587712805329386,2.4796447076239825,22.797927461139896,7.9200592153960025,1.924500370096225,7.068837897853442,0.4811250925240563
2019-10-01,37.52775721687639,4.034048852701702,2.9607698001480385,20.68837897853442,8.253145817912658,1.3323464100666174,6.14359733530718,0.2960769800148038
2019-11-01,31.051073279052556,4.922279792746114,2.146558105107328,18.208734270910437,8.40118430792006,1.7024426350851223,11.880088823094004,0.5181347150259068
2019-12-01,14.951887490747595,2.849740932642487,1.8504811250925242,11.250925240562546,4.848260547742413,1.2213175425610658,4.700222057735011,0.1850481125092524
2020-01-01,29.089563286454478,4.182087342709105,1.8874907475943745,42.820133234641006,9.21539600296077,2.6646928201332347,4.811250925240563,0.4811250925240563
2020-02-01,29.607698001480387,3.552923760177646,1.5173945225758698,41.117690599555885,10.73279052553664,2.6646928201332347,4.071058475203553,0.2960769800148038
2020-03-01,12.546262028127314,1.7394522575869726,1.1102886750555145,19.91117690599556,5.4404145077720205,0.5921539600296076,2.5906735751295336,0.22205773501110287
2020-04-01,11.065877128053293,2.29459659511473,1.5914137675795705,15.3960029607698,7.8090303478904515,1.147298297557365,3.1458179126572907,0.2960769800148038
2020-05-01,49.18578830495929,6.254626202812731,1.8874907475943745,56.106587712805336,100.0,5.625462620281273,10.214655810510733,9.474463360473722
2020-06-01,44.855662472242784,6.328645447816432,1.4433752775721687,33.863804589193194,19.393042190969652,3.6269430051813467,9.17838638045892,3.182827535159141
2020-07-01,16.432272390821616,2.146558105107328,0.5181347150259068,6.661732050333087,5.625462620281273,0.7772020725388601,1.9985196150999258,0.8512213175425611
