date,Certificazione energetica,Costruzione o sostituzione tetto,Installazione o sostituzione doppi vetri,Installazione o sostituzione finestre,Installazione o sostituzione pannelli fotovoltaici,Rifacimento facciata,Riparazione o manutenzione tetto,Riqualificazione energetica
2018-01-01,46.666666666666664,1.6666666666666667,0.0,35.0,2.5,0.0,4.166666666666666,0.0
2018-02-01,40.0,3.3333333333333335,0.0,47.5,1.6666666666666667,0.0,2.5,0.0
2018-03-01,57.49999999999999,5.0,0.0,28.333333333333332,3.3333333333333335,0.8333333333333334,1.6666666666666667,0.0
2018-04-01,43.333333333333336,3.3333333333333335,0.8333333333333334,17.5,1.6666666666666667,2.5,0.0,1.6666666666666667
2018-05-01,41.66666666666667,4.166666666666666,0.8333333333333334,27.500000000000004,5.0,3.3333333333333335,5.833333333333333,0.0
2018-06-01,50.0,2.5,1.6666666666666667,20.0,5.833333333333333,0.8333333333333334,4.166666666666666,0.0
2018-07-01,54.166666666666664,0.8333333333333334,0.8333333333333334,14.166666666666666,5.0,1.6666666666666667,6.666666666666667,2.5
2018-08-01,25.833333333333336,1.6666666666666667,2.5,19.166666666666668,5.0,0.8333333333333334,0.8333333333333334,2.5
2018-09-01,52.5,1.6666666666666667,1.6666666666666667,35.833333333333336,3.3333333333333335,0.0,5.0,1.6666666666666667
2018-10-01,45.83333333333333,3.3333333333333335,1.6666666666666667,35.833333333333336,3.3333333333333335,0.8333333333333334,10.0,0.0
2018-11-01,43.333333333333336,0.8333333333333334,2.5,30.0,2.5,1.6666666666666667,10.0,0.0
2018-12-01,25.833333333333336,2.5,0.0,21.666666666666668,1.6666666666666667,0.0,2.5,0.0
2019-01-01,65.0,6.666666666666667,2.5,44.166666666666664,0.8333333333333334,0.0,5.833333333333333,1.6666666666666667
2019-02-01,63.33333333333333,5.833333333333333,2.5,28.333333333333332,0.8333333333333334,1.6666666666666667,6.666666666666667,0.8333333333333334
2019-03-01,61.66666666666667,6.666666666666667,3.3333333333333335,36.666666666666664,8.333333333333332,0.0,8.333333333333332,0.8333333333333334
2019-04-01,45.83333333333333,6.666666666666667,5.833333333333333,25.0,7.5,3.3333333333333335,7.5,0.8333333333333334
2019-05-01,69.16666666666667,5.833333333333333,5.0,32.5,4.166666666666666,1.6666666666666667,10.0,1.6666666666666667
2019-06-01,55.00000000000001,5.0,2.5,31.666666666666664,6.666666666666667,0.8333333333333334,6.666666666666667,0.0
2019-07-01,55.833333333333336,8.333333333333332,0.0,29.166666666666668,10.833333333333334,3.3333333333333335,18.333333333333332,0.0
2019-08-01,29.166666666666668,5.0,4.166666666666666,31.666666666666664,2.5,1.6666666666666667,15.0,0.0
2019-09-01,74.16666666666667,7.5,2.5,28.333333333333332,10.833333333333334,3.3333333333333335,19.166666666666668,0.0
2019-10-01,48.333333333333336,7.5,5.833333333333333,18.333333333333332,12.5,0.8333333333333334,15.0,1.6666666666666667
2019-11-01,58.333333333333336,8.333333333333332,8.333333333333332,20.833333333333336,14.166666666666666,5.833333333333333,22.5,1.6666666666666667
2019-12-01,28.333333333333332,9.166666666666666,5.833333333333333,16.666666666666664,5.0,0.8333333333333334,9.166666666666666,0.0
2020-01-01,50.0,9.166666666666666,5.0,64.16666666666667,14.166666666666666,5.0,5.0,0.8333333333333334
2020-02-01,53.333333333333336,4.166666666666666,0.8333333333333334,47.5,15.0,6.666666666666667,10.833333333333334,0.0
2020-03-01,15.0,3.3333333333333335,0.8333333333333334,20.0,9.166666666666666,0.8333333333333334,2.5,0.8333333333333334
2020-04-01,15.833333333333332,7.5,0.8333333333333334,18.333333333333332,11.666666666666666,1.6666666666666667,5.833333333333333,1.6666666666666667
2020-05-01,86.66666666666667,10.0,1.6666666666666667,83.33333333333334,100.0,3.3333333333333335,25.0,24.166666666666668
2020-06-01,84.16666666666667,24.166666666666668,3.3333333333333335,53.333333333333336,22.5,7.5,28.333333333333332,7.5
2020-07-01,27.500000000000004,5.833333333333333,0.8333333333333334,10.833333333333334,7.5,0.0,3.3333333333333335,0.8333333333333334
