date,Certificazione energetica,Costruzione o sostituzione tetto,Installazione o sostituzione doppi vetri,Installazione o sostituzione finestre,Installazione o sostituzione pannelli fotovoltaici,Rifacimento facciata,Riparazione o manutenzione tetto,Riqualificazione energetica
2018-01-01,31.451612903225808,4.838709677419355,0.0,24.193548387096776,3.225806451612903,0.8064516129032258,0.0,0.8064516129032258
2018-02-01,13.709677419354838,3.225806451612903,0.0,22.58064516129032,1.6129032258064515,0.8064516129032258,0.0,0.0
2018-03-01,21.774193548387096,3.225806451612903,0.0,20.967741935483872,7.258064516129033,0.0,1.6129032258064515,0.0
2018-04-01,19.35483870967742,7.258064516129033,0.0,13.709677419354838,4.032258064516129,0.0,0.8064516129032258,0.0
2018-05-01,16.93548387096774,8.064516129032258,0.0,12.903225806451612,4.838709677419355,0.8064516129032258,0.8064516129032258,0.8064516129032258
2018-06-01,16.93548387096774,8.870967741935484,0.8064516129032258,2.4193548387096775,4.032258064516129,2.4193548387096775,0.8064516129032258,0.0
2018-07-01,17.741935483870968,7.258064516129033,0.8064516129032258,4.032258064516129,2.4193548387096775,0.0,2.4193548387096775,0.0
2018-08-01,8.870967741935484,5.64516129032258,0.0,9.67741935483871,3.225806451612903,2.4193548387096775,3.225806451612903,0.0
2018-09-01,25.0,1.6129032258064515,0.8064516129032258,18.548387096774192,4.838709677419355,3.225806451612903,3.225806451612903,0.0
2018-10-01,28.225806451612907,4.838709677419355,0.0,7.258064516129033,7.258064516129033,1.6129032258064515,3.225806451612903,0.8064516129032258
2018-11-01,20.161290322580644,3.225806451612903,0.0,12.096774193548388,5.64516129032258,0.0,0.8064516129032258,0.8064516129032258
2018-12-01,10.483870967741936,2.4193548387096775,0.0,5.64516129032258,0.8064516129032258,0.0,0.0,1.6129032258064515
2019-01-01,16.129032258064516,6.451612903225806,0.0,31.451612903225808,7.258064516129033,1.6129032258064515,1.6129032258064515,0.8064516129032258
2019-02-01,21.774193548387096,3.225806451612903,0.0,18.548387096774192,8.064516129032258,3.225806451612903,3.225806451612903,0.8064516129032258
2019-03-01,25.806451612903224,10.483870967741936,0.8064516129032258,12.903225806451612,8.064516129032258,0.0,0.0,1.6129032258064515
2019-04-01,17.741935483870968,3.225806451612903,0.8064516129032258,15.32258064516129,6.451612903225806,2.4193548387096775,4.032258064516129,0.0
2019-05-01,20.967741935483872,8.064516129032258,0.8064516129032258,18.548387096774192,8.064516129032258,1.6129032258064515,3.225806451612903,0.0
2019-06-01,22.58064516129032,7.258064516129033,0.0,9.67741935483871,4.838709677419355,3.225806451612903,3.225806451612903,0.0
2019-07-01,20.967741935483872,11.29032258064516,0.0,19.35483870967742,6.451612903225806,3.225806451612903,2.4193548387096775,0.0
2019-08-01,15.32258064516129,3.225806451612903,0.0,17.741935483870968,4.838709677419355,1.6129032258064515,1.6129032258064515,0.8064516129032258
2019-09-01,20.967741935483872,14.516129032258066,0.0,16.93548387096774,8.870967741935484,2.4193548387096775,4.838709677419355,0.8064516129032258
2019-10-01,25.0,4.032258064516129,0.8064516129032258,22.58064516129032,8.870967741935484,1.6129032258064515,3.225806451612903,0.0
2019-11-01,15.32258064516129,5.64516129032258,0.0,18.548387096774192,8.870967741935484,4.838709677419355,4.838709677419355,0.0
2019-12-01,8.870967741935484,3.225806451612903,0.0,13.709677419354838,7.258064516129033,1.6129032258064515,3.225806451612903,0.0
2020-01-01,19.35483870967742,3.225806451612903,0.0,67.74193548387096,12.096774193548388,0.8064516129032258,2.4193548387096775,0.8064516129032258
2020-02-01,22.58064516129032,3.225806451612903,2.4193548387096775,51.61290322580645,14.516129032258066,4.032258064516129,0.8064516129032258,0.0
2020-03-01,9.67741935483871,0.8064516129032258,0.8064516129032258,27.419354838709676,11.29032258064516,1.6129032258064515,0.8064516129032258,0.0
2020-04-01,7.258064516129033,1.6129032258064515,1.6129032258064515,20.161290322580644,10.483870967741936,1.6129032258064515,2.4193548387096775,0.0
2020-05-01,42.74193548387097,2.4193548387096775,2.4193548387096775,76.61290322580645,100.0,4.032258064516129,5.64516129032258,8.064516129032258
2020-06-01,29.838709677419356,2.4193548387096775,1.6129032258064515,39.516129032258064,23.387096774193548,5.64516129032258,4.838709677419355,1.6129032258064515
2020-07-01,12.903225806451612,2.4193548387096775,0.8064516129032258,4.838709677419355,7.258064516129033,0.0,0.0,0.0
