date,Certificazione energetica,Costruzione o sostituzione tetto,Installazione o sostituzione doppi vetri,Installazione o sostituzione finestre,Installazione o sostituzione pannelli fotovoltaici,Rifacimento facciata,Riparazione o manutenzione tetto,Riqualificazione energetica
2018-01-01,5.555555555555555,0.0,0.0,16.666666666666664,0.0,0.0,0.0,0.0
2018-02-01,5.555555555555555,0.0,0.0,16.666666666666664,5.555555555555555,0.0,0.0,0.0
2018-03-01,11.11111111111111,0.0,0.0,16.666666666666664,0.0,0.0,0.0,0.0
2018-04-01,5.555555555555555,5.555555555555555,0.0,5.555555555555555,0.0,0.0,5.555555555555555,0.0
2018-05-01,5.555555555555555,11.11111111111111,0.0,11.11111111111111,0.0,0.0,0.0,0.0
2018-06-01,5.555555555555555,0.0,0.0,0.0,5.555555555555555,5.555555555555555,5.555555555555555,0.0
2018-07-01,0.0,5.555555555555555,0.0,16.666666666666664,0.0,0.0,0.0,0.0
2018-08-01,5.555555555555555,0.0,0.0,5.555555555555555,0.0,0.0,0.0,0.0
2018-09-01,11.11111111111111,5.555555555555555,0.0,5.555555555555555,0.0,5.555555555555555,0.0,0.0
2018-10-01,5.555555555555555,16.666666666666664,0.0,0.0,5.555555555555555,0.0,5.555555555555555,0.0
2018-11-01,16.666666666666664,0.0,0.0,0.0,5.555555555555555,0.0,0.0,0.0
2018-12-01,5.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01,22.22222222222222,5.555555555555555,0.0,27.77777777777778,11.11111111111111,0.0,0.0,0.0
2019-02-01,11.11111111111111,0.0,5.555555555555555,11.11111111111111,11.11111111111111,0.0,0.0,0.0
2019-03-01,16.666666666666664,5.555555555555555,0.0,11.11111111111111,0.0,0.0,5.555555555555555,0.0
2019-04-01,5.555555555555555,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-01,5.555555555555555,0.0,0.0,5.555555555555555,5.555555555555555,0.0,5.555555555555555,0.0
2019-06-01,0.0,11.11111111111111,0.0,5.555555555555555,11.11111111111111,0.0,0.0,0.0
2019-07-01,16.666666666666664,11.11111111111111,0.0,5.555555555555555,5.555555555555555,0.0,5.555555555555555,0.0
2019-08-01,5.555555555555555,16.666666666666664,0.0,16.666666666666664,11.11111111111111,0.0,5.555555555555555,0.0
2019-09-01,38.88888888888889,5.555555555555555,0.0,27.77777777777778,11.11111111111111,0.0,5.555555555555555,0.0
2019-10-01,16.666666666666664,0.0,0.0,5.555555555555555,16.666666666666664,0.0,0.0,0.0
2019-11-01,5.555555555555555,0.0,0.0,0.0,0.0,0.0,5.555555555555555,0.0
2019-12-01,0.0,0.0,0.0,5.555555555555555,5.555555555555555,0.0,0.0,0.0
2020-01-01,5.555555555555555,0.0,0.0,27.77777777777778,0.0,0.0,0.0,0.0
2020-02-01,22.22222222222222,0.0,5.555555555555555,50.0,33.33333333333333,5.555555555555555,0.0,0.0
2020-03-01,11.11111111111111,0.0,0.0,22.22222222222222,5.555555555555555,0.0,0.0,0.0
2020-04-01,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.0,0.0
2020-05-01,38.88888888888889,0.0,0.0,50.0,100.0,5.555555555555555,0.0,0.0
2020-06-01,27.77777777777778,0.0,0.0,27.77777777777778,16.666666666666664,0.0,0.0,5.555555555555555
2020-07-01,11.11111111111111,0.0,5.555555555555555,0.0,0.0,0.0,0.0,0.0
