date,Certificazione energetica,Costruzione o sostituzione tetto,Installazione o sostituzione doppi vetri,Installazione o sostituzione finestre,Installazione o sostituzione pannelli fotovoltaici,Rifacimento facciata,Riparazione o manutenzione tetto,Riqualificazione energetica
2018-01-01,22.950819672131146,1.639344262295082,0.0,19.672131147540984,6.557377049180328,0.0,0.0,0.0
2018-02-01,13.114754098360656,8.19672131147541,0.0,31.147540983606557,16.39344262295082,0.0,0.0,0.0
2018-03-01,18.0327868852459,3.278688524590164,0.0,11.475409836065573,6.557377049180328,0.0,1.639344262295082,0.0
2018-04-01,18.0327868852459,6.557377049180328,1.639344262295082,14.754098360655737,0.0,1.639344262295082,0.0,1.639344262295082
2018-05-01,13.114754098360656,1.639344262295082,0.0,8.19672131147541,4.918032786885246,0.0,4.918032786885246,0.0
2018-06-01,13.114754098360656,6.557377049180328,0.0,9.836065573770492,3.278688524590164,1.639344262295082,1.639344262295082,0.0
2018-07-01,16.39344262295082,6.557377049180328,0.0,3.278688524590164,4.918032786885246,0.0,1.639344262295082,0.0
2018-08-01,18.0327868852459,4.918032786885246,3.278688524590164,6.557377049180328,6.557377049180328,3.278688524590164,0.0,0.0
2018-09-01,24.59016393442623,14.754098360655737,0.0,31.147540983606557,0.0,1.639344262295082,4.918032786885246,1.639344262295082
2018-10-01,16.39344262295082,11.475409836065573,0.0,26.229508196721312,1.639344262295082,3.278688524590164,4.918032786885246,1.639344262295082
2018-11-01,13.114754098360656,3.278688524590164,3.278688524590164,13.114754098360656,3.278688524590164,0.0,4.918032786885246,0.0
2018-12-01,3.278688524590164,6.557377049180328,0.0,3.278688524590164,4.918032786885246,1.639344262295082,0.0,1.639344262295082
2019-01-01,24.59016393442623,4.918032786885246,0.0,31.147540983606557,1.639344262295082,0.0,0.0,0.0
2019-02-01,22.950819672131146,4.918032786885246,0.0,22.950819672131146,6.557377049180328,1.639344262295082,1.639344262295082,0.0
2019-03-01,26.229508196721312,9.836065573770492,0.0,8.19672131147541,4.918032786885246,0.0,1.639344262295082,0.0
2019-04-01,13.114754098360656,3.278688524590164,0.0,21.311475409836063,6.557377049180328,1.639344262295082,1.639344262295082,0.0
2019-05-01,13.114754098360656,4.918032786885246,0.0,16.39344262295082,4.918032786885246,1.639344262295082,1.639344262295082,0.0
2019-06-01,14.754098360655737,8.19672131147541,0.0,3.278688524590164,8.19672131147541,0.0,1.639344262295082,0.0
2019-07-01,13.114754098360656,18.0327868852459,1.639344262295082,16.39344262295082,6.557377049180328,0.0,3.278688524590164,0.0
2019-08-01,13.114754098360656,13.114754098360656,0.0,21.311475409836063,6.557377049180328,0.0,1.639344262295082,0.0
2019-09-01,21.311475409836063,8.19672131147541,0.0,31.147540983606557,11.475409836065573,0.0,4.918032786885246,0.0
2019-10-01,16.39344262295082,9.836065573770492,1.639344262295082,22.950819672131146,14.754098360655737,1.639344262295082,1.639344262295082,0.0
2019-11-01,8.19672131147541,6.557377049180328,0.0,14.754098360655737,8.19672131147541,4.918032786885246,3.278688524590164,0.0
2019-12-01,4.918032786885246,3.278688524590164,0.0,11.475409836065573,11.475409836065573,0.0,3.278688524590164,1.639344262295082
2020-01-01,19.672131147540984,6.557377049180328,0.0,98.36065573770492,18.0327868852459,1.639344262295082,1.639344262295082,0.0
2020-02-01,18.0327868852459,4.918032786885246,0.0,49.18032786885246,9.836065573770492,1.639344262295082,4.918032786885246,0.0
2020-03-01,4.918032786885246,4.918032786885246,1.639344262295082,26.229508196721312,6.557377049180328,0.0,0.0,0.0
2020-04-01,13.114754098360656,3.278688524590164,0.0,19.672131147540984,9.836065573770492,3.278688524590164,0.0,0.0
2020-05-01,18.0327868852459,8.19672131147541,1.639344262295082,88.52459016393442,100.0,8.19672131147541,1.639344262295082,3.278688524590164
2020-06-01,19.672131147540984,6.557377049180328,0.0,19.672131147540984,19.672131147540984,4.918032786885246,8.19672131147541,3.278688524590164
2020-07-01,9.836065573770492,1.639344262295082,0.0,9.836065573770492,3.278688524590164,0.0,0.0,0.0
