date,psychologie
2018-01-07,0.6978021978021978
2018-01-14,0.8021978021978022
2018-01-21,0.7912087912087912
2018-01-28,0.8021978021978022
2018-02-04,0.8296703296703297
2018-02-11,0.7637362637362637
2018-02-18,0.6373626373626373
2018-02-25,0.6538461538461539
2018-03-04,0.6593406593406593
2018-03-11,1.0
2018-03-18,0.8791208791208791
2018-03-25,0.7747252747252747
2018-04-01,0.7802197802197802
2018-04-08,0.7087912087912088
2018-04-15,0.7417582417582418
2018-04-22,0.5054945054945055
2018-04-29,0.6648351648351648
2018-05-06,0.5989010989010989
2018-05-13,0.9395604395604396
2018-05-20,0.7582417582417582
2018-05-27,0.7252747252747253
2018-06-03,0.7197802197802198
2018-06-10,0.8076923076923077
2018-06-17,0.5439560439560439
2018-06-24,0.5879120879120879
2018-07-01,0.6978021978021978
2018-07-08,0.8021978021978022
2018-07-15,0.5934065934065934
2018-07-22,0.4230769230769231
2018-07-29,0.7142857142857143
2018-08-05,0.4010989010989011
2018-08-12,0.6483516483516484
2018-08-19,0.6483516483516484
2018-08-26,0.5989010989010989
2018-09-02,0.9615384615384616
2018-09-09,0.7252747252747253
2018-09-16,0.6153846153846154
2018-09-23,0.8186813186813187
2018-09-30,0.9175824175824175
2018-10-07,0.7747252747252747
2018-10-14,0.6373626373626373
2018-10-21,0.5879120879120879
2018-10-28,0.5824175824175825
2018-11-04,0.7417582417582418
2018-11-11,0.7087912087912088
2018-11-18,0.6703296703296703
2018-11-25,0.7582417582417582
2018-12-02,0.5274725274725275
2018-12-09,0.5714285714285714
2018-12-16,0.5659340659340659
2018-12-23,0.5439560439560439
2018-12-30,0.5659340659340659
2019-01-06,0.7252747252747253
2019-01-13,0.521978021978022
2019-01-20,0.7032967032967034
2019-01-27,0.8626373626373627
2019-02-03,0.8021978021978022
2019-02-10,0.5879120879120879
2019-02-17,0.8021978021978022
2019-02-24,0.6428571428571429
2019-03-03,0.6098901098901099
2019-03-10,0.8351648351648352
2019-03-17,0.7197802197802198
2019-03-24,0.6538461538461539
2019-03-31,0.7307692307692307
2019-04-07,0.5769230769230769
2019-04-14,0.6813186813186813
2019-04-21,0.521978021978022
2019-04-28,0.6538461538461539
2019-05-05,0.5494505494505495
2019-05-12,0.6868131868131868
2019-05-19,0.7417582417582418
2019-05-26,0.554945054945055
2019-06-02,0.5274725274725275
2019-06-09,0.7472527472527473
2019-06-16,0.6978021978021978
2019-06-23,0.5164835164835165
2019-06-30,0.5824175824175825
2019-07-07,0.7307692307692307
2019-07-14,0.7417582417582418
2019-07-21,0.42857142857142855
2019-07-28,0.6208791208791209
2019-08-04,0.7307692307692307
2019-08-11,0.45054945054945056
2019-08-18,0.6868131868131868
2019-08-25,0.7197802197802198
2019-09-01,1.0
2019-09-08,0.7857142857142857
2019-09-15,0.7472527472527473
2019-09-22,0.8461538461538461
2019-09-29,0.7032967032967034
2019-10-06,0.8076923076923077
2019-10-13,0.9175824175824175
2019-10-20,0.7032967032967034
2019-10-27,0.554945054945055
2019-11-03,0.6758241758241759
2019-11-10,0.5934065934065934
2019-11-17,0.5824175824175825
2019-11-24,0.5934065934065934
2019-12-01,0.6483516483516484
2019-12-08,0.5384615384615384
2019-12-15,0.5769230769230769
2019-12-22,0.5934065934065934
2019-12-29,0.5274725274725275
2020-01-05,0.6208791208791209
2020-01-12,0.6538461538461539
2020-01-19,0.8076923076923077
2020-01-26,0.7472527472527473
2020-02-02,0.6483516483516484
2020-02-09,0.6043956043956044
2020-02-16,0.9065934065934066
2020-02-23,0.6868131868131868
2020-03-01,0.6428571428571429
2020-03-08,0.7032967032967034
2020-03-15,0.41208791208791207
2020-03-22,0.5989010989010989
2020-03-29,0.9505494505494505
2020-04-05,0.45054945054945056
2020-04-12,0.7362637362637363
2020-04-19,0.6978021978021978
2020-04-26,0.7967032967032966
2020-05-03,0.6318681318681318
2020-05-10,0.6098901098901099
2020-05-17,0.7967032967032966
