date,Cours de yoga
2018-01-07,0.20209059233449478
2018-01-14,0.1951219512195122
2018-01-21,0.43205574912891986
2018-01-28,0.41114982578397213
2018-02-04,0.4076655052264808
2018-02-11,0.40418118466898956
2018-02-18,0.1254355400696864
2018-02-25,0.519163763066202
2018-03-04,0.09407665505226481
2018-03-11,0.6202090592334495
2018-03-18,0.41114982578397213
2018-03-25,0.4146341463414634
2018-04-01,0.4250871080139373
2018-04-08,0.313588850174216
2018-04-15,0.42857142857142855
2018-04-22,0.0
2018-04-29,0.0
2018-05-06,0.4843205574912892
2018-05-13,0.20905923344947736
2018-05-20,0.0
2018-05-27,0.5156794425087108
2018-06-03,0.5818815331010453
2018-06-10,0.1986062717770035
2018-06-17,0.3310104529616725
2018-06-24,0.13937282229965156
2018-07-01,0.4634146341463415
2018-07-08,0.5714285714285714
2018-07-15,0.23693379790940766
2018-07-22,0.34146341463414637
2018-07-29,0.0
2018-08-05,0.10801393728222997
2018-08-12,0.34843205574912894
2018-08-19,1.0
2018-08-26,0.6898954703832753
2018-09-02,0.445993031358885
2018-09-09,0.5609756097560976
2018-09-16,0.5052264808362369
2018-09-23,0.6968641114982579
2018-09-30,0.5888501742160279
2018-10-07,0.6306620209059234
2018-10-14,0.5156794425087108
2018-10-21,0.10104529616724739
2018-10-28,0.21602787456445993
2018-11-04,0.09407665505226481
2018-11-11,0.0
2018-11-18,0.43205574912891986
2018-11-25,0.41114982578397213
2018-12-02,0.4250871080139373
2018-12-09,0.2961672473867596
2018-12-16,0.22996515679442509
2018-12-23,0.2229965156794425
2018-12-30,0.4146341463414634
2019-01-06,0.39372822299651566
2019-01-13,0.3205574912891986
2019-01-20,0.6132404181184669
2019-01-27,0.4843205574912892
2019-02-03,0.20905923344947736
2019-02-10,0.47038327526132406
2019-02-17,0.31010452961672474
2019-02-24,0.40418118466898956
2019-03-03,0.08013937282229965
2019-03-10,0.445993031358885
2019-03-17,0.1986062717770035
2019-03-24,0.4146341463414634
2019-03-31,0.29965156794425085
2019-04-07,0.16376306620209058
2019-04-14,0.09059233449477352
2019-04-21,0.37282229965156793
2019-04-28,0.08013937282229965
2019-05-05,0.3867595818815331
2019-05-12,0.41114982578397213
2019-05-19,0.289198606271777
2019-05-26,0.1289198606271777
2019-06-02,0.20209059233449478
2019-06-09,0.6898954703832753
2019-06-16,0.08362369337979095
2019-06-23,0.3797909407665505
2019-06-30,0.2961672473867596
2019-07-07,0.1916376306620209
2019-07-14,0.08362369337979095
2019-07-21,0.09407665505226481
2019-07-28,0.4529616724738676
2019-08-04,0.08013937282229965
2019-08-11,0.3693379790940767
2019-08-18,0.4634146341463415
2019-08-25,0.5261324041811847
2019-09-01,0.7247386759581882
2019-09-08,0.5574912891986062
2019-09-15,0.397212543554007
2019-09-22,0.4808362369337979
2019-09-29,0.07317073170731707
2019-10-06,0.4878048780487805
2019-10-13,0.4912891986062718
2019-10-20,0.3797909407665505
2019-10-27,0.4355400696864111
2019-11-03,0.4738675958188153
2019-11-10,0.26480836236933797
2019-11-17,0.26480836236933797
2019-11-24,0.34843205574912894
2019-12-01,0.4529616724738676
2019-12-08,0.18118466898954705
2019-12-15,0.3344947735191638
2019-12-22,0.27177700348432055
2019-12-29,0.2578397212543554
2020-01-05,0.34146341463414637
2020-01-12,0.37630662020905925
2020-01-19,0.2787456445993031
2020-01-26,0.07317073170731707
2020-02-02,0.519163763066202
2020-02-09,0.3170731707317073
2020-02-16,0.24041811846689895
2020-02-23,0.09407665505226481
2020-03-01,0.3240418118466899
2020-03-08,0.10452961672473868
2020-03-15,0.34146341463414637
2020-03-22,0.5156794425087108
2020-03-29,0.6550522648083623
2020-04-05,0.44947735191637633
2020-04-12,0.49477351916376305
2020-04-19,0.2229965156794425
2020-04-26,0.20209059233449478
2020-05-03,0.06620209059233449
2020-05-10,0.3170731707317073
2020-05-17,0.24738675958188153
2020-05-24,0.0
2020-05-31,0.3170731707317073
2020-06-07,0.3344947735191638
2020-06-14,0.2264808362369338
2020-06-21,0.0
