date,Cours de yoga
2018-01-07,0.4230769230769231
2018-01-14,0.1346153846153846
2018-01-21,0.41025641025641024
2018-01-28,0.1794871794871795
2018-02-04,0.21153846153846154
2018-02-11,0.1858974358974359
2018-02-18,0.7115384615384616
2018-02-25,0.2692307692307692
2018-03-04,0.5576923076923077
2018-03-11,0.42948717948717946
2018-03-18,0.07051282051282051
2018-03-25,0.07051282051282051
2018-04-01,0.10897435897435898
2018-04-08,0.12179487179487179
2018-04-15,0.16025641025641027
2018-04-22,0.09615384615384616
2018-04-29,0.5064102564102564
2018-05-06,0.10256410256410256
2018-05-13,0.14102564102564102
2018-05-20,0.40384615384615385
2018-05-27,0.12179487179487179
2018-06-03,0.34615384615384615
2018-06-10,0.4807692307692308
2018-06-17,0.1987179487179487
2018-06-24,0.14743589743589744
2018-07-01,0.09615384615384616
2018-07-08,0.391025641025641
2018-07-15,0.20512820512820512
2018-07-22,0.46794871794871795
2018-07-29,0.5833333333333334
2018-08-05,0.23717948717948717
2018-08-12,0.9423076923076923
2018-08-19,0.1858974358974359
2018-08-26,1.0
2018-09-02,0.9743589743589743
2018-09-09,0.6025641025641025
2018-09-16,0.782051282051282
2018-09-23,0.5
2018-09-30,0.47435897435897434
2018-10-07,0.44871794871794873
2018-10-14,0.1282051282051282
2018-10-21,0.5384615384615384
2018-10-28,0.14743589743589744
2018-11-04,0.5064102564102564
2018-11-11,0.10897435897435898
2018-11-18,0.5256410256410257
2018-11-25,0.4807692307692308
2018-12-02,0.14743589743589744
2018-12-09,0.48717948717948717
2018-12-16,0.44871794871794873
2018-12-23,0.44871794871794873
2018-12-30,0.532051282051282
2019-01-06,0.10256410256410256
2019-01-13,0.07051282051282051
2019-01-20,0.32051282051282054
2019-01-27,0.6602564102564102
2019-02-03,0.11538461538461539
2019-02-10,0.46153846153846156
2019-02-17,0.1987179487179487
2019-02-24,0.1794871794871795
2019-03-03,0.7371794871794872
2019-03-10,0.4935897435897436
2019-03-17,0.21794871794871795
2019-03-24,0.47435897435897434
2019-03-31,0.4423076923076923
2019-04-07,0.42948717948717946
2019-04-14,0.07051282051282051
2019-04-21,0.16025641025641027
2019-04-28,0.4166666666666667
2019-05-05,0.10897435897435898
2019-05-12,0.46794871794871795
2019-05-19,0.16025641025641027
2019-05-26,0.21153846153846154
2019-06-02,0.3782051282051282
2019-06-09,0.14743589743589744
2019-06-16,0.46794871794871795
2019-06-23,0.42948717948717946
2019-06-30,0.11538461538461539
2019-07-07,0.5128205128205128
2019-07-14,0.1346153846153846
2019-07-21,0.6025641025641025
2019-07-28,0.4807692307692308
2019-08-04,0.19230769230769232
2019-08-11,0.44871794871794873
2019-08-18,0.7948717948717948
2019-08-25,0.717948717948718
2019-09-01,0.8205128205128205
2019-09-08,0.5769230769230769
2019-09-15,0.5897435897435898
2019-09-22,0.7051282051282052
2019-09-29,0.5
2019-10-06,0.46794871794871795
2019-10-13,0.46794871794871795
2019-10-20,0.4166666666666667
2019-10-27,0.1282051282051282
2019-11-03,0.3525641025641026
2019-11-10,0.0641025641025641
2019-11-17,0.12179487179487179
2019-11-24,0.1987179487179487
2019-12-01,0.3782051282051282
2019-12-08,0.14102564102564102
2019-12-15,0.16025641025641027
2019-12-22,0.46153846153846156
2019-12-29,0.16025641025641027
2020-01-05,0.47435897435897434
2020-01-12,0.36538461538461536
2020-01-19,0.6923076923076923
2020-01-26,0.6410256410256411
2020-02-02,0.11538461538461539
2020-02-09,0.15384615384615385
2020-02-16,0.19230769230769232
2020-02-23,0.3141025641025641
2020-03-01,0.09615384615384616
2020-03-08,0.6153846153846154
2020-03-15,0.34615384615384615
2020-03-22,0.9038461538461539
2020-03-29,0.6410256410256411
2020-04-05,0.4551282051282051
2020-04-12,0.38461538461538464
2020-04-19,0.23717948717948717
2020-04-26,0.3974358974358974
2020-05-03,0.1282051282051282
2020-05-10,0.391025641025641
2020-05-17,0.28846153846153844
2020-05-24,0.08333333333333333
2020-05-31,0.532051282051282
2020-06-07,0.1794871794871795
2020-06-14,0.11538461538461539
2020-06-21,0.6410256410256411
