date,Cours de yoga
2018-01-07,0.4344569288389513
2018-01-14,0.3707865168539326
2018-01-21,0.40823970037453183
2018-01-28,0.06367041198501873
2018-02-04,0.40074906367041196
2018-02-11,0.35580524344569286
2018-02-18,0.36329588014981273
2018-02-25,0.3445692883895131
2018-03-04,0.2808988764044944
2018-03-11,0.38202247191011235
2018-03-18,0.13108614232209737
2018-03-25,0.2883895131086142
2018-04-01,0.299625468164794
2018-04-08,0.36329588014981273
2018-04-15,0.31835205992509363
2018-04-22,0.3707865168539326
2018-04-29,0.1647940074906367
2018-05-06,0.0
2018-05-13,0.5355805243445693
2018-05-20,0.36704119850187267
2018-05-27,0.449438202247191
2018-06-03,0.12359550561797752
2018-06-10,0.299625468164794
2018-06-17,0.43820224719101125
2018-06-24,0.17228464419475656
2018-07-01,0.10112359550561797
2018-07-08,0.3782771535580524
2018-07-15,0.3146067415730337
2018-07-22,0.250936329588015
2018-07-29,0.18352059925093633
2018-08-05,0.09363295880149813
2018-08-12,0.4606741573033708
2018-08-19,0.5280898876404494
2018-08-26,0.5842696629213483
2018-09-02,1.0
2018-09-09,0.6142322097378277
2018-09-16,0.5730337078651685
2018-09-23,0.5842696629213483
2018-09-30,0.3258426966292135
2018-10-07,0.15355805243445692
2018-10-14,0.6591760299625468
2018-10-21,0.6629213483146067
2018-10-28,0.31835205992509363
2018-11-04,0.3295880149812734
2018-11-11,0.06367041198501873
2018-11-18,0.45692883895131087
2018-11-25,0.8726591760299626
2018-12-02,0.6591760299625468
2018-12-09,0.12734082397003746
2018-12-16,0.6217228464419475
2018-12-23,0.2846441947565543
2018-12-30,0.33707865168539325
2019-01-06,0.44569288389513106
2019-01-13,0.40074906367041196
2019-01-20,0.33707865168539325
2019-01-27,0.1797752808988764
2019-02-03,0.37453183520599254
2019-02-10,0.22846441947565543
2019-02-17,0.47191011235955055
2019-02-24,0.13108614232209737
2019-03-03,0.4943820224719101
2019-03-10,0.38202247191011235
2019-03-17,0.44569288389513106
2019-03-24,0.3857677902621723
2019-03-31,0.3895131086142322
2019-04-07,0.3707865168539326
2019-04-14,0.056179775280898875
2019-04-21,0.41947565543071164
2019-04-28,0.7565543071161048
2019-05-05,0.18726591760299627
2019-05-12,0.1647940074906367
2019-05-19,0.30711610486891383
2019-05-26,0.14232209737827714
2019-06-02,0.33707865168539325
2019-06-09,0.1348314606741573
2019-06-16,0.36704119850187267
2019-06-23,0.49812734082397003
2019-06-30,0.5580524344569289
2019-07-07,0.2883895131086142
2019-07-14,0.3408239700374532
2019-07-21,0.10861423220973783
2019-07-28,0.4681647940074906
2019-08-04,0.07865168539325842
2019-08-11,0.40823970037453183
2019-08-18,0.46441947565543074
2019-08-25,0.4868913857677903
2019-09-01,0.5205992509363296
2019-09-08,0.4157303370786517
2019-09-15,0.7415730337078652
2019-09-22,0.602996254681648
2019-09-29,0.4157303370786517
2019-10-06,0.4794007490636704
2019-10-13,0.5880149812734082
2019-10-20,0.38202247191011235
2019-10-27,0.5543071161048689
2019-11-03,0.17228464419475656
2019-11-10,0.3707865168539326
2019-11-17,0.30337078651685395
2019-11-24,0.6254681647940075
2019-12-01,0.31086142322097376
2019-12-08,0.1760299625468165
2019-12-15,0.5880149812734082
2019-12-22,0.056179775280898875
2019-12-29,0.29213483146067415
2020-01-05,0.3295880149812734
2020-01-12,0.6816479400749064
2020-01-19,0.704119850187266
2020-01-26,0.4232209737827715
2020-02-02,0.3146067415730337
2020-02-09,0.43820224719101125
2020-02-16,0.3146067415730337
2020-02-23,0.299625468164794
2020-03-01,0.37453183520599254
2020-03-08,0.30337078651685395
2020-03-15,0.4307116104868914
2020-03-22,0.7153558052434457
2020-03-29,0.5917602996254682
2020-04-05,0.48314606741573035
2020-04-12,0.5355805243445693
2020-04-19,0.2846441947565543
2020-04-26,0.4681647940074906
2020-05-03,0.24344569288389514
2020-05-10,0.48314606741573035
2020-05-17,0.30337078651685395
2020-05-24,0.29213483146067415
2020-05-31,0.10861423220973783
2020-06-07,0.2808988764044944
2020-06-14,0.0898876404494382
2020-06-21,0.37453183520599254
