date,means
2018-01-01,13.043478260869565
2018-02-01,13.043478260869565
2018-03-01,8.695652173913043
2018-04-01,30.434782608695656
2018-05-01,13.043478260869565
2018-06-01,21.73913043478261
2018-07-01,30.434782608695656
2018-08-01,13.043478260869565
2018-09-01,21.73913043478261
2018-10-01,26.08695652173913
2018-11-01,13.043478260869565
2018-12-01,8.695652173913043
2019-01-01,30.434782608695656
2019-02-01,21.73913043478261
2019-03-01,43.47826086956522
2019-04-01,47.82608695652174
2019-05-01,65.21739130434783
2019-06-01,52.17391304347826
2019-07-01,86.95652173913044
2019-08-01,60.86956521739131
2019-09-01,30.434782608695656
2019-10-01,26.08695652173913
2019-11-01,43.47826086956522
2019-12-01,21.73913043478261
2020-01-01,43.47826086956522
2020-02-01,34.78260869565217
2020-03-01,26.08695652173913
2020-04-01,26.08695652173913
2020-05-01,100.0
2020-06-01,26.08695652173913
2020-07-01,21.73913043478261
