,geoName,means
0,Abruzzo,8.616396055384003
1,Basilicata,1.294949696184879
2,Calabria,5.717700966231696
3,Campania,35.800378523757345
4,Emilia-Romagna,46.30939336587309
5,Friuli-Venezia Giulia,8.76581332802072
6,Lazio,50.77198924195637
7,Liguria,10.299830660424345
8,Lombardy,100.0
9,Marche,9.582627751768104
10,Molise,1.0658432114752465
11,Piedmont,35.11305906962845
12,Apulia,20.06175913935651
13,Sardinia,9.463093933658731
14,Sicily,20.320749078593487
15,Tuscany,32.0450244048212
16,Trentino-Alto Adige/South Tyrol,5.56828369359498
17,Umbria,4.462595876083276
18,Aosta,1.035959756947903
19,Veneto,33.61888634326128
