date,means
2018-04-01,5.146005604593751
2018-07-01,7.719008406890627
2018-08-01,7.719008406890627
2018-09-01,5.146005604593751
2019-01-01,5.146005604593751
2019-02-01,2.5730028022968754
2019-03-01,2.5730028022968754
2019-04-01,2.5730028022968754
2019-05-01,5.146005604593751
2019-10-01,5.146005604593751
2019-11-01,5.146005604593751
2020-01-01,2.5730028022968754
2020-03-01,2.5730028022968754
2020-04-01,5.146005604593751
2020-05-01,74.61708126660939
2020-06-01,23.15702522067188
2020-07-01,2.5730028022968754
