date,means
2018-01-31,12.921348314606742
2018-02-28,17.97752808988764
2018-03-31,17.97752808988764
2018-04-30,16.01123595505618
2018-05-31,20.786516853932586
2018-06-30,15.168539325842698
2018-07-31,15.168539325842698
2018-08-31,12.921348314606742
2018-09-30,12.640449438202248
2018-10-31,16.292134831460675
2018-11-30,16.292134831460675
2018-12-31,13.202247191011235
2019-01-31,22.752808988764045
2019-02-28,15.168539325842698
2019-03-31,21.34831460674157
2019-04-30,18.820224719101123
2019-05-31,56.17977528089888
2019-06-30,66.57303370786516
2019-07-31,86.51685393258427
2019-08-31,69.10112359550563
2019-09-30,100.0
2019-10-31,82.30337078651685
2019-11-30,62.64044943820225
2019-12-31,47.47191011235955
2020-01-31,64.60674157303372
2020-02-29,53.08988764044944
2020-03-31,28.651685393258425
2020-04-30,22.47191011235955
2020-05-31,55.0561797752809
2020-06-30,39.04494382022472
2020-07-31,16.853932584269664
