date,means
2018-01-01,59.45945945945946
2018-02-01,41.891891891891895
2018-03-01,35.13513513513514
2018-04-01,48.64864864864865
2018-05-01,28.37837837837838
2018-06-01,35.13513513513514
2018-07-01,39.189189189189186
2018-08-01,54.054054054054056
2018-09-01,100.0
2018-10-01,60.810810810810814
2018-11-01,24.324324324324326
2018-12-01,25.675675675675674
2019-01-01,90.54054054054053
2019-02-01,44.5945945945946
2019-03-01,39.189189189189186
2019-04-01,36.486486486486484
2019-05-01,78.37837837837837
2019-06-01,54.054054054054056
2019-07-01,48.64864864864865
2019-08-01,54.054054054054056
2019-09-01,47.2972972972973
2019-10-01,54.054054054054056
2019-11-01,33.78378378378378
2019-12-01,24.324324324324326
2020-01-01,75.67567567567568
2020-02-01,54.054054054054056
2020-03-01,24.324324324324326
2020-04-01,21.62162162162162
2020-05-01,20.27027027027027
2020-06-01,4.054054054054054
